vu_ort,vu_hoehe,tag,datum,uhrzeit,kat,flucht,t,sv,lv,anzahl_beteiligte,fg,rf,mofa,kkr,krad,pkw,lkw,kom,sonstige,1,2,alkohol,typ,1_urs,2_urs,3_urs,sonst_urs,lichtverhaeltnisse,strassenzustand,01_alter_in_jahren,kinder,18_24,senioren
Hammer Straße,Am Berg Fidel,Do,9/2/2010,12:00,5,,,,,2,,,,,,1,1,,,41,21,,523,,14,,,0,0,40,,,
Harsewinkelplatz,19,Do,9/2/2010,10:00,5,,,,,1,,,,,,,1,,,41,,,711,,36,,,0,0,35,,,
Alfred-Krupp-Weg,Friedrich-Ebert-Straße,Do,9/2/2010,10:20,5,,,,,2,,,,,,1,1,,,41,21,,711,,36,,,0,0,36,,,
Münzstraße,Jüdefelder Straße,Do,9/2/2010,18:20,5,,,,,2,,,,,,1,1,,,41,21,,630,,26,,,0,1,27,,,
Heisstraße,37,Do,9/2/2010,16:25,5,,,,,2,,1,,,,1,,,,71,21,,551,,37,,,0,1,?,,,
Ostmarkstraße,92,Do,9/2/2010,7:35,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,0,24,,,
Badestraße,10a,Do,9/2/2010,9:00,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,0,39,,,
Nottulner Landweg,Dorffeldstraße,Do,9/2/2010,12:35,5,,,,,2,,,,,,1,1,,,41,21,,711,,36,,,0,0,36,,,
Nevinghoff,Parkplatz der FH,Do,9/2/2010,15:25,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,1,78,,,
Graelstraße,Hafenstraße,Do,9/2/2010,17:05,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,0,1,29,,,
Dyckburgstraße,Höhe Theodor-Havestadt-Weg,Do,9/2/2010,20:20,5,,,,,2,,,,,,1,,1,,21,32,,681,,14,,,1,1,76,,,
Freckenhorster Straße,ca.1km nach Münsterweg,Di,9/7/2010,21:05,5,,,,,1,,,,,,1,,,,21,,,751,,0,,86,2,0,42,,,
Ottmarsbocholter Straße,ca.1km nach Kreisgrenze,Di,9/7/2010,7:09,5,,,,,1,,,,,,1,,,,21,,,751,,0,,86,0,0,46,,,
Amelsbürener Straße,Fr Hiltrup 200m hinter Betonwerk,Di,9/7/2010,21:05,5,,,,,1,,,,,,1,,,,21,,,751,,0,,86,2,0,23,,,
Clemens-August-Platz,11,Di,9/7/2010,14:50,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,1,20,,,
Grevener Straße,Parkplatz Saturn,Di,9/7/2010,11:50,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,0,1,59,,,
Rüschhausweg,147,Di,9/7/2010,16:00,5,,,,,2,,,,,,1,,,1,21,59,,703,,14,,,0,1,88,,,
Borkstraße,13,Di,9/7/2010,10:50,5,,,,,2,,,,,,1,1,,,41,21,,681,,14,,,0,1,39,,,
Albersloher Weg,Umgehungsstraße,Di,9/7/2010,17:05,5,,,,,2,,,,,,,,,,21,21,,640,,26,,,0,1,62,,,
Gescherweg,50,Di,9/7/2010,10:30,5,,,,,2,,1,,,,,1,,,71,41,,501,,14,,,0,1,32,,,
Westfalenstraße,124-126,Di,9/7/2010,15:50,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,1,22,,,
Gremmendorfer Weg,23,Di,9/7/2010,12:30,5,,,,,2,,,,,,1,1,,,41,21,,711,,36,37,,0,1,27,,,
Lindberghweg,,Di,9/7/2010,9:00,5,,,,,1,,,,,,1,,,,21,,,751,,0,,86,0,0,58,,,
Oststraße,Höhe Nr.18,Mi,9/1/2010,16:45,5,,,,,2,,1,,,,1,,,,71,21,,342,,37,,,0,0,18,,,
Albrecht-Thaer-Straße,,Mo,9/6/2010,11:40,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,0,0,50,,,
Kanalstraße,12,Mo,9/6/2010,12:00,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,0,51,,,
Klosterstraße,12,Mo,9/6/2010,8:05,5,,,,,2,,,,,,2,,,,21,21,,701,,14,,,0,0,42,,,
Havixbecker Straße,75,Mo,9/6/2010,6:25,5,,,,,1,,,,,,1,,,,21,,,751,,0,,86,0,0,20,,,
Grevener Straße,Dorpatweg,Mo,9/6/2010,14:20,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,0,0,41,,,
Weseler Straße,Boeselagerstraße,Mo,9/6/2010,9:48,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,0,0,28,,,
Weseler Straße,729-735,Mo,9/6/2010,15:00,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,0,19,,,
Patronatsstraße,12,Mo,9/6/2010,14:15,5,,,,,2,,,,,,2,,,,21,21,,681,,14,,,0,0,?,,,
Gasselstiege,Catharina-Müller-Straße,Mo,9/6/2010,9:15,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,0,0,69,,,
Grevener Straße,58,Mo,9/6/2010,11:30,5,,,,,2,,,,,,2,,,,21,21,,640,,26,,,0,0,70,,,
Warendorfer Straße,35,Mo,9/6/2010,10:15,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,0,55,,,
Ludgeristraße,Ludgeriplatz,Mo,9/6/2010,18:30,5,,,,,2,,,,,,1,1,,,41,21,,252,,14,,,0,0,46,,,
Berliner Platz,,Mo,9/6/2010,14:40,5,,,,,2,,,,,,1,1,,,41,21,,711,,36,,,0,0,73,,,
Haus Sentmaring,6,Fr,9/3/2010,8:25,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,0,38,,,
Kappenberger Damm,ca. 70m hinter Kesselfeld,So,9/5/2010,22:55,5,,,,,1,,,,,,1,,,,21,,,751,,0,,86,2,0,27,,,
Albersloher Weg,Lippstätter Straße,So,9/5/2010,2:30,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,2/3/2016,0,38,,,
Domplatz,Parkplatz,So,9/5/2010,16:45,5,,,,,1,,,,,,1,,,,21,,,703,,36,,,0,0,45,,,
Gasselstiege,631,Sa,9/4/2010,16:57,5,,,,,1,,,,,,1,,,,21,,,799,,14,,,0,0,21,,,
Tom-Rink-Straße,18,Sa,9/4/2010,12:40,5,,,,,2,,,,,,1,1,,,41,21,,701,,14,,,0,0,37,,,
Lüdinghauser Straße,11,So,7/25/2010,19:20,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,0,21,,,
Hohe Geest,73,Do,9/2/2010,9:40,5,,,,,2,,,,,,2,,,,21,21,,301,,37,,,0,0,68,,,
Friedhofstraße,Parkplatz,Sa,9/4/2010,16:35,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,0,59,,,
Heidestraße,1a,So,9/5/2010,13:45,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,0,75,,,
Langemarckstraße,Cheruskerring,Fr,9/3/2010,6:48,5,,,,,2,,,,,,2,,,,21,21,,594,,14,,,0,0,50,,,
Ostmarkstraße,PIT STOP,Fr,9/3/2010,12:15,5,,,,,2,,,,,,1,1,,,51,21,,501,,14,,,0,0,41,,,
Dieckmannstraße,144,Fr,9/3/2010,10:53,5,,,,,2,,,,,,2,,,,21,21,,701,,14,,,0,0,48,,,
Hansestraße,Fuggerstraße,Fr,9/3/2010,9:35,5,,,,,2,,,,,,1,1,,,41,21,,711,,36,,,0,0,73,,,
Stubengasse,Parkhaus,Fr,9/3/2010,13:30,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,0,0,71,,,
Messingweg,,So,9/5/2010,5:10,5,,,,,1,,,,,,1,,,,21,,,751,,0,,86,2,0,?,,,
Hägerstraße,270,So,9/5/2010,6:25,5,,,,,4,,,,,,4,,,,21,21,,141,,13,,,1,0,44,,,
Sebastiankirchweg,2,Fr,9/3/2010,16:50,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,0,37,,,
Olfersstraße,8,Sa,9/4/2010,17:05,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,0,34,,,
Düesbergweg,44,Sa,9/4/2010,12:08,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,0,0,82,,,
Gasselstiege,394,Do,9/2/2010,10:15,5,,,,,2,,,,,,,2,,,41,41,,711,,36,,,0,0,37,,,
Altenroxeler Straße,hinter BAB,Fr,9/3/2010,11:00,5,,,,,2,,,,,1,1,,,,11,21,,682,,14,,,0,0,48,,,
Berliner Platz,35-37,Fr,8/27/2010,21:15,5,,,,,2,,1,,,,1,,,,21,71,,799,,14,,,1,1,?,,,
Hermann-Josef-Neuhaus-Weg,58,Mi,9/1/2010,12:15,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,0,0,50,,,
Grevener Straße,Höhe Nr. 74,Mi,9/1/2010,10:30,5,,,,,2,,,,,,2,,,,21,21,,651,,14,,,0,0,69,,,
Corrensstraße,Von-Esmach-Straße,Mi,9/1/2010,12:20,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,0,0,21,,,
Orleans-Ring,Einsteinstraße,Mi,9/1/2010,11:45,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,0,0,22,,,
Gasselstiege,Parkplatz REWE,Fr,9/3/2010,16:25,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,0,65,,,
Hoyastraße,,Fr,9/3/2010,14:25,5,,,,,2,,,,,,1,1,,,41,21,,701,,14,,,0,0,70,,,
Am Max-Klemens-Kanal,Heidegrund,Fr,9/3/2010,12:50,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,0,25,,,
Zeppelinstraße,Kanalstraße,Sa,9/4/2010,8:45,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,0,48,,,
Kanalstraße,15,Fr,9/3/2010,17:50,5,,,,,3,,,,,1,1,1,,,21,11,,302,,37,,,0,0,20,,,
Ostmarkstraße,Alter Milchhof,So,9/5/2010,19:15,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,0,?,,,
Albersloher Weg,575,Fr,9/3/2010,7:40,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,0,40,,,
Servatiiplatz,FR HBF,Do,9/2/2010,15:10,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,0,1,22,,,
Bismarckallee,Parkplatz,So,9/5/2010,17:10,5,,,,,2,,,,,,2,,,,21,21,,703,,44,,,0,0,19,,,
Hobbeltstraße,Handorfer Straße,Sa,9/4/2010,14:45,5,,,,,2,,,,,,2,,,,21,21,,712,,44,,,0,0,18,,,
Ludgeriplatz,Schorlemer Straße,Fr,9/3/2010,11:20,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,0,0,20,,,
Siemensstraße,Einfahrt Media Markt,Fr,9/3/2010,13:10,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,0,0,21,,,
Osttor,54,Fr,9/3/2010,19:30,5,,,,,2,,,,,,2,,,,21,21,,551,,37,,,1,0,46,,,
Marktallee,67,Fr,9/3/2010,15:20,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,,20,,,
Trauttmansdorffstraße,Höhe Siemensstraße,So,7/25/2010,14:35,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,0,0,62,,,
Buddenstraße,Münzstraße,Fr,9/3/2010,9:55,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,0,66,,,
Hafenstraße,Engelstraße,So,9/5/2010,15:35,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,0,0,20,,,
Egbert-Snoek-Straße,Albersloher Weg,So,9/5/2010,17:58,5,,,,,2,,,,,,2,,,,21,21,,799,,49,,,0,0,83,,,
Soester Straße,Hansaring,So,9/5/2010,16:20,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,0,0,45,,,
Hansaplatz,9,So,9/5/2010,10:30,5,,,,,2,,1,,,,1,,,,71,21,,799,,14,,,0,0,31,,,
Eisenbahnstraße,Höhe Nr.11,Fr,9/3/2010,10:50,5,,,,,2,,,,,,,1,1,,32,41,,651,,14,,,0,0,45,,,
Geringhoffstraße,ggü.54,So,9/5/2010,17:15,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,0,54,,,
Orleans-Ring,10m westl.Steinfurter Straße,Fr,9/3/2010,17:30,5,,,,,2,,,,,,2,,,,21,21,,602,,14,,,0,0,61,,,
Bült,Höhe Bushaltestelle,Do,8/26/2010,13:15,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,1,27,,,
Roxeler Straße,Parkplatz Ratio,Sa,9/4/2010,9:55,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,0,0,43,,,
Prinzipalmarkt,Rathausinnenhof,Mo,8/30/2010,12:25,5,,,,,2,,1,,,,,1,,,41,71,,501,,14,,,0,0,57,,,
Warendorfer Straße,100m vor Pleistermühlenweg,Sa,9/4/2010,18:40,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,0,0,53,,,
Geringhoffstraße,Kappenberger Damm,So,9/5/2010,11:45,5,,,,,2,,,,,,2,,,,21,21,,251,,14,,,0,0,25,,,
Niedersachsenring,Höhe 104,Mi,9/1/2010,17:15,5,,,,,4,,,,,,4,,,,21,21,,612,,14,,,0,1,60,,,
Ludgeriplatz,Schorlemer Straße,Mi,9/1/2010,13:15,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,0,21,,,
Schaumburgstraße,Wolbecker Straße,Mi,9/1/2010,11:50,5,,,,,2,,,,,,2,,,,21,21,,701,,14,,,0,0,66,,,
Weseler Straße,Geringhoffstraße,Mi,9/1/2010,16:15,5,,,,,3,,,,,,3,,,,21,21,,611,,14,,,0,0,18,,,
Robert-Bosch-Straße,21,Mi,9/1/2010,10:45,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,0,66,,,
Steinfurter Straße,,Mi,9/1/2010,16:50,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,0,1,22,,,
Gartenbreie,Höhe Ratio,Mi,9/1/2010,12:17,5,,,,,2,,,,,,1,1,,,51,21,,682,,14,,,0,0,48,,,
Kerkerinckstraße,18,Mi,9/1/2010,11:30,5,,,,,2,,,,,,1,1,,,41,21,,701,,14,,,0,0,19,,,
Hammer Straße,41,Mi,9/1/2010,15:15,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,0,52,,,
Verdistraße,77,Fr,8/27/2010,11:17,5,,,,,2,,,,,,2,,,,21,21,,712,,44,,,0,0,49,,,
Boeselagerstraße,Weseler Straße,Mi,8/25/2010,16:20,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,0,0,25,,,
Weseler Straße,Von-Lüninck-Straße,Do,8/25/2010,10:35,5,,,,,2,,,,,,2,,,,21,21,,640,,36,,,0,1,44,,,
Fliednerstraße,25,Do,9/9/2010,10:00,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,0,23,,,
Metzer Straße,40,Do,9/9/2010,19:30,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,0,0,19,,,
Weseler Straße,Park & Ride,Do,9/9/2010,19:10,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,0,34,,,
Höltenweg,105,Do,9/9/2010,16:30,5,,,,,1,,,,,,1,,,,21,,,799,,14,,,0,0,?,,,
Dyckburgstraße,,Do,9/9/2010,15:15,5,,,,,2,,,,,,1,,,1,59,21,,711,,36,,,0,0,?,,,
Steinfurter Straße,60,Mi,9/8/2010,7:30,5,,,,,2,,,,,,1,1,,,41,21,,703,,36,,,0,1,40,,,
Gartenstraße,26,Do,9/9/2010,8:35,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,0,50,,,
Westerheide,7,Do,9/9/2010,17:10,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,0,58,,,
Gescherweg,133-153,Do,9/9/2010,11:00,5,,,,,2,,1,,,,1,,,,71,21,,501,,14,,,0,0,23,,,
Wolbecker Straße,135,Do,9/9/2010,7:49,5,,,,,2,,,,,,1,,1,,31,32,,701,,14,,,0,1,22,,,
Theodor-Scheiwe-Straße,Albersloher Weg,Do,9/9/2010,16:50,5,,,,,2,,,,,,1,1,,,41,21,,201,,14,,,0,0,23,,,
Hiltruper Straße,Am Berler Kamp,Do,9/9/2010,18:45,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,1,50,,,
Bürenstraße,5a,Do,9/9/2010,16:40,5,,,,,3,,,,,,3,,,,21,21,,711,,36,,,0,0,34,,,
Georgskommende,10,Di,9/7/2010,13:45,5,,,,,1,,,,,,,1,,,41,,,703,,14,,,0,0,29,,,
Bremer Platz,Ostausgang DB,Mi,9/8/2010,15:10,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,1,61,,,
Kardinal-von-Galen-Ring,100m vor Hüfferstraße,Mi,9/8/2010,16:37,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,1,43,,,
Aegidiistraße,Aegidiikirchplatz,Mi,8/25/2010,9:50,5,,,,,2,,,,,,2,,,,21,21,,712,,14,,,0,0,29,,,
Lühnstiege,ggü.10,Di,9/7/2010,20:18,5,,,,,2,,,,,,2,,,,21,21,,701,,14,,,2/3/2016,0,28,,,
Dorffeldstraße,18,Mi,9/8/2010,15:45,5,,,,,1,,,,,,,1,,,41,,,799,,14,,,0,1,39,,,
Toppheideweg,15,Mi,9/8/2010,11:50,5,,,,,1,,,,,,,1,,,41,,,711,,36,,,0,1,29,,,
Alter Steinweg,11,Di,9/7/2010,10:45,5,,,,,1,,,,,,,1,,,41,,,799,,14,,,0,0,42,,,
Antoniuskirchplatz,16,MI,9/8/2010,18:45,5,,,,,2,,,,,,2,,,,21,21,,701,,14,,,0,1,18,,,
Thierstraße,28,Mi,9/8/2010,10:30,5,,,,,1,,,,,,1,,,,21,,,751,,0,,86,0,1,57,,,
Hammer Straße,16,Mi,9/8/2010,10:10,5,,,,,2,,,,,,1,,1,,32,21,,501,,14,,,0,1,57,,,
Königsstraße,Parkplatz,Mi,9/8/2010,13:05,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,1,30,,,
Geiststraße,Sentmaringer Weg,Di,9/7/2010,10:00,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,1,35,,,
Lütkenbecker Weg,Drolshagenweg,Mi,9/8/2010,7:30,5,,,,,2,,,,,,1,1,,,21,41,,231,,14,,,0,1,24,,,
Hammer Straße,Mr.Wash,Do,8/26/2010,11:35,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,0,1,20,,,
Vrie-Vendt-Straße,Hafenstraße,Mi,9/8/2010,14:35,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,0,1,33,,,
Mondstraße,Höhe 220,Mi,9/8/2010,12:10,5,,,,,2,,,,,,2,,,,21,21,,581,,45,,,0,1,61,,,
Kanalstraße,ggü.79,Mi,9/8/2010,18:10,5,,,,,2,,,,,,1,1,,,21,41,,551,,37,,,0,1,22,,,
Friesenring,ggü.43,Mi,9/8/2010,9:10,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,1,44,,,
Warendorfer Straße,Kaiser-Wilhelm-Ring,Di,9/7/2010,17:35,5,,,,,2,,,,,,2,,,,21,21,,302,,37,,,0,1,58,,,
Dieckmannstraße,Roxeler Straße,Mo,9/6/2010,22:00,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,2,0,18,,,
Augustastraße,10,Mo,9/6/2010,16:50,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,0,0,35,,,
Bremer Straße,Parkplatz HBF,Mo,9/6/2010,15:20,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,0,19,,,
Von-Steuben-Straße,19,Di,9/7/2010,17:05,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,0,32,,,
Weseler Straße,Sperlichstraße,Di,9/7/2010,9:20,5,,,,,3,,,,,,3,,,,21,21,,612,,14,,,0,0,30,,,
Weseler Straße,Zufahrt A43,Di,9/7/2010,8:35,5,,,,,2,,,,,,2,,,,21,21,,620,,14,,,0,1,50,,,
Warendorfer Straße,110,Di,9/7/2010,10:20,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,0,1,20,,,
Bismarckallee,31,Di,9/7/2010,17:00,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,0,0,39,,,
Von-Holte-Straße,75,Sa,9/11/2010,14:35,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,0,0,19,,,
Albersloher Weg,Josef-Suwelack-Weg,Sa,9/11/2010,12:15,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,0,46,,,
Bonnenkamp,65,Di,9/14/2010,18:15,5,,,,,2,,,,,,2,,,,21,21,,712,,14,,,0,1,26,,,
Weseler Straße,Boeselagerstraße,Di,9/7/2010,17:20,5,,,,,2,,,,,,2,,,,21,21,,201,,14,,,0,1,35,,,
Hammer Straße,Höhe Preußen,Sa,9/11/2010,12:00,5,,,,,2,,,,,,2,,,,21,21,,640,,26,,,0,0,28,,,
Wolbecker Straße,Ende,Di,9/14/2010,17:55,5,,,,,3,,,,,,3,,,,21,21,,611,,14,,,0,0,53,,,
Alte Schifffahrt,Schifffahrter Damm,Di,9/14/2010,18:50,5,,,,,2,,,,,,2,,,,21,21,,620,,14,,,1,1,61,,,
Marks-Haindorf-Stiege,,Di,9/14/2010,14:55,5,,,,,2,,,,,,2,,,,21,21,,701,,14,,,0,1,48,,,
Aegidiistraße,Parkhaus,Di,9/14/2010,12:40,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,3,0,20,,,
Niedersachsenring,Gartenstraße,Di,9/14/2010,14:50,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,0,1,19,,,
Am Stadtgraben,Höhe Gerichtsstraße,Di,9/14/2010,14:30,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,0,1,33,,,
Wolbecker Straße,ggü.17,Di,9/14/2010,12:55,5,,,,,2,,,,,,1,1,,,41,21,,711,,36,,,0,1,56,,,
Adenauerallee,Aasee Kugeln,Mo,9/13/2010,20:10,5,,,,,2,,,,,,2,,,,21,21,,581,,45,,,2,0,37,,,
Yorkring,kurz hinter Gasselstiege,Di,9/14/2010,6:20,5,,,,,2,,,,,,2,,,,21,21,,602,,14,,,1/3/2016,1,29,,,
Scharnhorststraße,Koldering,Di,9/14/2010,6:45,5,,,,,2,,,,,,2,,,,21,21,,712,,14,,,1,1,31,,,
Warendorfer Straße,Piusallee,Fr,9/10/2010,23:50,5,,,,,2,,,,,,2,,,,21,21,,640,,26,,,2/3/2016,1,33,,,
Breslauer Straße,13,Sa,9/11/2010,18:50,5,,,,,2,,,,,,2,,,,21,21,,552,,37,,,0,0,28,,,
Gartenstraße,Lublinring,Sa,9/11/2010,18:00,5,,,,,2,,,,,,2,,,,21,21,,251,,14,,,0,0,69,,,
Münzstraße,1,Fr,9/10/2010,23:10,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,2,1,56,,,
Bahnhofstraße,Wolbecker Straße,Fr,9/10/2010,22:30,5,,,,,2,,,,,,2,,,,21,21,,640,,26,,,2/3/2016,1,49,,,
Catharina-Müller-Straße,Parkplatz REWE,Fr,9/10/2010,17:00,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,0,0,35,,,
Ludgeriplatz,,So,9/12/2010,11:40,5,,,,,2,,,,,,2,,,,21,21,,640,,26,,,0,0,51,,,
Ludgeriplatz,Hafenstraße,Di,9/14/2010,8:35,5,,,,,2,,,,,,2,,,,21,21,,232,,35,,,0,1,49,,,
Weseler Straße,ggü.LVM,Di,9/14/2010,18:00,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,1,19,,,
Weseler Straße,Scharnhorststraße,Di,9/14/2010,18:30,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,0,1,27,,,
Ludgeriplatz,vor Einfahrt Hammer Straße,Di,9/14/2010,11:15,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,1,71,,,
Bogenstraße,13,Di,9/14/2010,3:35,5,,,,,1,,,,,,,1,,,41,,,711,,36,,,2/3/2016,1,40,,,
Maderweg,Nerzweg,Mo,9/13/2010,16:30,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,0,44,,,
Gasselstiege,ggü.25,Mo,9/13/2010,17:56,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,0,0,55,,,
Raesfeldstraße,13,Di,9/14/2010,7:35,5,,,,,2,,,,,,2,,,,21,21,,701,,14,,,0,0,26,,,
Blücherstraße,14,Mo,9/13/2010,21:04,5,,,,,2,,,,,,2,,,,21,21,,799,,14,,,2/3/2016,0,22,,,
Dieckstraße,24,Mo,9/13/2010,10:10,5,,,,,2,,,,,,1,1,,,41,21,,501,,14,,,0,0,67,,,
Gescherweg,90,Mo,9/13/2010,23:40,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,2,1,40,,,
Emdener Straße,11,Mo,9/13/2010,17:45,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,0,0,25,,,
Augustastraße,Höhe 11,Mo,9/13/2010,15:40,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,0,0,33,,,
Studtstraße,31,Mo,9/13/2010,14:30,5,,,,,2,,,,,,1,1,,,41,21,,501,,14,,,0,0,21,,,
Scharnhorststraße,60,Mo,9/13/2010,11:45,5,,,,,1,,,,,,1,,,,21,,,799,,14,,,0,0,67,,,
Albersloher Weg,Hafenweg,Mo,9/13/2010,8:41,5,,,,,2,,,,,,2,,,,21,21,,799,,49,,,0,0,29,,,
Am Stadtgraben,Georgskommende,Mo,9/13/2010,13:15,5,,,,,3,,,,,,3,,,,21,21,,231,,14,,,0,0,74,,,
Hörster Straße,Bült,Mo,9/13/2010,8:30,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,0,18,,,
Königsstraße,ggü. 26,Mo,9/13/2010,10:30,5,,,,,1,,,,,,,1,,,41,,,799,,14,,,0,0,33,,,
Gartenbreie,20,Mo,9/13/2010,12:20,5,,,,,2,,,,,,1,1,,,51,21,,501,,14,,,0,0,42,,,
Von-Steuben-Straße,37,Mo,9/13/2010,18:25,5,,,,,2,,,,,,2,,,,21,21,,640,,26,,,0,0,54,,,
Engelstraße,66,Mo,9/13/2010,16:00,5,,,,,2,,,,,,2,,,,21,21,,699,,26,,,0,0,46,,,
Steinfurter Straße,Wilkinghege,So,9/12/2010,18:30,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,0,1,21,,,
Steinfurter Straße,Wilhelmstraße,Mo,9/13/2010,7:35,5,,,,,2,,,,,,1,1,,,54,21,,651,,14,,,0,0,57,,,
Schillerstraße,151,Mo,9/13/2010,18:45,5,,,,,2,,,,,1,1,,,,11,21,,601,,14,,,0,0,40,,,
Friedensstraße,ggü. 3,So,9/12/2010,10:30,5,,,,,2,,,,,,1,1,,,41,21,,501,,14,,,0,0,33,,,
Wolbecker Straße,149,So,9/12/2010,15:10,5,,,,,2,,,,,,1,1,,,21,41,,501,,14,,,0,1,23,,,
Neuheim,43,Fr,9/10/2010,19:45,5,,,,,2,,,,,,2,,,,21,21,,701,,14,,,0,0,49,,,
Kerkerinckstraße,1,Sa,9/11/2010,13:00,5,,,,,1,,,,,,1,,,,21,,,711,,36,,,0,0,45,,,
Wienburgstraße,2,Sa,9/11/2010,17:00,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,0,0,67,,,
Sternstraße,2,So,9/12/2010,12:20,5,,,,,2,,,,,,1,1,,,51,21,,501,,14,,,0,0,33,,,
Rigaweg,18 / Tiefgarage,So,9/12/2010,12:00,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,0,32,,,
Hindenburgplatz,56,Sa,9/11/2010,22:25,5,,,,,1,,,,,,1,,,,21,,,121,,13,14,,2,0,40,,,
