vu_ort,vu_hoehe,tag,datum,uhrzeit,kat,flucht,t,sv,lv,anzahl_beteiligte,fg,rf,mofa,kkr,krad,pkw,lkw,kom,sonstige,1,2,alkohol,typ,1_urs,2_urs,3_urs,sonst_urs,lichtverhaeltnisse,strassenzustand,01_alter_in_jahren,kinder,18_24,senioren
Weseler Straße,Blumenstraße,Di.,1/1/2008,2:11,3,,,,1,1,,1,,,,,,,,71,,,122,,49,,,2,1,,,1,
Pinienweg,20,Di.,1/1/2008,17:45,5,,,,,,,,,,,2,,,,21,21,,711,,36,,,2/3/2016,1,,,,
Hafenstraße,45,Di.,1/1/2008,20:35,3,,,,1,2,1,,,,,1,,,,21,81,,221,,40,39,,2/3/2016,1,,,,
Idenbrockweg,Grotemeyerstraße,Di,1/1/2008,4:40,4,,,,,1,,,,,,1,,,,21,,,121,1,13,,,2/3/2016,0,,,1,
Steinfurter Straße,York-Ring,Mi.,1/2/2008,15:45,5,,,,,,,,,,,2,,,,21,21,,231,,14,,,0,1,,,,
Ostmarkstraße,70,Mi.,1/2/2008,11:05,5,,,,,2,1,,,,,1,,,,81,21,,371,,64,,,0,0,,,,
Kardinal-von-Galen-Ring,65,Mi.,1/2/2008,13:15,5,,,,,,,,,,,2,,,,21,21,,561,,36,,,0,0,,,,
Siemensstraße,1,Mi.,1/2/2008,14:58,5,,,,,,,,,,,2,,,,21,21,,302,,37,,,0,1,,,,
Siemensstraße,21,Mi.,1/2/2008,16:30,5,,,,,,,,,,,2,,,,21,21,,302,,37,,,0,0,,,,
Hoher Heckenweg,Bushaltestelle,Mi.,1/2/2008,18:25,3,,,,2,3,,,,,,3,,,,21,21,,681,,10,,,2,2,,,,2
Moränenstraße,,Mi.,1/2/2008,10:55,7,,,,,,,,,,,2,,,,21,21,,703,,49,,,0,0,,,,1
Warendorfer Straße,Hohenzollernring,Mi.,1/2/2008,22:20,4,,,,,,,,,,,2,,,,21,21,,321,,31,,,2,0,,,,
Mendelstraße,Technologiehof,Mi.,1/2/2008,13:50,3,,,,1,,,,,,,2,,,,21,21,,201,,14,,,0,1/2/2016,,,,
Roxeler Straße,416(Tankstelle Ratio),Mi.,1/2/2008,6:00,7,,,,,1,,,,,,1,,,,21,,,799,,49,,,2,0,,,,
Dülmener Straße,Osthofstraße,Mi.,1/2/2008,11:30,4,,,,,,,,,,,2,,,,21,21,,211,,35,,,0,1,,,1,
Josef-Beckmann-Straße,9,Mi.,1/2/2008,12:10,5,,,,,2,,1,,,,1,,,,71,21,,501,,14,,,0,2,,,,
Piusallee,186,Mi.,1/2/2008,12:00,5,,,,,,,,,,,2,,,,21,21,,701,,14,,,0,0,,,,
Burgstraße,,Mi.,1/2/2008,16:40,5,,,,,2,,,,,,1,1,,,41,21,,502,,14,,,1,0,,,,
Warendorfer Straße,Piusallee,Mi.,1/2/2008,16:35,5,,,,,,,,,,,2,,,,21,21,,611,,14,,,1,1,,,,
Warendorfer Straße,151,Mi.,1/2/2008,11:10,5,,,,,2,,,,,,1,1,,,41,21,,201,,14,,,0,1,,,,
Alter Mühlenweg,,Mi.,1/2/2008,17:05,5,,,,,1,,,,,,1,,,,21,,,751,,,,86,0,0,,,,
Glasuritstraße,Abfallsammelstelle,Mi.,1/2/2008,12:05,5,,,,,,,,,,,2,,,,21,21,,711,,37,36,,0,1,,,,
Hülsebrockstraße,59,Mi.,1/2/2008,16:10,5,,,,,,,,,,,2,,,,21,21,,581,,45,,,0,1,,,,
Steinfurter Straße,,Mi.,1/2/2008,14:40,5,,,,,2,,,,,,2,,,,21,21,,322,,31,,,0,2,,,,
Mecklenbecker Straße,,Mi.,1/2/2008,18:20,5,,,,,2,,,,,,2,,,,21,21,,681,,11,,,2/3/2016,2,,,,
Weseler Straße,Inselbogen,Mi.,1/2/2008,15:15,7,,,,,2,,,,,,1,1,,,41,21,,601,,14,,,0,0,,,,
Warendorfer Straße,151,Mi.,1/2/2008,10:25,7,,,,,4,,,,,,4,,,,21,21,,632,,26,,,0,1,,,,2
Albersloher Weg,Parkplatz Aldi,Do.,1/3/2008,14:30,5,,,,,,,,,,,2,,,,21,21,,703,,36,,,0,0,,,,
Moränenstraße,17,Do.,1/3/2008,16:45,5,,,,,,,,,,,2,,,,21,21,,703,,36,,,2,1,,,,
Marktallee,13,Do.,1/3/2008,13:45,5,,,,,2,,,,,,1,,1,,33,21,,551,,37,,,0,0,,,,
Albersloher Weg,Letterhausweg,Do.,1/3/2008,17:00,5,,,,,,,,,,,2,,,,21,21,,601,,14,,,2,0,,,,
Weseler Straße,515,Do.,1/3/2008,10:00,5,,,,,2,,,,,,,2,,,41,41,,601,,14,,,0,0,,,,
Rösnerstraße,Ratio Parkplatz,Do.,1/3/2008,11:46,5,,,,,,,,,,,2,,,,21,21,,703,,36,,,0,0,,,,
Heekweg,,Do.,1/3/2008,12:00,7,,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,0,,,,
Bernsmeyerstiege,,Do.,1/3/2008,10:30,7,,,,,,,,,,,2,,,,21,21,,703,,49,,,0,0,,,,1
Weseler Straße,23,Do.,1/3/2008,18:10,5,,,,,,,,,,,2,,,,21,21,,711,,36,,,2,0,,,,
Friedrichstraße,104,Do.,1/3/2008,13:00,7,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,0,,,,
Weseler Straße,,Do.,1/3/2008,17:58,5,,,,,2,,,,,,1,,1,,33,21,,633,,26,,,2/3/2016,0,,,,
Ferdinand-Freiligrath-Straße,,Do.,1/3/2008,16:50,6,,,,,3,,,,,,3,,,,21,21,,681,1,11,,,2/3/2016,0,,,,
Schiffahrter Damm,Weserstraße,Fr.,1/4/2008,8:45,5,,,,,,,,,,,2,,,,21,21,,601,,14,,,0,0,,,,
Grevener Straße,69/Saturn,Fr.,1/4/2008,17:30,5,,,,,,,,,,,2,,,,21,21,,703,,36,,,2/3/2016,0,,1,,
Kanalstraße,Grevener Straße,Fr.,1/4/2008,17:00,5,,,,,,,,,,,2,,,,21,21,,231,,14,,,2/3/2016,0,,,,
Hoyastraße,11,Fr.,1/4/2008,18:35,5,,,,,,,,,,,2,,,,21,21,,711,,36,,,2,0,,,,
Bergiusstraße,Aldi Parkplatz,Fr.,1/4/2008,15:50,5,,,,,,,,,,,2,,,,21,21,,703,,36,,,0,0,,,,
Paul-Klee-Weg,57,Fr.,1/4/2008,15:50,5,,,,,2,,,,,,1,,,1,21,59,,712,,36,,,0,0,,,,
Westfalenstraße,66,Fr.,1/4/2008,10:35,5,,,,,,,,,,,2,,,,21,21,,601,,14,,,0,0,,,,
Marktallee,11,Fr.,1/4/2008,11:30,5,,,,,,,,,,,2,,,,21,21,,703,,14,,,0,0,,,,
Freckenhorster Straße,,Fr.,1/4/2008,16:52,5,,,,,1,,,,,,1,,,,21,,,751,,,,86,0,0,,,,
Piusallee,7,Fr.,1/4/2008,11:50,5,,,,,,,,,,,2,,,,21,21,,701,,14,,,0,0,,,,
Pottkamp,,Fr.,1/4/2008,12:59,5,,,,,,,,,,,2,,,,21,21,,326,,14,,,0,0,,,,
Sudmühlenstraße,Bahnübergang,Fr.,1/4/2008,15:55,5,,,,,,,,,,,2,,,,21,21,,711,,36,,,0,0,,,,
Hiltruper Straße,Twenhövenweg,Fr.,1/4/2008,17:00,5,,,,,,,,,,,2,,,,21,21,,322,,28,,,2/3/2016,0,,,,
Bahnhofstraße,,Fr.,1/4/2008,14:10,3,,,,1,2,1,,,,,,1,,,41,81,,719,,36,,,0,0,,,,
Hubertistraße,10,Fr.,1/4/2008,14:15,7,,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,1,,,,
Lindberghweg,60,Fr.,1/4/2008,13:10,3,,,,1,2,,2,,,,,,,,71,71,,371,,37,,,0,0,,,,1
Loddenheide,,Fr.,1/4/2008,11:30,7,,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,0,,,,
Steinfurter Straße,,Fr.,1/4/2008,18:00,5,,,,,2,,,,,,2,,,,21,21,,646,,23,,,2/3/2016,0,,,,
Osttor,71,Fr.,1/4/2008,17:30,7,,,,,2,,,,,,1,,,1,92,21,,799,,49,,,2/3/2016,0,,,,
Robert-Bosch-Straße,,Fr.,1/4/2008,10:42,4,,,,,2,,,,,,2,,,,21,21,,302,,28,,,0,0,,,1,
Hammer Straße,105,Mo.,1/4/2008,12:48,5,,,,,2,,,,,,2,,,,21,21,,551,,37,,,0,1,,,,
Marientalstraße,Raesfeldstraße,Sa.,1/5/2008,18:20,5,,,,,,,,,,,2,,,,21,21,,501,,14,,,2/3/2016,1,,,,
Hammer Straße,284,Sa.,1/5/2008,18:00,5,,,,,,,,,,,2,,,,21,21,,651,,26,,,2,1,,,,
Bainingstraße,91,Sa.,1/5/2008,0:15,5,,,,,2,,,,,,1,1,,,41,21,,703,,14,,,2/3/2016,1,,,,
Sophienstraße,Dortmunder Straße,Sa.,1/5/2008,10:10,5,,,,,2,,,,,1,1,,,,21,11,,202,,35,,,0,1,,,,
Warendorfer Straße,86,Sa.,1/5/2008,14:16,5,,,,,,,,,,,2,,,,21,21,,551,,37,,,0,1,,,,
Kärntner Straße,Schiffahrter Damm,Sa.,1/5/2008,22:30,4,,,,,,,,,,,2,,,,21,21,,322,,28,,,2,1,,,,1
Bahnhofstraße,10,Sa.,1/5/2008,10:45,5,,,,,2,,,,,,2,,,,21,21,,631,,26,,,1,0,,,,
Spiekerhof,13-15,Sa.,1/5/2008,14:15,5,,,,,2,,,,,,2,,,,21,21,,701,,36,,,0,0,,,,
Hoffmann-von-Fallersleben-Weg,88,Sa.,1/5/2008,10:30,7,,,,,2,,,,,,1,,,1,92,21,,799,,49,,,2/3/2016,1,,,,
Westfalenstraße,Heidhornweg,So.,1/6/2008,9:25,5,,,,,,,,,,,2,,,,21,21,,681,,11,,,0,1,,,,
Marktallee,Glasuritstraße,So.,1/6/2008,18:00,5,,,,,,,,,,,2,,,,21,21,,623,,14,,,2/3/2016,0,,,,
York-Ring,Grevener Straße,So.,1/6/2008,14:00,5,,,,,,,,,,,2,,,,21,21,,601,,14,,,0,0,,,,
Dülmener Straße,31,So.,1/6/2008,17:07,3,,,,2,5,,,,,,5,,,,21,21,,681,,11,10,,2,0,,,,3
Piusallee,Bohlweg,So.,1/6/2008,19:15,3,,,,1,2,1,,,,,1,,,,21,81,,222,,40,,,2,0,,,,
Hammer Straße,Umgehungsstraße,Do.,1/6/2008,13:55,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,0,1,,,,
Hünenburg,101,So.,1/6/2008,18:30,5,,,,,1,,,,,,1,,,,21,,,751,,,,86,2/3/2016,1,,,,
Hünenburg,Burgwall,So.,1/6/2008,11:55,3,,,,1,2,,1,,,,1,,,,71,21,,321,,27,,,0,1,,,,
Albersloher Weg,Lippstädter Straße,Mo.,1/7/2008,20:45,5,,,,,1,,,,,,1,,,,21,,,122,,14,13,,2/3/2016,1,,,,
Hafenstraße,56,Mo.,1/7/2008,20:05,5,,,,,,,,,,,2,,,,21,21,,651,,14,,,2/3/2016,1,,,,
Berliner Platz,Parkplatz Post,Mo.,1/7/2008,20:00,5,,,,,,,,,,,2,,,,21,21,,703,,36,,,2/3/2016,1,,,,
Zumsandestraße,Warendorfer Straße,Mo.,1/7/2008,6:30,5,,,,,,,,,,,2,,,,21,21,,711,,36,,,2/3/2016,1,,,,
Bült,20,Mo.,1/7/2008,8:15,5,,,,,2,,,,,,1,1,,,41,21,,701,,36,,,0,1,,,,
Piusallee,4,Mo.,1/7/2008,12:15,5,,,,,,,,,,,2,,,,21,21,,201,,14,,,0,1,,,,
Kappenberger Damm,88,Mo.,1/7/2008,11:50,5,,,,,,,,,,,2,,,,21,21,,703,,36,,,0,1,,,,
Nordstraße,15,Mo.,1/7/2008,9:45,5,,,,,2,,,,,,1,,1,,33,21,,501,,14,,,0,1,,,,
Rumphorstweg,9,Mo.,1/7/2008,22:30,5,,,,,,,,,,,2,,,,21,21,,711,,36,,,2,1,,,,
Steinfurter Straße,Höhe Golfplatz,Mo.,1/7/2008,23:05,5,,,,,1,,,,,,1,,,,21,,,751,,,,86,2,1,,,,
Max-Winkelmann-Straße,76,Mo.,1/7/2008,16:38,5,,,,,2,,,,,,1,1,,,21,41,,711,,36,,,2/3/2016,1,,,,
Zum Erlenbusch,5,Mo.,1/7/2008,12:20,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,0,1,,,,
Alter Mühlenweg,,Mo.,1/7/2008,18:40,4,,,,,2,,,,,,1,,,1,92,21,,681,,11,,,2,1,,,1,
Bahnhofstraße,,Mo.,1/7/2008,18:00,5,,,,,2,,1,,,,1,,,,71,21,,202,,35,,,2/3/2016,1,,,,
Grevener Straße,Parkplatz/ Saturn 71,Mo.,1/7/2008,11:55,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,0,,,,
Elsässer Straße,9,Mo.,1/7/2008,17:45,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,2/3/2016,0,,,,
Hoher Heckenweg,85,Mo.,1/7/2008,10:35,5,,,,,2,,,,,,1,1,,,21,41,,601,,14,,,0,1,,,,
Sentruper Straße,Sporthalle,Mo.,1/7/2008,21:40,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,2/3/2016,1,,,,
Roxeler Straße,Parkplatz/Ratio,Mo.,1/7/2008,10:40,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,0,,,,
Hörsterplatz,2,Mo.,1/7/2008,7:30,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,1/3/2016,1,,,,
Dingbängerweg,,Mo.,1/7/2008,17:46,3,,,,1,2,,,,1,,1,,,,21,1,,342,,28,,,2,1,,,1,1
Meßkamp,,Mo.,1/7/2008,15:00,3,,,,1,2,,1,,,,1,,,,21,71,,581,,45,,,0,0,,,,1
Rudolf-von-Langen-Straße,13,Mo.,1/7/2008,19:50,5,,,,,2,,,,,,2,,,,21,21,,502,,14,,,2/3/2016,1,,,,
Weseler Straße,228,Mo.,1/7/2008,17:46,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,2/3/2016,0,,,,
Roxeler Straße,,Mo.,1/7/2008,19:45,3,,,,1,1,,,,,1,,,,,11,,,102,,13,,,2/3/2016,1,,,1,
Wolbecker Straße,,Mo.,1/7/2008,15:55,3,,,,1,3,,1,,,,1,1,,,21,41,,303,,28,,,0,0,,,,
Grevener Straße,York-Ring,Mo.,1/7/2008,14:54,7,,,,,2,,,,,,1,,,1,92,21,,703,,49,,,0,0,,,,
Stehrweg,29,Mo.,1/7/2008,13:00,7,,,,,2,,,,,,2,,,,21,21,,799,,49,,,2,0,,,,
Grüner Grund,36,Mo.,1/7/2008,8:00,7,,,,,2,,,,,,,2,,,41,41,,799,,49,,,0,0,,,,
Dahlweg,17,Mo.,1/7/2008,20:49,7,,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,1,,,,
Vennheideweg,55,Mo.,1/7/2008,12:00,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,0,,,,
Aegidiistraße,,Di.,1/8/2008,14:45,3,,,,1,2,,2,,,,,,,,71,71,,651,,22,,,0,0,,,1,
Hohenzollernring,Krankenhaus,Di.,1/8/2008,13:40,5,,,,,1,,,,,,1,,,,21,,,701,,36,,,0,0,,,,
Sternstraße,16,Di.,1/8/2008,11:15,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,0,,,,
Heisstraße,37,Di.,1/8/2008,11:55,5,,,,,2,,,,,,1,1,,,41,21,,502,,14,,,0,0,,,,
Katthagen,,Di.,1/8/2008,18:55,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,2,1,,,,
Königsstraße,Rothenburg,Di.,1/8/2008,19:25,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,2/3/2016,0,,,,
Moltkestraße,27,Di.,1/8/2008,16:15,5,,,,,2,,,,,,2,,,,21,21,,611,,14,,,0,0,,,,
Voßgasse,,Di.,1/8/2008,18:30,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,2/3/2016,1,,,,
Bröderichweg,,Di.,1/8/2008,8:20,5,,,,,3,,,,,,3,,,,21,21,,611,,14,,,0,0,,,,
Coerdestraße,54,Di.,1/8/2008,7:15,5,,,,,2,,,,,,1,1,,,41,21,,594,,14,,,2/3/2016,0,,,,
Apffelstaedtstraße,Corrensstraße,Di.,1/8/2008,18:01,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,2,0,,,,
Albert-Schweitzer-Straße,,Di.,1/8/2008,18:45,5,,,,,2,,,,,,2,,,,21,21,,701,,36,,,2,1,,,,
Handorfer Straße,4,Di.,1/8/2008,15:10,5,,,,,2,,,,,,2,,,,21,21,,303,,37,,,0,1,,,,
Liegnitzer Straße,,Di.,1/8/2008,15:45,5,,,,,1,,,,,,,1,,,41,,,799,,14,,,0,1,,,,
Hindenburgplatz,,Di.,1/8/2008,12:20,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,0,0,,,,
Moränenstraße,1,Di.,1/8/2008,10:50,5,,,,,2,,,,,,2,,,,21,21,,702,,14,,,0,0,,,,
Hohe Geest,8,Di.,1/8/2008,9:15,5,,,,,2,,,,,,2,,,,21,21,,581,,45,,,0,0,,,,
Echelmeyerstraße,12,Di.,1/8/2008,15:45,5,,,,,2,,,,,,2,,,,21,21,,571,,37,,,0,0,,,,
Zum Häpper,,Di.,1/8/2008,17:45,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,2,1,,,,
Am Schütthook,12,Di.,1/8/2008,7:30,5,,,,,2,,,,,,1,1,,,21,41,,301,,28,,,2/3/2016,1,,,,
Hohenzollernring,,Di.,1/8/2008,16:55,5,,,,,2,,1,,,,1,,,,21,71,,242,,35,,,2/3/2016,1,,,,
Josef-Suwelack-Weg,,Di.,1/8/2008,15:05,5,,,,,2,,,,,,2,,,,21,21,,321,,27,,,0,0,,,,
Wilkinghege,Gasselstiege,Di.,1/8/2008,18:40,3,,,,1,2,,1,,,,1,,,,21,71,,342,,28,,,2/3/2016,1,,,,
Boeselagerstraße,4,Di.,1/8/2008,14:30,3,,,,1,2,1,,,,,1,,,,81,21,,423,,63,,,0,0,,,,
Am Kanonengraben,,Di.,1/8/2008,17:10,5,,,,,2,,,,,,2,,,,21,21,,711,,37,36,,2,1,,,,
Horstmarer Landweg,,Di.,1/8/2008,17:30,5,,,,,1,,,,,,1,,,,21,,,751,,,,86,2,0,,,,
Dyckburgstraße,,Di.,1/8/2008,7:50,5,,,,,2,,,,,,2,,,,21,,,751,,,,86,0,1,,,,
Albersloher Weg,Umgehungsstraße,Di.,1/8/2008,20:30,3,,,,3,2,,,,,,2,,,,21,21,,302,,31,,,2/3/2016,1,,,2,
Schorlemerstraße,,Di.,1/8/2008,13:07,7,,,,,2,,,,,,1,,,1,92,21,,703,,49,,,0,1,,,,
Dyckburgstraße,Dyckburgheide,Mo.,1/8/2008,8:10,5,,,,,1,,,,,,,1,,,41,,,751,,,,86,1,0,,,,
Schorlemerstraße,,Di.,1/8/2008,9:35,5,,,,,2,,1,,,,1,,,,71,21,,601,,14,,,0,0,,,,
Weseler Straße,Meckmannweg,Di.,1/8/2008,8:30,7,,,,,2,,1,,,,1,,,,21,71,,341,,28,,,0,0,,,,
Weseler Straße,265,Di.,1/8/2008,17:00,5,,,,,2,,,,,,2,,,,21,21,,699,,26,,,2/3/2016,0,,,,
Auf dem Dorn,Schulgelände,Di,1/8/2008,9:45,7,,,,,2,,1,,,,1,,,,21,71,,799,,49,,,0,0,,,,
Theodor-Heuss-Straße,,Mi.,1/9/2008,0:05,5,,,,,2,,,,,,1,1,,,41,21,,703,,36,,,2/3/2016,0,,,,
Eisenbahnstraße,,Mi.,1/9/2008,18:30,5,,,,,2,,,,,,2,,,,21,21,,602,,14,,,2/3/2016,1,,,,
Eisenbahnstraße,,Mi.,1/9/2008,18:57,5,,,,,2,,,,,,2,,,,21,21,,602,,14,,,2/3/2016,1,,,,
Grevener Straße,69,Mi.,1/9/2008,19:02,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,2/3/2016,0,,,,
Dülmener Straße,22,Mi.,1/9/2008,12:41,5,,,,,2,,,,,,2,,,,21,21,,719,,36,,,0,1,,,,
Münsterstraße,420,Mi.,1/9/2008,7:50,5,,,,,4,,,,,,4,,,,21,21,,611,,14,,,2,0,,,,
Hohenzollernring,,Mi.,1/9/2008,17:25,5,,,,,2,,,,,,2,,,,21,21,,703,,45,,,0,0,,,,
Von-Stauffenberg-Straße,59,Mi.,1/9/2008,8:25,5,,,,,2,,,,,,1,1,,,41,21,,700,,14,,,0,1,,,,
Gutenbergstraße,,Mi.,1/9/2008,9:55,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,1,,,,
Königsberger Straße,,Mi.,1/9/2008,16:00,5,,,,,2,,,,,,1,1,,,41,21,,141,,13,,,0,0,,,,
Am Stadtgraben,,Mi.,1/9/2008,7:30,5,,,,,2,,,,,,1,1,,,41,21,,501,,14,,,1/3/2016,0,,,,
Ludgeriplatz,Hafenstraße,Mi.,1/9/2008,17:35,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,2/3/2016,1,,,,
Mauritzstraße,,Mi.,1/9/2008,19:20,5,,,,,2,,1,,,,1,,,,71,21,,601,,14,,,2,0,,,,
Moltkestraße,26,Mi.,1/9/2008,16:00,5,,,,,2,,,,,,1,,1,,21,33,,640,,24,,,0,0,,,,
Koldering,,Mi.,1/9/2008,18:50,5,,,,,3,,,,,,3,,,,21,21,,611,,14,,,2,0,,,,
Friedrich-Ebert-Straße,15,Mi.,1/9/2008,18:25,5,,,,,2,,,,,,1,,1,,21,33,,601,,14,,,2/3/2016,0,,,,
Hammer Straße,,Mi.,1/9/2008,11:35,5,,,,,2,,,,,,2,,,,21,21,,630,,26,,,0,1,,,,
Fresnostraße,,Mi.,1/9/2008,12:05,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,0,1,,,,
Roxeler Straße,,Mi.,1/9/2008,17:00,5,,,,,2,,,,,,2,,,,21,21,,201,,14,,,1/3/2016,1,,,,
Brüningheide,,Mi.,1/9/2008,8:00,3,,,,1,2,,1,,,,1,,,,21,71,,325,,37,,,2/3/2016,0,,,1,
Grevener Straße,,Mi.,1/9/2008,12:45,3,,,,3,2,,,,,,2,,,,21,21,,302,,28,,,0,1,,,2,1
Friedrich-Ebert-Straße,Scheibenstraße,Mi.,1/9/2008,17:10,3,,,,1,2,,1,,,,1,,,,21,71,,710,,36,,,2/3/2016,1,,,1,
Dyckburgstraße,Sudmühlenstraße,Mi.,1/9/2008,7:20,3,,,,1,2,,,,1,,1,,,,21,1,,211,,35,,,2/3/2016,1,,,1,
Warendorfer Straße,Handorfer Straße,Mi.,1/9/2008,15:25,3,,,,1,2,,1,,,,1,,,,71,21,,243,,28,,,0,1,,,,
Liboristraße,5,Mi.,1/9/2008,8:30,7,,,,,2,,,,,,1,,,1,92,21,,799,,49,,,0,0,,,,
Schillerstraße,ggü. Soester Straße,Mi.,1/9/2008,18:11,7,,,,,2,,,,,,1,,,1,92,21,,799,,49,,,2/3/2016,0,,,,
Siemensstraße,31,Mi.,1/9/2008,18:35,3,,,,1,2,,,,1,,1,,,,21,1,,302,,49,,,2/3/2016,1,,,1,
Hammer Straße,Friedrich-Ebert-Straße,Mi.,1/9/2008,17:20,3,,,,1,3,,,,,,3,,,,21,21,,602,,14,,,2/3/2016,1,,,,
Scharnhorststraße,55,Mi.,1/9/2008,17:50,7,,,,,2,,,,,,1,,1,,21,33,,649,,25,,,2/3/2016,0,,,,
Dülmener Straße,Osthofstraße,Mi.,1/9/2008,22:22,4,,,,,2,,,,,,2,,,,21,21,,211,,35,,,2/3/2016,1,,,,
York-Ring,25,Do.,1/10/2008,13:54,5,,,,,2,,,,,,2,,,,21,21,,699,,18,,,0,0,,,,
Kappenberger Damm,795,Do.,1/10/2008,17:05,5,,,,,1,,,,,,1,,,,21,,,751,,,,86,2/3/2016,1,,,,
Nottebrock,45,Do.,1/10/2008,7:45,5,,,,,1,,,,,,1,,,,21,,,102,,13,,,1,2,,,,
Ottmarsbocholter Straße,,Do.,1/10/2008,6:10,5,,,,,1,,,,,,1,,,,21,,,102,,,13,72,2,2,,,,
Ottmarsbocholter Straße,,Do.,1/10/2008,5:50,5,,,,,1,,,,,,1,,,,21,,,102,,,13,72,2,2,,,,
Osthofstraße,,Do.,1/10/2008,6:35,5,,,,,1,,,,1,,,,,,1,,,141,,,13,72,2,2,,,,
Osthofstraße,,Do.,1/10/2008,6:30,5,,,,,1,,,,,1,,,,,11,,,141,,,13,72,2,2,,,,
Osthofstraße,,Do.,1/10/2008,6:20,5,,,,,1,,,,,,1,,,,21,,,141,,,13,72,2,2,,,,
Osthofstraße,,Do.,1/10/2008,6:21,5,,,,,1,,,,,,1,,,,21,,,141,,,13,72,2,2,,,,
Wilhelm-Holthaus-Weg,47,Do.,1/10/2008,13:45,5,,,,,1,,,,,,1,,,,21,,,703,,36,,72,0,0,,,,
Andreas-Hofer-Straße,,Do.,1/10/2008,7:45,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,72,1/3/2016,2,,,,
Hohenzollernring,72,Do.,1/10/2008,9:45,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,72,0,0,,,,
Scharnhorststraße,85,Do.,1/10/2008,13:35,5,,,,,2,,,,,,2,,,,21,21,,700,,14,,72,0,0,,,,
Weseler Straße,,Do.,1/10/2008,18:47,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,72,2/3/2016,0,,,,
Mauritzstraße,,Do.,1/10/2008,16:27,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,0,0,,,,
Friedrich-Ebert-Straße,20,Do.,1/10/2008,11:30,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,0,,,,
Westfalenstraße,,Do.,1/10/2008,9:00,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,0,1,,,,
Schillerstraße,49,Do.,1/10/2008,18:26,7,,,,,2,,,,,,1,,,1,92,21,,799,,49,,,,,,,,
Hammer Straße,100,Do.,1/10/2008,9:00,7,,,,,2,,,,,,2,,,,21,21,,554,,49,,,0,0,,,,1
Sentruper Straße,,Do.,1/10/2008,6:40,3,,,,1,1,,,1,,,,,,,1,,,141,,13,,,2/3/2016,2,,,,
Osthofstraße,,Do.,1/10/2008,6:25,5,,,,,2,,,,,,2,,,,21,21,,141,,,13,72,2,2,,,,
Grevener Straße,Dorpatweg,Do.,1/10/2008,16:20,3,,,,1,2,,1,,,,1,,,,21,71,,342,,28,,,0,0,,,,
Hülshoffstraße,,Do.,1/10/2008,6:50,3,,,,1,1,,,,1,,,,,,1,,,141,,13,,72,2,2,,,,
Kanalstraße,Grevener Straße,Do.,1/10/2008,19:40,3,,,,2,2,,,,,,2,,,,21,21,,621,,14,,,2/3/2016,0,,,1,
Schleebrüggenkamp,7,Fr.,1/11/2008,12:26,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,0,0,,,,
Hindenburgplatz,,Fr.,1/11/2008,23:05,5,,,,,2,,,,,,1,,1,,33,21,,703,,14,,,2/3/2016,0,,,,
An der Alten Ziegelei,Parkplatz/Hornbach,Fr.,1/11/2008,17:50,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,2,1,,,,
York-Ring,Steinfurter Straße,Fr.,1/11/2008,18:50,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,72,2/3/2016,1,,,,
Ludgeriplatz,,Fr.,1/11/2008,15:55,5,,,,,2,,,,,,2,,,,21,21,,630,,26,,72,0,0,,,,
Kardinal-von-Galen-Ring,,Fr.,1/11/2008,9:10,5,,,,,2,,,,,,2,,,,21,21,,602,,14,,72,0,1,,,,
