Name  /  Date: 2015_06_24;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);46;27;16;14;35;86;273;374;354;360;340;390;335;341;371;382;374;378;367;368;313;213;167;113;
MQ_03020_FV4_L (MQ1);15;8;9;9;11;46;146;332;340;208;217;183;234;231;250;256;357;315;226;159;139;90;59;39;
MQ_03290_FV3_GR (MQ10);40;28;10;13;23;66;155;246;238;201;184;200;232;237;234;242;244;241;246;236;200;163;112;65;
MQ_03020_FV2_L (MQ100);3;2;0;0;0;1;12;32;23;24;26;31;26;40;35;31;60;33;44;36;13;15;30;14;
Alle Motion Det Albersloherweg (MQ1000);3705;2220;1019;1386;3062;9902;29835;51431;48201;38805;36272;37403;39653;39861;41894;47352;52928;51253;42782;30286;22761;17288;13327;8011;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;2;2;2;2;2;2;3;3;2;2;2;1;1;1;0;
MQ_06170_FV4_L (MQ1002);0;0;0;0;0;1;4;8;7;8;3;4;12;10;14;21;21;25;14;13;10;4;2;0;
MQ_08050_FV3_L (MQ1003);4;4;1;0;9;27;48;42;77;95;100;120;116;116;95;112;125;122;114;79;24;10;4;2;
MQ_06161_FV3_L (MQ1004);14;7;4;5;7;34;179;295;303;273;215;203;178;202;235;213;258;283;260;172;111;80;78;28;
MQ_06170_FV6_L (MQ1005);4;2;0;2;2;5;26;69;42;38;31;31;32;32;35;44;49;41;44;34;26;14;12;6;
MQ_08110_FV1_LO (MQ1006);2;1;0;0;1;1;5;10;14;13;16;16;16;15;16;17;20;23;14;14;8;5;3;3;
MQ_08110_FV3_RO (MQ1007);1;0;1;1;1;3;8;17;20;25;24;23;22;17;24;24;26;32;20;13;11;9;3;1;
MQ_06160_FV2_R (MQ1009);15;7;5;8;14;64;126;269;255;201;205;206;201;207;180;171;207;225;204;149;127;86;57;42;
MQ_02020_FV4_L (MQ101);19;15;4;11;14;38;141;264;307;295;271;282;284;317;334;351;464;449;364;308;218;144;91;72;
MQ_03030_FV1_G (MQ1010);38;15;6;14;23;117;429;925;840;606;558;618;735;735;816;908;1011;846;711;557;404;307;155;100;
LSA 3290 Schleifen (MQ1012);908;414;226;291;501;1348;3940;6431;6673;6299;6257;6392;6344;6276;6460;6705;6544;6976;6535;5508;4573;3478;2913;1920;
LSA 8020 Schleifen (MQ1013);787;498;218;270;518;1416;4090;6658;6426;5666;5587;5716;5951;5950;6128;6587;6909;6986;6366;4525;3952;3096;2667;1774;
LSA 8030 Schleifen (MQ1014);308;221;81;80;185;516;1591;2719;2670;2379;2271;2208;2378;2392;2509;2617;3042;3004;2675;1958;1733;1309;1221;718;
LSA 8031 Schleifen (MQ1015);205;125;65;77;131;403;1439;2285;2412;2200;1957;1874;2013;1879;2063;2423;2566;2252;1823;1356;1096;919;720;460;
LSA 8040 Schleifen (MQ1016);517;316;194;261;598;2051;6080;10117;9452;7319;6681;6566;7065;7144;7629;8630;9934;9229;7222;4850;3425;2528;1799;1095;
LSA 8032 Schleifen (MQ1017);274;158;73;101;183;569;1688;2714;2714;2476;2408;2379;2689;2555;2653;3003;3151;2831;2475;1723;1390;1169;1045;574;
LSA 8041 Schleifen (MQ1018);227;92;60;71;163;401;1081;1561;1609;1596;1542;1566;1626;1557;1635;1777;1800;1794;1617;1200;921;730;619;372;
LSA 8054 Schleifen (MQ1019);154;83;31;42;117;444;1417;2668;2536;1891;1681;1832;1933;1968;2035;2329;2674;2543;2027;1302;965;683;508;318;
MQ_02020_FV3_L (MQ102);5;2;2;0;2;7;26;56;59;46;53;66;71;54;54;58;57;61;52;46;28;27;12;12;
LSA 8140 Schleifen (MQ1020);85;63;25;30;85;286;887;1384;1194;988;940;981;1016;1008;1128;1232;1323;1341;1172;802;611;462;351;191;
MQ_01210_FV32_L (MQ1021);7;1;1;0;9;21;144;168;196;58;33;37;49;60;60;62;54;48;43;34;24;23;16;7;
MQ_01081_FV3_G (MQ1022);52;22;10;12;13;49;122;288;361;254;296;296;269;311;313;343;364;387;354;300;225;196;153;98;
MQ_03030_FV1_L (MQ1023);3;2;0;1;0;5;11;20;31;65;22;10;21;21;18;18;16;14;18;9;11;4;4;3;
MQ_01200_FV1_G (MQ1024);73;40;27;20;36;138;500;951;834;736;797;913;1171;1185;1379;1577;1756;1371;1183;815;736;532;381;233;
MQ_01121_FV1_G (MQ1025);10;3;1;8;21;47;110;196;286;290;319;264;232;263;210;238;188;194;158;149;81;44;35;17;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;0;1;2;2;3;3;4;4;5;5;4;4;4;3;3;2;2;1;
MQ_01121_FV3_G (MQ1027);5;1;0;2;0;6;19;52;75;96;149;144;199;208;255;225;202;213;175;151;119;84;72;33;
MQ_01121_FV1_R (MQ1028);1;0;0;1;3;6;15;27;39;40;43;36;32;36;29;33;26;26;22;20;11;6;5;2;
MQ_01200_FV1_L (MQ1029);7;2;2;1;0;3;13;101;92;51;41;58;37;59;49;58;78;75;68;34;32;28;20;5;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);2;2;1;3;2;4;5;19;28;28;27;17;14;18;8;10;19;15;14;12;14;12;12;9;
---Test (MQ1032);7;2;2;1;0;3;13;101;92;51;41;58;37;59;49;58;78;75;68;34;32;28;20;5;
MQ_09040_FV1_G (MQ1033);33;15;10;8;11;26;89;189;194;184;192;219;272;244;275;359;340;323;352;200;204;156;134;65;
MQ_09040_FV3_G (MQ1034);12;10;3;10;20;62;187;296;337;364;380;267;295;306;283;268;310;320;296;248;189;138;100;67;
MQ_09050_FV1_G (MQ1035);57;19;8;13;25;76;271;459;371;349;345;435;546;538;528;595;558;587;629;438;335;277;232;114;
MQ_09050_FV3_G (MQ1036);28;18;4;5;27;130;360;558;558;545;488;360;362;410;418;388;435;520;454;363;288;195;161;97;
MQ_09060_FV11_G (MQ1037);54;23;8;12;23;76;297;500;377;331;333;419;534;527;508;591;538;571;613;419;322;265;225;116;
MQ_09060_FV11L (MQ1038);4;2;3;1;2;10;17;50;30;50;44;50;47;52;47;30;59;46;54;36;30;24;17;6;
MQ_09060_FV2_L (MQ1039);2;1;0;0;1;11;48;153;135;135;131;144;183;170;177;236;248;202;170;93;61;2;0;0;
MQ_03023_FV1_G (MQ104);27;15;2;6;19;69;284;685;589;416;399;459;543;552;651;662;835;633;548;416;339;232;127;82;
MQ_09060_FV2_R (MQ1040);1;0;0;0;0;2;10;31;28;27;27;29;38;35;36;48;51;41;35;19;13;1;0;0;
MQ_09060_FV3_G (MQ1041);36;22;8;6;29;122;370;578;564;513;483;353;351;395;350;193;316;525;478;365;295;185;155;113;
