Name  /  Date: 2016_03_30;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);43;29;10;12;27;84;239;321;336;352;369;321;349;368;354;351;371;355;388;316;241;190;156;82;
MQ_03020_FV4_L (MQ1);16;12;12;1;12;62;143;251;273;197;180;189;172;204;210;233;264;277;220;136;93;59;34;22;
MQ_03290_FV3_GR (MQ10);34;26;22;8;28;55;134;237;194;206;206;219;203;211;224;214;241;232;213;207;167;118;109;62;
MQ_03020_FV2_L (MQ100);0;3;1;3;2;4;12;19;24;22;16;15;29;24;20;37;39;39;37;22;12;9;8;3;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;0;1;0;
MQ_06170_FV4_L (MQ1002);0;0;0;0;1;2;1;6;4;12;7;4;15;9;9;9;11;9;9;11;0;2;3;2;
MQ_08050_FV3_L (MQ1003);3;3;2;1;8;31;37;43;64;76;115;130;122;113;113;114;111;104;95;69;36;7;3;1;
MQ_06161_FV3_L (MQ1004);16;5;5;1;5;51;156;253;268;202;193;217;177;181;200;209;233;216;237;155;111;75;33;22;
MQ_06170_FV6_L (MQ1005);3;0;1;1;2;4;20;40;35;35;34;29;24;30;33;36;44;43;41;27;20;11;10;2;
MQ_08110_FV1_LO (MQ1006);1;2;0;0;0;1;6;11;18;22;20;23;18;21;21;27;33;34;24;14;11;10;4;2;
MQ_08110_FV3_RO (MQ1007);1;0;1;1;0;3;10;22;26;36;42;35;34;28;32;31;35;45;25;19;19;8;4;4;
LSA 29120 Schleifen (MQ1008);104;74;46;31;100;299;770;1106;1096;975;988;1078;1104;1142;1302;1364;1544;1466;1253;828;619;411;324;193;
MQ_06160_FV2_R (MQ1009);12;7;7;7;11;56;139;197;219;194;211;203;208;174;206;210;208;208;207;154;86;76;45;23;
MQ_02020_FV4_L (MQ101);15;11;1;9;10;42;129;226;261;220;216;254;261;301;320;317;402;384;325;236;140;105;77;36;
MQ_03030_FV1_G (MQ1010);56;26;22;20;39;115;357;732;619;469;538;558;629;617;686;845;888;764;616;407;272;198;110;68;
Alle Motion Det Weselerstr. (MQ1011);13880;13966;10100;9562;11342;19287;42329;64955;62697;62240;65102;67387;68439;71290;72165;78869;83267;82043;72061;55442;40899;31662;25952;18474;
LSA 3290 Schleifen (MQ1012);673;517;275;290;411;1262;3101;5066;5130;5462;5723;5916;5816;5857;6110;5948;6223;6163;5917;4929;3681;2763;2496;1166;
LSA 8020 Schleifen (MQ1013);730;563;274;250;471;1379;3512;5093;5290;5195;5210;5408;5254;5265;5983;5783;5934;5850;5617;4387;3450;2576;2624;1338;
LSA 8030 Schleifen (MQ1014);325;300;90;80;161;477;1347;2111;2249;2110;2149;2293;2259;2357;2644;2531;2814;2805;2494;1923;1498;1169;1335;555;
LSA 8031 Schleifen (MQ1015);137;132;71;55;133;384;1173;1827;1940;1855;1787;1843;1865;1930;2019;2257;2293;2024;1750;1277;958;597;659;378;
LSA 8032 Schleifen (MQ1017);205;190;97;77;177;591;1482;2377;2410;2126;2251;2302;2364;2397;2560;2638;2715;2594;2319;1588;1217;783;846;411;
