Name  /  Date: 2015_07_11;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);116;118;79;65;67;80;74;114;178;256;270;328;295;337;295;307;243;275;302;263;220;171;165;133;
MQ_03020_FV4_L (MQ1);17;13;14;9;11;33;24;45;88;103;139;156;172;159;150;134;121;107;126;96;76;65;53;31;
MQ_03290_FV3_GR (MQ10);129;111;75;57;73;72;72;87;105;129;188;192;231;226;203;185;180;178;146;166;116;103;131;126;
MQ_03020_FV2_L (MQ100);3;6;3;1;3;0;5;8;13;15;27;29;20;28;22;22;29;29;25;18;17;9;9;8;
Alle Motion Det Albersloherweg (MQ1000);9952;7869;5036;3885;4464;5730;7147;10643;17051;25619;30967;34933;35028;34811;35144;31790;29626;30120;28197;24889;19626;15308;13467;12481;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;0;0;1;1;1;1;2;2;2;2;2;1;1;1;1;0;0;1;
MQ_06170_FV4_L (MQ1002);0;0;0;0;0;1;0;2;6;7;13;18;20;10;5;3;9;9;19;12;12;8;3;1;
MQ_08050_FV3_L (MQ1003);4;7;2;1;8;8;4;17;61;111;128;170;184;155;127;157;131;122;100;79;43;10;4;0;
MQ_06161_FV3_L (MQ1004);24;17;4;10;29;54;71;57;46;72;70;78;60;50;150;136;117;136;95;127;85;51;58;22;
MQ_06170_FV6_L (MQ1005);4;2;1;2;1;3;4;9;18;29;33;35;30;27;41;30;38;32;30;23;18;16;7;8;
MQ_08110_FV1_LO (MQ1006);2;1;1;1;1;2;1;4;6;11;6;17;16;12;13;11;9;7;11;6;5;4;4;3;
MQ_08110_FV3_RO (MQ1007);1;1;0;0;1;2;4;7;11;17;22;26;23;15;19;16;11;14;15;15;9;8;3;2;
MQ_06160_FV2_R (MQ1009);32;35;24;17;18;35;45;59;86;146;153;144;165;152;179;175;181;146;147;135;101;86;69;47;
MQ_02020_FV4_L (MQ101);36;26;14;17;8;16;39;44;123;144;161;199;204;213;239;206;206;183;174;133;125;111;66;67;
MQ_03030_FV1_G (MQ1010);65;48;23;14;20;56;89;176;195;260;334;352;404;380;433;415;357;329;327;299;180;171;130;106;
LSA 3290 Schleifen (MQ1012);2718;2301;1554;1181;1322;1288;1309;1789;2743;3700;4629;5277;5329;5688;5310;5006;4644;4743;4665;4628;3913;3269;3313;3025;
LSA 8020 Schleifen (MQ1013);2545;2426;1662;1438;1420;1272;1223;1692;2304;3178;4042;4492;4457;4880;4760;4447;4089;4173;3904;4009;3576;3002;3212;3053;
LSA 8030 Schleifen (MQ1014);1110;1048;601;486;481;460;440;564;856;1198;1583;1834;1748;1965;1882;1758;1633;1652;1624;1712;1441;1240;1595;1320;
LSA 8031 Schleifen (MQ1015);728;839;600;608;676;521;507;612;789;1022;1241;1383;1247;1394;1407;1345;1216;1322;1208;1135;967;938;907;970;
LSA 8040 Schleifen (MQ1016);1114;876;517;480;583;866;1110;1775;2903;4419;5266;5744;6032;5911;6190;5277;4945;4907;4371;3862;2775;2080;1682;1555;
LSA 8032 Schleifen (MQ1017);779;699;379;376;395;383;441;636;925;1226;1679;1846;1929;2045;2069;1908;1814;1724;1558;1550;1334;1070;1033;995;
LSA 8041 Schleifen (MQ1018);438;411;206;230;225;218;278;461;787;1062;1355;1514;1553;1459;1520;1389;1332;1333;1196;1149;890;701;602;599;
LSA 8054 Schleifen (MQ1019);536;371;237;169;195;278;275;472;840;1290;1532;1746;1730;1706;1726;1579;1483;1466;1371;1140;837;662;520;507;
MQ_02020_FV3_L (MQ102);13;11;5;6;4;5;15;13;23;36;40;49;45;49;57;52;50;46;38;28;23;18;18;5;
LSA 8140 Schleifen (MQ1020);226;159;97;54;99;132;181;287;463;719;882;933;946;913;954;831;756;821;750;663;521;412;339;313;
MQ_01210_FV32_L (MQ1021);6;6;2;3;4;3;4;4;11;27;26;34;23;24;19;52;31;21;37;25;19;17;9;8;
MQ_01081_FV3_G (MQ1022);114;80;49;34;38;38;43;50;92;112;165;178;210;230;194;215;194;196;178;173;148;102;123;112;
MQ_03030_FV1_L (MQ1023);3;0;0;0;0;4;3;10;4;12;3;10;18;14;11;13;11;16;10;11;4;3;5;6;
MQ_01200_FV1_G (MQ1024);307;161;92;70;75;80;107;165;302;379;591;663;788;866;977;845;864;835;797;606;440;447;353;378;
MQ_01121_FV1_G (MQ1025);27;22;8;12;12;28;50;93;116;187;223;205;176;165;145;144;125;138;103;111;92;75;48;31;
MQ_01121_FV3_L (MQ1026);1;1;0;0;0;0;0;1;1;1;2;2;3;3;4;4;3;3;3;3;2;1;2;1;
MQ_01121_FV3_G (MQ1027);47;21;10;6;1;4;15;41;48;67;78;105;156;166;195;176;157;162;144;128;103;63;74;66;
MQ_01121_FV1_R (MQ1028);4;3;1;2;2;4;7;13;16;26;31;28;24;23;20;20;17;19;14;15;13;10;7;4;
MQ_01200_FV1_L (MQ1029);14;5;2;2;1;1;7;9;12;13;17;25;35;21;24;30;22;24;32;21;24;14;13;11;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);9;8;4;5;0;1;3;5;6;9;7;7;12;5;7;7;7;12;9;9;12;10;12;9;
---Test (MQ1032);14;5;2;2;1;1;7;9;12;13;17;25;35;21;24;30;22;24;32;21;24;14;13;11;
MQ_09040_FV1_G (MQ1033);116;71;37;33;22;30;32;53;63;113;155;214;254;237;271;262;230;233;234;202;138;141;138;123;
MQ_09040_FV3_G (MQ1034);63;39;27;22;25;44;70;93;151;280;311;312;254;236;238;221;217;226;241;223;187;135;108;86;
MQ_09050_FV1_G (MQ1035);178;101;55;39;34;45;46;95;154;238;276;368;435;433;532;459;439;424;360;345;245;236;220;210;
MQ_09050_FV3_G (MQ1036);83;54;40;37;30;72;95;136;202;379;398;403;336;349;351;312;306;339;364;338;293;201;178;124;
MQ_09060_FV11_G (MQ1037);181;102;55;37;34;51;47;92;158;228;281;369;427;424;464;462;434;421;359;333;227;219;218;212;
MQ_09060_FV11L (MQ1038);19;11;4;6;8;11;6;13;15;22;33;34;33;25;47;34;26;23;37;32;24;12;9;7;
MQ_09060_FV2_L (MQ1039);25;15;7;7;9;10;26;21;34;80;90;126;109;122;120;94;80;115;86;58;41;28;17;9;
MQ_03023_FV1_G (MQ104);49;39;17;14;15;47;59;88;129;191;247;247;297;293;350;293;302;304;284;239;134;160;106;75;
MQ_09060_FV2_R (MQ1040);5;3;2;2;2;2;5;4;7;16;19;26;22;25;25;19;17;23;18;12;9;6;4;2;
MQ_09060_FV3_G (MQ1041);92;62;103;41;37;80;91;117;196;328;367;249;317;343;322;337;297;321;372;238;291;193;181;147;
MQ_09060_FV3_R (MQ1042);16;14;5;12;3;46;31;38;65;88;86;117;104;131;124;111;101;104;98;107;68;42;34;36;
MQ_03250_FV1_R (MQ1043);13;8;4;3;3;3;4;7;11;15;19;26;34;28;35;33;28;28;28;26;17;18;17;16;
MQ_03250_FV1_G (MQ1044);76;48;23;19;15;19;22;41;61;88;109;150;191;160;200;189;157;161;158;145;95;101;94;90;
MQ_03250_FV1_L (MQ1045);20;18;9;12;4;15;16;20;23;31;52;58;67;54;62;51;63;60;55;35;32;21;28;20;
MQ_03250_FV2_R (MQ1046);11;9;5;6;5;7;12;15;19;31;37;44;39;39;42;35;34;37;42;36;25;22;20;16;
MQ_03250_FV2_G (MQ1047);82;64;37;41;33;47;86;106;138;227;269;322;284;288;310;259;252;275;311;261;185;165;143;117;
MQ_03250_FV2_L (MQ1048);43;26;10;8;13;14;18;34;60;90;101;131;164;163;166;159;164;139;111;113;76;70;78;66;
MQ_03250_FV3_R (MQ1049);18;11;8;5;5;13;20;29;42;75;84;82;67;66;66;63;62;64;73;62;56;35;34;23;
MQ_03250_FV3_G (MQ105);54;33;23;16;15;38;61;86;127;225;253;247;200;198;198;188;185;191;219;187;168;106;101;69;
MQ_03250_FV3_L (MQ1050);21;17;13;17;12;10;16;20;27;60;67;73;78;76;87;67;68;79;91;97;75;66;44;40;
