Name  /  Date: 2015_01_27;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);37;35;32;32;43;96;209;316;329;314;291;270;287;291;330;364;346;361;360;287;198;145;192;63;
MQ_03020_FV4_L (MQ1);7;9;10;7;4;57;156;389;387;265;178;188;216;233;219;241;317;303;288;189;101;68;51;34;
MQ_03290_FV3_GR (MQ10);30;19;23;17;20;58;143;213;186;186;155;164;207;221;206;224;236;232;234;210;138;114;111;43;
MQ_03020_FV2_L (MQ100);2;2;0;1;0;5;16;46;10;33;38;31;40;43;43;37;46;43;42;25;28;18;12;7;
Alle Motion Det Albersloherweg (MQ1000);2559;2217;1607;1488;3220;9798;29481;51437;46761;36986;34575;36039;38429;37273;40544;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;2;2;2;2;2;2;3;3;2;2;1;1;1;1;0;
MQ_06170_FV4_L (MQ1002);0;0;0;0;1;0;3;9;5;9;13;25;12;8;7;17;10;7;10;7;2;2;2;2;
MQ_08050_FV3_L (MQ1003);3;4;1;3;6;24;36;34;54;82;95;119;98;92;92;91;96;106;72;40;22;9;2;1;
MQ_06161_FV3_L (MQ1004);6;1;2;4;7;36;136;236;308;208;183;201;174;185;194;179;216;234;224;168;111;57;44;18;
MQ_06170_FV6_L (MQ1005);0;1;0;1;2;4;32;68;49;38;26;23;30;32;32;41;43;44;38;30;13;14;9;6;
MQ_08110_FV1_LO (MQ1006);0;0;0;0;0;2;4;10;15;15;14;17;19;12;20;25;29;30;20;10;6;6;4;2;
MQ_08110_FV3_RO (MQ1007);0;0;0;0;0;1;6;24;23;17;27;29;27;15;24;28;29;34;21;14;10;3;2;2;
MQ_06160_FV2_R (MQ1009);10;6;8;8;16;59;135;258;267;216;191;179;194;156;196;195;211;198;179;135;75;53;42;24;
MQ_02020_FV4_L (MQ101);15;5;11;4;10;47;128;296;350;260;247;266;320;282;334;437;489;438;386;231;176;100;72;32;
MQ_03030_FV1_G (MQ1010);26;10;6;16;22;112;428;917;830;595;522;620;657;723;739;920;1034;929;686;463;327;237;162;68;
Alle Motion Det Weselerstr. (MQ1011);11553;10063;9195;9297;11035;19590;48078;80079;76821;64917;61701;62320;66232;68410;72428;78414;87247;84820;76241;57467;41528;32320;27993;17163;
LSA 3290 Schleifen (MQ1012);704;577;465;418;607;1385;3502;6082;6260;5842;5387;5522;5585;5685;6171;6443;6692;6651;6206;5595;3893;2630;2972;1099;
LSA 8020 Schleifen (MQ1013);712;601;653;594;736;1423;3493;5894;5822;4991;4579;4584;5029;5108;5385;5693;5900;5961;5612;4953;3353;2193;2822;1005;
