Name  /  Date: 2016_12_17;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);165;164;96;127;82;108;88;93;170;282;324;355;379;369;376;359;357;356;345;315;259;142;245;195;
MQ_03020_FV4_L (MQ1);34;20;13;9;9;15;34;43;76;141;182;222;258;270;287;293;240;198;177;118;79;60;68;36;
MQ_03290_FV3_GR (MQ10);177;145;98;95;96;110;86;76;98;163;192;216;226;225;230;235;234;224;201;219;184;173;174;166;
MQ_03020_FV2_L (MQ100);7;3;6;3;9;2;8;10;10;25;27;29;28;36;37;35;45;41;29;38;23;18;14;65;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;2;2;2;1;1;1;1;
MQ_06170_FV4_L (MQ1002);0;0;1;0;0;0;0;1;3;5;8;15;18;14;14;16;12;11;9;10;15;3;2;3;
MQ_08050_FV3_L (MQ1003);3;4;2;6;2;9;6;17;81;127;194;211;187;206;185;195;153;161;149;85;42;6;1;1;
MQ_06161_FV3_L (MQ1004);54;27;24;10;16;23;30;60;107;156;197;201;225;197;212;203;189;195;187;146;94;51;63;65;
MQ_06170_FV6_L (MQ1005);6;3;5;2;4;1;4;8;21;31;34;44;39;36;40;33;32;36;31;25;15;12;10;10;
MQ_08110_FV1_LO (MQ1006);2;2;1;0;1;2;1;4;7;13;12;14;19;16;17;11;14;14;12;12;6;3;4;3;
MQ_08110_FV3_RO (MQ1007);1;1;0;0;1;2;4;6;17;31;29;33;40;22;19;21;20;17;15;11;10;5;2;3;
LSA 29120 Schleifen (MQ1008);250;208;146;200;200;105;175;282;239;239;908;1157;1142;1120;1046;1142;1119;1082;1220;1240;354;425;399;446;
MQ_06160_FV2_R (MQ1009);47;49;34;35;32;38;42;58;103;151;197;209;219;207;183;198;193;159;168;134;108;68;92;50;
MQ_02020_FV4_L (MQ101);51;27;22;10;13;22;39;55;100;133;184;224;256;240;270;244;225;253;240;188;122;97;79;78;
MQ_03030_FV1_G (MQ1010);126;67;47;25;28;48;95;141;200;298;388;471;588;603;658;589;562;476;522;376;234;194;143;119;
