Name  /  Date: 2015_03_22;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);166;140;106;75;92;76;74;58;75;118;166;218;314;317;358;374;361;360;311;299;201;122;134;54;
MQ_03020_FV4_L (MQ1);31;35;12;7;10;16;22;22;55;73;100;105;155;146;166;175;186;176;158;138;83;30;22;11;
MQ_03290_FV3_GR (MQ10);125;104;97;79;62;59;59;57;63;114;164;189;206;202;249;200;217;224;237;188;172;114;99;51;
MQ_03020_FV2_L (MQ100);9;8;5;2;4;1;3;3;8;15;21;22;22;30;40;37;36;38;29;12;7;8;7;3;
Alle Motion Det Albersloherweg (MQ1000);10460;8603;5325;5123;4869;4058;4051;4509;6994;15113;20967;26076;30475;32549;36973;32934;30821;32507;28266;22751;15774;10414;7804;4491;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;0;0;0;1;1;1;2;2;2;2;1;2;1;1;1;1;0;0;
MQ_06170_FV4_L (MQ1002);0;2;0;1;0;0;2;0;1;2;4;4;3;3;7;3;5;15;5;9;4;2;0;1;
MQ_08050_FV3_L (MQ1003);4;1;0;1;2;0;1;2;3;2;11;11;7;16;13;10;3;7;2;4;6;2;1;2;
MQ_06161_FV3_L (MQ1004);39;27;19;10;8;7;16;18;47;78;125;137;141;158;179;200;173;210;202;156;89;58;42;22;
MQ_06170_FV6_L (MQ1005);6;6;2;0;2;4;3;5;12;20;22;29;26;30;36;36;26;25;32;19;16;14;7;1;
MQ_08110_FV1_LO (MQ1006);2;2;1;1;1;1;1;1;3;6;5;6;7;10;9;9;10;9;10;9;6;4;3;1;
MQ_08110_FV3_RO (MQ1007);1;2;1;1;0;0;0;4;8;8;11;10;11;8;6;11;7;9;9;7;3;1;1;0;
MQ_06160_FV2_R (MQ1009);40;37;29;21;16;32;21;23;41;96;111;136;139;166;160;175;144;196;179;153;107;68;31;18;
MQ_02020_FV4_L (MQ101);36;33;12;10;13;8;17;45;45;86;124;122;185;200;229;210;201;273;239;154;119;73;54;27;
MQ_03030_FV1_G (MQ1010);92;56;41;27;20;37;54;72;103;224;281;378;391;516;543;539;498;509;452;365;255;184;109;45;
LSA 3290 Schleifen (MQ1012);2765;2381;1624;1566;1437;1196;1042;1015;1252;2533;3644;4615;5430;5665;6425;5925;5897;6284;5345;4514;3513;2365;1847;1091;
LSA 8020 Schleifen (MQ1013);2727;2499;1714;1698;1833;1365;1074;873;1099;2361;3573;4310;5133;5227;6193;5279;5345;5223;4349;3788;2830;1984;1714;985;
LSA 8030 Schleifen (MQ1014);1096;1099;637;642;675;483;407;371;475;1269;2109;2499;3043;2848;3341;2510;2551;2560;2011;1729;1204;843;872;464;
