Name  /  Date: 2016_12_13;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);32;15;11;10;25;95;284;309;303;323;334;352;322;332;367;339;346;353;350;305;239;149;185;65;
MQ_03020_FV4_L (MQ1);13;13;4;5;7;44;154;427;433;283;210;212;242;281;290;308;333;373;275;163;117;56;51;24;
MQ_03290_FV3_GR (MQ10);26;35;15;12;21;70;161;237;227;213;205;224;229;212;222;244;233;219;212;185;176;145;138;65;
MQ_03020_FV2_L (MQ100);2;1;2;4;1;4;17;41;42;27;33;32;30;42;40;46;45;38;42;33;31;14;11;8;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;2;1;2;2;2;2;3;3;2;2;2;1;1;1;0;
MQ_06170_FV4_L (MQ1002);0;0;0;0;0;1;0;10;5;12;8;20;20;9;7;13;12;13;20;7;9;3;5;0;
MQ_08050_FV3_L (MQ1003);2;2;0;2;12;26;46;54;84;115;132;130;145;120;105;118;103;115;96;83;38;13;0;2;
MQ_06161_FV3_L (MQ1004);6;3;1;2;7;47;197;374;379;253;193;195;210;199;223;237;261;271;266;161;99;65;67;19;
MQ_06170_FV6_L (MQ1005);2;1;0;0;3;4;32;59;56;40;34;38;28;34;37;46;59;42;44;28;20;15;12;6;
MQ_08110_FV1_LO (MQ1006);1;1;0;0;0;1;5;10;14;11;14;19;18;18;20;23;30;26;19;12;8;4;4;2;
MQ_08110_FV3_RO (MQ1007);0;0;0;1;2;3;9;21;20;26;29;31;29;21;24;29;28;32;17;13;8;5;2;1;
LSA 29120 Schleifen (MQ1008);67;22;40;42;0;0;621;1569;1299;1090;1113;895;1222;1233;1339;1508;1570;1665;1838;1838;1838;434;341;153;
MQ_06160_FV2_R (MQ1009);12;8;6;7;17;65;151;292;268;222;210;193;184;203;207;229;244;223;180;143;99;61;65;28;
MQ_02020_FV4_L (MQ101);17;10;5;6;13;43;142;250;289;237;261;239;239;296;333;368;405;342;336;226;160;102;50;30;
MQ_03030_FV1_G (MQ1010);35;14;9;5;32;108;447;1023;901;602;590;648;748;741;818;932;1174;876;724;489;336;242;163;80;
LSA 3290 Schleifen (MQ1012);640;471;328;231;404;1421;4062;6097;6160;6168;6238;6447;6383;6259;6392;6507;6600;6579;6085;5138;3956;3074;2892;1221;
LSA 8020 Schleifen (MQ1013);540;410;227;188;398;1477;4145;5898;5712;5322;5137;5645;;;;;;;7598;4714;3445;2724;2807;1199;
LSA 8030 Schleifen (MQ1014);201;161;75;66;138;577;1650;2734;2629;2350;2234;2449;2474;2575;2615;2813;2915;2924;2503;2013;1497;1093;1321;461;
LSA 8031 Schleifen (MQ1015);159;116;54;55;109;468;1458;2507;2511;2421;2017;2322;2078;2120;2054;2497;2395;2188;1640;1270;860;692;737;330;
LSA 8040 Schleifen (MQ1016);432;313;235;172;525;2346;6439;10614;9425;7435;6857;7211;7163;7243;7755;8859;8889;8605;6799;4649;3070;2034;1678;745;
LSA 8032 Schleifen (MQ1017);168;115;54;64;133;634;1716;2911;2782;2344;2298;2621;2608;2603;2635;2871;2856;2737;2136;1654;1226;933;946;381;
LSA 8041 Schleifen (MQ1018);110;76;55;39;120;412;1199;1750;1665;1681;1662;1840;1821;1795;1782;1914;1926;1816;1536;1287;843;638;608;246;
LSA 8054 Schleifen (MQ1019);106;73;44;37;110;478;1592;2812;2465;1890;1724;1916;2091;2144;2075;2542;2671;2614;1985;1347;1064;617;528;218;
MQ_02020_FV3_L (MQ102);5;1;0;0;3;7;31;50;49;38;45;54;45;50;52;63;58;51;67;30;40;17;12;7;
LSA 8140 Schleifen (MQ1020);49;44;32;32;64;285;877;1414;1181;991;1001;1017;1121;1119;1224;1315;1416;1421;1076;814;561;381;333;134;
MQ_01210_FV32_L (MQ1021);0;2;2;1;1;17;144;187;182;87;35;49;51;68;44;65;46;61;54;24;25;15;27;2;
MQ_01081_FV3_G (MQ1022);44;23;6;9;12;48;152;380;338;249;289;292;302;352;340;353;450;397;371;304;224;164;183;104;
MQ_03030_FV1_L (MQ1023);6;0;0;0;1;4;7;15;33;15;10;21;31;25;21;19;26;10;29;9;9;10;5;4;
MQ_01200_FV1_G (MQ1024);67;29;22;23;43;146;466;991;833;700;845;922;1126;1194;1305;1528;1725;1228;1254;912;742;472;439;176;
MQ_01121_FV1_G (MQ1025);8;3;4;3;6;15;90;167;227;281;306;260;227;207;259;189;263;266;216;132;66;32;25;20;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;1;1;1;2;2;3;5;5;5;5;5;5;5;4;4;1;2;0;
MQ_01121_FV3_G (MQ1027);5;3;1;0;2;1;28;47;63;75;111;158;225;220;222;242;239;234;236;212;194;55;78;14;
MQ_01121_FV1_R (MQ1028);1;0;1;0;1;2;12;23;31;38;42;35;31;28;35;26;36;36;29;18;9;4;4;3;
MQ_01200_FV1_L (MQ1029);2;0;2;0;2;2;17;94;126;58;36;47;48;50;59;62;88;123;54;42;27;18;25;7;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);3;2;0;1;1;1;4;19;20;22;23;20;16;9;19;20;18;23;26;26;9;9;10;7;
Test (MQ1032);51;34;16;21;25;72;239;492;529;516;478;531;486;476;506;552;584;583;528;444;320;238;224;119;
MQ_09040_FV1_G (MQ1033);16;24;12;7;10;25;90;222;183;167;212;246;261;277;271;314;390;378;358;269;227;149;136;77;
MQ_09040_FV3_G (MQ1034);14;6;8;3;13;55;190;292;345;362;352;284;273;323;300;340;326;327;315;199;170;92;87;39;
MQ_09050_FV1_G (MQ1035);26;20;5;9;25;70;243;413;347;281;316;412;425;490;445;547;606;573;563;400;303;239;218;100;
MQ_09050_FV3_G (MQ1036);24;11;2;12;29;119;408;501;540;506;456;557;379;380;437;481;464;501;444;262;191;131;115;50;
MQ_03023_FV1_G (MQ104);22;7;7;7;23;71;302;725;709;413;456;484;525;562;662;700;878;665;518;342;259;176;126;46;
MQ_03250_FV1_R (MQ1043);2;3;1;0;2;3;15;29;22;18;24;32;31;31;26;36;46;45;42;31;23;17;17;9;
MQ_03250_FV1_G (MQ1044);10;14;8;2;9;17;86;166;127;105;136;179;175;174;146;205;259;253;241;178;133;95;97;49;
MQ_03250_FV1_L (MQ1045);6;8;4;2;2;9;36;64;70;60;87;87;76;78;74;92;103;90;87;66;59;33;26;25;
MQ_03250_FV2_R (MQ1046);3;2;2;2;3;14;35;60;65;58;53;62;55;59;53;61;66;58;58;39;31;24;19;5;
MQ_03250_FV2_G (MQ1047);24;17;11;12;20;105;258;441;480;425;390;457;401;433;390;444;483;422;428;290;231;175;138;34;
MQ_03250_FV2_L (MQ1048);12;2;2;6;12;49;121;146;148;138;150;154;154;189;180;216;226;195;193;133;103;86;70;28;
MQ_03250_FV3_R (MQ1049);4;2;0;2;6;22;82;88;104;99;92;77;75;81;84;89;82;87;85;53;40;24;24;9;
MQ_03250_FV3_G (MQ105);11;7;1;6;19;65;246;263;312;296;277;230;224;244;253;266;245;262;256;158;119;71;71;27;
MQ_03250_FV3_L (MQ1050);10;3;1;5;4;14;64;114;113;116;62;87;79;68;81;122;105;109;96;58;35;34;24;17;
MQ_03250_FV4_R (MQ1051);9;5;3;2;3;14;41;87;73;73;78;89;93;99;101;98;102;107;106;78;53;47;39;20;
MQ_03250_FV4_G (MQ1052);35;19;14;7;13;57;162;346;294;294;312;354;372;394;402;393;409;429;426;313;213;188;157;81;
MQ_03250_FV4_L (MQ1053);4;3;11;1;2;1;6;26;19;21;16;32;27;31;30;28;34;30;39;26;16;8;14;5;
MQ_03030_FV1_R (MQ1054);2;1;1;1;1;1;13;52;53;49;41;50;66;63;58;89;83;80;63;65;30;17;12;5;
MQ_03030_FV2_G (MQ1055);0;0;0;0;0;0;0;1;2;2;1;1;1;2;2;2;1;2;2;1;1;1;1;0;
MQ_03030_FV2_L (MQ1056);4;0;1;0;1;1;4;17;30;21;17;12;18;22;31;21;15;34;31;11;13;16;11;6;
MQ_03030_FV2_R (MQ1057);3;0;0;0;1;1;3;12;20;14;11;8;12;15;22;15;10;23;21;8;9;11;7;4;
MQ_03030_FV3_G (MQ1058);31;17;8;10;27;117;434;839;880;641;586;546;594;660;677;754;773;867;594;368;268;154;133;50;
MQ_03030_FV3_L (MQ1059);1;4;0;1;2;4;35;90;91;75;51;63;88;67;61;83;98;118;92;78;43;25;15;11;
MQ_03080_FV4_R (MQ106);5;0;0;1;2;4;50;212;156;87;67;58;64;69;51;82;82;87;66;40;32;28;11;2;
MQ_03030_FV3_R (MQ1060);0;0;0;0;1;1;6;10;12;9;8;8;8;9;9;10;11;12;8;5;4;3;2;1;
MQ_03030_FV4_G (MQ1061);1;0;0;0;0;1;5;10;11;8;8;8;8;9;12;9;9;9;8;7;6;4;3;1;
MQ_03030_FV4_L (MQ1062);5;1;1;0;2;7;35;70;71;57;55;54;57;62;84;60;63;57;54;45;39;28;19;5;
