Name  /  Date: 2015_12_24;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);94;74;54;45;29;59;72;113;159;252;310;345;343;333;258;207;222;184;89;76;104;133;135;162;
MQ_03020_FV4_L (MQ1);22;15;12;8;1;23;33;52;93;127;139;126;163;149;125;144;107;128;74;52;58;81;89;77;
MQ_03290_FV3_GR (MQ10);99;78;64;44;51;61;49;78;101;139;194;247;252;239;234;189;206;162;98;61;73;79;87;79;
MQ_03020_FV2_L (MQ100);7;4;3;0;0;1;8;13;14;19;23;23;30;20;26;17;14;18;10;6;5;9;8;8;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;1;1;1;1;0;0;0;1;1;
MQ_06170_FV4_L (MQ1002);0;0;0;0;2;0;0;5;11;5;23;11;11;10;6;1;4;5;2;2;0;1;1;1;
MQ_08050_FV3_L (MQ1003);2;4;3;2;2;23;27;69;158;155;193;191;147;79;28;18;15;3;1;0;2;3;4;2;
MQ_06161_FV3_L (MQ1004);13;19;5;7;7;33;32;46;61;130;164;181;165;160;179;151;137;128;63;46;52;80;107;79;
MQ_06170_FV6_L (MQ1005);6;4;3;1;1;2;5;8;22;27;35;34;34;32;31;38;28;38;17;13;12;16;17;11;
MQ_08110_FV1_LO (MQ1006);2;3;2;1;2;1;2;4;13;17;24;28;23;23;16;11;11;11;3;4;3;6;6;5;
MQ_08110_FV3_RO (MQ1007);2;1;0;0;1;4;5;11;33;56;52;58;44;37;16;8;14;14;6;5;1;6;4;4;
LSA 29120 Schleifen (MQ1008);178;104;129;80;86;143;218;314;538;937;1085;1150;1225;1034;912;885;771;687;409;314;298;478;489;430;
MQ_06160_FV2_R (MQ1009);28;18;20;13;18;30;53;48;72;138;174;153;147;123;105;83;105;73;48;38;43;59;88;65;
MQ_02020_FV4_L (MQ101);25;15;7;12;7;14;38;72;76;124;198;245;218;183;179;121;131;109;77;54;54;71;79;47;
MQ_03030_FV1_G (MQ1010);45;31;23;13;27;43;93;126;158;257;327;365;379;414;439;354;349;282;202;131;124;174;185;156;
LSA 3290 Schleifen (MQ1012);1595;1364;952;716;718;1005;1140;1916;2556;3978;5401;6040;5885;5435;4897;3771;3809;3083;1750;1495;1472;1896;2312;2439;
LSA 8020 Schleifen (MQ1013);1532;1368;1002;814;589;820;1044;1615;2253;3336;4411;4907;5225;4714;3836;3121;2905;2530;1511;1211;1287;1709;1942;2242;
LSA 8030 Schleifen (MQ1014);668;649;382;293;212;296;358;580;854;1331;1737;2039;2210;1898;1536;1346;1165;884;548;458;518;693;782;944;
LSA 8040 Schleifen (MQ1016);769;606;424;359;458;795;1277;2032;2873;4215;5374;6146;5935;4722;3764;3223;2798;2516;1379;1063;957;1537;1793;1763;
LSA 8032 Schleifen (MQ1017);460;354;275;187;186;280;421;642;923;1348;1793;1986;2068;1769;1380;1223;1058;1010;603;444;407;572;638;712;
LSA 8041 Schleifen (MQ1018);287;226;175;131;121;175;279;461;708;1140;1404;1553;1529;1244;918;804;672;621;366;276;255;371;414;470;
LSA 8054 Schleifen (MQ1019);243;195;159;131;132;193;268;471;862;1188;1552;1744;1716;1457;1211;1032;906;854;488;370;310;529;598;564;
MQ_02020_FV3_L (MQ102);2;3;3;0;2;2;8;9;25;27;60;74;61;79;34;33;19;16;11;12;4;6;8;16;
LSA 8140 Schleifen (MQ1020);156;84;99;70;75;119;171;256;484;690;904;950;1006;881;856;809;725;650;394;284;252;382;471;387;
MQ_01210_FV32_L (MQ1021);1;1;1;4;3;4;5;4;9;27;18;19;25;31;43;37;28;41;9;7;8;10;13;15;
MQ_01081_FV3_G (MQ1022);91;69;65;49;31;39;42;56;92;132;168;254;268;240;237;200;211;174;192;124;74;97;106;104;
MQ_03030_FV1_L (MQ1023);0;0;0;0;1;3;5;8;16;16;5;9;15;20;15;13;15;13;29;8;2;7;12;8;
MQ_01200_FV1_G (MQ1024);160;126;89;67;56;74;134;190;246;414;608;744;885;889;825;680;597;442;303;274;173;249;255;212;
MQ_01121_FV1_G (MQ1025);21;10;10;11;15;41;105;141;139;203;238;232;152;110;173;69;104;100;31;18;22;69;106;35;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;0;1;2;2;2;3;5;4;2;2;2;1;2;1;0;0;0;0;
MQ_01121_FV3_G (MQ1027);19;12;4;3;2;6;16;66;88;77;116;166;233;195;110;81;93;40;74;49;12;11;14;10;
MQ_01121_FV1_R (MQ1028);3;1;1;2;2;6;14;19;19;28;33;32;21;15;24;9;14;14;4;3;3;9;15;5;
MQ_01200_FV1_L (MQ1029);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);4;6;3;2;1;3;6;6;5;13;13;18;18;6;16;8;9;13;6;5;4;7;11;9;
---Test (MQ1032);53;48;14;17;15;23;27;59;95;150;266;381;339;318;282;296;290;225;153;102;89;152;191;102;
MQ_09040_FV1_G (MQ1033);70;51;38;27;18;26;42;65;96;151;199;285;335;310;269;182;172;140;97;72;57;60;66;84;
MQ_09040_FV3_G (MQ1034);57;30;28;17;26;37;68;93;170;285;342;290;256;218;226;176;181;126;71;51;60;98;117;96;
MQ_09050_FV1_G (MQ1035);88;62;52;37;28;33;62;90;173;270;314;470;469;543;477;388;400;326;178;120;88;121;175;152;
MQ_09050_FV3_G (MQ1036);69;37;38;32;41;59;91;114;220;349;393;378;323;301;320;279;294;231;148;89;97;173;215;174;
MQ_09060_FV11_G (MQ1037);88;59;54;38;27;34;60;97;160;229;304;478;453;538;475;408;397;331;173;139;85;116;153;144;
MQ_09060_FV11L (MQ1038);7;7;8;9;11;4;7;14;17;27;24;33;29;26;25;26;25;22;17;12;6;13;8;18;
MQ_09060_FV2_L (MQ1039);11;7;2;5;2;7;14;29;37;53;108;116;129;130;146;125;104;110;75;43;36;44;51;46;
MQ_03023_FV1_G (MQ104);35;20;13;6;20;28;70;94;107;181;257;293;286;293;317;272;249;200;134;103;88;130;146;114;
MQ_09060_FV2_R (MQ1040);2;2;0;1;1;2;3;6;8;11;22;24;27;26;30;25;21;22;16;9;8;9;10;10;
MQ_09060_FV3_G (MQ1041);72;58;47;39;44;62;91;104;201;353;372;369;272;296;321;267;288;230;145;85;84;169;229;160;
MQ_09060_FV3_R (MQ1042);8;4;4;4;4;43;24;23;49;66;99;109;106;109;121;102;81;104;44;39;31;47;64;54;
MQ_03250_FV1_R (MQ1043);7;5;5;3;2;3;4;8;13;19;23;37;39;40;32;25;21;17;12;8;6;6;8;10;
