Name  /  Date: 2015_10_19;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);34;17;13;7;17;93;275;337;357;365;370;333;352;363;369;385;399;383;381;317;223;136;135;47;
MQ_03020_FV4_L (MQ1);17;3;7;7;6;71;146;341;344;259;198;198;209;243;218;266;338;316;231;170;112;90;43;18;
MQ_03290_FV3_GR (MQ10);43;24;19;8;18;71;178;237;233;225;217;242;236;246;249;245;240;245;212;200;151;129;84;43;
MQ_03020_FV2_L (MQ100);1;3;0;0;0;3;16;39;29;25;31;30;41;28;33;37;34;48;29;34;20;14;4;7;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;2;2;2;2;2;2;2;3;3;2;1;1;1;1;0;
MQ_06170_FV4_L (MQ1002);0;0;0;0;0;0;1;8;6;9;10;10;14;12;18;16;11;13;12;8;7;2;0;0;
MQ_08050_FV3_L (MQ1003);4;3;2;1;6;36;45;42;83;98;103;130;136;137;153;129;108;136;108;40;26;5;1;2;
MQ_06161_FV3_L (MQ1004);14;4;1;5;7;49;157;341;385;259;206;199;179;191;215;217;253;270;254;170;127;48;41;24;
MQ_06170_FV6_L (MQ1005);2;1;0;0;3;9;32;62;45;38;30;27;32;29;39;43;56;48;40;28;21;10;10;2;
MQ_08110_FV1_LO (MQ1006);1;0;0;0;1;2;3;8;16;14;16;17;17;17;21;22;27;23;21;12;8;4;1;1;
MQ_08110_FV3_RO (MQ1007);0;0;0;0;0;3;6;24;27;23;23;35;28;17;23;28;35;32;27;14;11;4;1;0;
LSA 29120 Schleifen (MQ1008);65;38;28;34;102;300;904;1533;1343;1063;1167;1034;1107;1167;1243;1481;1676;1665;1215;856;544;374;266;124;
MQ_06160_FV2_R (MQ1009);9;4;7;7;9;55;136;279;283;225;198;163;170;182;207;220;215;225;181;151;91;57;43;26;
MQ_02020_FV4_L (MQ101);17;3;10;10;4;34;155;262;310;275;236;272;267;310;342;411;508;447;341;291;173;121;51;36;
MQ_03030_FV1_G (MQ1010);19;15;13;11;26;117;410;934;881;608;552;562;616;692;772;920;1047;923;752;457;283;220;140;59;
LSA 3290 Schleifen (MQ1012);618;420;303;152;368;1507;3871;6384;6563;6156;6166;6243;6135;6401;6784;6817;6840;6783;6352;5272;3732;2646;2289;1057;
LSA 8020 Schleifen (MQ1013);575;356;225;156;375;1403;3925;6328;6091;5675;5442;5550;5460;5763;6210;6648;6524;6474;5785;4639;3276;2390;2222;1007;
LSA 8030 Schleifen (MQ1014);217;148;82;46;124;511;1587;2735;2658;2293;2191;2209;2174;2289;2517;2802;2889;2964;2526;1989;1431;1009;1036;412;
LSA 8031 Schleifen (MQ1015);123;76;57;43;104;413;1357;2276;2351;2103;1923;1986;1974;2038;2128;2526;2383;2215;1824;1217;893;543;588;231;
LSA 8040 Schleifen (MQ1016);285;236;218;209;579;2038;6054;10425;10366;7287;6692;6595;7355;7270;7925;8905;10035;9771;7424;4746;2770;1835;1339;646;
LSA 8032 Schleifen (MQ1017);161;93;83;62;151;585;1670;2908;2815;2303;2357;2388;2385;2461;2703;2887;2875;2755;2267;1582;1090;742;653;333;
LSA 8041 Schleifen (MQ1018);97;76;62;55;142;423;1089;1631;1624;1525;1549;1627;1641;1687;1764;1879;1857;1819;1682;1221;766;518;416;213;
MQ_02020_FV3_L (MQ102);2;1;1;1;0;8;29;65;61;36;63;54;47;48;58;72;86;60;52;55;21;16;15;7;
LSA 8140 Schleifen (MQ1020);50;30;25;31;75;296;844;1471;1215;1016;980;915;985;957;1172;1322;1444;1434;1165;788;514;350;273;111;
MQ_01210_FV32_L (MQ1021);1;1;1;2;4;17;143;175;229;84;31;46;49;60;48;73;63;61;43;42;23;13;7;5;
MQ_03030_FV1_L (MQ1023);0;1;0;0;0;4;6;14;32;42;11;13;14;16;16;21;10;23;15;22;11;4;2;3;
MQ_01200_FV1_G (MQ1024);51;33;25;18;38;164;554;953;821;707;785;885;1033;1006;1243;1557;1755;1507;1225;710;488;391;300;115;
MQ_01121_FV1_G (MQ1025);6;3;4;4;3;19;70;189;230;260;245;275;239;235;202;224;228;197;162;118;51;32;22;7;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;1;1;1;2;2;3;3;4;4;4;5;4;5;3;2;2;1;0;
MQ_01121_FV3_G (MQ1027);10;1;2;0;0;4;22;60;62;82;110;145;171;184;192;184;254;219;232;159;79;77;27;7;
MQ_01121_FV1_R (MQ1028);1;0;1;1;0;3;10;26;31;36;34;38;33;32;28;31;31;27;22;16;7;5;3;1;
MQ_01200_FV1_L (MQ1029);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);2;1;1;1;2;3;2;14;27;30;23;18;15;20;24;20;32;15;15;13;9;11;4;7;
---Test (MQ1032);18;5;15;5;17;75;209;393;366;290;273;288;341;371;417;482;564;479;449;236;147;134;108;48;
MQ_09040_FV1_G (MQ1033);32;6;6;8;7;31;109;243;205;206;215;239;224;266;240;317;404;337;327;249;156;122;95;42;
MQ_09040_FV3_G (MQ1034);14;8;6;6;12;66;178;264;337;334;311;305;268;258;309;310;324;322;276;219;144;99;65;32;
MQ_09050_FV1_G (MQ1035);32;13;18;13;24;99;299;489;413;355;381;430;468;492;523;591;666;618;591;452;299;249;149;63;
MQ_09050_FV3_G (MQ1036);20;6;9;10;28;141;388;543;535;565;438;408;385;357;466;461;470;529;454;365;236;136;96;44;
MQ_09060_FV11_G (MQ1037);32;11;19;11;22;101;321;500;407;327;371;422;469;494;527;584;630;603;572;402;267;262;147;60;
MQ_09060_FV11L (MQ1038);3;0;3;0;5;6;22;76;54;44;29;38;37;59;48;50;54;46;41;46;27;19;8;2;
MQ_09060_FV2_L (MQ1039);0;0;2;0;0;4;28;125;166;140;125;139;158;174;214;219;217;194;202;113;75;61;36;12;
MQ_03023_FV1_G (MQ104);15;11;8;8;18;68;294;673;652;432;417;407;429;521;611;733;849;673;558;346;247;158;80;46;
MQ_09060_FV2_R (MQ1040);0;0;1;0;0;1;6;26;34;29;26;28;32;36;44;45;44;40;41;23;15;13;7;2;
MQ_09060_FV3_G (MQ1041);22;12;13;14;29;122;398;532;512;544;433;385;356;327;442;452;474;547;464;357;219;137;94;49;
MQ_09060_FV3_R (MQ1042);8;1;4;4;9;58;169;274;242;189;124;116;140;124;131;142;192;180;149;148;57;36;27;8;
MQ_03250_FV1_R (MQ1043);3;1;0;1;1;4;18;34;26;24;24;28;31;33;29;40;50;45;41;29;19;15;10;5;
MQ_03250_FV1_G (MQ1044);15;3;3;3;8;24;103;194;149;137;139;159;173;189;167;229;283;258;230;167;106;86;59;27;
MQ_03250_FV1_L (MQ1045);7;2;2;4;2;18;22;54;74;55;56;62;46;69;70;79;88;92;63;60;38;30;25;9;
MQ_03250_FV2_R (MQ1046);3;2;2;1;4;13;35;59;64;53;55;55;54;54;60;64;73;64;58;45;27;19;14;5;
MQ_03250_FV2_G (MQ1047);22;11;12;11;29;96;254;431;468;392;399;402;399;400;443;467;534;472;426;329;198;139;106;39;
MQ_03250_FV2_L (MQ1048);7;6;9;7;13;54;140;165;169;132;166;188;183;195;216;245;269;240;229;170;111;91;63;20;
MQ_03250_FV3_R (MQ1049);4;1;2;3;6;25;80;96;97;104;96;83;73;69;90;92;85;92;81;66;44;28;18;9;
MQ_03250_FV3_G (MQ105);11;4;7;8;18;76;239;289;291;312;287;248;218;208;269;275;256;275;242;199;131;84;55;26;
MQ_03250_FV3_L (MQ1050);7;4;3;1;5;24;57;122;148;108;80;72;83;84;96;94;103;117;111;89;50;47;29;12;
MQ_03250_FV4_R (MQ1051);5;4;4;2;5;14;41;92;86;85;75;77;83;94;98;102;99;113;97;86;63;49;32;17;
MQ_03250_FV4_G (MQ1052);21;18;16;7;19;55;166;366;343;341;302;308;334;376;394;409;394;450;389;343;251;196;128;66;
MQ_03250_FV4_L (MQ1053);6;1;0;0;0;5;4;18;19;27;18;36;26;30;41;27;29;38;42;23;20;17;10;9;
MQ_03030_FV1_R (MQ1054);1;0;1;0;0;4;18;79;66;72;65;60;58;60;68;62;96;87;61;32;18;15;19;7;
MQ_03030_FV2_G (MQ1055);0;0;0;0;0;0;0;0;1;3;1;1;1;1;2;2;2;2;1;1;1;1;1;0;
MQ_03030_FV2_L (MQ1056);0;2;0;1;0;1;5;3;10;36;15;14;17;19;23;31;23;24;18;15;8;10;10;5;
MQ_03030_FV2_R (MQ1057);0;1;0;1;0;0;3;2;7;24;10;10;11;13;16;21;16;17;12;10;6;7;7;3;
MQ_03030_FV3_G (MQ1058);34;9;9;15;22;135;402;758;821;728;538;495;553;543;593;643;791;735;557;393;274;195;119;49;
MQ_03030_FV3_L (MQ1059);4;0;0;0;3;10;28;138;91;78;53;72;70;66;84;84;99;125;118;82;31;21;27;5;
MQ_03080_FV4_R (MQ106);4;3;4;0;2;6;34;177;160;84;54;49;57;60;58;66;71;72;73;36;23;14;11;8;
MQ_03030_FV3_R (MQ1060);0;0;0;0;0;2;5;10;11;10;8;7;8;8;8;9;11;11;8;5;4;3;2;1;
MQ_03030_FV4_G (MQ1061);0;0;0;0;0;2;6;12;11;10;8;7;8;9;9;12;13;11;10;7;5;4;1;1;
MQ_03030_FV4_L (MQ1062);1;0;0;1;2;9;41;79;71;64;55;45;54;61;63;83;90;73;68;48;36;24;7;9;
MQ_03030_FV4_R (MQ1063);1;0;0;1;2;9;41;79;71;64;55;45;54;61;63;83;90;73;68;48;36;24;7;9;
MQ_03120_FV1_G (MQ107);51;32;16;23;62;210;596;1083;1137;955;904;900;912;1017;1094;1325;1320;1260;1002;762;469;371;231;102;
MQ_03020_FV2_R (MQ108);4;1;0;1;1;5;32;75;56;43;51;64;67;58;72;61;81;74;55;60;38;28;14;9;
MQ_03120_FV1_R (MQ109);1;1;0;0;1;3;7;10;11;10;10;10;10;10;11;13;13;12;10;9;5;5;3;1;
MQ_08050_FV2_L (MQ11);7;5;16;13;17;74;174;273;324;345;421;439;486;500;521;599;656;615;441;274;154;84;42;18;
MQ_03120_FV2_L (MQ110);2;0;0;0;0;3;10;30;29;37;33;38;40;32;34;41;53;44;32;12;21;11;3;1;
MQ_03120_FV2_R (MQ111);0;0;2;0;3;4;3;27;17;13;19;28;21;22;32;30;29;23;18;12;12;11;6;5;
MQ_06160_FV3_L (MQ112);0;1;0;1;1;2;26;68;61;44;41;62;81;69;60;61;92;99;111;65;43;26;10;3;
MQ_03120_FV3_G (MQ113);63;21;24;12;42;238;775;1388;1333;991;861;848;861;913;1005;1113;1174;1111;1041;768;487;376;263;130;
MQ_03020_FV2_G (MQ114);5;4;2;2;1;8;42;119;107;68;81;107;116;115;122;131;150;159;133;95;66;54;36;21;
MQ_03120_FV3_L (MQ115);1;1;1;0;3;29;68;95;88;47;39;40;74;67;62;80;43;54;42;24;29;18;8;4;
MQ_03140_FV1_G (MQ116);51;18;18;9;33;179;684;1177;1188;858;797;819;824;832;930;1022;1170;1056;976;701;455;346;259;107;
MQ_03140_FV1_L (MQ117);1;0;0;0;2;0;5;25;34;32;27;35;22;29;28;41;37;49;39;23;11;13;7;3;
MQ_03140_FV1_R (MQ118);1;0;0;0;1;5;15;27;28;20;19;21;20;20;22;24;27;25;23;17;11;9;7;4;
MQ_03140_FV2_G (MQ119);0;0;0;0;0;0;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;0;0;0;
MQ_03290_FV3_G (MQ12);41;23;18;8;17;67;167;223;219;212;204;228;222;231;234;230;226;230;199;188;142;121;79;41;
MQ_03140_FV2_L (MQ120);0;0;0;0;1;2;8;29;22;14;15;16;11;22;15;34;19;23;17;12;10;4;3;0;
MQ_08040_FV1_L (MQ121);7;5;0;2;3;4;16;34;41;42;61;61;70;63;68;116;103;80;81;62;44;31;42;16;
MQ_03140_FV2_R (MQ122);0;0;0;1;1;3;13;46;35;22;23;26;18;35;23;53;31;36;26;19;16;6;4;1;
MQ_08040_FV1_G (MQ123);35;29;25;14;29;104;246;444;430;409;473;526;521;525;554;589;617;579;526;392;258;186;162;89;
MQ_03140_FV3_G (MQ124);39;29;15;19;52;187;534;1051;1144;938;835;868;888;971;1036;1318;1279;1258;1038;739;464;355;195;89;
MQ_03140_FV3_L (MQ125);2;1;0;1;2;1;3;11;19;16;22;21;32;17;30;32;30;33;36;20;25;11;7;4;
MQ_03140_FV3_R (MQ126);1;1;0;0;1;5;11;17;19;16;15;16;16;17;18;22;22;22;18;13;9;8;4;2;
MQ_08040_FV1_R (MQ127);3;8;7;4;5;13;51;128;109;123;131;175;149;169;207;225;245;221;168;110;80;56;39;19;
MQ_08040_FV2_R (MQ128);5;0;0;2;4;24;79;80;87;77;76;60;53;61;70;76;78;83;71;52;18;8;6;8;
MQ_08040_FV2_L (MQ129);5;8;7;6;20;66;164;240;239;178;195;170;186;174;177;186;206;186;128;77;55;31;14;6;
MQ_08050_FV3_G (MQ13);34;19;13;23;82;259;762;1503;1349;865;741;689;756;711;894;991;1110;1153;789;503;306;192;146;67;
MQ_03140_FV4_G (MQ130);1;0;0;0;0;2;10;61;29;28;19;13;18;44;29;33;41;32;23;17;15;8;3;2;
MQ_03140_FV4_L (MQ131);1;0;0;0;5;10;39;64;50;49;32;44;35;45;32;57;47;46;34;34;26;8;4;1;
MQ_03160_FV1_G (MQ132);42;20;18;14;36;216;591;1008;1019;790;835;782;779;786;895;966;1054;1007;943;687;423;348;254;102;
MQ_03160_FV1_L (MQ133);14;4;5;2;5;44;283;317;358;236;196;198;231;208;254;271;332;281;261;176;110;80;64;25;
MQ_03160_FV1_R (MQ134);4;1;2;1;4;18;46;71;75;60;59;57;55;57;61;64;71;68;65;49;33;27;18;9;
MQ_03160_FV2_G (MQ135);17;16;11;8;28;78;229;398;342;326;334;310;337;392;408;502;470;451;356;233;122;135;70;34;
MQ_03160_FV2_L (MQ136);0;0;1;0;3;4;6;39;43;35;34;51;64;64;71;137;144;122;75;38;12;11;12;1;
MQ_08040_FV3_L (MQ137);13;14;14;21;59;168;443;888;848;537;452;447;525;523;613;707;868;901;595;343;191;129;73;33;
MQ_03160_FV3_G (MQ138);34;21;13;16;34;139;500;722;792;698;591;580;592;643;730;761;776;751;697;515;342;259;164;90;
MQ_08040_FV3_R (MQ139);1;2;5;5;9;37;89;120;125;126;157;160;189;171;201;267;282;268;187;106;79;43;32;14;
MQ_03070_FV1_L (MQ14);1;1;0;0;1;3;31;69;63;43;46;41;43;34;33;41;49;32;38;16;11;9;4;7;
MQ_08040_FV3_G (MQ140);24;13;10;15;36;138;447;775;749;605;573;549;549;529;628;625;633;619;491;343;206;122;98;45;
MQ_03160_FV3_L (MQ141);1;0;1;0;2;4;3;23;25;14;26;25;21;15;18;37;38;35;30;21;7;9;8;3;
MQ_03160_FV3_R (MQ142);0;0;0;0;0;0;3;5;4;4;3;3;3;3;4;4;4;4;4;3;2;1;1;0;
