Name  /  Date: 2015_01_21;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);25;30;11;13;23;68;202;331;371;318;307;289;286;324;342;322;348;358;335;272;197;120;175;58;
MQ_03020_FV4_L (MQ1);10;7;12;2;11;43;158;387;383;213;197;203;209;219;191;249;311;299;271;154;110;77;72;23;
MQ_03290_FV3_GR (MQ10);27;15;5;3;14;47;108;239;217;174;162;203;204;236;203;229;205;211;220;208;141;133;131;48;
MQ_03020_FV2_L (MQ100);4;2;0;0;1;2;20;53;36;27;26;27;37;37;37;22;60;44;30;33;13;14;35;12;
Alle Motion Det Albersloherweg (MQ1000);2549;1508;900;1053;2618;8684;28229;50214;48438;37491;34454;35754;37875;40295;40981;46099;52191;50956;41503;28338;18184;14430;13344;5536;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;1;2;1;2;2;2;2;2;2;2;1;1;1;1;0;
MQ_06170_FV4_L (MQ1002);0;1;0;0;0;2;3;7;5;8;8;15;18;4;8;6;8;11;6;7;5;5;7;4;
MQ_08050_FV3_L (MQ1003);4;3;1;0;10;29;41;33;61;79;90;98;109;103;86;100;106;100;80;42;23;8;0;1;
MQ_06161_FV3_L (MQ1004);7;10;2;5;9;47;151;251;309;212;175;184;163;176;186;209;212;250;203;166;96;57;65;21;
MQ_06170_FV6_L (MQ1005);2;2;0;1;2;4;24;69;48;32;31;29;31;30;34;43;48;45;34;25;14;13;12;4;
MQ_08110_FV1_LO (MQ1006);0;1;0;0;0;1;4;9;14;15;13;14;16;13;16;19;25;23;17;12;6;4;5;2;
MQ_08110_FV3_RO (MQ1007);0;0;0;0;1;2;9;18;22;22;26;29;25;21;22;25;30;26;21;16;6;4;2;1;
MQ_06160_FV2_R (MQ1009);10;9;11;5;13;65;133;255;255;228;171;199;172;167;192;192;190;223;189;140;98;57;48;23;
MQ_02020_FV4_L (MQ101);15;9;11;9;12;35;134;300;328;292;245;275;275;301;345;408;461;434;388;251;161;122;102;45;
MQ_03030_FV1_G (MQ1010);28;7;10;15;24;106;472;971;815;601;545;582;685;682;803;953;955;907;690;507;305;230;211;97;
Alle Motion Det Weselerstr. (MQ1011);74002;80087;85992;83848;75026;57322;40820;33734;31198;18327;
LSA 3290 Schleifen (MQ1012);546;337;192;221;426;1132;3197;6107;6413;5929;5582;5662;5732;6049;6135;5927;6457;6479;6082;5027;3599;2796;2877;1355;
LSA 8020 Schleifen (MQ1013);478;254;163;198;392;1136;3158;5921;6079;5430;4807;4949;5011;5433;5321;5750;6116;5954;5357;4025;3070;2292;2463;1007;
LSA 8030 Schleifen (MQ1014);203;116;59;66;153;395;1254;2435;2598;2254;1928;1934;2030;2144;2201;2315;2706;2610;2301;1686;1318;977;1212;418;
LSA 8031 Schleifen (MQ1015);127;68;48;56;104;364;1164;2120;2614;2255;1837;1851;1840;1860;1819;2382;2554;2004;1755;1292;923;673;800;299;
LSA 8040 Schleifen (MQ1016);419;261;202;193;520;1853;5841;9789;9129;6893;5961;6217;6316;6573;7204;8022;9116;8950;6617;4495;2823;1891;1706;681;
LSA 8032 Schleifen (MQ1017);176;101;55;64;135;423;1271;2276;2530;2180;1968;2048;2248;2215;2291;2571;2825;2421;2096;1479;1164;909;979;364;
LSA 8041 Schleifen (MQ1018);120;66;45;47;127;410;1276;2159;2321;2050;1876;2050;1996;2081;2239;2291;2434;2218;1974;1325;901;592;622;237;
LSA 8054 Schleifen (MQ1019);100;69;33;32;113;405;1347;2586;2426;1730;1601;1621;1772;1849;1891;2163;2498;2558;1879;1195;799;586;479;201;
MQ_02020_FV3_L (MQ102);4;2;1;0;0;6;29;59;53;25;46;40;54;49;53;36;56;59;59;50;22;26;24;4;
LSA 8140 Schleifen (MQ1020);57;35;20;25;76;241;848;1361;1204;954;897;892;1002;1048;1102;1251;1350;1383;1159;778;423;414;338;149;
MQ_01210_FV32_L (MQ1021);3;4;1;2;7;20;140;180;223;63;26;47;44;67;54;50;36;53;50;40;22;13;29;8;
MQ_01081_FV3_G (MQ1022);34;12;11;9;14;47;122;291;353;258;282;297;303;308;293;378;411;395;391;277;221;153;157;90;
MQ_03030_FV1_L (MQ1023);4;1;1;1;0;3;6;17;24;21;12;17;16;24;29;23;24;17;13;13;9;5;9;5;
MQ_01200_FV1_G (MQ1024);54;32;25;10;38;126;486;918;762;653;739;846;1024;1094;1207;1498;1774;1463;1058;715;525;429;404;146;
MQ_01121_FV1_G (MQ1025);7;2;2;6;17;28;93;179;256;265;225;210;192;201;180;184;205;170;147;122;52;34;22;21;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;1;1;2;2;2;3;3;4;4;4;4;4;3;3;2;2;1;0;
MQ_01121_FV3_G (MQ1027);2;2;1;1;1;3;35;62;70;83;105;128;170;199;186;191;198;210;153;121;86;76;50;14;
MQ_01121_FV1_R (MQ1028);1;0;0;1;2;4;13;25;35;36;31;29;26;27;25;25;28;23;20;17;7;5;3;3;
MQ_01200_FV1_L (MQ1029);1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);4;0;1;2;1;5;6;18;21;30;12;18;17;15;16;13;12;16;16;14;9;9;10;7;
---Test (MQ1032);1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
MQ_09040_FV1_G (MQ1033);38;10;2;8;14;32;94;263;191;169;175;233;263;239;277;296;267;326;299;246;205;134;112;60;
MQ_09040_FV3_G (MQ1034);15;7;5;2;10;57;178;340;351;354;348;285;292;315;300;319;305;340;299;259;148;110;93;36;
MQ_09050_FV1_G (MQ1035);37;16;7;8;19;70;231;407;337;301;328;421;437;506;490;546;519;549;518;419;309;240;203;106;
MQ_09050_FV3_G (MQ1036);15;11;4;6;20;92;365;534;567;551;431;373;361;368;390;420;436;480;439;340;205;140;127;52;
