Name  /  Date: 2015_03_14;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);118;84;68;70;74;74;100;142;199;295;348;367;374;406;393;368;357;377;407;317;248;228;235;206;
MQ_03020_FV4_L (MQ1);30;16;9;15;7;28;35;62;91;150;171;196;211;195;206;175;189;171;161;146;89;58;35;48;
MQ_03290_FV3_GR (MQ10);94;88;79;70;68;72;65;90;119;138;183;215;198;215;249;233;233;216;214;219;155;129;167;162;
MQ_03020_FV2_L (MQ100);5;5;6;2;2;3;6;10;16;24;27;21;32;38;39;31;30;36;30;35;18;11;44;15;
Alle Motion Det Albersloherweg (MQ1000);8220;6071;4361;3782;4307;5321;7098;12442;21199;30308;37316;40754;42878;43018;44075;41226;37761;36888;36312;28951;21499;16315;15225;13164;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;1;2;2;1;1;1;1;0;
MQ_06170_FV4_L (MQ1002);2;1;0;1;0;0;0;2;7;8;4;10;15;9;6;5;10;5;6;7;4;0;2;4;
MQ_08050_FV3_L (MQ1003);4;0;0;1;4;11;8;19;74;120;165;186;178;177;158;150;142;139;126;71;43;8;0;3;
MQ_06161_FV3_L (MQ1004);30;15;6;10;7;22;34;53;125;183;186;238;213;219;188;197;148;152;189;160;105;70;70;36;
MQ_06170_FV6_L (MQ1005);6;2;0;1;1;4;2;8;14;33;37;34;39;32;37;35;30;30;29;30;23;14;8;8;
MQ_08110_FV1_LO (MQ1006);2;1;1;0;0;1;1;4;9;10;11;15;15;14;16;11;14;12;11;11;6;3;3;3;
MQ_08110_FV3_RO (MQ1007);1;0;0;1;1;2;2;9;19;26;33;27;30;26;20;22;18;15;16;17;8;8;3;2;
MQ_06160_FV2_R (MQ1009);39;33;19;15;30;27;48;74;107;137;193;197;198;186;220;164;157;147;157;142;116;80;71;60;
MQ_02020_FV4_L (MQ101);30;20;14;13;9;20;37;58;126;158;215;260;265;261;309;270;245;271;254;216;140;95;47;53;
MQ_03030_FV1_G (MQ1010);52;39;22;17;28;46;103;208;290;353;458;480;502;584;583;593;495;447;435;338;222;194;131;88;
LSA 3290 Schleifen (MQ1012);2207;1966;1471;1335;1300;1449;1490;2242;3389;4865;6145;6468;6928;6858;6780;6401;6301;5974;6221;5412;4200;3621;4082;3577;
LSA 8020 Schleifen (MQ1013);2217;1920;1608;1392;1505;1309;1458;1997;2898;4073;5029;5374;6049;6322;6228;5793;5535;5584;5698;5167;3953;3421;3864;3608;
LSA 8030 Schleifen (MQ1014);871;891;571;509;524;486;541;723;1164;1710;2031;2142;2443;2571;2544;2381;2414;2350;2341;2261;1702;1562;2101;1642;
LSA 8031 Schleifen (MQ1015);738;650;686;657;734;693;713;780;1238;1543;1675;1793;1899;2062;2024;1807;1738;1850;2013;1425;1102;992;1221;1516;
LSA 8040 Schleifen (MQ1016);974;640;470;400;555;817;1298;2169;3481;4993;6368;7228;7773;7526;7865;7002;6530;6287;5619;4444;2972;2180;2122;1728;
LSA 8032 Schleifen (MQ1017);623;498;333;314;385;365;494;698;1115;1663;2031;2369;2508;2669;2775;2518;2500;2349;2336;1910;1503;1200;1306;1095;
LSA 8041 Schleifen (MQ1018);347;252;173;165;216;233;308;538;949;1406;1779;2033;2115;2084;2160;1988;1913;1817;1712;1436;1013;721;750;606;
LSA 8054 Schleifen (MQ1019);268;185;136;112;124;181;263;565;923;1318;1615;1819;1916;1857;1976;1754;1613;1580;1571;1178;872;596;503;449;
MQ_02020_FV3_L (MQ102);6;3;3;7;4;4;7;9;20;33;42;52;64;62;67;64;47;55;48;33;36;12;15;9;
LSA 8140 Schleifen (MQ1020);187;123;78;70;74;114;158;320;572;833;994;1054;1060;1072;1133;1116;934;892;912;718;548;411;342;287;
MQ_01210_FV32_L (MQ1021);8;4;0;1;1;6;15;35;12;20;26;39;28;40;39;48;20;57;49;29;14;14;18;10;
MQ_01081_FV3_G (MQ1022);100;62;49;44;37;38;42;67;126;135;210;233;243;278;303;266;236;241;285;225;146;146;144;116;
MQ_03030_FV1_L (MQ1023);1;1;2;0;2;5;0;9;10;10;8;18;11;14;17;15;15;5;15;13;3;4;5;3;
MQ_01200_FV1_G (MQ1024);218;115;93;55;54;87;123;232;338;497;660;835;927;1148;1337;1354;1294;1146;992;692;467;344;382;342;
MQ_01121_FV1_G (MQ1025);33;14;15;7;23;39;60;111;151;239;314;330;304;291;242;247;218;161;121;99;62;38;25;32;
MQ_01121_FV3_L (MQ1026);1;0;0;0;0;0;0;1;1;2;3;4;5;5;5;5;5;5;4;3;1;1;1;1;
MQ_01121_FV3_G (MQ1027);23;6;4;3;3;4;12;44;62;87;127;220;248;242;230;250;262;253;218;164;68;38;52;33;
MQ_01121_FV1_R (MQ1028);5;2;2;1;3;5;8;15;21;33;43;45;41;40;33;34;30;22;16;14;9;5;3;5;
MQ_01200_FV1_L (MQ1029);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);13;8;9;5;2;4;4;9;7;10;15;20;20;19;11;17;10;14;7;9;12;7;6;4;
---Test (MQ1032);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_09040_FV1_G (MQ1033);87;45;25;26;30;37;40;75;107;145;192;229;267;263;368;318;281;287;282;244;164;162;175;103;
MQ_09040_FV3_G (MQ1034);58;29;35;39;24;54;63;94;170;378;422;373;327;327;316;257;255;258;243;227;144;132;128;93;
MQ_09050_FV1_G (MQ1035);130;67;48;45;36;55;57;119;156;262;367;391;447;509;589;525;506;492;455;365;272;234;241;156;
MQ_09050_FV3_G (MQ1036);78;54;34;33;35;78;87;114;260;473;547;463;400;439;427;356;351;364;371;341;224;184;159;114;
MQ_09060_FV11_G (MQ1037);121;62;49;39;29;59;58;115;165;260;347;393;461;517;587;510;493;481;473;321;271;226;239;169;
MQ_09060_FV11L (MQ1038);9;5;5;10;8;16;15;16;12;39;66;30;35;33;42;38;19;34;44;36;24;27;22;14;
MQ_09060_FV2_L (MQ1039);17;10;7;2;7;12;21;27;47;75;110;121;129;156;152;131;115;118;105;86;52;26;29;27;
MQ_03023_FV1_G (MQ104);50;27;15;12;21;39;69;124;171;235;298;290;362;458;477;469;451;434;314;246;169;165;128;79;
MQ_09060_FV2_R (MQ1040);4;2;2;1;2;3;5;6;10;16;22;25;26;32;31;27;23;24;21;18;11;6;6;6;
