Name  /  Date: 2015_12_29;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);83;61;26;13;26;71;157;182;228;308;362;370;364;375;383;372;360;356;351;306;227;196;181;107;
MQ_03020_FV4_L (MQ1);15;10;14;6;8;46;56;133;140;133;167;215;179;210;217;210;198;213;151;117;65;50;37;20;
MQ_03290_FV3_GR (MQ10);48;28;29;21;26;59;73;130;139;171;198;206;226;233;244;240;238;235;232;200;133;120;106;63;
MQ_03020_FV2_L (MQ100);3;2;0;0;0;4;14;15;11;20;15;15;26;24;31;41;38;37;26;26;16;10;7;6;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;0;1;1;1;1;2;1;2;2;2;2;2;2;1;1;1;0;0;
MQ_06170_FV4_L (MQ1002);2;1;0;1;0;0;0;2;7;8;6;19;7;10;13;14;16;9;10;8;4;1;1;3;
MQ_08050_FV3_L (MQ1003);3;4;3;0;8;20;26;26;55;107;164;183;198;193;160;158;149;130;86;62;40;12;2;1;
MQ_06161_FV3_L (MQ1004);19;9;6;3;8;38;69;110;145;179;155;200;165;175;202;204;215;206;172;125;74;48;52;36;
MQ_06170_FV6_L (MQ1005);2;3;1;1;2;3;10;26;23;28;33;34;27;34;38;43;43;40;32;25;15;9;13;5;
MQ_08110_FV1_LO (MQ1006);3;1;1;1;1;2;3;7;15;14;25;16;25;25;26;23;29;24;22;17;11;8;3;3;
MQ_08110_FV3_RO (MQ1007);2;0;0;0;1;3;8;11;29;32;44;52;43;29;46;43;45;35;28;14;13;6;3;2;
LSA 29120 Schleifen (MQ1008);92;84;45;35;70;214;380;699;776;916;1092;1162;1185;1221;1349;1313;1411;1277;1048;772;455;343;300;215;
MQ_06160_FV2_R (MQ1009);24;15;10;9;26;35;66;101;125;175;191;209;172;184;220;240;222;182;159;131;101;65;45;21;
MQ_02020_FV4_L (MQ101);23;9;14;5;9;15;75;130;149;142;186;173;219;198;229;205;311;315;237;168;128;79;45;45;
MQ_03030_FV1_G (MQ1010);41;22;13;12;23;53;234;363;363;411;429;468;582;592;586;713;642;543;447;320;201;154;127;57;
LSA 3290 Schleifen (MQ1012);1057;722;454;346;456;1137;2298;3116;3522;4812;5668;6293;6478;6514;6638;6486;6424;6135;6064;5231;3654;3002;2643;1688;
LSA 8020 Schleifen (MQ1013);1025;846;479;270;437;1056;2105;2894;3259;4271;4848;5482;5639;5610;6116;6201;6108;5725;5544;4713;3288;2902;2827;1657;
