Name  /  Date: 2015_11_11;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);50;27;11;15;25;91;304;369;373;357;346;369;352;355;379;358;343;328;370;323;276;195;165;116;
MQ_03020_FV4_L (MQ1);17;6;4;7;14;58;167;355;344;282;170;203;237;216;245;224;320;317;272;184;97;68;55;28;
MQ_03290_FV3_GR (MQ10);40;26;22;16;25;75;186;262;240;235;219;234;224;250;252;241;251;244;230;214;156;166;137;70;
MQ_03020_FV2_L (MQ100);4;4;1;0;0;6;22;49;34;41;32;44;28;44;42;46;35;44;37;18;19;13;15;8;
Alle Motion Det Albersloherweg (MQ1000);37993;37886;40202;41398;44058;48865;53022;49630;41878;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;0;
MQ_06170_FV4_L (MQ1002);0;0;0;0;0;3;1;9;3;10;5;7;16;13;14;8;14;6;11;4;0;0;1;0;
MQ_08050_FV3_L (MQ1003);2;4;1;2;5;27;41;19;57;118;98;112;136;111;118;136;100;101;74;55;26;7;2;2;
MQ_06161_FV3_L (MQ1004);9;4;1;6;8;56;171;323;338;282;189;214;185;202;206;232;257;273;261;176;99;73;51;25;
MQ_06170_FV6_L (MQ1005);1;0;0;1;3;4;33;64;47;29;25;29;31;30;34;41;46;40;45;30;20;12;8;6;
MQ_08110_FV1_LO (MQ1006);1;1;1;0;1;1;4;13;11;15;13;16;15;17;17;21;28;26;16;12;7;3;2;2;
MQ_08110_FV3_RO (MQ1007);0;0;1;0;0;2;9;43;34;26;23;27;26;18;22;20;25;23;18;16;8;5;2;2;
LSA 29120 Schleifen (MQ1008);90;46;26;28;101;289;1026;1553;1300;974;975;1132;1124;1186;1340;1490;1628;1585;1284;874;565;376;286;179;
MQ_06160_FV2_R (MQ1009);7;8;5;6;23;61;131;260;266;223;199;194;192;158;170;208;188;236;193;153;89;57;56;19;
MQ_02020_FV4_L (MQ101);16;15;3;5;13;40;113;251;305;239;237;240;245;303;341;320;432;364;319;241;156;116;79;33;
MQ_03030_FV1_G (MQ1010);30;12;14;16;29;128;445;988;895;614;547;551;660;742;771;909;1067;849;691;515;313;263;168;77;
LSA 3290 Schleifen (MQ1012);877;453;289;279;606;1601;4294;6406;6493;6479;6301;6374;6276;6248;6548;6656;6509;6235;6506;5548;4196;3252;3066;1718;
LSA 8020 Schleifen (MQ1013);828;462;232;252;467;1446;3980;5614;5371;5122;5021;5527;5304;5554;5552;5711;5592;5318;5495;4455;3501;2834;2477;1484;
LSA 8030 Schleifen (MQ1014);381;210;73;83;168;526;1593;2556;2539;2323;2142;2271;2212;2323;2377;2630;2807;2565;2572;1960;1537;1196;1233;713;
LSA 8031 Schleifen (MQ1015);152;76;66;66;123;458;1462;2109;2341;2378;1817;1966;1950;1919;1878;2392;2534;2119;1905;1231;987;701;700;403;
LSA 8040 Schleifen (MQ1016);6954;6816;6904;7623;8136;9115;10060;8852;7107;4501;2804;2029;1519;859;
LSA 8032 Schleifen (MQ1017);182;94;83;93;174;646;1777;2764;2729;2357;2175;2301;2451;2477;2415;2778;2935;2581;2193;1546;1221;889;801;484;
LSA 8041 Schleifen (MQ1018);123;63;48;75;166;485;1113;1574;1667;1539;1532;1541;1666;1545;1619;1865;1859;1650;1426;1137;824;644;498;287;
LSA 8054 Schleifen (MQ1019);91;75;43;41;103;460;1470;2630;2419;1772;1684;1777;1974;2014;2106;2386;2725;2462;1857;1251;837;580;460;282;
MQ_02020_FV3_L (MQ102);1;2;2;0;2;11;39;62;61;54;56;57;68;52;60;74;88;68;66;31;30;22;19;5;
LSA 8140 Schleifen (MQ1020);72;30;27;24;78;281;896;1412;1186;954;947;980;1052;1078;1208;1278;1385;1372;1089;842;514;373;315;179;
MQ_01210_FV32_L (MQ1021);3;3;1;1;7;25;124;184;173;69;38;40;47;56;44;63;40;49;50;41;18;16;6;6;
MQ_03030_FV1_L (MQ1023);2;0;0;0;0;5;4;23;26;34;15;14;18;26;27;14;10;22;23;12;11;7;10;3;
MQ_01200_FV1_G (MQ1024);50;35;15;12;33;161;498;1021;843;643;735;837;1112;1075;1204;1565;1758;1407;1102;772;529;486;322;158;
MQ_01121_FV1_G (MQ1025);15;3;2;10;15;43;118;235;332;247;273;219;190;199;186;187;209;199;175;124;51;47;38;16;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;1;1;2;2;3;3;4;4;4;4;4;3;3;3;2;2;1;1;
MQ_01121_FV3_G (MQ1027);4;4;1;1;1;7;25;59;78;83;119;160;195;176;197;194;175;167;165;128;78;94;49;20;
MQ_01121_FV1_R (MQ1028);2;0;0;1;2;6;16;32;45;34;37;30;26;27;25;26;28;27;24;17;7;7;5;2;
MQ_01200_FV1_L (MQ1029);1;2;4;0;1;2;12;78;128;38;36;34;34;57;54;73;69;96;77;37;29;22;20;6;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);4;1;2;2;1;3;3;20;38;35;13;19;14;20;8;11;20;19;18;20;6;7;14;8;
---Test (MQ1032);8;6;9;4;20;57;141;352;341;186;168;187;243;252;278;349;352;324;295;182;138;104;92;43;
MQ_09040_FV1_G (MQ1033);20;21;4;7;4;41;101;234;208;217;191;203;301;280;276;334;345;340;339;253;211;181;133;56;
MQ_09040_FV3_G (MQ1034);17;7;2;5;19;68;173;275;318;381;340;297;301;299;296;308;311;307;344;214;152;102;97;43;
MQ_09050_FV1_G (MQ1035);34;22;15;10;25;83;305;453;412;374;379;416;555;573;554;626;656;510;621;466;323;260;220;96;
MQ_09050_FV3_G (MQ1036);22;6;5;3;25;148;427;466;512;559;463;377;366;358;433;430;490;501;508;326;213;135;140;66;
MQ_09060_FV11_G (MQ1037);31;24;11;11;23;93;327;483;431;329;375;389;559;575;596;635;656;504;598;436;285;251;217;96;
MQ_09060_FV11L (MQ1038);6;2;1;2;6;6;28;51;40;42;41;47;41;40;48;47;55;59;48;44;26;20;26;14;
