Name  /  Date: 2015_04_03;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);93;90;84;34;25;45;65;53;79;110;153;179;192;239;228;214;212;258;235;264;191;148;183;102;
MQ_03020_FV4_L (MQ1);15;16;25;13;10;22;18;15;34;60;83;112;145;113;153;106;122;113;98;93;72;41;31;23;
MQ_03290_FV3_GR (MQ10);84;70;42;27;22;52;64;56;68;101;122;156;186;196;214;189;163;175;165;197;151;128;157;68;
MQ_03020_FV2_L (MQ100);8;7;3;6;5;1;3;3;9;11;14;19;23;18;14;22;23;19;24;20;14;9;3;4;
Alle Motion Det Albersloherweg (MQ1000);7596;5891;3647;2416;2229;3193;4327;4915;6694;11210;15193;19307;20978;22346;24933;22450;22618;23923;22018;22358;16133;13111;12221;7563;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;1;1;1;1;0;0;0;
MQ_06170_FV4_L (MQ1002);1;0;0;0;0;2;0;0;1;3;2;3;4;2;7;4;4;2;6;6;8;4;0;0;
MQ_08050_FV3_L (MQ1003);4;1;0;0;2;2;1;3;1;7;3;6;9;6;9;5;6;7;6;7;2;6;1;1;
MQ_06161_FV3_L (MQ1004);21;15;13;4;6;18;17;19;44;70;118;131;142;148;177;140;123;139;163;112;76;61;39;29;
MQ_06170_FV6_L (MQ1005);6;2;4;1;1;2;3;4;5;12;20;21;24;22;29;26;25;28;17;20;17;10;9;4;
MQ_08110_FV1_LO (MQ1006);1;1;0;1;1;0;1;1;5;5;4;6;6;5;7;7;7;8;5;7;7;3;4;2;
MQ_08110_FV3_RO (MQ1007);1;1;0;0;1;0;2;2;5;10;7;8;5;7;9;8;6;5;9;10;4;3;2;2;
MQ_06160_FV2_R (MQ1009);35;12;7;9;14;29;13;18;45;61;70;84;111;119;130;123;120;146;104;124;92;80;56;47;
MQ_02020_FV4_L (MQ101);36;22;12;9;12;16;23;23;27;66;100;235;220;169;203;153;164;153;151;119;104;69;51;38;
MQ_03030_FV1_G (MQ1010);61;28;17;14;18;31;57;64;85;155;250;292;363;338;408;380;340;365;346;283;207;156;88;61;
LSA 3290 Schleifen (MQ1012);1722;1536;1030;574;562;805;861;856;1226;1872;2667;3475;3545;4041;4289;3975;4111;4432;4042;4723;3446;3015;3115;1784;
LSA 8020 Schleifen (MQ1013);1696;1475;977;600;540;673;737;770;1052;1520;2167;2755;2814;3371;3541;3111;3549;3815;3510;4250;3264;2647;3084;1845;
LSA 8030 Schleifen (MQ1014);706;789;364;218;207;242;299;299;403;567;811;1038;1030;1342;1395;1218;1536;1619;1395;1959;1416;1193;1885;893;
LSA 8031 Schleifen (MQ1015);369;329;264;186;138;180;208;243;262;434;562;711;774;998;989;911;1079;1193;965;1175;869;664;861;467;
LSA 8040 Schleifen (MQ1016);885;647;366;264;278;376;565;638;815;1605;2062;2570;2781;3022;3264;3106;2908;3009;2781;3052;2005;1527;1549;896;
LSA 8032 Schleifen (MQ1017);526;461;253;150;178;191;303;326;426;693;941;1294;1228;1348;1441;1233;1455;1555;1260;1533;1096;833;1163;618;
LSA 8041 Schleifen (MQ1018);316;253;137;89;119;127;186;207;226;409;572;711;742;920;885;872;918;953;819;965;683;482;629;393;
LSA 8054 Schleifen (MQ1019);285;193;115;77;73;96;146;175;270;457;606;752;888;858;1008;980;919;933;867;855;593;468;413;276;
MQ_02020_FV3_L (MQ102);6;3;3;1;3;2;5;9;10;20;19;28;30;22;30;18;23;25;13;19;22;13;15;3;
LSA 8140 Schleifen (MQ1020);178;121;68;49;33;77;89;116;183;358;471;569;606;660;757;670;651;712;690;620;437;380;278;181;
MQ_01210_FV32_L (MQ1021);5;3;2;2;1;4;3;3;9;6;16;22;23;27;47;22;24;24;19;29;18;6;9;6;
MQ_01081_FV3_G (MQ1022);75;58;33;30;26;35;34;31;64;92;106;157;184;162;166;200;214;195;201;182;158;112;104;68;
MQ_03030_FV1_L (MQ1023);2;0;0;1;0;1;2;2;1;6;6;9;17;12;20;26;16;20;22;12;4;6;3;7;
MQ_01200_FV1_G (MQ1024);163;114;66;50;44;60;88;93;175;262;423;547;625;612;630;656;680;783;679;503;391;346;259;180;
MQ_01121_FV1_G (MQ1025);9;9;9;8;12;4;21;17;22;41;61;77;68;96;166;91;84;88;78;70;38;20;27;11;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;3;2;1;1;1;1;0;
MQ_01121_FV3_G (MQ1027);9;7;5;3;2;3;5;3;18;15;20;34;45;62;49;69;96;140;67;40;37;38;31;16;
MQ_01121_FV1_R (MQ1028);1;1;1;1;2;1;3;2;3;6;8;11;9;13;23;13;11;12;11;10;5;3;4;2;
MQ_01200_FV1_L (MQ1029);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);6;3;8;2;3;2;4;1;0;5;4;5;9;5;10;8;6;8;9;7;8;4;8;3;
---Test (MQ1032);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_09040_FV1_G (MQ1033);75;50;25;11;17;20;31;35;46;79;106;154;156;163;198;197;181;193;157;167;131;104;101;62;
MQ_09040_FV3_G (MQ1034);43;33;22;11;11;30;48;42;69;119;143;173;178;201;196;233;183;201;206;183;123;85;71;44;
MQ_09050_FV1_G (MQ1035);95;72;52;23;19;27;33;40;88;143;227;302;321;288;353;357;323;345;315;270;225;197;143;98;
MQ_09050_FV3_G (MQ1036);65;39;35;12;7;36;59;51;83;184;246;245;254;269;328;295;270;364;314;278;216;153;101;60;
MQ_09060_FV11_G (MQ1037);94;64;51;22;21;24;30;39;89;138;228;305;327;292;329;355;308;337;287;261;207;177;138;106;
MQ_09060_FV11L (MQ1038);1;5;9;2;0;6;6;3;12;13;23;22;20;32;31;31;22;33;28;27;17;19;13;5;
MQ_09060_FV2_L (MQ1039);12;7;6;2;3;4;15;14;20;36;54;90;103;86;116;80;83;84;79;58;54;36;16;16;
MQ_03023_FV1_G (MQ104);44;26;23;10;14;25;43;47;65;118;200;195;272;262;307;342;331;397;346;221;171;120;72;50;
MQ_09060_FV2_R (MQ1040);3;1;1;1;1;1;3;3;4;8;11;19;21;18;24;17;17;17;16;12;11;7;3;3;
MQ_09060_FV3_G (MQ1041);61;45;42;15;8;41;63;51;87;172;230;249;241;273;328;307;285;360;322;285;224;161;100;60;
MQ_09060_FV3_R (MQ1042);10;9;8;6;5;42;30;26;22;41;80;95;107;94;103;98;91;101;100;78;69;19;33;16;
MQ_03250_FV1_R (MQ1043);7;5;3;1;2;2;3;3;6;9;14;18;21;18;22;24;21;22;17;18;13;13;10;7;
MQ_03250_FV1_G (MQ1044);42;30;15;4;9;11;18;20;35;49;77;100;118;104;124;139;117;127;94;100;73;72;55;42;
MQ_03250_FV1_L (MQ1045);26;14;7;4;6;10;18;17;14;23;30;50;50;63;63;59;47;40;49;48;50;18;31;14;
