Name  /  Date: 2015_07_19;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);144;121;89;79;63;90;86;59;70;102;107;171;188;189;226;260;238;261;270;243;196;151;158;60;
MQ_03020_FV4_L (MQ1);31;18;10;11;9;18;12;20;20;56;72;98;117;128;139;153;103;116;120;92;80;49;35;19;
MQ_03290_FV3_GR (MQ10);113;108;98;76;54;90;72;68;61;87;87;117;157;185;167;186;184;189;209;199;155;122;109;54;
MQ_03020_FV2_L (MQ100);9;6;3;2;1;0;1;2;12;12;17;17;23;24;19;27;22;31;18;19;20;14;7;9;
Alle Motion Det Albersloherweg (MQ1000);10020;8890;5780;5089;4730;4862;4120;3945;5617;9996;12841;16717;20292;21870;24513;23824;21861;24338;23125;19074;16707;11567;9637;5127;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;1;1;1;1;1;1;0;0;
MQ_06170_FV4_L (MQ1002);3;0;1;0;0;1;0;0;3;2;5;6;2;3;3;3;6;2;4;7;3;2;2;2;
MQ_08050_FV3_L (MQ1003);4;1;0;0;1;1;1;4;4;3;8;11;10;18;3;10;7;5;4;4;3;4;3;1;
MQ_06161_FV3_L (MQ1004);14;14;18;10;10;14;22;19;47;51;68;115;45;62;74;133;112;82;82;40;61;36;71;80;
MQ_06170_FV6_L (MQ1005);8;4;3;2;2;2;3;4;5;9;19;20;22;22;27;26;23;29;23;25;20;9;6;5;
MQ_08110_FV1_LO (MQ1006);2;1;1;1;1;1;1;1;3;6;6;6;7;7;9;8;8;9;9;7;6;3;2;1;
MQ_08110_FV3_RO (MQ1007);1;1;0;1;0;0;1;2;6;10;11;8;8;7;9;9;8;9;10;6;6;4;2;2;
MQ_06160_FV2_R (MQ1009);52;48;28;25;32;37;21;24;49;54;75;88;99;111;116;169;132;175;152;149;117;95;69;30;
MQ_02020_FV4_L (MQ101);91;67;29;26;16;23;68;51;61;94;155;218;284;250;230;210;197;222;233;187;146;103;50;40;
MQ_03030_FV1_G (MQ1010);78;88;28;24;23;28;64;65;76;165;239;285;366;342;510;438;434;371;386;294;238;201;110;72;
LSA 3290 Schleifen (MQ1012);2397;2414;1714;1514;1143;1379;1192;1003;1090;1794;2243;2936;3606;3966;4204;4288;4272;4654;4624;4163;3536;2575;2254;1212;
LSA 8020 Schleifen (MQ1013);2512;2455;1938;1710;1474;1632;1166;815;1023;1500;1851;2243;2956;3049;3565;3398;3452;3747;3693;3413;2992;2119;2019;1094;
LSA 8030 Schleifen (MQ1014);1169;1107;736;634;533;571;441;277;359;530;698;873;1230;1201;1577;1470;1412;1608;1603;1559;1315;973;1067;516;
LSA 8031 Schleifen (MQ1015);899;823;769;671;678;697;594;341;425;463;467;650;820;863;951;940;1004;1093;1032;984;839;523;463;272;
LSA 8040 Schleifen (MQ1016);1262;1043;696;538;564;569;564;528;735;1255;1767;2418;2848;2924;3405;3401;3090;3043;3106;2544;2245;1518;1301;629;
LSA 8032 Schleifen (MQ1017);769;719;500;453;495;441;338;230;355;533;656;879;1200;1270;1384;1416;1328;1491;1335;1274;1105;723;698;349;
LSA 8041 Schleifen (MQ1018);476;416;302;294;295;263;224;168;221;389;441;576;747;750;859;887;853;893;841;770;659;435;394;201;
LSA 8054 Schleifen (MQ1019);414;325;212;191;180;168;135;169;239;426;581;808;921;974;1135;1104;966;1040;1004;780;706;479;397;206;
MQ_02020_FV3_L (MQ102);11;9;1;4;2;5;5;7;7;14;17;18;21;29;22;21;24;19;24;26;28;21;12;4;
LSA 8140 Schleifen (MQ1020);208;206;108;95;84;77;69;102;147;295;383;511;587;661;691;694;638;734;705;526;469;348;268;138;
MQ_01210_FV32_L (MQ1021);8;6;1;4;4;6;2;4;3;7;11;26;22;14;21;27;21;29;38;23;25;11;10;11;
MQ_01081_FV3_G (MQ1022);94;77;58;54;42;56;28;38;51;74;129;133;159;169;212;197;181;207;214;205;158;155;116;70;
MQ_03030_FV1_L (MQ1023);2;6;0;2;1;3;0;4;4;8;5;10;19;8;25;20;15;9;11;5;7;4;3;2;
MQ_01200_FV1_G (MQ1024);199;290;106;77;83;58;63;92;152;270;416;524;665;639;832;806;747;841;692;543;418;364;232;146;
MQ_01121_FV1_G (MQ1025);11;19;15;11;8;4;7;8;25;84;99;150;114;97;122;134;115;101;108;74;39;22;12;14;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;0;0;0;1;1;1;2;2;2;2;2;3;2;2;1;1;1;0;
MQ_01121_FV3_G (MQ1027);16;11;6;6;4;2;4;7;7;22;22;54;85;95;77;90;89;128;81;77;49;29;21;12;
MQ_01121_FV1_R (MQ1028);2;3;2;2;1;1;1;1;4;12;13;20;16;13;17;18;16;14;15;10;6;3;2;2;
MQ_01200_FV1_L (MQ1029);11;13;9;5;0;5;3;3;3;13;7;14;28;14;25;27;25;33;33;20;19;18;14;8;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);5;6;4;7;7;0;1;2;1;4;7;12;8;7;5;5;8;3;6;13;9;8;7;4;
---Test (MQ1032);11;13;9;5;0;5;3;3;3;13;7;14;28;14;25;27;25;33;33;20;19;18;14;8;
MQ_09040_FV1_G (MQ1033);65;78;44;32;24;34;30;38;42;80;78;112;127;150;177;192;177;239;197;198;141;119;76;54;
MQ_09040_FV3_G (MQ1034);55;62;35;20;21;29;35;41;61;108;161;136;176;197;247;217;224;235;250;199;150;121;57;52;
MQ_09050_FV1_G (MQ1035);119;126;65;46;39;46;51;55;67;155;183;240;314;323;335;383;329;425;383;309;261;190;140;89;
MQ_09050_FV3_G (MQ1036);103;71;49;25;33;48;41;49;73;198;252;217;268;278;360;395;305;332;350;272;242;162;101;85;
MQ_09060_FV11_G (MQ1037);108;125;59;48;35;51;51;57;65;140;184;236;294;325;331;363;319;401;360;296;239;170;135;86;
MQ_09060_FV11L (MQ1038);11;12;9;4;13;10;6;2;15;16;14;19;26;24;22;25;25;24;26;24;30;26;10;9;
MQ_09060_FV2_L (MQ1039);21;9;12;2;7;8;12;12;14;35;66;75;74;92;112;95;91;105;85;72;56;46;25;15;
MQ_03023_FV1_G (MQ104);71;57;22;16;24;18;35;40;55;109;179;225;299;271;348;375;375;395;375;241;189;149;78;54;
MQ_09060_FV2_R (MQ1040);5;2;2;1;1;2;2;3;3;7;14;15;15;19;23;20;19;21;17;15;12;10;5;3;
MQ_09060_FV3_G (MQ1041);106;85;52;36;36;58;55;61;78;165;223;221;278;228;345;383;313;300;348;273;236;169;111;86;
MQ_09060_FV3_R (MQ1042);25;26;9;2;12;29;21;16;19;44;75;78;101;102;114;103;91;120;99;103;72;49;43;18;
MQ_03250_FV1_R (MQ1043);7;9;5;4;2;3;3;4;5;9;10;15;15;19;25;24;21;26;25;23;18;13;10;6;
MQ_03250_FV1_G (MQ1044);40;50;26;20;14;19;18;25;26;50;56;83;85;106;141;135;120;146;141;129;101;72;54;31;
MQ_03250_FV1_L (MQ1045);13;19;10;7;12;10;10;15;19;28;32;32;47;54;56;45;44;57;59;42;37;53;26;16;
