Name  /  Date: 2016_07_06;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);43;19;13;15;17;91;297;354;353;346;349;350;350;341;354;359;361;352;346;339;252;180;121;111;
MQ_03290_FV3_GR (MQ10);39;19;15;7;30;66;170;244;245;207;212;225;206;231;235;244;242;224;234;191;165;131;96;78;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;1;1;2;2;2;2;2;3;3;2;2;1;1;1;0;
MQ_06170_FV4_L (MQ1002);0;0;0;0;0;2;2;11;8;16;15;13;21;14;13;14;24;14;31;11;12;2;2;3;
MQ_08050_FV3_L (MQ1003);5;3;2;0;6;25;48;55;92;112;117;143;138;120;136;146;128;136;124;83;44;14;5;1;
MQ_06161_FV3_L (MQ1004);5;6;5;8;9;47;216;333;352;231;223;213;193;206;225;255;257;308;280;185;124;82;67;31;
MQ_06170_FV6_L (MQ1005);3;2;0;1;1;4;30;64;40;31;34;29;32;35;35;43;42;40;42;30;24;13;10;10;
MQ_08110_FV1_LO (MQ1006);0;1;0;0;0;2;5;11;13;16;19;18;21;20;17;18;23;30;18;14;10;5;3;1;
MQ_08110_FV3_RO (MQ1007);0;0;0;0;1;3;9;19;23;24;33;27;23;22;20;30;20;27;23;15;14;5;2;2;
LSA 29120 Schleifen (MQ1008);66;52;41;34;87;314;957;1485;1264;1151;1141;1096;1205;1232;1278;1413;1560;1628;1314;972;731;528;354;253;
MQ_06160_FV2_R (MQ1009);10;10;12;5;16;71;137;268;247;221;180;178;171;179;198;206;211;239;203;144;133;101;47;39;
MQ_02020_FV4_L (MQ101);21;9;13;1;13;54;145;241;308;274;244;252;276;287;334;299;396;429;341;225;186;88;56;56;
MQ_03030_FV1_G (MQ1010);33;17;16;11;18;119;461;920;933;625;605;661;691;740;779;928;1099;849;677;430;356;259;161;108;
LSA 8030 Schleifen (MQ1014);326;220;125;92;172;546;1699;2640;2765;2514;2426;2313;2364;2459;2529;2946;2982;3049;2604;2077;1715;1278;897;678;
LSA 8031 Schleifen (MQ1015);198;106;68;67;124;417;1431;2368;2493;2415;2269;2055;2155;2140;2218;2678;2737;2486;1925;1806;1218;889;591;474;
LSA 8040 Schleifen (MQ1016);469;339;276;216;548;2174;6333;9959;9169;7409;6816;6665;6820;7054;7231;8121;9333;9131;6832;5037;3487;2246;1511;1095;
LSA 8032 Schleifen (MQ1017);228;124;86;85;165;582;1755;2965;2952;2637;2574;2511;2601;2598;2666;2972;3040;2877;2324;1826;1396;1097;744;530;
