Name  /  Date: 2016_04_29;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);47;25;8;14;35;94;270;338;350;343;357;351;359;363;371;385;345;357;372;350;342;261;228;238;
MQ_03020_FV4_L (MQ1);19;6;5;14;6;59;156;302;303;235;235;221;274;301;286;267;311;271;234;230;150;80;69;39;
MQ_03290_FV3_GR (MQ10);55;31;18;18;32;76;145;254;209;215;237;235;242;226;249;247;236;237;236;237;234;160;194;168;
MQ_03020_FV2_L (MQ100);1;1;0;0;1;3;16;50;58;30;31;36;35;53;54;41;37;34;32;32;16;16;59;18;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;1;1;2;2;2;2;3;2;2;2;2;1;1;1;1;
MQ_06170_FV4_L (MQ1002);0;0;0;0;0;0;2;11;12;13;14;13;17;16;16;7;12;8;18;15;4;3;3;3;
MQ_08050_FV3_L (MQ1003);3;4;4;0;7;21;52;52;103;119;134;126;138;133;141;136;149;147;130;68;51;16;4;1;
MQ_06161_FV3_L (MQ1004);11;5;3;4;7;43;182;320;290;219;219;216;219;236;279;264;238;248;263;165;135;80;70;43;
MQ_06170_FV6_L (MQ1005);3;2;0;1;3;8;30;67;49;31;30;34;36;47;44;44;41;47;38;26;25;11;9;13;
MQ_08110_FV1_LO (MQ1006);3;1;1;1;1;2;6;14;23;22;29;27;30;34;34;33;31;32;24;20;12;10;7;5;
MQ_08110_FV3_RO (MQ1007);0;1;1;0;0;3;14;29;29;41;54;47;45;40;49;44;47;46;43;34;21;12;3;3;
LSA 29120 Schleifen (MQ1008);81;59;38;35;108;299;904;1463;1232;1178;1239;1297;1396;1523;1572;1576;1483;1458;1356;1016;769;489;495;376;
MQ_06160_FV2_R (MQ1009);13;4;8;11;19;51;140;257;250;223;223;214;190;221;220;236;193;226;224;198;130;95;80;62;
MQ_02020_FV4_L (MQ101);25;10;0;12;17;46;137;277;317;266;282;304;339;395;401;376;367;339;293;273;184;127;104;64;
MQ_03030_FV1_G (MQ1010);31;17;16;14;33;104;439;832;780;591;578;629;786;875;871;915;841;742;738;516;350;239;194;122;
LSA 3290 Schleifen (MQ1012);1000;662;417;470;638;1446;3976;6289;6322;6366;6782;6732;6899;6707;6538;6937;6565;6553;6318;6075;5732;4265;4011;3873;
LSA 8020 Schleifen (MQ1013);876;622;292;357;639;1444;4001;6175;6003;5788;5660;5800;6236;6376;6220;6397;6113;5866;5989;5742;5409;3785;3966;4036;
LSA 8030 Schleifen (MQ1014);407;291;105;122;235;505;1592;2642;2711;2492;2426;2510;2721;2804;2993;2992;3030;3070;3153;2893;2975;1743;1894;1986;
LSA 8031 Schleifen (MQ1015);279;231;207;223;296;471;1315;2241;2337;2203;2092;2320;2485;2399;2429;2423;2419;2652;2842;2763;2297;1753;1396;2540;
LSA 8040 Schleifen (MQ1016);527;412;250;269;665;2195;6563;10303;9099;7369;7211;7356;8229;9115;9389;8686;8636;8614;7773;6563;4401;2894;2201;2306;
LSA 8032 Schleifen (MQ1017);246;173;59;82;191;576;1720;2832;2679;2416;2454;2533;2886;2913;2943;2882;2746;2706;2591;2177;1710;1167;1156;1528;
LSA 8041 Schleifen (MQ1018);155;125;53;59;159;394;1261;1758;1830;1840;1852;1936;2165;2124;2167;2136;1995;2107;2050;1765;1295;880;771;925;
LSA 8054 Schleifen (MQ1019);112;100;47;55;133;462;1588;2689;2285;1838;1853;2012;2385;2561;2569;2514;2414;2332;2078;1630;1139;780;605;496;
MQ_02020_FV3_L (MQ102);2;3;2;0;4;5;38;39;60;43;54;54;58;52;74;77;50;67;67;49;22;18;26;14;
LSA 8140 Schleifen (MQ1020);79;54;28;37;77;274;849;1280;1134;984;1045;1184;1212;1332;1453;1474;1355;1342;1237;984;710;488;409;311;
MQ_01210_FV32_L (MQ1021);0;1;3;4;8;13;113;185;128;45;39;64;53;54;61;39;42;44;39;40;24;11;17;6;
MQ_01081_FV3_G (MQ1022);54;34;13;26;10;40;162;315;334;242;248;278;330;373;396;343;335;361;341;299;244;176;172;145;
MQ_03030_FV1_L (MQ1023);3;5;4;4;4;7;7;17;25;18;25;20;23;21;20;17;13;13;23;22;15;18;13;7;
MQ_01200_FV1_G (MQ1024);63;46;29;26;33;139;487;938;763;714;858;965;1386;1467;1562;1496;1287;1208;1090;899;636;485;501;357;
MQ_01121_FV1_G (MQ1025);10;7;3;4;6;17;86;192;213;221;231;200;176;191;219;228;240;195;144;146;84;60;32;36;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;1;1;2;2;3;3;4;3;4;4;4;5;5;4;2;1;1;1;
MQ_01121_FV3_G (MQ1027);8;4;1;0;2;2;21;45;66;87;116;152;197;173;177;185;214;219;238;174;116;63;46;28;
MQ_01121_FV1_R (MQ1028);1;1;0;1;1;2;12;26;29;30;32;27;24;26;30;31;33;27;20;20;11;8;5;5;
MQ_01200_FV1_L (MQ1029);8;1;2;2;0;2;7;87;129;38;39;39;60;76;87;73;70;61;53;26;34;20;13;8;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);6;0;0;1;0;6;8;21;20;33;14;17;24;18;18;13;27;18;16;24;20;15;13;8;
---Test (MQ1032);24;5;9;3;13;46;167;305;318;206;216;228;300;345;386;381;325;298;289;200;167;88;96;68;
MQ_09040_FV1_G (MQ1033);37;18;10;8;8;33;94;187;224;177;199;248;318;353;354;383;369;402;454;398;301;181;168;119;
MQ_09040_FV3_G (MQ1034);20;15;10;6;16;53;188;286;326;356;332;323;304;335;350;345;336;371;330;316;211;163;113;92;
MQ_09050_FV1_G (MQ1035);51;20;12;13;24;79;267;477;387;395;384;498;579;611;634;659;618;594;590;521;376;305;229;174;
MQ_09050_FV3_G (MQ1036);28;16;10;12;27;122;430;486;503;500;472;445;463;517;529;469;516;538;517;474;331;196;180;120;
MQ_09060_FV11_G (MQ1037);47;17;11;10;25;89;283;479;398;395;377;491;574;595;614;634;586;586;552;502;355;272;238;171;
MQ_09060_FV11L (MQ1038);2;6;1;2;3;4;18;74;40;36;38;35;42;32;47;90;50;58;32;45;33;26;24;12;
MQ_09060_FV2_L (MQ1039);4;2;1;0;2;12;65;154;138;108;130;141;201;189;234;196;178;149;173;108;81;37;38;27;
MQ_03023_FV1_G (MQ104);24;14;9;15;21;65;286;593;570;379;374;484;573;650;668;705;603;556;485;376;263;212;197;103;
MQ_09060_FV2_R (MQ1040);1;0;0;0;0;3;13;32;28;22;27;29;41;39;48;40;36;31;36;22;17;8;8;6;
MQ_09060_FV3_G (MQ1041);30;15;10;17;27;121;428;473;498;488;473;438;457;510;527;514;521;550;528;465;324;186;151;121;
MQ_09060_FV3_R (MQ1042);4;2;1;1;7;46;146;245;185;148;121;126;121;163;180;155;161;172;133;122;89;46;49;26;
MQ_03250_FV1_R (MQ1043);4;2;1;1;1;4;15;31;28;23;28;31;38;43;47;47;45;48;53;45;32;20;19;13;
MQ_03250_FV1_G (MQ1044);21;9;3;5;6;24;87;176;159;131;160;173;215;243;269;265;254;269;302;257;183;111;108;74;
MQ_03250_FV1_L (MQ1045);20;6;3;3;4;12;27;65;65;54;73;71;79;91;109;99;94;104;114;112;85;45;39;39;
MQ_03250_FV2_R (MQ1046);4;3;2;3;5;12;37;52;64;60;58;59;59;65;64;64;55;59;59;61;43;33;24;19;
MQ_03250_FV2_G (MQ1047);30;24;15;21;33;90;272;383;469;436;424;436;434;481;469;467;406;431;433;447;317;244;173;142;
MQ_03250_FV2_L (MQ1048);16;6;2;5;17;38;131;180;146;187;159;210;230;225;229;241;221;220;200;177;138;106;85;51;
MQ_03250_FV3_R (MQ1049);7;3;2;2;7;26;87;100;98;98;94;87;88;96;94;95;94;99;98;86;59;39;32;22;
MQ_03250_FV3_G (MQ105);22;8;7;7;20;77;260;299;293;293;283;260;263;287;281;285;283;296;293;259;176;117;96;66;
MQ_03250_FV3_L (MQ1050);6;7;3;6;2;14;55;83;98;105;104;104;100;95;122;101;106;108;106;110;92;55;55;36;
MQ_03250_FV4_R (MQ1051);15;7;5;4;4;14;40;85;74;81;85;87;97;99;102;110;106;102;84;76;65;62;57;47;
MQ_03250_FV4_G (MQ1052);59;27;18;16;16;57;162;338;297;323;338;348;386;396;409;440;425;406;335;302;260;249;226;190;
MQ_03250_FV4_L (MQ1053);6;4;1;3;0;1;5;17;19;27;27;21;32;33;26;26;29;31;33;26;28;12;17;18;
MQ_03030_FV1_R (MQ1054);2;0;0;0;0;4;15;57;50;56;41;61;74;61;73;96;72;88;54;41;40;11;7;6;
MQ_03030_FV2_G (MQ1055);0;1;1;1;0;0;0;1;2;1;1;1;1;2;2;2;1;1;1;1;2;1;1;1;
MQ_03030_FV2_L (MQ1056);4;11;8;9;6;5;3;12;29;14;15;16;14;25;29;24;15;14;11;19;21;17;15;9;
MQ_03030_FV2_R (MQ1057);3;8;5;6;4;3;2;8;20;9;10;11;9;17;20;16;11;9;8;13;14;12;10;6;
MQ_03030_FV3_G (MQ1058);42;22;20;28;35;128;420;762;782;636;544;507;652;708;707;681;637;573;519;427;308;191;182;104;
MQ_03030_FV3_L (MQ1059);3;1;1;0;1;10;26;85;119;62;45;66;60;83;88;98;93;110;100;77;57;31;24;19;
MQ_03080_FV4_R (MQ106);3;1;1;1;1;3;39;153;139;77;49;52;68;65;65;72;79;64;74;46;31;14;18;6;
MQ_03030_FV3_R (MQ1060);1;1;0;1;0;2;6;10;11;9;8;7;9;10;10;9;8;8;8;6;5;3;3;2;
MQ_03030_FV4_G (MQ1061);0;0;0;0;1;2;7;15;12;8;8;9;11;8;10;10;9;11;10;10;8;7;4;3;
MQ_03030_FV4_L (MQ1062);2;1;0;2;3;10;44;98;79;51;51;58;73;56;66;68;61;72;69;67;56;48;23;23;
MQ_03030_FV4_R (MQ1063);2;1;0;2;3;10;44;98;79;51;51;58;73;56;66;68;61;72;69;67;56;48;23;23;
MQ_03120_FV1_G (MQ107);96;48;28;29;78;191;616;1044;1062;833;946;984;1216;1286;1288;1200;1092;1079;1000;817;595;378;335;274;
MQ_03020_FV2_R (MQ108);5;5;4;6;3;5;29;75;73;78;60;70;77;85;73;67;68;67;74;63;37;36;56;16;
MQ_03120_FV1_R (MQ109);1;1;1;0;1;2;6;10;10;8;9;10;12;13;13;12;11;11;10;9;7;4;4;3;
