Name  /  Date: 2016_03_23;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);51;35;14;20;33;73;257;333;383;355;368;332;354;398;375;361;363;379;361;343;246;155;137;113;
MQ_03020_FV4_L (MQ1);14;10;8;6;10;53;135;308;290;210;192;201;196;237;212;230;290;292;239;156;95;61;44;29;
MQ_03290_FV3_GR (MQ10);49;27;23;16;26;65;134;198;194;185;196;159;230;236;235;225;223;224;220;205;164;133;153;77;
MQ_03020_FV2_L (MQ100);1;2;1;0;2;1;14;25;21;31;24;32;28;28;27;39;39;35;24;16;13;11;5;8;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;0;0;
MQ_06170_FV4_L (MQ1002);0;0;0;0;0;1;1;3;10;4;11;13;7;9;10;7;20;9;19;7;8;1;3;2;
MQ_08050_FV3_L (MQ1003);5;2;4;2;5;30;39;50;68;104;118;124;143;113;140;124;127;164;126;60;34;7;3;4;
MQ_06161_FV3_L (MQ1004);7;8;1;2;7;43;152;288;292;232;213;195;196;184;218;200;238;246;245;137;85;56;40;27;
MQ_06170_FV6_L (MQ1005);2;1;1;1;2;7;22;36;38;40;35;33;26;36;34;44;43;36;38;25;18;9;10;4;
MQ_08110_FV1_LO (MQ1006);1;0;0;0;0;2;7;14;17;22;22;27;23;22;21;30;32;34;25;16;14;6;4;4;
MQ_08110_FV3_RO (MQ1007);2;1;0;0;1;2;12;23;33;40;39;43;44;27;26;44;40;41;32;20;14;10;3;2;
LSA 29120 Schleifen (MQ1008);78;40;68;23;113;352;874;1167;1188;1112;1185;1183;1146;1176;1253;1401;1545;1431;1331;843;594;364;304;142;
MQ_06160_FV2_R (MQ1009);15;6;8;10;15;59;134;197;232;212;222;198;194;161;193;206;231;240;194;153;95;56;51;24;
MQ_02020_FV4_L (MQ101);18;13;9;7;12;34;121;254;268;242;267;261;259;301;332;348;403;415;343;234;137;99;68;37;
MQ_03030_FV1_G (MQ1010);23;13;19;18;22;116;402;702;686;536;507;559;596;683;738;840;920;755;594;370;285;213;116;70;
Alle Motion Det Weselerstr. (MQ1011);12182;10115;9730;9679;11375;19441;44870;67654;67224;64461;66449;67432;69057;70065;71706;78735;82050;80204;69295;54283;38770;30691;25110;17508;
LSA 3290 Schleifen (MQ1012);713;514;295;408;551;1345;3395;5388;5608;5725;5840;5898;5913;5988;5773;5911;6004;6241;5792;5049;3606;2577;2586;1729;
LSA 8020 Schleifen (MQ1013);814;577;552;437;587;1434;3671;5540;5742;5373;5411;5572;5521;5761;5761;5878;5929;5818;5622;4690;3451;2368;2398;1760;
LSA 8030 Schleifen (MQ1014);325;246;186;126;205;486;1433;2276;2342;2274;2151;2224;2264;2369;2419;2627;2824;2783;2513;2064;1510;1010;1025;901;
LSA 8031 Schleifen (MQ1015);215;137;128;87;122;394;1297;1931;2024;2034;1755;1876;;;;;;;;;;;;;
LSA 8040 Schleifen (MQ1016);385;300;319;237;642;2065;5671;8965;7878;6536;6444;6633;6599;7292;7431;8363;8759;8292;6779;4870;3044;1780;1399;883;
LSA 8032 Schleifen (MQ1017);171;188;122;106;184;604;1597;2481;2415;2221;2229;2369;2398;2472;2529;2704;2792;2489;2208;1661;1152;692;761;520;
LSA 8041 Schleifen (MQ1018);110;113;102;64;166;415;1026;1397;1418;1509;1512;1582;1579;1639;1641;1823;1813;1639;1534;1227;781;457;488;333;
LSA 8054 Schleifen (MQ1019);114;70;61;63;136;444;1369;2342;2006;1726;1825;1946;1911;1978;2013;2291;2402;2360;1999;1328;865;503;418;250;
MQ_02020_FV3_L (MQ102);3;0;2;2;0;12;25;32;31;38;56;41;57;66;61;61;56;57;50;43;23;17;16;9;
