Name  /  Date: 2015_08_15;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);115;120;68;60;56;77;119;123;188;257;308;346;364;393;350;344;369;332;286;304;230;222;212;163;
MQ_03020_FV4_L (MQ1);26;19;15;12;11;18;23;61;127;138;176;173;228;208;200;127;159;162;154;140;95;65;57;43;
MQ_03290_FV3_GR (MQ10);95;104;93;77;60;80;74;107;101;146;199;198;213;228;251;234;228;211;203;181;157;151;158;114;
MQ_03020_FV2_L (MQ100);3;6;2;1;3;2;4;7;16;25;23;31;37;48;26;35;40;38;34;20;19;14;16;5;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;0;0;0;1;2;2;2;2;2;2;2;2;2;1;1;1;1;1;
MQ_06170_FV4_L (MQ1002);2;0;0;0;1;0;0;5;5;15;12;14;16;22;12;16;14;13;7;10;9;5;2;2;
MQ_08050_FV3_L (MQ1003);4;0;0;3;4;10;8;22;72;132;175;166;187;167;162;144;152;156;137;77;48;8;2;2;
MQ_06161_FV3_L (MQ1004);28;18;12;6;6;12;24;20;72;116;114;82;86;70;82;66;72;104;102;64;66;54;64;46;
MQ_06170_FV6_L (MQ1005);4;6;4;1;2;4;4;9;22;26;30;36;33;37;31;35;34;31;29;24;23;12;11;11;
MQ_08110_FV1_LO (MQ1006);2;2;1;1;1;1;1;4;7;11;10;10;12;12;12;13;13;11;10;8;5;7;3;3;
MQ_08110_FV3_RO (MQ1007);0;0;1;0;0;2;2;8;17;20;23;21;24;21;16;13;12;11;14;12;9;7;2;4;
MQ_06160_FV2_R (MQ1009);37;26;22;21;29;40;29;63;86;144;182;223;182;184;179;140;154;131;145;144;129;93;79;63;
MQ_02020_FV4_L (MQ101);35;20;14;7;11;15;37;72;126;153;223;243;260;274;311;226;247;244;255;197;144;91;115;89;
MQ_03030_FV1_G (MQ1010);77;46;17;19;17;64;96;183;249;326;397;498;643;619;630;562;493;460;440;399;295;216;151;123;
LSA 3290 Schleifen (MQ1012);2177;2129;1481;1349;1240;1404;1430;2377;2979;4388;5614;6068;6046;6344;6411;5935;5856;5650;5431;5067;4323;3838;3679;3010;
LSA 8020 Schleifen (MQ1013);2189;2091;1622;1413;1492;1299;1398;2316;2574;3733;4820;5409;5538;6001;5850;5631;5708;5319;4979;4809;3958;3443;3456;2987;
LSA 8030 Schleifen (MQ1014);923;977;582;471;496;432;516;985;945;1415;1845;2127;2203;2409;2377;2275;2498;2278;1982;1962;1653;1403;
LSA 8032 Schleifen (MQ1017);609;553;353;318;380;371;440;896;996;1410;1971;2211;2340;2466;2628;2558;2454;2456;2206;1776;1568;1194;1160;919;
LSA 8041 Schleifen (MQ1018);345;299;202;176;225;244;293;648;736;1106;1502;1714;1709;1786;1659;1663;1651;1592;1383;1237;890;761;684;571;
LSA 8054 Schleifen (MQ1019);296;208;157;125;137;196;280;574;843;1214;1560;1653;1764;1788;1782;1684;1660;1538;1548;1234;903;705;568;522;
MQ_02020_FV3_L (MQ102);15;1;2;2;2;5;9;15;15;34;57;52;55;53;57;51;53;52;38;33;28;15;7;10;
LSA 8140 Schleifen (MQ1020);167;121;89;72;80;113;191;341;505;751;938;932;1089;992;984;935;910;898;945;721;528;454;380;342;
MQ_01210_FV32_L (MQ1021);5;4;3;1;3;4;3;13;18;57;30;35;46;49;31;23;37;44;58;33;18;28;11;21;
MQ_01081_FV3_G (MQ1022);82;55;47;39;40;54;57;71;133;172;221;244;328;297;278;253;260;227;250;241;192;144;139;106;
MQ_03030_FV1_L (MQ1023);4;1;0;0;0;4;4;13;25;29;12;26;28;20;19;25;9;16;19;22;9;7;9;3;
MQ_01200_FV1_G (MQ1024);201;126;82;74;57;91;125;208;359;544;681;860;1019;1177;1228;1161;1255;1126;1012;732;569;451;451;380;
MQ_01121_FV1_G (MQ1025);23;9;8;15;20;39;82;121;185;295;365;305;304;239;209;223;167;169;122;79;76;48;28;26;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;0;1;1;2;3;5;5;5;5;5;4;5;4;3;2;1;1;1;
MQ_01121_FV3_G (MQ1027);13;4;4;2;3;4;10;35;56;84;145;256;257;253;225;243;217;220;173;154;105;59;41;33;
