Name  /  Date: 2015_08_18;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);29;29;10;14;18;114;271;317;358;425;350;340;328;334;363;376;362;370;381;343;249;178;170;76;
MQ_03020_FV4_L (MQ1);14;6;12;6;17;59;140;375;371;227;172;181;198;249;223;269;290;330;260;167;114;74;50;26;
MQ_03290_FV3_GR (MQ10);38;22;12;6;24;76;155;259;229;209;193;208;227;231;227;253;247;252;230;220;157;134;117;60;
MQ_03020_FV2_L (MQ100);1;2;0;0;0;5;15;38;32;26;25;34;29;24;32;28;47;46;22;18;23;25;8;9;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;1;1;2;2;2;2;2;3;3;2;2;1;1;1;0;
MQ_06170_FV4_L (MQ1002);0;0;0;0;0;0;1;9;8;8;8;8;16;14;10;9;7;21;17;10;10;5;0;2;
MQ_08050_FV3_L (MQ1003);2;4;1;2;10;29;33;39;76;77;107;117;122;105;97;122;106;112;110;86;47;8;2;2;
MQ_06161_FV3_L (MQ1004);10;4;6;8;6;14;68;184;210;102;86;100;80;88;90;128;130;126;108;70;42;34;46;18;
MQ_06170_FV6_L (MQ1005);2;0;0;0;1;7;31;72;50;28;25;28;38;37;38;46;52;44;36;32;18;12;9;5;
MQ_08110_FV1_LO (MQ1006);0;1;0;0;0;1;4;9;14;14;12;15;16;15;21;20;28;30;20;10;10;4;4;3;
MQ_08110_FV3_RO (MQ1007);1;0;0;1;1;2;7;24;32;26;23;26;24;18;22;27;35;27;22;17;11;6;2;1;
MQ_06160_FV2_R (MQ1009);14;6;8;5;13;54;123;287;256;220;192;179;182;179;215;218;239;206;183;148;106;73;59;28;
MQ_02020_FV4_L (MQ101);16;11;10;9;14;46;154;293;338;257;250;248;272;317;333;384;460;438;335;241;179;114;79;23;
MQ_03030_FV1_G (MQ1010);23;12;12;13;33;130;428;945;888;542;596;574;671;684;785;927;1062;867;618;480;312;239;188;62;
LSA 3290 Schleifen (MQ1012);681;448;184;298;374;1529;3890;6247;6411;6296;5875;6321;6196;6370;6524;6755;6823;6665;6414;5613;4141;3266;2833;1360;
LSA 8020 Schleifen (MQ1013);635;357;202;202;361;1480;3944;6391;6279;5679;5397;5387;5960;6192;6016;6912;6666;6959;6304;4887;3732;2911;2719;1212;
LSA 8032 Schleifen (MQ1017);251;106;86;73;138;586;1588;2850;2769;2361;2244;2311;2743;2728;2559;3089;3149;2971;2569;1900;1476;1040;964;476;
LSA 8041 Schleifen (MQ1018);163;65;57;48;132;444;1045;1522;1640;1466;1476;1514;1764;1678;1649;1851;1902;1826;1625;1326;863;653;509;274;
LSA 8054 Schleifen (MQ1019);119;74;52;60;110;457;1381;2675;2547;1745;1637;1726;1958;1930;1967;2313;2659;2766;2131;1404;929;812;503;236;
MQ_02020_FV3_L (MQ102);1;2;1;0;1;5;29;49;57;46;50;49;55;59;46;60;58;78;49;38;26;15;20;7;
LSA 8140 Schleifen (MQ1020);63;46;19;29;87;271;836;1327;1152;923;929;959;1027;1017;1173;1333;1460;1448;1192;890;562;480;309;173;
MQ_01210_FV32_L (MQ1021);6;4;14;1;5;26;111;156;165;48;37;64;53;48;60;49;53;55;51;39;21;20;33;8;
MQ_01081_FV3_G (MQ1022);31;25;6;10;20;43;139;318;332;227;232;244;266;288;300;346;375;394;330;290;227;168;146;91;
MQ_03030_FV1_L (MQ1023);1;0;0;0;0;3;12;19;21;15;10;16;21;14;14;23;15;13;15;10;11;5;5;2;
MQ_01200_FV1_G (MQ1024);72;36;33;19;41;163;424;673;789;660;690;847;1128;1071;1190;1492;1700;1448;1071;745;573;391;313;164;
MQ_01121_FV1_G (MQ1025);10;3;1;4;5;22;89;153;209;220;223;202;198;166;203;191;194;172;129;109;51;41;28;9;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;1;1;1;2;2;3;3;3;3;4;4;4;3;3;2;1;0;0;
MQ_01121_FV3_G (MQ1027);5;1;1;1;1;4;21;40;53;81;93;157;153;143;162;176;207;208;171;122;90;43;19;14;
MQ_01121_FV1_R (MQ1028);1;0;0;1;1;3;12;21;28;30;30;28;27;23;28;26;27;24;18;15;7;6;4;1;
MQ_01200_FV1_L (MQ1029);5;5;2;1;1;2;17;89;114;51;36;39;42;57;57;64;73;71;52;47;27;27;25;5;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);4;1;1;1;2;4;1;14;31;21;12;10;23;10;12;18;17;19;18;11;5;12;9;5;
---Test (MQ1032);5;5;2;1;1;2;17;89;114;51;36;39;42;57;57;64;73;71;52;47;27;27;25;5;
MQ_09040_FV1_G (MQ1033);28;16;1;1;11;29;96;227;239;203;210;254;254;232;112;345;340;365;334;275;189;111;112;54;
MQ_09040_FV3_G (MQ1034);13;6;5;5;14;62;180;275;363;356;255;286;289;244;289;374;294;300;293;239;144;115;92;45;
MQ_09050_FV1_G (MQ1035);41;17;10;11;24;78;289;458;371;347;365;446;489;504;482;598;621;604;613;457;352;261;209;97;
MQ_09050_FV3_G (MQ1036);22;11;5;9;23;119;385;537;582;469;418;434;382;364;472;508;457;495;460;361;225;202;136;70;
MQ_09060_FV11_G (MQ1037);37;19;9;11;26;83;311;451;384;341;365;428;483;498;492;580;590;572;590;439;330;244;204;97;
MQ_09060_FV11L (MQ1038);6;0;1;1;1;16;16;68;53;44;34;66;28;39;57;53;54;55;51;35;34;15;20;16;
MQ_09060_FV2_L (MQ1039);5;1;2;2;3;16;82;144;141;111;91;139;172;178;224;256;227;188;150;140;85;85;26;10;
MQ_03023_FV1_G (MQ104);23;11;14;8;18;83;295;688;657;405;401;426;496;479;608;710;818;687;471;341;253;201;138;47;
MQ_09060_FV2_R (MQ1040);1;0;0;0;1;3;17;30;29;23;19;29;35;37;46;53;46;39;31;29;18;18;6;2;
MQ_09060_FV3_G (MQ1041);25;16;8;12;26;113;351;521;558;456;413;354;363;345;411;470;448;503;442;337;219;190;133;74;
MQ_09060_FV3_R (MQ1042);10;4;5;7;11;80;187;273;230;190;135;108;138;151;159;177;154;200;179;133;98;54;35;16;
MQ_03250_FV1_R (MQ1043);4;1;0;0;1;4;15;32;29;24;25;29;32;29;31;41;42;43;40;32;23;13;12;6;
MQ_03250_FV1_G (MQ1044);20;7;1;2;8;21;86;180;167;138;140;162;179;167;173;232;238;245;227;182;128;71;71;31;
MQ_03250_FV1_L (MQ1045);3;5;1;0;4;8;23;57;73;67;60;87;67;72;65;102;79;78;95;62;42;33;36;11;
MQ_03250_FV2_R (MQ1046);4;1;2;1;3;12;32;58;69;56;57;51;61;57;56;63;63;66;58;47;29;27;18;8;
MQ_03250_FV2_G (MQ1047);29;10;16;10;23;89;236;426;504;407;421;370;444;422;412;459;466;483;421;343;213;195;134;61;
MQ_03250_FV2_L (MQ1048);14;7;9;4;9;51;133;146;157;140;154;212;192;199;174;243;241;220;219;151;113;113;77;35;
MQ_03250_FV3_R (MQ1049);4;2;2;2;5;25;72;93;108;101;84;74;73;69;82;94;81;92;83;66;42;34;27;12;
MQ_03250_FV3_G (MQ105);12;5;5;5;16;74;215;280;323;302;251;221;219;206;245;283;244;276;248;197;125;103;80;35;
MQ_03250_FV3_L (MQ1050);6;5;1;3;5;17;69;138;153;79;100;84;84;86;106;113;95;111;109;89;55;65;32;18;
MQ_03250_FV4_R (MQ1051);8;3;2;5;4;14;42;86;81;81;79;88;92;97;93;103;100;116;110;82;71;51;49;22;
MQ_03250_FV4_G (MQ1052);33;12;9;18;15;55;168;344;324;323;316;353;369;390;371;414;402;466;442;328;286;206;196;87;
MQ_03250_FV4_L (MQ1053);2;2;1;0;0;6;11;23;29;29;30;33;36;25;27;36;18;26;48;24;23;16;11;9;
MQ_03030_FV1_R (MQ1054);2;0;0;0;1;6;12;48;54;54;59;46;55;62;73;70;83;74;70;37;33;10;12;3;
MQ_03030_FV2_G (MQ1055);1;0;0;0;0;0;0;1;1;2;1;1;1;1;2;1;1;1;2;1;1;1;1;0;
MQ_03030_FV2_L (MQ1056);9;0;0;1;0;1;1;7;17;24;12;17;20;16;22;9;15;19;31;13;10;15;7;2;
MQ_03030_FV2_R (MQ1057);6;0;0;0;0;1;1;5;12;16;8;12;14;11;15;6;10;13;21;9;7;10;5;2;
MQ_03030_FV3_G (MQ1058);23;14;12;9;30;122;384;832;823;617;515;501;541;596;575;683;702;752;566;397;285;183;131;50;
MQ_03030_FV3_L (MQ1059);3;1;0;0;3;10;19;111;77;67;63;77;100;79;78;78;110;114;129;74;26;22;11;12;
MQ_03080_FV4_R (MQ106);3;1;0;2;2;3;36;165;131;64;72;39;46;72;54;72;70;67;56;55;27;14;13;4;
MQ_03030_FV3_R (MQ1060);0;0;0;0;1;1;5;11;11;8;7;7;7;8;8;9;10;11;8;5;4;3;2;1;
