Name  /  Date: 2016_04_06;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);29;28;18;22;32;92;281;343;339;353;347;336;325;359;363;365;364;376;379;319;234;155;194;86;
MQ_03020_FV4_L (MQ1);10;9;3;9;16;47;142;367;363;215;194;178;206;230;260;268;345;283;277;183;112;77;48;24;
MQ_03290_FV3_GR (MQ10);37;33;20;13;34;68;164;251;248;218;200;206;212;218;249;242;247;230;231;223;164;122;109;69;
MQ_03020_FV2_L (MQ100);3;1;3;0;0;4;19;61;36;27;28;40;44;39;42;45;56;31;40;41;22;18;11;3;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;0;0;
MQ_06170_FV4_L (MQ1002);1;0;0;0;1;0;3;4;14;7;11;13;7;18;11;14;10;15;13;7;1;0;1;0;
MQ_08050_FV3_L (MQ1003);2;4;1;0;7;27;51;49;86;99;85;122;118;107;96;92;107;134;103;57;36;9;5;0;
MQ_06161_FV3_L (MQ1004);11;6;3;2;14;50;204;323;348;287;209;191;187;194;229;224;264;302;256;184;109;70;42;33;
MQ_06170_FV6_L (MQ1005);4;1;1;0;4;6;28;61;50;38;33;26;23;33;34;49;51;46;39;28;20;11;7;4;
MQ_08110_FV1_LO (MQ1006);1;0;1;0;1;1;7;15;22;21;23;27;25;26;24;29;36;34;27;18;15;8;7;2;
MQ_08110_FV3_RO (MQ1007);0;0;2;0;1;2;13;31;43;32;39;40;35;32;26;41;48;46;37;19;19;8;3;1;
LSA 29120 Schleifen (MQ1008);62;54;30;28;90;291;1020;1574;1325;1053;1138;1081;1171;1243;1316;1593;1705;1647;1436;932;641;465;326;158;
MQ_06160_FV2_R (MQ1009);15;7;6;4;10;63;150;292;288;225;207;199;153;134;197;210;207;227;214;181;105;67;37;27;
MQ_02020_FV4_L (MQ101);13;10;6;9;10;44;161;295;345;255;254;251;262;309;335;396;462;420;361;250;158;132;66;43;
MQ_03030_FV1_G (MQ1010);24;11;18;11;28;125;442;954;877;608;519;537;667;735;777;937;1005;916;692;480;324;238;144;78;
Alle Motion Det Weselerstr. (MQ1011);11719;11175;10355;10416;12343;21342;50239;81090;79948;70192;66872;65970;69553;73560;75944;83218;88664;87870;75763;60769;44485;36063;27224;18782;
LSA 3290 Schleifen (MQ1012);596;421;319;263;528;1385;3765;6044;6278;6060;5895;6174;5815;5899;6145;6153;6424;6365;5984;5361;3693;2917;2582;1371;
LSA 8030 Schleifen (MQ1014);225;197;128;84;206;531;1642;2635;2752;2365;2183;2343;2272;2423;2556;2766;2962;2990;2534;2182;1389;1133;1338;651;
LSA 8031 Schleifen (MQ1015);160;185;160;135;200;424;1359;2155;2414;2204;1885;1890;1846;
LSA 8032 Schleifen (MQ1017);174;141;70;77;189;592;1750;2805;2979;2509;2321;2391;2478;2588;2602;2971;2960;2670;2214;1765;1083;927;835;438;
LSA 8041 Schleifen (MQ1018);106;102;58;48;155;401;1090;1504;1682;1607;1620;1636;1656;1679;1635;1970;1890;1772;1562;1310;832;628;495;253;
LSA 8054 Schleifen (MQ1019);105;69;32;41;130;442;1593;2853;2575;1865;1767;1758;2057;2078;1997;2392;2700;2604;2019;1430;899;706;459;251;
MQ_02020_FV3_L (MQ102);1;0;3;0;4;8;33;62;43;45;47;48;59;34;60;50;51;60;62;45;30;16;13;5;
MQ_01210_FV32_L (MQ1021);6;2;1;3;15;17;115;183;199;66;41;43;45;50;49;48;51;59;75;37;19;21;12;12;
MQ_01081_FV3_G (MQ1022);34;21;18;8;8;54;143;328;361;237;245;322;292;321;301;323;376;393;365;297;218;201;146;87;
