Name  /  Date: 2016_11_16;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);38;29;5;10;30;94;267;337;344;358;347;371;340;350;341;347;340;359;362;322;237;153;158;96;
MQ_03290_FV3_GR (MQ10);40;24;15;6;20;80;182;244;244;209;235;224;234;239;221;243;220;223;234;220;170;151;110;82;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;2;2;2;2;2;2;2;3;2;2;2;1;1;1;0;
MQ_06170_FV4_L (MQ1002);0;0;1;0;0;0;2;3;10;5;12;22;18;19;7;3;12;17;7;7;7;2;2;1;
MQ_08050_FV3_L (MQ1003);3;2;3;1;16;33;33;54;92;88;128;125;128;114;116;111;134;110;98;49;26;12;1;4;
MQ_06161_FV3_L (MQ1004);12;7;2;4;8;59;197;357;370;289;219;182;161;188;212;220;242;285;255;175;110;67;53;33;
MQ_06170_FV6_L (MQ1005);4;2;0;0;3;6;32;70;55;30;29;29;32;31;38;42;50;47;42;31;20;14;13;4;
MQ_08110_FV1_LO (MQ1006);1;1;0;0;1;1;5;8;14;14;15;16;17;15;16;21;28;25;19;14;6;6;2;2;
MQ_08110_FV3_RO (MQ1007);0;0;0;0;1;2;8;24;37;15;25;36;23;22;22;22;26;22;22;10;8;5;2;0;
LSA 29120 Schleifen (MQ1008);61;28;34;35;103;299;1026;1656;1436;1097;1052;1210;1184;1241;1252;1465;1650;1680;1377;876;557;355;370;164;
MQ_06160_FV2_R (MQ1009);9;7;9;4;14;68;148;287;294;249;206;176;165;206;195;194;215;251;210;172;102;65;56;22;
MQ_02020_FV4_L (MQ101);10;15;1;12;8;42;135;241;277;283;273;251;298;302;337;339;405;421;328;213;168;116;73;43;
MQ_03030_FV1_G (MQ1010);24;20;6;11;30;104;431;955;918;668;558;610;709;744;826;996;1152;1032;703;520;292;258;156;68;
LSA 3290 Schleifen (MQ1012);677;412;195;163;464;1553;4094;6304;6477;6223;6403;6480;6161;6407;6308;6449;6353;6441;6451;5597;3953;3129;2824;1656;
LSA 8020 Schleifen (MQ1013);631;364;174;167;494;1572;4169;6063;6074;5628;5669;5862;5787;6067;5959;6132;5837;5962;5824;4903;3616;2639;2636;1611;
LSA 8030 Schleifen (MQ1014);265;167;59;62;162;569;1672;2740;2734;2438;2327;2451;2354;2558;2702;2852;2859;2880;2640;2084;1532;1037;1290;689;
LSA 8031 Schleifen (MQ1015);224;66;59;53;163;507;1702;2696;2905;2602;2262;2257;2283;2327;2438;2879;2677;2409;1943;1377;1015;771;830;549;
