Name  /  Date: 2015_03_06;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);31;25;14;15;19;63;180;348;328;346;349;306;349;364;383;350;348;364;338;331;239;171;243;203;
MQ_03020_FV4_L (MQ1);9;10;13;10;11;49;130;370;290;215;201;202;264;267;273;283;239;237;216;223;111;80;60;33;
MQ_03290_FV3_GR (MQ10);37;24;4;14;18;48;139;208;215;181;214;227;229;259;248;260;236;247;226;235;194;148;165;131;
MQ_03020_FV2_L (MQ100);2;3;1;0;0;3;11;49;25;34;28;31;31;37;42;29;24;40;21;35;13;9;8;8;
Alle Motion Det Albersloherweg (MQ1000);2860;1664;1323;1289;2644;8654;27512;50006;44104;36829;38104;39723;45619;48999;51320;44800;48816;46410;40995;33554;22599;15366;16225;12714;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;0;
MQ_06170_FV4_L (MQ1002);0;0;0;0;0;1;2;10;13;15;11;10;12;12;16;13;16;19;14;8;1;3;2;2;
MQ_08050_FV3_L (MQ1003);2;6;0;1;7;19;41;44;75;115;138;120;125;137;147;120;126;151;120;78;39;10;1;2;
MQ_06161_FV3_L (MQ1004);10;5;2;5;3;39;144;302;295;203;221;206;203;240;239;245;230;253;221;154;106;66;63;29;
MQ_06170_FV6_L (MQ1005);1;0;0;1;2;5;29;58;52;36;29;31;42;37;44;40;43;43;35;32;18;15;11;10;
MQ_08110_FV1_LO (MQ1006);1;0;0;0;0;1;4;9;15;16;15;15;20;19;23;20;18;18;17;11;11;4;5;4;
MQ_08110_FV3_RO (MQ1007);1;1;1;0;0;2;5;30;22;27;30;30;32;25;22;30;27;33;23;13;9;5;4;2;
MQ_06160_FV2_R (MQ1009);12;10;7;6;20;58;103;267;226;205;191;185;233;197;198;221;241;280;212;188;102;63;65;58;
MQ_02020_FV4_L (MQ101);17;10;9;6;10;55;136;281;256;269;267;313;366;416;369;413;373;326;278;233;178;106;92;54;
MQ_03030_FV1_G (MQ1010);35;11;10;16;20;99;451;985;838;536;595;607;766;887;929;956;825;772;637;466;286;242;184;116;
LSA 3290 Schleifen (MQ1012);720;468;277;250;431;1072;3350;6052;6059;5565;6071;6085;6316;6617;6830;6599;6513;6615;6063;5786;4673;3432;4091;3181;
LSA 8020 Schleifen (MQ1013);554;387;257;226;393;1117;3298;5869;5674;4860;5274;5402;5855;6011;6061;5623;5720;5698;5363;5566;3866;2933;3991;2711;
LSA 8030 Schleifen (MQ1014);215;194;89;62;129;416;1266;2449;2306;2053;2207;2318;2613;2681;2727;2536;2627;2645;2408;2501;1710;1230;2210;1289;
LSA 8031 Schleifen (MQ1015);118;95;83;79;122;356;1246;2158;2153;1992;2108;2092;2524;2322;2286;2120;2212;2903;2052;1899;1101;831;1588;1295;
LSA 8040 Schleifen (MQ1016);420;243;248;222;559;1902;5757;10204;8466;6712;7072;7539;8414;9080;9756;9317;9144;8465;7124;5643;3321;2224;2215;1686;
LSA 8032 Schleifen (MQ1017);194;130;78;78;126;458;1351;2363;2264;1944;2231;2384;2786;2808;2630;2458;2541;2648;2149;1911;1381;954;1468;1069;
LSA 8041 Schleifen (MQ1018);125;85;54;56;121;406;1232;1888;1842;1665;1811;1924;2066;2150;2170;1963;2123;2069;1818;1509;1063;678;902;637;
LSA 8054 Schleifen (MQ1019);112;63;44;48;110;378;1258;2632;2200;1765;1772;1875;2301;2379;2520;2521;2298;2157;1815;1397;936;624;548;458;
MQ_02020_FV3_L (MQ102);2;0;0;0;3;5;26;60;55;44;59;56;56;65;61;59;64;63;64;32;24;17;24;6;
LSA 8140 Schleifen (MQ1020);78;36;34;32;78;248;837;1356;1166;982;998;1003;1232;1329;1346;1365;1346;1297;1083;880;639;409;390;305;
MQ_01210_FV32_L (MQ1021);2;1;1;2;5;21;131;146;165;42;39;44;53;49;58;57;35;39;42;38;20;9;14;7;
MQ_01081_FV3_G (MQ1022);51;15;17;21;18;49;143;279;294;251;253;245;297;340;337;311;317;331;309;270;189;139;143;119;
MQ_03030_FV1_L (MQ1023);3;1;2;2;1;4;8;8;44;27;15;10;18;18;24;20;15;7;17;12;5;7;8;7;
