Name  /  Date: 2015_10_06;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);144;48;18;13;33;112;267;334;321;340;360;335;326;321;372;382;366;385;370;335;231;136;223;86;
MQ_03020_FV4_L (MQ1);10;10;11;8;13;56;161;285;263;213;174;192;182;190;193;232;294;269;221;154;97;72;52;24;
MQ_03290_FV3_GR (MQ10);84;32;20;14;19;68;168;229;214;198;215;233;219;222;242;241;234;246;242;245;157;122;123;64;
MQ_03020_FV2_L (MQ100);3;4;0;0;0;2;17;13;19;20;26;30;37;29;30;29;38;33;29;12;18;12;7;9;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;1;2;1;2;2;2;2;2;2;2;2;2;1;1;1;0;0;
MQ_06170_FV4_L (MQ1002);0;0;0;0;0;1;1;5;8;6;23;11;15;10;8;17;11;26;22;7;5;3;4;2;
MQ_08050_FV3_L (MQ1003);3;1;2;4;12;20;33;42;62;92;117;139;124;115;129;123;114;121;101;59;40;6;2;2;
MQ_06161_FV3_L (MQ1004);8;6;4;10;2;22;72;136;166;130;159;184;177;182;200;190;219;235;227;140;95;61;56;24;
MQ_06170_FV6_L (MQ1005);4;1;1;0;1;8;25;49;38;35;29;28;27;34;32;38;44;45;42;27;18;14;8;4;
MQ_08110_FV1_LO (MQ1006);0;0;0;0;1;1;4;8;12;16;15;15;15;15;15;19;26;24;20;11;8;4;4;1;
MQ_08110_FV3_RO (MQ1007);1;0;0;0;1;1;8;15;21;24;31;28;22;17;21;24;27;29;21;11;9;5;0;1;
LSA 29120 Schleifen (MQ1008);89;58;47;62;83;321;781;1380;1183;1000;1043;1046;1085;1056;1136;1332;1485;1585;1281;866;625;392;324;155;
MQ_06160_FV2_R (MQ1009);17;11;4;7;10;58;115;215;217;192;191;175;194;162;181;198;215;217;191;139;91;54;56;24;
MQ_02020_FV4_L (MQ101);22;13;6;4;13;41;118;252;276;243;252;237;279;303;331;369;461;416;277;238;147;108;59;34;
MQ_03030_FV1_G (MQ1010);18;16;10;12;18;105;386;819;833;536;515;535;570;627;669;841;964;767;651;509;247;218;118;63;
