Name  /  Date: 2016_11_04;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);53;22;9;16;28;100;245;346;335;357;361;378;363;385;364;355;356;357;388;395;301;214;227;187;
MQ_03020_FV4_L (MQ1);5;6;4;16;6;53;155;368;341;245;206;228;286;316;278;299;312;237;226;171;113;63;40;33;
MQ_03290_FV3_GR (MQ10);46;34;18;18;26;71;171;252;244;216;213;237;239;239;233;250;244;233;238;241;227;149;152;126;
MQ_03020_FV2_L (MQ100);3;0;0;0;1;4;18;50;33;25;29;32;42;47;46;48;36;23;36;30;25;17;13;12;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;2;2;2;2;2;3;2;2;2;2;1;1;1;1;0;
MQ_06170_FV4_L (MQ1002);1;0;0;0;0;2;1;10;6;9;14;27;17;21;12;13;13;15;14;8;7;3;4;2;
MQ_08050_FV3_L (MQ1003);2;4;1;1;12;28;42;51;100;123;142;143;159;131;149;160;170;147;98;74;42;11;4;5;
MQ_06161_FV3_L (MQ1004);8;9;1;1;7;51;170;382;321;289;209;184;219;261;265;279;250;255;211;178;105;59;50;49;
MQ_06170_FV6_L (MQ1005);2;2;0;0;4;5;32;69;45;36;32;32;44;45;50;48;50;40;39;32;20;17;10;10;
MQ_08110_FV1_LO (MQ1006);1;0;1;0;0;1;3;11;17;15;15;19;22;26;27;21;23;21;13;11;7;5;6;3;
MQ_08110_FV3_RO (MQ1007);0;0;0;0;0;2;7;26;19;30;30;30;29;26;22;28;32;28;23;14;7;7;2;2;
LSA 29120 Schleifen (MQ1008);76;50;44;26;100;372;930;1620;1252;1020;1222;1236;1393;1587;1643;1658;1596;1374;1286;937;654;384;425;343;
MQ_06160_FV2_R (MQ1009);12;5;4;4;14;66;151;288;241;227;238;204;187;209;259;248;241;206;220;168;98;82;65;61;
MQ_02020_FV4_L (MQ101);14;7;5;12;9;46;131;270;305;232;250;253;312;97;368;351;332;325;286;232;184;108;64;41;
MQ_03030_FV1_G (MQ1010);47;17;9;10;22;105;439;861;794;552;601;704;785;769;1001;999;845;703;608;435;305;211;140;126;
LSA 3290 Schleifen (MQ1012);685;475;276;276;540;1475;3759;6364;6537;6439;6314;6668;6794;6928;6656;6733;6763;6384;6613;6143;5011;3682;3625;3225;
LSA 8020 Schleifen (MQ1013);6503;6774;6479;6196;6364;5994;4344;3199;3388;2999;
LSA 8030 Schleifen (MQ1014);278;208;96;73;183;546;1530;2610;2775;2386;2458;2536;2834;2934;3089;3010;2999;2982;2771;2669;1894;1395;1744;1413;
LSA 8031 Schleifen (MQ1015);267;199;153;101;168;483;1395;2379;2629;2362;2195;2312;2661;2551;2578;2640;2654;2815;2515;2461;1842;851;1010;1213;
LSA 8032 Schleifen (MQ1017);203;134;91;66;198;653;1745;2958;2765;2473;2591;2733;2971;3050;2953;3042;2888;2838;2507;2215;1582;972;1039;1040;
LSA 8041 Schleifen (MQ1018);140;84;67;50;158;436;1210;1748;1783;1767;2122;2361;2510;2544;2530;2429;2357;2387;2202;1932;1174;697;727;714;
LSA 8054 Schleifen (MQ1019);117;67;50;45;106;510;1522;2813;2509;1835;1893;2135;2392;2651;2621;2652;2594;2479;1951;1496;1055;696;557;482;
MQ_02020_FV3_L (MQ102);6;3;0;1;2;10;34;58;48;50;50;58;68;18;110;59;66;67;61;44;38;9;17;4;
LSA 8140 Schleifen (MQ1020);75;47;38;22;87;292;891;1398;1140;1018;1108;1097;1250;1483;1470;1449;1428;1273;1105;865;591;371;358;300;
MQ_01210_FV32_L (MQ1021);7;2;2;1;7;18;116;187;153;48;35;43;55;66;54;53;58;68;39;29;20;18;16;6;
