Name  /  Date: 2015_12_20;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);174;162;120;105;94;117;88;68;76;116;163;230;251;247;303;290;331;307;292;300;193;131;157;86;
MQ_03020_FV4_L (MQ1);32;17;11;8;8;24;14;24;30;54;95;135;137;143;185;197;142;146;117;92;60;46;41;26;
MQ_03290_FV3_GR (MQ10);188;127;112;86;97;81;78;66;65;88;148;168;210;195;200;213;211;223;227;202;169;127;127;62;
MQ_03020_FV2_L (MQ100);8;11;5;4;4;3;4;1;4;10;15;16;28;26;29;35;29;25;27;25;17;19;19;12;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;2;2;1;1;1;1;1;0;0;
MQ_06170_FV4_L (MQ1002);2;1;3;0;0;0;2;0;2;8;8;8;4;5;4;9;7;10;5;5;5;3;3;0;
MQ_08050_FV3_L (MQ1003);7;1;1;2;3;3;0;2;1;2;7;12;21;13;19;15;7;7;9;5;3;1;0;2;
MQ_06161_FV3_L (MQ1004);36;34;22;4;14;18;22;20;34;71;140;161;178;190;211;219;186;211;161;123;89;68;38;25;
MQ_06170_FV6_L (MQ1005);12;6;5;4;1;2;2;2;8;15;29;29;29;32;44;36;29;28;25;26;17;11;6;4;
MQ_08110_FV1_LO (MQ1006);3;4;1;2;1;1;1;1;3;7;9;10;10;14;10;9;14;11;13;10;8;5;3;4;
MQ_08110_FV3_RO (MQ1007);2;2;1;1;1;0;2;5;12;12;12;15;9;13;13;20;14;14;15;11;9;6;1;1;
LSA 29120 Schleifen (MQ1008);270;234;141;109;100;100;105;138;159;397;483;657;778;879;1019;894;809;799;780;632;492;300;236;196;
MQ_06160_FV2_R (MQ1009);70;42;28;20;36;42;24;22;33;79;101;122;107;150;190;192;185;172;146;109;94;62;52;19;
MQ_02020_FV4_L (MQ101);35;22;24;20;15;14;39;13;33;65;118;124;158;161;168;166;182;183;186;138;98;87;53;33;
