Name  /  Date: 2016_10_22;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);119;102;84;78;70;105;110;80;176;270;329;367;376;387;375;370;358;370;363;347;249;196;236;199;
MQ_03020_FV4_L (MQ1);27;31;14;14;9;23;23;38;91;119;145;177;246;192;181;190;174;180;155;104;63;47;42;40;
MQ_03290_FV3_GR (MQ10);109;123;88;63;71;81;70;70;110;157;181;187;245;244;245;237;226;242;246;207;178;163;186;137;
MQ_03020_FV2_L (MQ100);7;5;6;5;3;1;3;8;14;10;47;41;29;25;35;22;36;25;31;25;15;9;8;11;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;0;0;0;1;1;1;2;2;2;2;2;2;2;1;1;1;1;0;
MQ_06170_FV4_L (MQ1002);1;1;0;0;1;0;0;3;6;4;11;13;11;6;15;14;16;24;14;13;9;6;2;1;
MQ_08050_FV3_L (MQ1003);3;0;0;0;2;8;5;30;56;118;163;208;185;194;197;156;153;191;118;92;43;4;2;1;
MQ_06161_FV3_L (MQ1004);22;16;14;4;10;29;42;55;129;158;195;230;181;160;213;179;168;153;179;127;89;69;58;56;
MQ_06170_FV6_L (MQ1005);8;3;1;2;1;3;3;9;13;27;37;32;29;40;38;38;36;36;41;24;15;12;8;9;
MQ_08110_FV1_LO (MQ1006);2;2;1;0;0;1;1;3;6;11;10;17;13;15;13;12;12;13;10;12;9;4;3;2;
MQ_08110_FV3_RO (MQ1007);1;0;0;0;0;1;3;8;15;22;26;37;32;24;25;19;21;18;17;13;9;6;3;2;
LSA 29120 Schleifen (MQ1008);200;147;84;63;105;128;183;347;585;822;1003;1210;1219;1216;1292;1177;1019;1081;983;800;574;395;329;304;
MQ_06160_FV2_R (MQ1009);27;30;14;20;18;30;45;53;71;157;191;191;190;214;209;188;189;171;200;128;149;91;80;61;
