Name  /  Date: 2015_07_22;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);50;33;22;15;23;87;244;299;331;351;333;350;322;338;354;346;397;367;357;309;193;149;189;84;
MQ_03020_FV4_L (MQ1);16;12;3;5;8;49;138;229;226;158;173;164;160;172;179;232;245;235;213;146;87;78;45;24;
MQ_03290_FV3_GR (MQ10);50;34;13;21;22;63;126;201;192;200;189;188;220;196;192;214;232;234;231;202;133;130;114;75;
MQ_03020_FV2_L (MQ100);2;7;1;0;0;1;10;21;14;25;28;26;30;20;28;28;46;39;41;32;15;15;5;6;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;0;0;
MQ_06170_FV4_L (MQ1002);0;0;0;1;0;0;2;4;3;11;7;21;7;10;20;11;14;16;22;15;7;6;2;1;
MQ_08050_FV3_L (MQ1003);4;4;0;2;15;31;43;50;56;100;109;108;130;106;119;97;93;133;121;68;43;7;3;3;
MQ_06161_FV3_L (MQ1004);4;11;2;35;8;34;60;98;128;90;104;72;68;58;96;85;195;181;165;143;126;58;27;18;
MQ_06170_FV6_L (MQ1005);2;0;0;2;2;6;19;37;36;21;32;29;28;20;31;30;36;39;40;26;17;14;10;8;
MQ_08110_FV1_LO (MQ1006);1;0;1;0;0;1;3;9;11;11;12;14;14;12;14;13;18;19;15;12;7;5;3;1;
MQ_08110_FV3_RO (MQ1007);1;0;0;1;1;2;8;8;15;15;23;23;21;16;18;15;25;23;24;14;13;7;4;2;
MQ_06160_FV2_R (MQ1009);13;11;7;10;24;64;121;204;188;195;181;162;179;170;171;169;181;189;181;127;83;90;61;26;
MQ_02020_FV4_L (MQ101);17;7;6;7;14;53;111;223;232;203;251;230;250;248;283;323;416;353;292;188;135;106;71;42;
MQ_03030_FV1_G (MQ1010);40;22;14;14;21;101;375;643;538;513;474;532;548;545;650;787;797;679;548;390;263;241;123;73;
LSA 3290 Schleifen (MQ1012);887;706;312;342;493;1313;3411;5356;5776;5556;5928;5798;5768;5879;5842;5943;6399;6356;5626;5236;3619;2826;2928;1636;
LSA 8020 Schleifen (MQ1013);924;613;268;240;458;1465;3483;5367;5490;5078;5061;5313;5304;5465;5610;5671;6074;6434;5357;4923;3305;2679;2744;1560;
LSA 8030 Schleifen (MQ1014);401;283;106;84;157;533;1399;2075;2263;2004;2050;2154;2148;2220;2286;2364;2777;2878;2368;2099;1381;1167;1430;708;
LSA 8031 Schleifen (MQ1015);228;179;61;59;125;418;1289;1967;2137;1960;1781;1879;1759;1841;1939;2140;2448;2215;1738;1451;930;730;761;387;
LSA 8040 Schleifen (MQ1016);566;339;235;230;562;1965;5319;8139;7460;6266;6220;6163;6445;6660;7175;7575;8822;8765;6570;4416;2768;1991;1699;858;
LSA 8032 Schleifen (MQ1017);316;216;95;81;166;638;1459;2311;2373;2099;2231;2356;2253;2429;2488;2485;2930;2818;2133;1873;1249;934;1040;495;
LSA 8041 Schleifen (MQ1018);185;114;65;51;138;406;980;1299;1436;1372;1494;1599;1506;1548;1671;1620;1791;1733;1524;1236;807;568;604;274;
LSA 8054 Schleifen (MQ1019);169;106;49;46;134;408;1169;2101;1883;1602;1574;1632;1787;1767;1778;1958;2411;2360;1740;1243;777;571;503;260;
MQ_02020_FV3_L (MQ102);8;6;1;2;1;3;22;41;42;42;35;37;45;40;48;50;36;34;49;36;28;13;16;8;
MQ_01210_FV32_L (MQ1021);2;0;0;2;5;22;110;131;102;43;26;45;49;39;25;48;37;64;36;38;30;11;15;9;
MQ_01081_FV3_G (MQ1022);38;14;11;5;10;49;106;203;198;212;246;244;256;249;253;247;268;309;291;212;158;138;129;81;
MQ_03030_FV1_L (MQ1023);0;0;0;0;2;2;11;14;17;20;8;10;15;15;10;13;14;5;15;8;6;6;4;2;
