Name  /  Date: 2016_12_08;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);48;30;25;36;51;110;347;342;349;356;354;356;361;340;354;369;352;331;372;375;243;217;255;177;
MQ_03020_FV4_L (MQ1);19;10;9;8;9;47;150;398;436;310;222;205;260;265;252;317;336;330;316;161;110;85;61;36;
MQ_03290_FV3_GR (MQ10);64;46;38;37;35;77;161;235;247;191;76;170;235;235;229;242;222;222;245;228;189;163;190;83;
MQ_03020_FV2_L (MQ100);1;3;0;0;0;0;20;52;77;26;34;34;43;22;44;50;48;37;36;38;21;17;9;8;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;1;2;2;2;2;2;2;3;3;2;1;1;1;1;0;
MQ_06170_FV4_L (MQ1002);0;0;0;0;0;1;0;7;10;11;19;18;11;19;12;10;12;8;8;15;7;4;3;1;
MQ_08050_FV3_L (MQ1003);2;1;2;1;12;31;38;40;100;127;137;139;144;126;122;126;128;115;98;68;33;16;6;5;
MQ_06161_FV3_L (MQ1004);4;5;2;3;5;48;165;384;389;263;215;213;197;227;216;220;271;262;244;173;94;84;68;36;
MQ_06170_FV6_L (MQ1005);3;0;0;0;1;5;33;62;50;37;35;28;28;34;36;45;53;43;39;26;18;16;10;7;
MQ_08110_FV1_LO (MQ1006);0;0;0;0;0;2;5;9;12;13;16;15;13;17;21;21;30;28;19;13;9;5;4;2;
MQ_08110_FV3_RO (MQ1007);0;1;0;0;0;3;8;20;24;27;30;32;23;20;24;30;26;28;18;13;7;6;2;1;
LSA 29120 Schleifen (MQ1008);75;95;40;14;123;295;440;1670;1423;1110;1000;840;1090;1245;1438;1435;1632;1502;1274;1080;1080;456;480;426;
MQ_06160_FV2_R (MQ1009);11;10;7;7;15;54;130;224;291;235;211;199;183;212;197;233;235;258;191;170;99;85;63;34;
MQ_02020_FV4_L (MQ101);30;8;9;9;10;54;143;254;337;270;241;275;297;305;338;335;385;369;343;248;145;124;74;45;
MQ_03030_FV1_G (MQ1010);31;16;13;15;19;118;440;970;1094;642;575;635;761;779;800;1057;1148;937;741;510;326;226;181;110;
LSA 3290 Schleifen (MQ1012);939;720;481;549;790;1606;4118;5972;6307;6280;6446;6637;6571;6415;6627;6909;6597;6548;6396;5855;4300;3617;3724;2289;
LSA 8020 Schleifen (MQ1013);1001;772;560;560;887;1672;4159;6007;6277;5766;5864;6175;6130;6135;6214;6436;6257;6000;6017;5459;4024;3379;3807;2055;
LSA 8030 Schleifen (MQ1014);351;277;194;182;296;593;1682;2700;2824;2550;2400;2473;2625;2610;2706;2894;3086;3211;2909;2475;1646;1328;2158;1091;
LSA 8031 Schleifen (MQ1015);414;462;516;693;818;934;1530;2344;2626;2567;2135;2125;2337;2408;2276;2776;2815;2833;2426;1996;1127;998;2099;828;
LSA 8040 Schleifen (MQ1016);479;331;252;309;659;2303;6263;10119;9761;7623;6610;6819;7398;7285;7627;8667;9175;8734;7547;5230;3403;2787;2546;1530;
LSA 8032 Schleifen (MQ1017);187;162;111;105;204;637;1756;2812;2691;2579;2365;2495;2647;2706;2675;2865;3071;2827;2368;1893;1427;1118;1765;836;
LSA 8041 Schleifen (MQ1018);134;105;72;80;165;422;1225;1656;1659;1745;1697;1754;1863;1814;1855;1914;2032;1920;1643;1447;1021;773;1014;595;
LSA 8054 Schleifen (MQ1019);111;82;57;69;146;474;1527;2743;2530;1905;1790;1869;2024;2132;2225;2498;2857;2524;2059;1517;1021;922;726;426;
MQ_02020_FV3_L (MQ102);2;1;0;1;1;7;40;44;49;38;58;47;60;64;63;71;52;64;50;50;32;21;14;3;
LSA 8140 Schleifen (MQ1020);85;60;27;41;98;282;900;1381;1251;1000;1037;1097;1062;1120;1233;1389;1447;1362;1164;884;563;571;484;269;
MQ_01210_FV32_L (MQ1021);3;2;2;5;3;18;131;199;192;83;46;49;56;53;47;41;37;43;55;36;31;22;20;12;
MQ_01081_FV3_G (MQ1022);47;34;11;25;22;53;139;340;461;296;260;291;323;313;308;378;431;388;358;286;225;166;225;125;
MQ_03030_FV1_L (MQ1023);4;2;1;0;0;3;8;19;49;20;20;24;29;34;32;23;20;22;39;8;7;0;11;14;
MQ_01200_FV1_G (MQ1024);92;50;29;23;43;158;502;903;946;670;785;894;1125;1224;1320;1672;1669;1507;1334;867;778;547;458;249;
MQ_01121_FV1_G (MQ1025);8;4;5;2;10;16;72;208;261;260;286;231;186;187;212;257;227;241;207;127;68;47;27;23;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;1;2;2;2;2;3;4;5;4;5;5;5;5;5;4;2;1;1;
MQ_01121_FV3_G (MQ1027);12;3;2;3;0;2;23;76;86;77;112;133;195;223;200;237;232;236;237;234;180;87;61;42;
MQ_01121_FV1_R (MQ1028);1;1;1;0;1;2;10;28;36;36;39;32;25;25;29;35;31;33;28;17;9;7;4;3;
MQ_01200_FV1_L (MQ1029);0;3;2;1;0;1;12;109;201;68;42;45;53;47;70;72;97;90;69;35;24;20;20;3;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);10;4;3;1;1;4;4;18;27;30;13;21;11;15;19;16;25;25;18;17;10;13;11;6;
Test (MQ1032);77;50;39;30;42;79;214;502;559;491;514;524;478;514;522;544;580;496;527;503;298;260;279;171;
MQ_09040_FV1_G (MQ1033);32;13;16;3;9;25;86;169;193;191;207;208;276;286;323;352;345;352;364;307;175;195;162;90;
MQ_09040_FV3_G (MQ1034);11;13;13;6;19;49;195;277;329;402;356;299;294;291;327;296;330;356;257;241;146;107;84;60;
MQ_09050_FV1_G (MQ1035);44;18;12;12;19;77;276;367;316;289;331;378;503;472;489;560;558;546;554;436;320;308;265;157;
MQ_09050_FV3_G (MQ1036);14;14;14;12;27;92;395;470;530;545;449;375;356;368;432;471;474;526;424;332;176;131;103;58;
MQ_03023_FV1_G (MQ104);26;11;5;10;14;70;286;735;901;461;436;448;540;535;635;785;818;721;583;359;261;195;126;76;
MQ_03250_FV1_R (MQ1043);3;2;1;0;1;3;16;23;27;19;25;24;35;32;39;38;43;45;44;34;22;20;17;9;
MQ_03250_FV1_G (MQ1044);20;9;7;0;6;18;88;131;151;107;140;135;196;182;219;218;245;258;252;194;125;115;99;51;
MQ_03250_FV1_L (MQ1045);12;7;5;3;4;13;32;56;66;64;75;92;66;95;77;101;71;109;76;88;52;58;52;28;
MQ_03250_FV2_R (MQ1046);4;4;3;2;5;12;33;58;68;61;59;59;61;57;61;60;66;66;58;48;31;26;20;10;
MQ_03250_FV2_G (MQ1047);30;29;18;11;35;87;241;421;498;446;431;429;451;417;449;437;481;485;423;348;228;192;143;76;
MQ_03250_FV2_L (MQ1048);14;8;5;10;11;46;141;129;132;146;136;147;193;174;171;217;215;176;179;147;121;101;93;54;
MQ_03250_FV3_R (MQ1049);3;3;3;3;7;20;82;88;105;109;94;75;71;74;88;88;92;93;76;61;35;29;20;12;
MQ_03250_FV3_G (MQ105);8;8;10;8;20;59;246;264;314;327;281;224;212;221;264;265;275;280;229;182;106;86;61;36;
MQ_03250_FV3_L (MQ1050);5;6;2;3;2;12;53;106;99;103;90;80;69;85;96;87;102;122;109;71;41;31;26;22;
MQ_03250_FV4_R (MQ1051);8;4;3;2;4;16;43;79;75;70;83;89;96;93;99;105;102;96;96;76;59;53;55;36;
