Name  /  Date: 2016_07_16;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);98;119;93;72;54;78;111;97;150;274;318;332;333;340;329;313;338;335;294;263;206;171;206;199;
MQ_03290_FV3_GR (MQ10);117;98;65;70;57;74;76;97;104;145;173;178;222;237;235;229;188;231;189;163;142;116;148;120;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;1;2;1;1;1;1;1;0;
MQ_06170_FV4_L (MQ1002);6;3;1;0;0;1;1;3;6;10;17;17;22;16;17;7;13;6;8;12;5;4;1;0;
MQ_08050_FV3_L (MQ1003);3;3;0;2;2;5;9;25;68;117;152;180;181;166;157;179;175;154;140;75;56;11;2;0;
MQ_06161_FV3_L (MQ1004);30;17;10;8;11;34;31;53;102;153;187;159;181;171;204;164;165;153;147;145;106;79;76;67;
MQ_06170_FV6_L (MQ1005);8;2;3;2;0;2;6;4;16;26;30;32;26;39;31;30;30;30;28;26;21;13;6;7;
MQ_08110_FV1_LO (MQ1006);3;1;1;1;1;1;2;4;8;8;9;12;14;11;12;10;12;13;11;9;4;3;2;4;
MQ_08110_FV3_RO (MQ1007);2;0;1;0;1;1;3;7;19;20;26;32;29;17;18;17;17;17;16;14;9;8;5;2;
LSA 29120 Schleifen (MQ1008);196;121;104;55;52;151;160;261;405;550;783;749;847;827;936;865;813;809;789;656;511;351;354;286;
MQ_06160_FV2_R (MQ1009);48;40;27;29;18;37;61;55;87;120;153;168;170;166;180;159;160;170;142;141;111;80;76;62;
MQ_02020_FV4_L (MQ101);50;23;17;8;12;12;53;57;105;115;180;218;213;229;216;235;222;234;203;148;118;101;65;46;
MQ_03030_FV1_G (MQ1010);122;59;23;16;21;53;80;139;180;267;343;434;422;430;521;451;424;444;355;292;210;166;152;121;
LSA 8020 Schleifen (MQ1013);2341;2080;1563;1329;1382;1202;1484;1568;2155;3427;4186;4664;5146;5520;5341;5380;5315;5509;4909;4493;3427;2971;3450;3079;
LSA 8030 Schleifen (MQ1014);872;820;597;442;447;454;581;575;800;1291;1627;1776;2029;2121;2141;2094;2225;2433;2090;1919;1465;1249;1839;1413;
LSA 8031 Schleifen (MQ1015);826;928;679;646;597;566;603;528;722;1057;1266;1412;1496;1613;1648;1658;1648;1923;1838;1265;1016;922;1715;1170;
LSA 8040 Schleifen (MQ1016);1148;800;578;487;602;809;1257;1767;2663;4147;5421;6290;6305;6185;6477;6260;5790;5830;5200;4099;2841;1984;2085;1644;
LSA 8032 Schleifen (MQ1017);671;505;392;317;314;335;466;602;821;1349;1728;1929;2153;2119;2092;2170;2023;2172;1763;1475;1134;843;1279;906;
LSA 8041 Schleifen (MQ1018);429;348;265;209;244;243;340;443;681;1070;1272;1471;1592;1613;1639;1558;1515;1534;1339;1112;821;592;818;612;
LSA 8054 Schleifen (MQ1019);366;212;136;116;148;195;314;462;704;1106;1467;1628;1677;1667;1767;1620;1592;1594;1363;1111;806;528;500;456;
MQ_02020_FV3_L (MQ102);9;7;7;3;3;5;2;12;18;47;36;43;53;63;47;57;44;52;51;29;26;15;18;16;
LSA 8140 Schleifen (MQ1020);214;112;91;73;71;125;209;269;452;642;957;882;983;1020;1083;974;858;872;845;697;532;362;326;299;
MQ_01210_FV32_L (MQ1021);4;1;3;3;5;4;0;10;16;9;22;19;28;41;39;19;23;36;26;26;15;25;9;8;
MQ_01081_FV3_G (MQ1022);115;69;45;28;35;38;32;59;88;133;151;190;225;226;280;222;239;210;197;204;166;131;134;115;
MQ_03030_FV1_L (MQ1023);3;1;1;1;1;3;4;4;9;14;12;19;10;11;9;14;10;17;19;19;14;4;12;9;
MQ_01200_FV1_G (MQ1024);469;274;123;96;64;87;126;193;293;469;635;724;852;963;1093;1124;1077;1046;958;643;492;345;372;329;
MQ_01200_FV1_L (MQ1029);7;7;8;2;1;3;1;10;14;27;20;41;29;36;35;37;27;28;31;26;18;18;13;12;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
Test (MQ1032);169;163;100;81;73;83;111;141;196;329;407;459;498;435;482;424;366;379;370;338;277;222;209;224;
MQ_09040_FV1_G (MQ1033);93;67;43;31;26;37;41;76;80;106;128;198;229;233;254;270;254;241;234;217;166;131;92;108;
