Name  /  Date: 2016_07_03;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);280;172;136;89;75;88;75;68;74;107;169;181;259;278;351;300;334;340;346;295;201;151;109;79;
MQ_03290_FV3_GR (MQ10);192;129;126;88;78;64;69;75;75;95;150;167;213;194;227;225;228;202;241;235;210;132;98;77;
MQ_03181_FV3_R (MQ1001);1;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;1;1;1;1;1;0;0;
MQ_06170_FV4_L (MQ1002);3;1;0;1;1;1;2;1;0;0;5;0;4;5;12;2;8;10;7;6;5;3;0;2;
MQ_08050_FV3_L (MQ1003);5;4;1;2;5;4;9;16;14;18;52;84;92;88;78;52;40;21;10;9;2;8;1;0;
MQ_06161_FV3_L (MQ1004);110;40;25;9;13;14;29;15;28;80;101;126;145;168;197;170;180;181;199;164;104;70;42;39;
MQ_06170_FV6_L (MQ1005);14;6;4;3;1;1;3;3;10;10;20;31;25;22;33;30;26;27;28;21;19;8;8;7;
MQ_08110_FV1_LO (MQ1006);4;3;1;1;1;0;1;1;4;6;6;6;11;8;11;11;9;11;13;8;9;5;3;1;
MQ_08110_FV3_RO (MQ1007);3;2;0;0;0;0;0;2;10;12;7;10;8;9;7;7;7;9;12;8;7;2;2;2;
LSA 29120 Schleifen (MQ1008);556;267;144;159;81;130;87;151;188;425;540;648;816;831;957;923;810;903;906;675;613;397;239;167;
MQ_06160_FV2_R (MQ1009);84;65;25;20;21;29;23;18;35;70;94;101;115;127;161;123;150;140;161;166;120;68;36;40;
MQ_02020_FV4_L (MQ101);92;42;28;20;12;10;28;92;43;82;107;109;137;166;218;164;202;251;220;165;116;102;52;50;
MQ_03030_FV1_G (MQ1010);312;101;59;39;40;61;83;40;137;196;240;270;329;427;447;398;406;464;465;369;272;206;110;85;
LSA 8030 Schleifen (MQ1014);2146;1187;806;672;596;476;441;390;427;674;1035;1283;1573;1684;2191;1716;1869;1990;1842;1716;1243;1041;790;509;
LSA 8031 Schleifen (MQ1015);2431;1485;1181;1088;1088;799;769;664;630;702;956;1171;1474;1494;1771;1424;1528;1497;1406;1157;944;598;419;342;
LSA 8040 Schleifen (MQ1016);2997;1419;895;689;601;571;739;941;1041;1863;3086;4506;5371;5758;6250;5006;4742;4723;4411;3334;2406;1595;998;879;
LSA 8032 Schleifen (MQ1017);1741;856;594;545;511;318;303;348;459;647;1010;1405;1601;1716;2078;1645;1675;1735;1591;1409;1132;774;554;404;
LSA 8041 Schleifen (MQ1018);1043;559;414;345;343;225;227;295;320;441;697;856;1029;1019;1151;1051;1053;1070;1021;935;732;510;357;310;
LSA 8054 Schleifen (MQ1019);772;370;262;234;159;148;159;207;299;510;782;1028;1273;1357;1530;1280;1179;1235;1210;920;745;478;300;256;
MQ_02020_FV3_L (MQ102);15;11;5;4;1;4;8;4;11;17;22;23;21;33;32;28;32;26;38;26;22;15;10;14;
LSA 8140 Schleifen (MQ1020);526;252;138;134;75;101;99;121;179;376;521;638;747;799;888;797;711;853;813;649;559;342;204;175;
MQ_01210_FV32_L (MQ1021);13;6;3;3;1;2;2;4;5;26;24;28;30;30;58;30;32;32;37;29;26;16;6;7;
MQ_03030_FV1_L (MQ1023);6;4;4;3;1;6;3;1;9;9;11;10;21;21;20;19;9;12;14;5;2;3;2;4;
MQ_01200_FV1_G (MQ1024);495;233;138;115;85;72;87;80;167;314;434;556;673;728;901;789;810;961;944;689;579;347;221;155;
MQ_01200_FV1_L (MQ1029);27;24;6;2;1;2;2;1;2;15;17;17;22;28;38;26;33;31;51;31;13;15;15;6;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
Test (MQ1032);339;209;130;114;104;91;81;58;87;179;218;243;329;403;456;416;395;448;433;372;301;196;122;111;
MQ_09040_FV1_G (MQ1033);145;94;55;54;46;26;32;48;67;92;95;150;150;170;204;165;197;241;243;232;186;104;70;46;
MQ_09040_FV3_G (MQ1034);133;61;45;39;47;29;31;52;78;132;147;150;181;207;226;215;243;218;223;205;153;104;57;44;
MQ_09050_FV1_G (MQ1035);264;150;94;68;53;41;46;53;99;158;218;273;293;291;346;307;336;368;372;299;281;170;119;75;
MQ_09050_FV3_G (MQ1036);219;133;79;58;58;45;38;52;94;177;257;224;277;321;309;294;319;336;290;293;247;150;95;57;
MQ_09060_FV11_G (MQ1037);115;46;14;23;8;6;5;9;7;30;19;18;19;12;24;20;29;28;36;45;18;25;18;10;
MQ_09060_FV11L (MQ1038);160;119;91;63;49;36;42;50;115;160;212;275;309;299;336;292;309;343;359;276;248;171;112;66;
MQ_09060_FV2_L (MQ1039);56;17;12;5;6;5;17;7;26;42;64;81;78;109;98;73;72;95;100;71;67;37;26;17;
MQ_03023_FV1_G (MQ104);225;70;47;36;37;32;47;36;66;124;169;237;237;317;346;359;384;456;448;292;206;140;85;72;
MQ_09060_FV2_R (MQ1040);12;3;3;1;1;1;4;2;5;9;13;17;16;22;20;15;15;19;20;14;14;8;6;4;
MQ_09060_FV3_G (MQ1041);131;53;34;30;15;10;12;16;39;88;120;174;182;197;181;164;153;171;198;154;155;75;55;17;
MQ_09060_FV3_R (MQ1042);535;286;190;125;113;120;104;121;228;394;531;600;680;757;767;716;726;771;777;661;576;373;225;134;
MQ_03250_FV1_R (MQ1043);19;9;6;5;5;2;4;5;8;11;11;18;18;19;21;17;21;26;26;24;20;11;8;5;
MQ_03250_FV1_G (MQ1044);109;54;37;28;28;14;20;27;43;62;61;103;101;109;117;97;119;150;146;134;113;64;47;26;
MQ_03250_FV1_L (MQ1045);36;34;15;23;12;16;12;21;18;34;34;43;42;59;84;74;69;72;76;78;58;32;20;24;
MQ_03250_FV2_R (MQ1046);25;14;8;7;7;8;6;7;8;15;24;32;37;36;50;39;37;43;45;38;27;17;12;7;
MQ_03250_FV2_G (MQ1047);186;100;59;52;52;57;46;48;60;109;173;235;270;268;365;286;270;313;332;277;200;124;85;51;
MQ_03250_FV2_L (MQ1048);95;64;28;24;17;13;15;17;27;66;98;107;102;100;139;124;115;149;145;79;100;56;42;26;
MQ_03250_FV3_R (MQ1049);45;24;15;10;10;9;9;10;17;35;41;41;55;66;65;65;59;66;58;54;45;29;16;12;
MQ_03250_FV3_G (MQ105);134;71;44;31;29;26;26;31;52;106;124;122;164;198;195;194;176;197;173;162;134;86;48;35;
MQ_03250_FV3_L (MQ1050);59;36;27;18;24;18;12;11;21;26;42;65;73;68;59;43;78;82;86;67;71;34;29;20;
MQ_03250_FV4_R (MQ1051);60;28;20;19;13;11;8;8;16;25;33;47;58;61;81;71;75;69;77;67;52;41;25;16;
MQ_03250_FV4_G (MQ1052);241;113;82;74;50;46;32;34;63;102;133;186;230;242;324;283;302;274;310;268;207;166;98;65;
MQ_03250_FV4_L (MQ1053);20;4;7;3;5;2;5;3;4;8;10;7;10;13;21;14;25;22;24;12;18;12;8;9;
MQ_03030_FV1_R (MQ1054);19;5;1;1;0;2;5;12;59;70;126;123;123;152;147;125;62;47;40;30;18;13;7;3;
MQ_03030_FV2_G (MQ1055);1;0;0;0;0;0;0;0;1;1;2;2;1;1;2;2;2;2;2;1;1;0;0;0;
MQ_03030_FV2_L (MQ1056);8;5;3;3;1;3;2;3;7;13;21;25;14;17;30;21;26;30;20;9;7;6;3;6;
MQ_03030_FV2_R (MQ1057);6;3;2;2;0;2;1;2;4;9;14;17;10;11;20;14;18;20;14;6;5;4;2;4;
MQ_03030_FV3_G (MQ1058);267;108;62;40;38;67;90;47;72;160;168;271;356;376;395;312;272;343;404;291;217;139;95;81;
MQ_03030_FV3_L (MQ1059);21;23;4;3;5;2;2;10;37;39;92;91;112;89;97;95;62;45;51;38;36;27;19;9;
MQ_03080_FV4_R (MQ106);32;15;9;11;10;10;7;2;15;17;23;22;25;39;32;31;23;23;37;23;22;23;6;8;
MQ_03030_FV3_R (MQ1060);4;2;1;1;0;1;5;;;;;;3;6;6;4;4;5;6;5;3;2;2;1;
MQ_03030_FV4_G (MQ1061);5;2;2;1;0;1;0;1;3;4;6;8;11;10;13;10;10;11;11;7;5;3;2;1;
MQ_03030_FV4_L (MQ1062);33;11;11;4;2;4;2;8;19;26;42;51;71;64;85;67;70;73;75;48;35;20;16;7;
MQ_03030_FV4_R (MQ1063);33;11;11;4;2;4;2;8;19;26;42;51;71;64;85;67;70;73;75;48;35;20;16;7;
MQ_06070_10_D_TLS_S1S (MQ1064);339;209;130;114;104;91;81;58;87;179;218;243;329;403;456;416;395;448;433;372;301;196;122;111;
MQ_06070_11_D_TLS_S3S4 (MQ1065);443;301;203;190;172;116;80;64;103;138;246;292;313;345;421;399;412;483;525;426;350;209;163;129;
MQ_03120_FV1_G (MQ107);600;235;131;122;84;122;108;119;196;320;477;511;628;742;770;736;625;729;775;640;509;336;194;169;
MQ_03120_FV1_R (MQ109);7;3;2;2;1;2;1;2;3;4;5;6;7;8;8;8;7;8;8;7;6;4;2;2;
MQ_08050_FV2_L (MQ11);35;11;8;14;28;11;20;30;27;31;72;225;320;452;445;365;311;256;142;60;25;32;19;15;
MQ_03120_FV2_L (MQ110);10;7;7;3;0;6;5;9;10;8;27;13;35;28;42;28;13;33;26;23;22;12;5;2;
MQ_03120_FV2_R (MQ111);2;3;0;0;0;0;4;2;4;4;10;10;18;30;24;23;103;34;21;17;7;9;2;2;
MQ_06160_FV3_L (MQ112);18;1;3;2;7;5;3;3;2;11;20;18;33;37;37;30;46;37;60;32;39;10;8;6;
MQ_03120_FV3_G (MQ113);457;218;128;76;71;111;105;92;138;264;381;474;555;672;803;644;697;760;840;611;522;314;203;157;
