Name  /  Date: 2015_02_11;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);27;12;7;10;26;77;222;346;320;333;317;318;299;312;295;339;349;371;337;244;183;132;183;55;
MQ_03020_FV4_L (MQ1);6;9;7;5;6;57;152;326;320;223;188;174;180;249;216;258;316;317;239;156;97;100;46;25;
MQ_03290_FV3_GR (MQ10);33;21;4;6;15;53;125;220;217;176;177;201;196;215;201;220;249;222;218;186;148;126;118;46;
MQ_03020_FV2_L (MQ100);3;1;1;0;1;3;15;33;37;25;27;25;31;29;30;40;37;33;36;22;18;13;20;7;
Alle Motion Det Albersloherweg (MQ1000);2495;1695;960;1088;3005;9123;28288;49819;45694;37274;36078;37049;38414;39766;40840;44914;50612;50256;41840;31301;19044;14451;13850;5906;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;1;1;2;2;2;2;3;2;2;2;2;1;1;1;0;
MQ_06170_FV4_L (MQ1002);0;0;0;0;0;1;2;6;7;7;9;10;9;9;8;5;10;8;6;4;2;3;0;0;
MQ_08050_FV3_L (MQ1003);7;4;0;1;13;29;37;40;59;87;98;116;143;109;129;92;106;103;114;48;30;10;3;2;
MQ_06161_FV3_L (MQ1004);9;6;1;0;11;41;158;289;282;217;187;175;182;227;197;212;219;245;235;161;74;69;50;18;
MQ_06170_FV6_L (MQ1005);1;0;0;1;3;3;32;72;42;32;33;28;30;23;36;34;46;46;39;23;13;12;7;9;
MQ_08110_FV1_LO (MQ1006);0;0;1;0;1;1;4;10;15;11;12;15;19;12;17;20;21;24;19;12;9;5;4;2;
MQ_08110_FV3_RO (MQ1007);0;1;0;1;1;2;6;18;23;23;27;26;24;18;23;27;23;29;21;18;10;6;3;1;
MQ_06160_FV2_R (MQ1009);11;8;9;7;18;61;131;261;273;214;175;189;185;189;204;188;183;234;201;150;89;42;58;21;
MQ_02020_FV4_L (MQ101);14;12;14;3;9;45;123;294;298;246;226;253;275;298;348;399;444;431;325;245;171;137;64;44;
MQ_03030_FV1_G (MQ1010);12;6;6;4;12;95;462;970;901;629;496;489;576;766;770;959;1019;879;680;437;262;201;129;38;
LSA 3290 Schleifen (MQ1012);583;334;188;183;362;1258;3436;6179;6195;5884;6016;5969;5762;5953;5874;6219;6511;6443;6257;5216;3516;2645;3041;1210;
