Name  /  Date: 2016_08_14;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);149;134;112;79;91;99;77;48;69;95;124;172;193;228;263;241;253;285;248;232;228;162;127;95;
MQ_03020_FV4_L (MQ1);17;24;9;6;7;18;22;12;28;64;74;113;116;159;158;122;119;115;134;105;76;62;25;25;
MQ_03290_FV3_GR (MQ10);147;117;86;67;61;96;73;63;55;94;122;128;174;174;165;165;170;236;188;193;154;137;121;74;
MQ_03020_FV2_L (MQ100);6;7;2;3;6;5;6;3;12;13;5;19;24;17;27;25;28;32;20;17;23;12;6;5;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;2;1;1;1;1;1;1;0;0;
MQ_06170_FV4_L (MQ1002);0;0;2;2;0;2;0;0;1;3;6;2;11;7;6;8;6;8;3;7;4;3;3;1;
MQ_08050_FV3_L (MQ1003);4;1;0;2;3;3;2;3;1;4;2;13;15;21;21;12;16;9;13;8;8;4;1;2;
MQ_06161_FV3_L (MQ1004);67;42;17;12;20;12;21;11;25;56;89;129;133;144;152;193;155;221;219;190;154;101;53;25;
MQ_06170_FV6_L (MQ1005);12;7;2;1;2;0;4;5;7;14;18;20;27;27;28;30;21;31;26;24;24;13;8;7;
MQ_08110_FV1_LO (MQ1006);1;0;2;1;1;1;0;1;2;5;7;6;6;6;7;7;7;8;8;8;5;4;3;1;
MQ_08110_FV3_RO (MQ1007);2;1;0;0;0;0;1;3;5;9;10;8;8;8;9;10;8;7;7;10;7;5;2;2;
LSA 29120 Schleifen (MQ1008);212;187;128;92;80;94;118;134;201;299;415;627;640;752;850;707;788;724;777;626;492;311;282;197;
MQ_06160_FV2_R (MQ1009);61;36;28;22;18;23;34;23;36;54;86;75;113;99;132;147;175;191;158;135;132;83;72;33;
MQ_02020_FV4_L (MQ101);26;30;8;12;5;5;36;17;34;82;92;129;147;138;184;171;173;174;195;135;112;84;52;37;
MQ_03030_FV1_G (MQ1010);70;69;22;23;19;30;60;47;79;143;223;293;305;399;426;368;355;389;335;295;268;165;116;67;
LSA 3290 Schleifen (MQ1012);2738;2214;1638;1394;1232;1418;1132;855;1128;1877;2372;3034;3719;4030;4379;4085;4234;4853;4624;3989;3731;2774;2238;1385;
LSA 8020 Schleifen (MQ1013);2954;2285;1942;1567;1450;1554;1046;782;921;1521;1940;2612;3084;3461;3748;3641;3647;3927;3743;3391;3118;2373;2111;1259;
LSA 8030 Schleifen (MQ1014);1327;883;685;635;555;606;329;301;337;551;784;1024;1204;1309;1511;1481;1494;1573;1443;1462;1277;977;1027;530;
LSA 8031 Schleifen (MQ1015);1109;980;948;987;1114;1024;707;436;360;513;560;748;888;1023;1123;1037;1051;1145;1032;1055;913;611;543;310;
LSA 8032 Schleifen (MQ1017);676;544;373;357;388;400;258;246;300;526;734;994;1200;1321;1430;1297;1303;1426;1318;1174;1022;786;698;346;
LSA 8041 Schleifen (MQ1018);443;343;237;212;252;259;178;174;180;358;499;644;735;857;865;854;850;912;836;799;662;541;425;252;
LSA 8054 Schleifen (MQ1019);335;261;183;142;129;147;151;136;206;417;617;792;920;1033;1132;1005;1069;1010;1040;815;712;493;403;228;
MQ_02020_FV3_L (MQ102);7;6;5;3;0;2;8;2;3;8;19;17;25;28;27;20;21;28;21;26;23;17;8;9;
LSA 8140 Schleifen (MQ1020);195;159;105;85;72;81;110;108;157;276;424;585;620;714;763;682;726;730;710;582;497;311;268;161;
MQ_01210_FV32_L (MQ1021);7;5;4;3;2;6;2;3;4;19;14;15;26;23;22;28;22;27;25;28;24;11;9;13;
MQ_01081_FV3_G (MQ1022);95;72;49;40;54;45;33;34;45;65;87;144;166;167;208;193;185;197;209;216;173;147;123;80;
MQ_03030_FV1_L (MQ1023);7;4;1;0;1;1;0;6;7;13;10;15;15;16;15;19;17;15;7;5;5;3;5;3;
MQ_01200_FV1_G (MQ1024);211;169;128;78;58;65;92;72;134;247;396;498;647;667;763;744;766;810;734;554;465;362;249;145;
MQ_01121_FV1_G (MQ1025);10;11;7;10;10;5;15;11;25;82;81;137;99;95;101;83;106;109;99;48;44;32;23;15;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;0;0;0;1;1;1;2;1;2;2;1;2;2;2;1;1;0;0;
MQ_01121_FV3_G (MQ1027);14;7;4;6;5;2;3;8;14;22;26;49;84;67;80;68;68;91;69;87;42;35;16;15;
MQ_01121_FV1_R (MQ1028);1;2;1;1;1;1;2;2;4;11;11;19;13;13;14;11;14;15;14;7;6;4;3;2;
MQ_01200_FV1_L (MQ1029);9;15;31;23;4;1;2;5;4;6;30;20;20;22;27;30;30;28;27;33;23;9;11;8;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);7;7;7;5;6;3;3;1;3;5;5;11;5;9;6;9;9;8;10;6;4;4;8;4;
MQ_09040_FV1_G (MQ1033);70;56;50;36;31;24;21;28;43;66;91;113;144;159;175;166;154;181;228;185;147;114;85;60;
MQ_09040_FV3_G (MQ1034);69;59;35;34;15;31;42;37;60;96;130;138;159;167;204;176;213;197;218;188;164;111;72;58;
MQ_09050_FV1_G (MQ1035);106;81;72;49;46;31;45;41;70;134;189;239;311;271;305;289;313;300;343;299;234;189;127;72;
MQ_09050_FV3_G (MQ1036);104;107;58;51;24;34;58;39;96;163;184;226;248;250;271;268;288;265;274;291;232;185;103;65;
MQ_09060_FV11_G (MQ1037);99;82;66;46;40;33;44;45;74;124;183;239;286;282;276;292;269;277;286;274;216;168;115;66;
MQ_09060_FV11L (MQ1038);8;5;13;4;5;3;0;3;6;13;18;16;20;24;18;23;24;15;30;29;15;7;16;6;
MQ_09060_FV2_L (MQ1039);12;13;6;6;3;4;6;6;17;29;31;62;61;89;86;82;61;62;80;53;55;44;28;9;
MQ_03023_FV1_G (MQ104);60;47;18;18;13;23;44;25;51;103;180;236;266;262;343;329;350;399;372;255;204;154;89;49;
MQ_09060_FV2_R (MQ1040);3;3;1;1;1;1;1;1;4;6;7;13;12;18;18;17;12;13;16;11;11;9;6;2;
MQ_09060_FV3_G (MQ1041);212;160;107;98;61;66;98;87;165;284;372;429;529;566;558;581;544;567;548;522;427;322;200;117;
MQ_09060_FV3_R (MQ1042);89;96;84;65;43;42;50;50;67;112;191;192;257;244;238;276;298;268;287;249;239;165;110;73;
MQ_03250_FV1_R (MQ1043);8;5;5;4;3;2;2;4;6;8;10;13;19;18;20;19;18;21;23;19;17;14;8;6;
MQ_03250_FV1_G (MQ1044);46;27;30;20;14;14;13;20;32;44;55;76;106;105;112;105;103;119;128;108;96;77;48;31;
MQ_03250_FV1_L (MQ1045);15;17;16;14;15;12;9;14;9;25;36;41;40;59;51;51;57;65;71;56;38;37;29;18;
MQ_03250_FV2_R (MQ1046);15;9;8;6;5;7;6;6;8;13;20;26;32;30;36;38;40;39;43;36;32;19;14;8;
MQ_03250_FV2_G (MQ1047);110;68;58;40;37;54;41;40;54;94;144;187;231;217;263;276;297;288;313;266;233;140;100;56;
MQ_03250_FV2_L (MQ1048);39;42;29;12;12;10;30;20;23;45;82;99;125;97;126;119;137;102;127;118;84;59;43;33;
MQ_03250_FV3_R (MQ1049);20;20;10;10;4;8;11;8;20;30;38;45;49;51;57;53;56;51;57;52;46;30;22;14;
MQ_03250_FV3_G (MQ105);59;60;29;29;11;23;34;24;59;90;113;134;146;152;170;158;168;153;171;155;138;91;65;43;
MQ_03250_FV3_L (MQ1050);31;32;19;17;12;16;15;10;16;37;42;59;54;56;54;62;72;60;58;67;60;50;25;9;
MQ_03250_FV4_R (MQ1051);23;18;21;16;12;12;11;7;14;27;32;43;51;59;57;55;61;60;69;60;53;40;32;14;
