Name  /  Date: 2016_02_16;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);27;38;8;13;27;91;259;346;338;341;332;342;331;343;361;388;386;384;344;314;239;139;181;63;
MQ_03020_FV4_L (MQ1);13;4;11;6;13;56;143;399;378;246;174;184;201;256;222;277;288;291;248;156;106;67;45;28;
MQ_03290_FV3_GR (MQ10);42;19;14;14;19;65;170;241;219;200;186;195;216;223;227;217;234;240;227;196;164;106;105;47;
MQ_03020_FV2_L (MQ100);0;0;2;1;0;3;17;41;23;22;15;27;29;33;44;39;42;49;36;17;25;15;8;9;
Alle Motion Det Albersloherweg (MQ1000);44616;43013;45655;52261;52261;55537;41959;26427;18921;12497;12191;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;1;1;2;2;2;2;2;2;2;2;1;1;1;1;0;
MQ_06170_FV4_L (MQ1002);0;0;0;0;0;0;0;6;9;9;9;8;17;12;9;11;15;14;10;8;2;3;4;1;
MQ_08050_FV3_L (MQ1003);2;3;2;0;9;27;40;45;86;87;89;85;112;112;84;104;88;98;67;50;31;6;2;1;
MQ_06161_FV3_L (MQ1004);13;2;1;5;4;44;178;345;387;279;184;198;179;171;224;222;225;264;240;178;106;75;57;26;
MQ_06170_FV6_L (MQ1005);1;1;1;1;1;4;33;64;54;36;30;21;35;38;32;45;54;49;50;30;16;12;13;4;
MQ_08110_FV1_LO (MQ1006);1;1;0;1;0;3;7;13;22;18;23;20;28;27;28;35;35;39;28;16;10;6;6;2;
MQ_08110_FV3_RO (MQ1007);1;1;0;1;0;2;11;31;36;37;43;43;38;29;30;41;43;48;33;27;12;8;3;2;
LSA 29120 Schleifen (MQ1008);62;52;32;26;79;344;844;1504;1366;1057;1047;1087;1114;1183;1126;1518;1660;1626;1240;817;638;360;301;129;
MQ_06160_FV2_R (MQ1009);15;7;5;9;13;55;143;278;276;188;203;176;187;165;188;200;205;213;181;156;94;62;47;23;
MQ_02020_FV4_L (MQ101);18;7;7;7;17;39;151;267;335;245;225;250;276;307;348;381;487;430;344;245;150;93;57;26;
MQ_03030_FV1_G (MQ1010);24;14;17;8;18;118;426;949;919;614;523;588;668;693;735;964;998;882;669;495;269;223;153;76;
LSA 3290 Schleifen (MQ1012);575;390;208;237;467;1208;3572;6009;6092;5565;5524;5642;5824;5614;5981;5995;6306;6530;5791;5019;3804;2668;2592;1090;
LSA 8020 Schleifen (MQ1013);539;488;194;264;428;1383;3872;6067;6344;5512;5391;5551;5788;5791;6006;6345;6608;6809;5992;4783;3592;2393;2798;1139;
LSA 8030 Schleifen (MQ1014);216;216;76;91;147;490;1542;2625;2706;2159;2194;2293;2235;2339;2422;2685;2869;2958;2478;2125;1542;960;1453;464;
LSA 8031 Schleifen (MQ1015);149;92;93;125;134;408;1265;2181;2371;1944;1760;1919;1924;2044;2057;2347;2430;2219;1885;1227;943;694;639;272;
LSA 8040 Schleifen (MQ1016);337;236;216;217;571;2045;5987;10479;9176;6685;6075;6307;6777;7286;7284;8449;9127;8654;6736;4594;2944;1847;1579;706;
LSA 8032 Schleifen (MQ1017);167;127;64;88;148;590;1638;2784;2777;2159;2175;2279;2430;2540;2463;2646;2775;2704;2265;1558;1149;799;848;346;
LSA 8041 Schleifen (MQ1018);100;85;66;58;141;378;1065;1564;1522;1460;1480;1627;1596;1571;1605;1777;1731;1701;1489;1120;768;536;503;206;
LSA 8054 Schleifen (MQ1019);97;75;33;39;130;430;1401;2695;2451;1726;1656;1665;1897;2008;1870;2312;2558;2502;1942;1326;945;568;478;223;
MQ_02020_FV3_L (MQ102);1;4;2;0;0;8;30;59;55;43;40;44;47;55;57;44;63;53;51;38;34;19;14;8;
LSA 8140 Schleifen (MQ1020);66;38;23;26;82;272;854;1373;1185;960;937;948;1019;1016;1071;1266;1408;1336;1118;799;542;339;285;159;
MQ_01210_FV32_L (MQ1021);2;2;0;3;10;10;135;175;206;69;28;50;39;55;44;64;49;50;45;39;30;14;13;7;
MQ_03030_FV1_L (MQ1023);1;3;1;0;0;2;11;18;64;22;20;18;26;18;29;14;14;9;20;12;5;8;9;8;
MQ_01200_FV1_G (MQ1024);46;21;22;13;48;141;470;985;861;721;711;841;975;1036;1142;1509;1734;1461;1089;773;476;392;298;136;
MQ_01121_FV1_G (MQ1025);3;2;4;3;2;17;75;195;226;214;216;186;163;169;175;202;183;184;156;105;48;36;19;8;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;1;1;1;2;2;3;3;3;3;3;3;4;4;3;2;1;1;0;
MQ_01121_FV3_G (MQ1027);1;2;1;0;1;4;20;45;62;71;85;134;145;144;162;165;158;179;193;135;72;59;39;12;
MQ_01121_FV1_R (MQ1028);0;0;1;0;0;2;10;27;31;29;30;25;22;23;24;28;25;25;21;14;7;5;3;1;
MQ_01200_FV1_L (MQ1029);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);4;1;1;1;3;3;2;21;22;33;14;20;13;23;13;16;16;22;22;10;14;9;10;4;
---Test (MQ1032);6;11;5;6;17;65;213;453;423;326;282;288;272;365;392;431;515;387;372;293;161;150;126;45;
MQ_09040_FV1_G (MQ1033);21;7;9;11;8;33;96;230;173;160;185;234;221;239;252;305;332;360;331;274;142;120;112;59;
MQ_09040_FV3_G (MQ1034);18;6;6;3;11;55;190;279;335;346;330;318;270;279;326;285;306;338;256;227;146;102;78;35;
MQ_09050_FV1_G (MQ1035);28;16;8;12;26;81;271;490;411;338;332;446;454;508;474;558;618;614;588;448;305;227;194;87;
MQ_09050_FV3_G (MQ1036);18;6;7;12;25;113;395;509;568;484;416;369;388;395;422;453;503;507;455;338;212;141;128;35;
MQ_09060_FV11_G (MQ1037);24;14;8;11;24;83;288;505;417;341;318;428;468;540;491;530;593;619;584;414;293;221;187;88;
MQ_09060_FV11L (MQ1038);4;1;2;1;5;6;20;66;48;34;29;46;39;34;43;35;44;48;42;47;22;20;18;2;
MQ_09060_FV2_L (MQ1039);0;0;2;1;2;12;61;139;148;127;114;125;159;178;218;208;250;174;165;109;73;66;35;7;
MQ_03023_FV1_G (MQ104);16;8;10;5;9;68;285;705;638;441;375;430;480;489;553;698;825;629;493;344;214;167;117;45;
MQ_09060_FV2_R (MQ1040);0;0;0;0;1;2;13;29;30;26;23;26;33;37;45;43;51;36;34;22;15;14;7;2;
MQ_09060_FV3_G (MQ1041);21;6;12;16;22;114;401;493;544;479;427;387;354;387;365;466;481;530;491;326;205;143;120;36;
MQ_09060_FV3_R (MQ1042);4;2;4;1;6;47;181;264;223;153;116;138;126;142;132;172;157;197;180;115;67;45;32;11;
MQ_03250_FV1_R (MQ1043);2;1;1;1;1;4;14;35;26;24;23;29;29;30;32;34;42;43;41;31;19;14;12;6;
MQ_03250_FV1_G (MQ1044);14;5;5;5;7;21;82;197;147;133;133;163;162;173;182;193;237;242;230;178;105;78;70;31;
MQ_03250_FV1_L (MQ1045);7;4;3;6;4;14;34;68;60;49;61;68;58;68;63;72;83;88;86;71;40;37;33;16;
MQ_03250_FV2_R (MQ1046);3;2;2;2;4;12;33;54;67;52;56;51;56;50;56;59;61;64;55;47;26;21;16;7;
MQ_03250_FV2_G (MQ1047);19;14;11;15;29;89;239;395;491;382;408;372;412;365;410;435;444;470;406;344;193;154;118;49;
MQ_03250_FV2_L (MQ1048);8;7;3;7;14;51;131;171;168;140;132;210;186;200;180;237;259;238;226;157;111;72;62;26;
MQ_03250_FV3_R (MQ1049);4;2;2;2;6;25;82;89;102;94;88;79;73;77;88;86;91;94;80;61;39;30;26;7;
MQ_03250_FV3_G (MQ105);12;5;5;7;17;76;246;266;307;281;265;238;220;231;263;258;273;282;241;182;117;89;78;20;
MQ_03250_FV3_L (MQ1050);5;2;1;4;6;18;54;114;141;104;87;78;77;89;103;81;108;108;112;85;48;30;23;12;
MQ_03250_FV4_R (MQ1051);7;4;2;1;4;13;40;82;75;72;79;86;86;88;99;94;95;102;89;73;65;46;48;24;
MQ_03250_FV4_G (MQ1052);29;15;9;6;16;50;159;326;300;288;317;343;343;351;397;374;378;410;355;291;260;185;191;94;
MQ_03250_FV4_L (MQ1053);1;0;0;0;1;3;2;19;19;19;24;19;28;29;26;19;18;31;31;20;15;11;4;10;
MQ_03030_FV1_R (MQ1054);0;1;0;0;0;5;16;50;63;61;48;55;50;52;63;83;88;90;57;38;15;10;11;3;
MQ_03030_FV2_G (MQ1055);0;0;0;0;0;0;0;1;2;2;1;2;1;2;3;2;3;2;1;1;1;1;1;1;
MQ_03030_FV2_L (MQ1056);2;0;1;1;1;0;1;10;21;20;18;21;19;29;38;20;48;29;11;10;10;9;17;9;
MQ_03030_FV2_R (MQ1057);2;0;0;0;0;0;0;7;15;14;12;14;13;20;26;14;33;20;8;7;7;6;12;6;
MQ_03030_FV3_G (MQ1058);20;13;10;12;27;135;394;856;840;671;466;476;515;603;551;658;723;713;546;396;267;181;120;61;
MQ_03030_FV3_L (MQ1059);2;1;0;0;5;7;22;115;85;67;45;58;65;65;59;84;96;96;83;47;47;21;16;12;
MQ_03080_FV4_R (MQ106);1;1;2;0;0;5;41;168;173;58;49;69;51;58;58;74;73;56;57;52;35;21;7;7;
MQ_03030_FV3_R (MQ1060);0;0;0;0;0;2;5;11;11;9;6;7;7;8;8;10;10;10;7;6;4;2;2;1;
MQ_03030_FV4_G (MQ1061);0;0;0;0;0;2;5;14;13;9;8;8;10;11;12;10;13;11;9;8;5;4;2;1;
MQ_03030_FV4_L (MQ1062);0;0;1;1;1;10;32;95;87;62;50;52;66;75;81;69;85;73;58;51;31;25;14;7;
MQ_03030_FV4_R (MQ1063);0;0;1;1;1;10;32;95;87;62;50;52;66;75;81;69;85;73;58;51;31;25;14;7;
MQ_03120_FV1_G (MQ107);61;37;31;22;70;208;574;1100;1103;877;843;934;979;1004;1005;1329;1322;1239;1031;775;521;369;320;133;
MQ_03020_FV2_R (MQ108);4;2;1;0;1;7;17;78;58;50;44;58;61;60;53;53;76;83;71;57;46;26;12;5;
MQ_03120_FV1_R (MQ109);1;1;0;0;1;3;6;10;10;9;9;10;10;10;10;13;13;12;10;8;6;4;4;2;
MQ_08050_FV2_L (MQ11);18;11;25;13;21;83;146;236;213;330;334;384;436;467;509;558;576;534;409;255;162;75;51;19;
MQ_03120_FV2_L (MQ110);2;0;5;0;4;6;12;35;32;45;35;22;36;39;47;43;56;42;20;15;19;10;2;0;
MQ_03120_FV2_R (MQ111);1;2;2;0;0;5;12;30;16;26;24;22;32;19;28;36;41;31;12;13;15;23;9;0;
MQ_06160_FV3_L (MQ112);0;0;0;0;3;2;26;77;83;46;66;43;71;51;72;66;77;80;75;60;36;26;13;4;
MQ_03120_FV3_G (MQ113);50;16;18;29;57;224;817;1399;1351;1041;856;809;850;922;1027;1072;1227;1117;1037;823;514;355;255;117;
MQ_03020_FV2_G (MQ114);6;2;2;0;3;8;39;128;86;81;73;97;121;108;131;139;132;145;116;96;87;55;29;14;
MQ_03120_FV3_L (MQ115);0;0;2;2;0;15;55;88;90;80;37;48;65;50;55;75;51;40;40;44;34;11;8;1;
MQ_03140_FV1_G (MQ116);38;17;15;22;40;183;725;1240;1172;878;751;726;784;809;905;988;1158;1072;934;732;459;328;263;101;
MQ_03140_FV1_L (MQ117);2;1;0;1;2;0;4;30;32;25;27;28;31;29;32;43;31;38;54;23;17;4;8;5;
MQ_03140_FV1_R (MQ118);1;0;0;1;1;5;15;29;29;20;18;18;18;18;21;22;26;25;21;17;11;8;8;3;
MQ_03140_FV2_G (MQ119);0;0;0;0;0;0;0;2;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;
MQ_03290_FV3_G (MQ12);40;18;13;13;18;61;160;227;206;188;175;183;203;210;213;204;220;226;213;184;154;100;99;44;
MQ_03140_FV2_L (MQ120);0;0;0;1;1;2;7;29;20;14;12;15;13;25;14;24;17;21;20;25;5;3;3;0;
MQ_08040_FV1_L (MQ121);11;5;4;3;6;5;11;40;37;44;53;57;67;77;65;106;101;87;79;45;31;29;59;10;
MQ_03140_FV2_R (MQ122);1;1;0;1;2;2;11;46;31;23;19;23;20;40;22;38;26;33;31;40;8;5;5;1;
MQ_08040_FV1_G (MQ123);37;38;17;22;22;99;231;394;439;361;421;495;540;531;480;555;558;579;506;362;287;213;229;98;
MQ_03140_FV3_G (MQ124);48;30;22;23;57;207;560;1076;1091;784;754;913;915;956;969;1329;1347;1275;1074;744;499;358;275;105;
MQ_03140_FV3_L (MQ125);1;1;0;1;0;2;6;10;23;15;17;21;17;17;17;27;32;31;37;19;7;8;15;5;
MQ_03140_FV3_R (MQ126);1;1;1;1;2;5;11;17;17;14;13;16;16;17;17;22;24;22;18;14;10;7;6;2;
MQ_08040_FV1_R (MQ127);7;9;5;3;3;13;34;106;102;103;120;166;152;182;197;217;228;181;155;82;63;37;49;17;
MQ_08040_FV2_R (MQ128);0;1;1;1;3;19;85;81;81;74;63;60;56;54;63;71;62;56;51;48;23;10;10;6;
MQ_08040_FV2_L (MQ129);8;3;6;10;19;75;163;248;232;193;137;134;168;191;186;181;187;162;123;85;54;34;16;14;
MQ_08050_FV3_G (MQ13);34;20;7;19;79;217;795;1502;1220;827;714;665;700;736;767;971;1059;1044;723;537;343;200;155;70;
MQ_03140_FV4_G (MQ130);1;0;1;1;0;2;6;52;28;12;9;25;22;25;27;44;34;39;27;20;12;6;14;1;
MQ_03140_FV4_L (MQ131);2;1;1;2;2;6;34;62;57;39;43;47;37;35;43;37;36;61;36;33;20;11;6;2;
MQ_03160_FV1_G (MQ132);36;19;15;27;43;219;616;1010;1000;826;728;715;728;747;910;923;1051;1008;895;767;410;301;241;92;
MQ_03160_FV1_L (MQ133);9;7;4;8;5;55;318;354;353;239;190;198;220;253;220;269;298;259;235;160;118;76;76;44;
MQ_03160_FV1_R (MQ134);4;2;1;3;4;17;46;69;76;62;54;51;52;52;64;62;71;69;59;50;30;22;19;7;
MQ_03160_FV2_G (MQ135);20;20;7;5;28;88;210;401;372;323;320;338;362;399;376;517;513;435;331;250;157;107;77;42;
MQ_03160_FV2_L (MQ136);0;0;0;1;1;8;11;39;46;27;38;36;74;69;63;136;145;132;78;37;14;7;3;0;
MQ_08040_FV3_L (MQ137);22;10;13;16;49;161;442;881;721;459;409;426;484;520;502;703;767;686;496;331;217;120;85;37;
