Name  /  Date: 2015_04_18;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);93;107;71;59;76;84;83;150;183;301;352;348;378;365;341;337;335;327;393;327;247;197;191;169;
MQ_03020_FV4_L (MQ1);33;18;13;17;5;27;33;43;120;137;151;177;246;213;222;199;170;166;178;151;94;59;36;40;
MQ_03290_FV3_GR (MQ10);96;96;67;63;65;51;63;100;137;175;212;215;210;196;231;212;210;197;225;210;176;128;162;128;
MQ_03020_FV2_L (MQ100);10;4;3;5;4;1;6;10;13;18;28;25;26;40;30;28;45;42;30;20;26;29;12;12;
Alle Motion Det Albersloherweg (MQ1000);7870;6355;4226;3733;4248;5626;7126;13396;22300;32489;39056;42363;43501;42267;42108;38242;37548;37482;37466;31534;23436;17340;16534;13844;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;2;2;2;1;1;0;1;1;
MQ_06170_FV4_L (MQ1002);3;2;1;1;0;2;0;2;6;9;13;10;12;13;10;8;12;6;5;8;6;3;0;1;
MQ_08050_FV3_L (MQ1003);2;1;0;0;2;10;6;19;78;117;198;197;164;154;151;145;161;169;164;85;57;8;2;1;
MQ_06161_FV3_L (MQ1004);31;20;7;9;13;19;36;53;143;201;195;175;201;210;183;188;158;178;195;174;109;79;68;52;
MQ_06170_FV6_L (MQ1005);4;5;3;0;2;3;7;11;26;39;34;38;37;36;35;38;26;34;31;25;22;15;12;6;
MQ_08110_FV1_LO (MQ1006);2;1;1;0;1;1;0;4;8;13;12;12;15;14;16;14;11;12;14;12;8;5;4;2;
MQ_08110_FV3_RO (MQ1007);1;1;0;0;0;2;4;7;20;22;34;28;30;24;17;15;19;17;17;18;12;7;4;2;
MQ_06160_FV2_R (MQ1009);49;29;19;17;26;47;41;78;106;170;195;208;230;192;187;177;181;176;178;178;145;77;87;50;
MQ_02020_FV4_L (MQ101);46;21;8;12;9;10;33;65;137;162;218;228;257;264;273;250;235;243;232;245;163;112;105;52;
MQ_03030_FV1_G (MQ1010);87;39;22;16;21;51;114;212;286;310;419;446;486;475;584;515;505;496;510;413;296;240;191;129;
LSA 3290 Schleifen (MQ1012);1972;2161;1312;1286;1285;1311;1313;2152;3300;4900;5794;6131;6523;6284;6380;5923;5840;5755;5999;5789;4745;3794;3800;3196;
