Name  /  Date: 2016_10_26;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);34;30;12;15;22;90;263;365;335;348;355;349;353;344;376;366;357;366;361;356;233;173;176;82;
MQ_03020_FV4_L (MQ1);13;8;5;5;10;57;154;350;406;275;192;186;227;232;271;280;373;327;295;178;109;85;38;30;
MQ_03290_FV3_GR (MQ10);31;23;25;16;17;58;167;240;250;207;179;210;229;239;236;249;217;241;219;206;203;128;150;60;
MQ_03020_FV2_L (MQ100);1;1;0;1;1;5;20;46;40;24;28;43;29;50;35;41;46;40;34;24;20;25;19;6;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;1;2;2;2;2;2;2;3;3;2;1;1;1;1;0;
MQ_06170_FV4_L (MQ1002);2;2;0;0;0;1;2;7;9;19;10;13;14;18;12;15;19;18;14;10;7;4;2;1;
MQ_08050_FV3_L (MQ1003);4;2;3;1;10;25;54;54;64;98;113;115;142;126;113;125;115;121;122;59;24;10;0;3;
MQ_06161_FV3_L (MQ1004);3;3;0;5;6;56;206;380;356;283;211;196;198;206;221;216;257;297;233;186;105;90;53;30;
MQ_06170_FV6_L (MQ1005);1;1;1;0;2;6;36;63;46;30;30;28;29;34;40;42;51;51;49;31;16;14;12;7;
MQ_08110_FV1_LO (MQ1006);0;0;1;0;0;1;7;9;16;16;14;19;18;20;17;21;25;28;19;14;8;5;4;1;
MQ_08110_FV3_RO (MQ1007);0;0;0;0;1;2;7;16;16;29;26;32;31;20;23;27;27;34;22;15;9;5;2;2;
LSA 29120 Schleifen (MQ1008);74;37;27;48;111;319;924;1562;1403;1118;1078;1047;1269;1222;1458;1463;1632;1580;1385;878;557;389;304;148;
MQ_06160_FV2_R (MQ1009);12;3;5;4;12;78;144;293;282;250;188;198;175;179;189;210;208;217;200;162;92;64;42;19;
MQ_02020_FV4_L (MQ101);15;11;6;10;9;49;148;236;300;242;210;213;270;246;320;301;391;385;344;238;156;114;72;26;
MQ_03030_FV1_G (MQ1010);32;15;20;12;28;113;463;904;850;626;557;579;689;737;807;941;1037;909;754;530;333;264;185;68;
LSA 3290 Schleifen (MQ1012);749;417;249;249;442;1501;4026;6246;6507;6431;6073;6119;6447;6304;6604;6545;6660;6647;6550;5855;4213;3230;3064;1475;
LSA 8030 Schleifen (MQ1014);251;179;84;77;163;542;1673;2564;2769;2481;2213;2293;2449;2514;2589;2623;2840;3012;2599;2201;1508;1158;1302;582;
LSA 8031 Schleifen (MQ1015);209;199;120;127;159;493;1497;2276;2481;2348;2068;2038;2102;2214;2269;2296;2557;2310;1930;1375;1020;876;782;443;
LSA 8032 Schleifen (MQ1017);185;145;79;87;171;663;1836;2862;2900;2578;2386;2447;2585;2615;2767;2781;3037;2831;2481;1753;1268;947;903;388;
LSA 8041 Schleifen (MQ1018);140;95;74;52;159;451;1216;1672;1781;1726;1724;1763;1765;1786;1847;1867;2027;1883;1760;1380;883;666;561;252;
LSA 8054 Schleifen (MQ1019);107;75;53;48;127;501;1579;2811;2664;2003;1804;1835;2000;2079;2225;2536;2851;2840;2206;1377;946;698;476;237;
MQ_02020_FV3_L (MQ102);2;0;1;2;1;3;31;56;50;50;50;41;54;39;55;60;73;59;50;48;36;22;16;10;
LSA 8140 Schleifen (MQ1020);63;42;27;30;91;283;851;1374;1276;1020;1008;1009;1103;1142;1256;1356;1351;1400;1207;827;538;394;320;153;
MQ_01210_FV32_L (MQ1021);5;0;8;3;4;21;112;173;200;83;32;52;66;66;70;65;67;64;38;41;16;17;8;4;
MQ_01081_FV3_G (MQ1022);36;26;9;11;18;38;125;343;393;236;261;372;336;345;339;333;392;391;351;291;224;194;183;94;
MQ_03030_FV1_L (MQ1023);0;1;0;0;0;2;7;21;37;33;12;21;18;14;25;16;15;20;14;5;7;6;10;6;
MQ_01200_FV1_G (MQ1024);56;36;24;15;32;137;450;937;860;684;746;867;1102;1162;1361;1591;1787;1390;1239;912;582;528;407;199;
MQ_01121_FV1_G (MQ1025);6;4;5;6;18;41;110;215;290;305;314;281;233;219;216;237;220;226;202;177;98;51;40;13;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;1;2;2;3;3;5;6;4;6;5;6;5;5;4;3;2;1;1;
MQ_01121_FV3_G (MQ1027);10;3;2;0;4;5;33;78;108;127;159;227;271;222;275;258;277;246;256;201;117;85;70;27;
MQ_01121_FV1_R (MQ1028);1;1;1;1;3;6;15;29;39;42;43;38;32;30;29;32;30;31;28;24;14;7;5;2;
MQ_01200_FV1_L (MQ1029);2;3;4;2;0;3;9;76;91;63;42;39;55;62;57;63;77;109;66;53;23;26;21;10;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);4;2;1;2;2;2;6;15;30;31;25;20;17;21;16;15;22;14;12;12;15;9;6;8;
MQ_09040_FV1_G (MQ1033);27;14;5;4;12;27;97;187;187;167;185;223;230;267;276;295;344;296;292;213;197;132;118;61;
MQ_09040_FV3_G (MQ1034);14;12;5;4;17;63;198;258;312;263;283;251;247;237;265;267;266;289;234;209;146;109;78;42;
MQ_09050_FV1_G (MQ1035);34;10;10;6;15;72;190;254;246;268;250;307;304;325;341;405;401;411;396;345;261;210;213;82;
MQ_09050_FV3_G (MQ1036);23;16;5;11;32;108;298;389;376;277;282;285;334;289;275;301;300;312;297;272;190;149;96;57;
MQ_09060_FV11_G (MQ1037);29;11;9;7;20;75;189;258;262;242;250;281;302;319;351;394;400;392;367;342;233;205;201;77;
MQ_09060_FV11L (MQ1038);7;1;0;0;0;9;18;44;53;55;30;33;30;33;42;31;42;40;32;39;24;16;10;8;
