Name  /  Date: 2015_09_04;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);44;28;12;14;18;85;222;366;367;345;352;343;353;345;372;350;329;366;357;362;295;192;182;169;
MQ_03020_FV4_L (MQ1);11;9;10;12;6;59;136;308;280;193;165;213;225;301;263;350;336;277;215;203;136;83;62;41;
MQ_03290_FV3_GR (MQ10);46;27;13;13;19;73;149;269;240;195;239;213;85;49;248;249;241;241;240;233;202;169;141;161;
MQ_03020_FV2_L (MQ100);4;1;0;0;1;2;12;33;28;19;27;23;32;45;26;26;32;24;30;27;18;15;11;14;
Alle Motion Det Albersloherweg (MQ1000);3668;2147;1240;1287;2827;9595;27835;50030;45615;38890;39325;39719;43754;48378;50509;50146;49644;45045;42746;33951;24691;16385;14760;12253;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;2;2;2;2;2;2;3;2;2;2;2;1;1;0;1;
MQ_06170_FV4_L (MQ1002);0;0;0;0;0;0;1;7;7;14;16;15;14;11;9;9;17;14;7;8;2;5;4;1;
MQ_08050_FV3_L (MQ1003);4;4;0;1;6;23;38;36;98;122;150;140;146;116;125;129;157;160;129;79;45;12;4;6;
MQ_06161_FV3_L (MQ1004);4;4;2;10;4;14;64;168;162;128;126;94;94;114;128;128;138;141;108;80;48;22;44;20;
MQ_06170_FV6_L (MQ1005);4;1;1;1;2;8;25;62;50;36;26;27;33;46;40;46;46;45;36;33;19;12;11;10;
MQ_08110_FV1_LO (MQ1006);0;1;0;0;0;1;4;10;12;12;15;12;16;24;22;17;21;17;17;13;8;4;2;3;
MQ_08110_FV3_RO (MQ1007);0;0;0;0;1;2;7;25;22;24;26;24;23;21;31;26;35;27;23;20;13;7;3;2;
MQ_06160_FV2_R (MQ1009);19;8;5;4;20;45;109;262;247;208;200;168;189;210;233;238;239;246;217;156;125;61;92;45;
MQ_02020_FV4_L (MQ101);22;7;10;7;16;34;133;264;311;269;268;265;282;427;388;465;424;342;315;238;204;130;87;58;
MQ_03030_FV1_G (MQ1010);38;16;9;14;23;122;399;868;700;568;561;571;726;911;899;897;749;724;644;408;331;239;151;131;
Alle Motion Det Weselerstr. (MQ1011);12671;10739;9844;9721;11683;20214;46084;75933;70099;60866;61947;66580;75762;83006;82523;83129;79914;77668;75063;61124;47656;34940;29671;26316;
LSA 3290 Schleifen (MQ1012);874;549;316;226;478;1397;3636;6319;6385;6146;6211;6118;6237;6517;6748;6924;6857;6617;6617;6012;4854;3538;3234;3143;
LSA 8020 Schleifen (MQ1013);783;500;247;223;457;1420;3870;6376;6432;5992;5759;5910;5951;6605;6745;6361;6289;6160;6022;5307;4375;3134;3010;2958;
LSA 8030 Schleifen (MQ1014);295;198;89;88;179;529;1491;2703;2845;2443;2426;2441;2500;2768;2930;2852;2870;2688;2548;2145;1822;1243;1404;1272;
LSA 8031 Schleifen (MQ1015);246;129;71;74;131;380;1349;2215;2705;2439;2249;2236;2434;2427;2702;2484;2476;2494;2672;1667;1444;909;894;838;
LSA 8040 Schleifen (MQ1016);561;292;249;267;535;2036;5767;10098;8840;7025;7341;7359;8151;9295;9307;9384;9047;7949;6963;5159;3586;2235;1918;1486;
LSA 8032 Schleifen (MQ1017);280;203;113;87;186;636;1836;2993;2632;2474;2506;2746;2755;2998;3100;3033;2999;2725;2763;2083;1709;1111;1119;924;
LSA 8041 Schleifen (MQ1018);148;108;61;73;140;411;1016;1495;1538;1562;1601;1805;1674;1833;1881;1928;1853;1762;1671;1289;1020;698;635;571;
LSA 8054 Schleifen (MQ1019);168;106;40;41;107;404;1278;2571;2195;1706;1784;1822;2157;2385;2316;2368;2343;2119;1884;1473;990;619;561;444;
MQ_02020_FV3_L (MQ102);3;2;1;2;2;3;22;49;56;38;46;46;57;60;75;72;60;58;69;45;38;26;14;15;
LSA 8140 Schleifen (MQ1020);88;38;27;36;82;265;787;1319;1133;1019;1049;992;1105;1224;1336;1351;1311;1176;1129;920;660;438;389;274;
MQ_01210_FV32_L (MQ1021);4;3;1;4;2;23;124;165;127;46;46;70;38;42;57;45;44;47;48;40;31;16;15;9;
MQ_01081_FV3_G (MQ1022);55;18;13;14;14;43;122;275;304;253;263;250;284;323;347;319;296;277;326;270;225;157;131;126;
MQ_03030_FV1_L (MQ1023);9;1;1;0;3;3;12;22;28;30;17;12;16;24;18;29;18;48;37;30;8;10;5;11;
MQ_01200_FV1_G (MQ1024);59;37;32;27;40;148;473;928;744;715;757;888;1197;1361;1452;1410;1233;1123;1122;821;670;448;402;289;
MQ_01121_FV1_G (MQ1025);4;4;0;4;2;16;77;171;230;214;222;176;167;218;181;187;201;213;161;120;78;46;29;30;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;0;1;1;1;2;3;3;3;4;3;3;3;4;3;2;1;1;1;
MQ_01121_FV3_G (MQ1027);1;5;0;0;0;8;17;40;57;66;103;133;157;158;182;167;163;169;180;143;113;61;58;31;
MQ_01121_FV1_R (MQ1028);1;0;0;1;0;2;11;23;31;29;30;24;23;30;25;25;27;29;22;16;11;6;4;4;
MQ_01200_FV1_L (MQ1029);2;26;4;7;2;2;20;77;97;41;33;39;43;62;41;54;43;44;59;52;23;27;31;12;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);2;2;2;2;3;4;2;13;16;21;23;27;11;24;18;15;21;24;13;7;8;12;11;10;
---Test (MQ1032);2;26;4;7;2;2;20;77;97;41;33;39;43;62;41;54;43;44;59;52;23;27;31;12;
