Name  /  Date: 2016_02_29;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);33;10;13;7;21;86;270;349;353;355;364;343;413;359;383;371;357;373;369;314;214;152;131;67;
MQ_03020_FV4_L (MQ1);13;7;1;12;9;55;143;318;355;318;223;203;250;294;278;268;367;339;209;179;103;73;43;22;
MQ_03290_FV3_GR (MQ10);43;28;15;8;29;87;176;247;257;216;207;222;225;236;223;217;247;220;241;207;156;103;112;53;
MQ_03020_FV2_L (MQ100);4;3;0;0;0;2;12;51;29;31;22;27;35;45;33;42;48;46;30;26;15;9;6;5;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;2;2;2;2;2;2;2;3;2;2;1;1;1;0;0;
MQ_06170_FV4_L (MQ1002);0;0;0;0;0;0;3;7;7;8;11;14;23;13;9;11;15;11;6;3;2;7;1;1;
MQ_08050_FV3_L (MQ1003);2;3;1;0;9;30;43;32;65;97;106;125;121;115;97;107;111;98;106;66;33;6;1;2;
MQ_06161_FV3_L (MQ1004);10;6;3;2;6;45;175;338;376;273;186;204;183;178;188;195;264;268;244;144;80;63;42;15;
MQ_06170_FV6_L (MQ1005);3;0;0;0;3;7;24;61;47;34;33;26;31;32;35;44;44;52;41;31;18;13;8;4;
MQ_08110_FV1_LO (MQ1006);1;1;0;0;0;4;6;15;20;20;20;21;24;24;29;25;31;29;27;18;16;6;3;1;
MQ_08110_FV3_RO (MQ1007);1;1;1;0;2;3;12;66;70;55;50;51;39;37;48;44;46;52;42;25;14;8;3;1;
LSA 29120 Schleifen (MQ1008);51;37;40;30;101;304;878;1341;1213;1137;1085;1092;1107;1195;1309;1380;1441;1323;1262;874;565;372;308;124;
MQ_06160_FV2_R (MQ1009);6;5;5;5;12;51;139;286;294;237;217;201;190;198;199;189;211;236;198;146;95;59;58;14;
MQ_02020_FV4_L (MQ101);22;6;6;8;9;38;135;304;335;289;291;280;346;299;326;373;410;411;347;268;169;127;49;28;
MQ_03030_FV1_G (MQ1010);23;12;9;12;17;119;422;1035;929;582;552;560;630;692;701;899;1064;903;654;432;314;200;136;61;
Alle Motion Det Weselerstr. (MQ1011);13749;10499;9163;9091;10830;20722;49589;80648;79395;72041;70281;70343;72611;74108;76252;79482;87461;85251;73046;56688;39560;29942;24073;15952;
LSA 3290 Schleifen (MQ1012);534;285;157;168;430;1309;3805;5741;6026;5903;6099;5820;5945;6027;6099;6239;6296;6361;6029;5056;3714;2266;2037;1077;
LSA 8020 Schleifen (MQ1013);459;271;146;157;430;1453;4101;5887;6000;5707;5616;5522;5795;5917;5900;5916;6179;6196;5316;4579;3448;2357;1994;1024;
LSA 8030 Schleifen (MQ1014);229;103;61;60;157;485;1616;2487;2561;2322;2370;2260;2344;2402;2472;2707;2843;2967;2333;1906;1428;1063;906;399;
LSA 8031 Schleifen (MQ1015);101;71;27;47;102;393;1364;1999;2221;2118;2060;1953;2052;2045;2077;2289;2355;2196;1584;1196;874;588;524;229;
LSA 8040 Schleifen (MQ1016);320;270;167;188;531;2171;5962;9352;8669;7412;6777;6840;6977;7068;7812;8431;9054;8468;6575;4667;2693;1981;1235;603;
LSA 8032 Schleifen (MQ1017);135;106;51;57;152;593;1717;2575;2699;2434;2376;2448;2502;2498;2536;2604;2786;2624;2139;1560;1164;775;626;338;
LSA 8041 Schleifen (MQ1018);99;78;52;37;145;417;1279;1672;1790;1869;1879;1907;2046;1989;2013;2101;2147;2062;1802;1329;841;553;377;203;
LSA 8054 Schleifen (MQ1019);71;66;34;43;111;492;1405;2240;2242;1856;1746;1740;1876;1986;2018;2176;2313;2211;1836;1319;885;623;379;211;
MQ_02020_FV3_L (MQ102);3;3;3;1;0;7;29;43;43;49;55;52;47;51;50;56;50;54;63;34;32;14;9;8;
