Name  /  Date: 2016_11_17;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);47;55;44;53;71;166;262;337;337;348;357;322;345;367;340;357;337;340;344;355;223;180;214;92;
MQ_03290_FV3_GR (MQ10);57;40;28;49;46;100;177;255;255;203;201;216;217;215;235;225;244;228;232;212;173;147;163;78;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;1;2;2;2;2;2;3;3;3;2;2;1;1;1;0;
MQ_06170_FV4_L (MQ1002);1;1;0;0;0;1;3;13;8;9;10;14;23;11;14;9;11;9;9;13;4;1;2;0;
MQ_08050_FV3_L (MQ1003);1;4;2;3;11;32;49;51;82;115;114;128;148;126;138;109;119;108;101;78;36;5;1;5;
MQ_06161_FV3_L (MQ1004);10;7;4;3;10;62;192;375;400;292;203;180;220;212;236;238;255;297;268;167;97;75;45;36;
MQ_06170_FV6_L (MQ1005);2;1;0;1;3;6;30;69;56;32;25;26;29;39;34;46;47;49;37;33;22;20;14;4;
MQ_08110_FV1_LO (MQ1006);2;1;1;0;0;2;5;9;15;16;12;18;19;16;22;24;33;29;23;10;8;6;3;2;
MQ_08110_FV3_RO (MQ1007);0;0;0;0;1;2;7;36;28;22;33;27;27;19;22;30;32;34;20;14;10;6;2;0;
LSA 29120 Schleifen (MQ1008);64;60;12;39;113;340;947;1791;1411;1100;1107;1149;1160;925;1392;1501;1560;1791;1554;844;960;960;467;180;
MQ_06160_FV2_R (MQ1009);15;10;9;6;19;73;156;287;288;223;207;191;165;215;208;233;208;252;200;152;81;66;65;27;
MQ_02020_FV4_L (MQ101);14;13;6;8;9;48;134;251;341;248;264;299;275;298;331;337;380;361;322;227;162;95;64;35;
MQ_03030_FV1_G (MQ1010);24;24;15;11;30;125;471;954;938;622;541;628;704;710;836;988;1155;924;803;495;290;266;187;69;
LSA 3290 Schleifen (MQ1012);967;778;582;745;889;2097;4172;6517;6506;6294;6247;6095;6199;6354;6321;6412;6476;6348;6224;5801;3993;3339;3202;1549;
LSA 8020 Schleifen (MQ1013);1030;904;707;867;1026;2251;4387;6481;6312;5857;5655;5593;5671;6191;5923;6098;6002;5906;5730;5225;3518;3032;2967;1470;
LSA 8030 Schleifen (MQ1014);355;321;222;267;363;814;1636;2858;2875;2406;2268;2196;2283;2575;2563;2887;2867;2884;2572;2269;1451;1201;1483;596;
LSA 8031 Schleifen (MQ1015);488;480;551;626;500;927;1737;2721;2960;2529;2248;2158;2183;2388;2397;2851;2963;2425;1864;1551;963;974;1145;541;
LSA 8032 Schleifen (MQ1017);205;152;130;111;238;769;1825;3105;2901;2363;2365;2379;2474;2675;2658;2800;3012;2654;2206;1806;1195;1022;930;457;
LSA 8041 Schleifen (MQ1018);134;83;76;83;180;515;1335;2143;2048;1871;1987;1981;2057;2084;2073;2185;2322;2110;1808;1482;866;711;635;295;
LSA 8054 Schleifen (MQ1019);117;75;50;62;134;536;1643;2929;2660;1935;1756;1893;2164;2192;2403;2644;3004;2765;2214;1441;959;711;563;261;
MQ_02020_FV3_L (MQ102);3;3;2;0;1;11;29;49;54;46;51;60;57;63;54;69;73;60;68;42;23;11;10;7;
LSA 8140 Schleifen (MQ1020);71;40;19;47;83;322;924;1464;1232;964;1004;1027;1143;1129;1252;1344;1479;1299;1194;841;576;381;342;167;
MQ_01210_FV32_L (MQ1021);4;1;1;15;1;22;125;194;209;78;39;43;59;47;49;61;57;52;63;44;23;19;13;5;
MQ_01081_FV3_G (MQ1022);56;25;23;28;23;57;153;375;399;278;268;273;290;319;344;398;471;410;362;323;203;153;193;84;
MQ_03030_FV1_L (MQ1023);2;3;1;1;1;5;13;17;46;29;7;15;21;14;27;20;30;15;25;16;4;8;7;7;
MQ_01200_FV1_G (MQ1024);65;51;33;21;40;155;512;978;880;695;760;887;1087;1098;1315;1566;1780;1383;1143;825;591;426;361;173;
MQ_01121_FV1_G (MQ1025);9;9;5;3;8;18;89;183;249;280;224;181;157;150;201;209;221;198;181;114;69;29;23;13;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;1;1;2;2;2;3;3;3;3;4;4;4;4;3;2;1;1;1;
MQ_01121_FV3_G (MQ1027);7;4;2;3;2;4;23;60;71;94;94;136;155;169;152;180;198;191;193;144;86;67;36;21;
MQ_01121_FV1_R (MQ1028);1;1;1;0;1;3;12;25;34;38;31;25;21;20;27;29;30;27;25;16;10;4;3;2;
