Name  /  Date: 2015_10_14;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);44;40;17;14;34;85;241;324;326;365;352;348;343;411;361;361;372;377;381;320;260;149;202;86;
MQ_03020_FV4_L (MQ1);20;10;11;8;11;42;164;300;304;200;183;228;211;202;241;255;321;288;239;153;102;62;39;32;
MQ_03290_FV3_GR (MQ10);41;46;18;20;23;65;150;246;240;202;207;223;223;242;235;247;250;247;236;219;158;128;120;83;
MQ_03020_FV2_L (MQ100);5;3;1;1;0;3;20;21;66;22;19;38;38;28;39;36;42;43;23;36;15;9;19;9;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;1;2;1;2;2;2;2;2;2;3;2;2;2;1;1;0;0;
MQ_06170_FV4_L (MQ1002);;;;;;2;4;4;14;13;8;6;8;7;5;10;12;12;5;3;3;2;0;
MQ_08050_FV3_L (MQ1003);4;4;0;3;14;26;38;43;75;73;112;123;132;117;123;108;126;122;94;58;28;7;1;3;
MQ_06161_FV3_L (MQ1004);10;5;2;4;7;37;157;269;285;225;187;203;164;176;207;188;237;244;229;129;90;69;45;29;
MQ_06170_FV6_L (MQ1005);;;;1;48;19;44;49;35;29;29;26;23;36;38;38;44;38;24;18;14;8;3;
MQ_08110_FV1_LO (MQ1006);1;0;0;1;1;1;4;8;13;15;12;20;16;13;15;18;22;28;21;9;6;4;4;2;
MQ_08110_FV3_RO (MQ1007);0;0;0;0;0;2;7;14;18;21;28;31;26;17;23;27;28;29;20;14;9;8;2;2;
LSA 29120 Schleifen (MQ1008);78;59;38;35;91;330;888;1200;1286;987;1037;1081;1122;1064;1160;1383;1493;1490;1355;960;524;374;286;146;
MQ_06160_FV2_R (MQ1009);7;4;7;8;13;62;112;202;232;181;210;203;177;186;190;203;214;206;197;144;104;73;55;25;
MQ_02020_FV4_L (MQ101);24;10;12;6;16;38;122;287;271;213;241;256;252;276;319;351;474;417;371;262;168;112;66;37;
MQ_03030_FV1_G (MQ1010);44;44;35;36;34;105;414;788;755;527;489;614;623;706;707;898;976;880;703;411;254;237;105;78;
LSA 3290 Schleifen (MQ1012);709;622;430;371;567;1388;3586;5877;6160;6344;6208;6414;6267;6275;6355;6611;6753;6875;6579;5536;4212;2932;3373;1732;
LSA 8020 Schleifen (MQ1013);723;533;328;309;547;1341;3783;5692;5827;5803;5357;5612;5530;5695;5892;6350;6374;6279;5969;5181;3805;2549;3149;1595;
LSA 8030 Schleifen (MQ1014);266;291;116;102;191;473;1464;2272;2466;2392;2153;2240;2227;2367;2510;2937;3121;3213;2675;2339;1744;1061;1553;649;
LSA 8031 Schleifen (MQ1015);180;129;100;87;141;399;1327;1998;2209;2295;1862;1939;1902;1900;2069;2718;2755;2342;1770;1541;1069;651;750;382;
LSA 8040 Schleifen (MQ1016);480;347;236;256;642;1970;5643;9034;8369;6685;6382;6844;7054;7156;7786;8710;9756;9755;7180;4922;2864;1958;1648;885;
LSA 8032 Schleifen (MQ1017);212;161;107;112;191;585;1639;2502;2518;2260;2261;2380;2313;2365;2492;2887;2997;2878;2208;1877;1257;818;927;412;
LSA 8041 Schleifen (MQ1018);146;117;81;90;154;419;1046;1370;1461;1470;1562;1600;1607;1592;1608;1899;1987;1886;1553;1339;828;582;551;264;
MQ_02020_FV3_L (MQ102);12;2;0;1;3;7;29;45;39;41;42;51;53;59;55;65;77;75;51;44;25;16;22;10;
LSA 8140 Schleifen (MQ1020);66;51;30;36;85;266;815;1174;1121;868;937;974;972;1005;1122;1232;1368;1378;1165;856;508;386;313;139;
MQ_01210_FV32_L (MQ1021);6;3;3;3;3;16;116;168;171;52;37;43;45;39;56;51;62;56;60;29;17;14;14;7;
