Name  /  Date: 2016_08_16;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);33;26;17;11;19;82;251;340;309;361;331;359;335;341;356;353;337;361;362;315;255;181;178;91;
MQ_03020_FV4_L (MQ1);13;6;8;5;8;39;130;254;284;205;174;176;196;189;228;255;285;249;231;178;126;70;43;21;
MQ_03290_FV3_GR (MQ10);38;31;12;11;18;61;149;199;188;184;177;182;201;210;209;221;240;223;228;176;148;121;112;54;
MQ_03020_FV2_L (MQ100);2;4;0;0;2;2;9;25;21;28;19;13;32;33;28;25;50;47;44;20;17;17;5;3;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;1;1;1;2;1;2;1;2;2;3;2;2;1;1;1;1;0;
MQ_06170_FV4_L (MQ1002);1;0;0;0;1;1;3;5;8;14;17;22;17;16;19;16;11;18;15;16;9;6;3;1;
MQ_08050_FV3_L (MQ1003);5;3;2;1;12;22;33;40;84;102;118;138;135;122;106;82;110;138;107;65;35;10;2;3;
MQ_06161_FV3_L (MQ1004);9;3;8;4;10;41;163;290;271;211;157;171;168;179;187;217;247;278;213;158;109;81;42;30;
MQ_06170_FV6_L (MQ1005);3;3;1;0;2;4;26;50;44;31;24;23;28;29;34;37;40;39;40;25;20;14;10;9;
MQ_08110_FV1_LO (MQ1006);1;0;0;0;0;1;4;10;11;10;12;15;17;16;14;17;24;21;15;9;9;5;4;1;
MQ_08110_FV3_RO (MQ1007);0;0;0;0;0;1;8;14;17;22;20;30;17;12;19;21;29;29;14;14;10;7;3;2;
LSA 29120 Schleifen (MQ1008);109;49;37;34;102;279;792;1230;1134;1088;1057;1116;1102;1022;1205;1367;1535;1562;1239;926;568;438;332;203;
MQ_06160_FV2_R (MQ1009);15;9;5;4;11;51;142;224;243;197;178;185;183;182;193;210;189;213;192;124;102;97;52;30;
MQ_02020_FV4_L (MQ101);19;11;8;6;12;35;129;230;246;204;216;220;240;280;271;293;385;307;319;210;136;132;79;28;
MQ_03030_FV1_G (MQ1010);30;16;9;6;23;100;370;673;675;517;521;544;604;625;637;818;827;714;552;401;272;226;139;82;
LSA 3290 Schleifen (MQ1012);786;470;211;191;450;1228;3445;5717;5655;5722;5690;5913;5885;5853;5953;6364;6474;6334;6157;5370;3881;3096;2617;1242;
LSA 8020 Schleifen (MQ1013);840;489;185;143;403;1290;3548;5545;5325;5043;5006;5078;5331;5220;5384;5851;5943;5879;5700;4657;3571;2808;2583;1350;
LSA 8030 Schleifen (MQ1014);336;207;78;55;138;481;1438;2315;2371;2125;2026;2124;2221;2310;2448;2594;2887;2830;2579;2144;1499;1275;1270;546;
LSA 8031 Schleifen (MQ1015);242;148;69;34;114;428;1273;2174;2084;2043;1799;1851;1990;1842;1986;2246;2445;2301;2016;1592;1261;847;1101;860;
LSA 8032 Schleifen (MQ1017);231;147;55;47;166;589;1614;2627;2392;2233;2253;2434;2459;2320;2424;2699;2836;2676;2300;1751;1276;976;924;337;
LSA 8041 Schleifen (MQ1018);133;86;50;35;145;378;1085;1437;1401;1438;1487;1571;1574;1560;1559;1716;1830;1669;1523;1189;885;644;574;212;
LSA 8054 Schleifen (MQ1019);128;78;41;42;120;416;1406;2292;2124;1690;1662;1810;1823;1896;1945;2189;2696;2420;1963;1331;931;613;466;239;
MQ_02020_FV3_L (MQ102);1;3;1;0;0;5;29;36;37;36;32;45;45;37;53;43;49;36;54;43;26;14;8;7;
LSA 8140 Schleifen (MQ1020);73;47;28;23;74;241;780;1106;1067;995;939;969;966;975;1116;1147;1318;1306;1114;863;583;449;309;154;
MQ_01210_FV32_L (MQ1021);3;1;2;4;2;14;124;152;141;46;37;44;63;59;25;34;37;55;49;31;32;23;12;5;
MQ_01081_FV3_G (MQ1022);38;20;9;9;17;43;117;208;227;194;206;259;225;233;237;286;322;331;286;243;205;139;127;60;
MQ_03030_FV1_L (MQ1023);2;1;0;0;1;1;7;7;29;18;15;22;23;13;22;21;16;13;17;7;9;2;4;4;
MQ_01200_FV1_G (MQ1024);65;33;35;24;32;130;335;674;586;652;665;798;933;1014;1041;1459;1543;1300;974;606;527;447;260;164;
MQ_01121_FV1_G (MQ1025);8;5;3;3;6;18;84;130;166;180;201;170;183;143;148;159;138;126;112;85;40;38;24;12;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;0;1;1;1;2;2;3;3;3;4;4;4;3;2;2;1;1;0;
MQ_01121_FV3_G (MQ1027);9;4;2;1;2;4;20;40;66;63;77;106;138;127;160;199;177;179;161;117;70;44;25;12;
MQ_01121_FV1_R (MQ1028);1;1;0;0;1;2;12;18;23;24;27;23;25;20;20;22;19;17;15;12;6;5;3;2;
MQ_01200_FV1_L (MQ1029);3;25;20;20;43;62;45;59;66;39;46;24;56;40;42;55;64;75;43;40;31;24;8;4;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);1;3;0;1;0;2;4;5;21;21;21;19;14;5;15;4;13;17;11;5;8;7;3;10;
MQ_09040_FV1_G (MQ1033);27;16;9;1;17;31;71;139;136;147;142;223;178;214;193;252;266;262;259;222;156;98;87;53;
MQ_09040_FV3_G (MQ1034);15;12;3;6;12;43;145;205;252;226;262;244;215;185;220;222;232;228;232;190;139;100;65;46;
MQ_09050_FV1_G (MQ1035);36;23;9;6;22;73;157;247;238;245;263;306;288;288;322;387;405;382;386;338;249;183;159;77;
MQ_09050_FV3_G (MQ1036);20;15;11;11;21;82;273;306;355;276;296;293;279;250;281;302;304;310;293;280;194;175;87;59;
MQ_09060_FV11_G (MQ1037);31;20;6;7;25;74;174;260;256;232;257;268;290;285;318;365;385;379;368;309;218;174;169;77;
MQ_09060_FV11L (MQ1038);8;1;2;2;1;5;31;55;36;42;32;35;33;24;32;35;35;30;34;32;35;16;10;8;
MQ_09060_FV2_L (MQ1039);6;3;2;0;2;13;46;93;87;86;75;94;90;99;97;131;128;148;108;77;65;47;25;10;
MQ_03023_FV1_G (MQ104);21;15;7;5;16;63;254;495;479;398;351;384;418;490;514;640;729;590;469;316;250;190;106;47;
MQ_09060_FV2_R (MQ1040);1;1;1;0;0;3;10;19;18;18;15;19;18;20;20;27;26;30;22;16;13;10;5;2;
MQ_09060_FV3_G (MQ1041);56;35;18;16;39;146;414;512;526;468;474;499;537;539;623;671;725;774;671;537;399;357;250;130;
MQ_09060_FV3_R (MQ1042);39;26;20;13;30;141;358;559;584;443;422;472;483;493;506;548;565;564;508;371;259;205;177;74;
MQ_03250_FV1_R (MQ1043);3;2;1;0;2;5;9;15;16;18;17;21;22;22;21;29;32;28;31;25;18;11;11;5;
MQ_03250_FV1_G (MQ1044);17;9;4;1;9;26;53;88;92;102;95;117;122;125;118;162;183;161;175;144;102;65;62;31;
MQ_03250_FV1_L (MQ1045);9;4;2;1;6;12;33;54;60;57;63;83;58;74;66;67;61;90;78;69;46;30;19;18;
MQ_03250_FV2_R (MQ1046);2;2;1;1;3;12;31;48;57;56;50;50;55;51;52;59;60;57;55;43;27;25;16;7;
MQ_03250_FV2_G (MQ1047);16;15;9;8;20;90;229;349;419;411;368;367;404;378;383;434;443;421;405;315;194;187;118;53;
MQ_03250_FV2_L (MQ1048);27;3;4;3;16;36;81;96;104;104;130;130;113;98;128;146;163;155;145;127;95;73;57;33;
MQ_03250_FV3_R (MQ1049);5;4;2;3;5;18;57;64;72;58;63;62;57;49;58;58;65;62;57;50;36;34;17;11;
MQ_03250_FV3_G (MQ105);14;12;5;8;14;53;170;193;215;174;188;185;170;146;173;173;195;185;170;149;107;103;50;33;
MQ_03250_FV3_L (MQ1050);5;2;6;5;2;10;45;70;84;60;51;59;83;54;68;77;54;75;66;82;57;49;20;17;
MQ_03250_FV4_R (MQ1051);10;5;3;1;3;13;36;63;61;76;73;80;76;78;88;95;91;97;92;69;59;47;45;16;
MQ_03250_FV4_G (MQ1052);41;21;10;6;12;52;143;250;244;302;291;321;303;311;351;381;364;386;370;276;237;186;179;62;
MQ_03250_FV4_L (MQ1053);1;1;0;0;2;1;5;12;15;17;24;24;17;31;31;18;22;28;35;23;29;15;7;7;
MQ_03030_FV1_R (MQ1054);2;3;0;0;1;6;12;35;43;71;72;73;78;69;66;112;66;75;93;49;34;16;7;4;
MQ_03030_FV2_G (MQ1055);0;0;0;0;0;0;0;1;2;2;1;1;1;1;2;2;2;1;1;1;1;1;0;0;
MQ_03030_FV2_L (MQ1056);2;2;0;0;2;1;0;10;20;19;12;17;18;17;26;21;20;19;13;14;14;11;6;4;
MQ_03030_FV2_R (MQ1057);1;2;0;0;1;0;0;7;14;13;8;11;12;12;18;14;14;13;9;10;9;8;4;3;
MQ_03030_FV3_G (MQ1058);80;20;14;9;21;103;368;606;643;517;499;465;459;501;508;541;665;586;483;373;249;170;113;48;
MQ_03030_FV3_L (MQ1059);2;2;1;0;3;7;25;74;75;81;91;73;97;75;88;107;88;103;107;53;31;24;21;10;
MQ_03080_FV4_R (MQ106);1;1;0;0;0;0;34;94;92;62;72;61;45;60;52;60;66;75;52;24;27;21;12;9;
MQ_03030_FV3_R (MQ1060);2;0;0;0;0;1;4;8;9;7;7;7;6;7;6;6;9;9;7;6;3;3;2;1;
MQ_03030_FV4_G (MQ1061);0;0;0;0;0;2;6;13;10;9;7;7;9;9;12;8;11;8;7;9;10;7;3;1;
MQ_03030_FV4_L (MQ1062);3;1;0;0;2;10;37;85;65;58;48;46;60;63;77;57;73;56;48;61;64;45;21;5;
MQ_03030_FV4_R (MQ1063);3;1;0;0;2;10;37;85;65;58;48;46;60;63;77;57;73;56;48;61;64;45;21;5;
MQ_03120_FV1_G (MQ107);65;38;31;24;61;200;508;909;940;862;834;860;925;926;963;1145;1202;1129;940;714;480;393;286;154;
MQ_03020_FV2_R (MQ108);2;0;2;0;0;2;19;38;47;44;39;38;56;54;47;61;69;70;55;39;36;18;19;5;
MQ_03120_FV1_R (MQ109);1;1;1;0;1;2;5;9;10;10;9;10;10;10;10;11;12;11;10;8;6;5;4;2;
MQ_08050_FV2_L (MQ11);31;20;19;13;23;82;137;243;257;356;407;394;496;478;486;526;586;576;438;260;191;81;48;24;
MQ_03120_FV2_L (MQ110);4;0;2;1;0;1;10;31;36;45;29;27;53;32;47;42;52;43;39;33;18;9;3;1;
MQ_03120_FV2_R (MQ111);0;0;1;0;0;0;4;12;36;34;13;35;28;21;23;26;26;29;19;17;18;11;2;2;
MQ_06160_FV3_L (MQ112);1;0;0;0;1;7;16;30;53;37;44;48;50;34;46;49;71;66;70;50;42;30;10;4;
MQ_03120_FV3_G (MQ113);74;35;28;25;33;199;780;1023;1065;971;819;766;738;827;929;961;1094;1073;976;797;533;414;292;130;
MQ_03020_FV2_G (MQ114);9;4;4;0;5;3;29;62;78;75;75;59;91;97;79;127;139;130;109;79;64;54;40;20;
MQ_03120_FV3_L (MQ115);3;2;1;3;0;16;53;51;59;50;36;37;60;55;49;41;51;38;32;43;34;14;11;4;
MQ_03140_FV1_G (MQ116);54;34;23;16;31;161;633;871;964;811;734;666;673;706;834;894;1034;990;855;712;430;350;260;118;
MQ_03140_FV1_L (MQ117);2;1;1;0;1;1;10;16;33;25;21;18;24;28;26;32;33;32;37;39;18;27;6;5;
MQ_03140_FV1_R (MQ118);1;1;0;0;1;4;13;19;22;19;17;15;15;15;18;19;23;22;18;16;10;8;7;3;
MQ_03140_FV2_G (MQ119);0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
MQ_03290_FV3_G (MQ12);36;29;11;10;17;57;140;187;177;173;166;171;189;197;196;208;226;210;214;165;139;114;105;51;
MQ_03140_FV2_L (MQ120);2;0;1;0;1;1;8;10;16;13;18;15;9;11;12;22;17;15;20;16;19;14;4;2;
MQ_08040_FV1_L (MQ121);9;5;0;0;4;1;15;40;42;44;57;60;58;59;82;91;100;103;92;57;52;47;64;7;
MQ_03140_FV2_R (MQ122);2;0;1;0;1;2;13;15;25;21;29;23;14;18;19;34;26;23;32;25;30;23;7;4;
MQ_08040_FV1_G (MQ123);59;37;13;12;27;104;247;459;394;387;418;500;525;482;447;563;585;520;459;368;290;212;226;80;
MQ_03140_FV3_G (MQ124);50;27;24;22;56;208;494;885;878;816;747;820;898;866;906;1135;1155;1166;948;709;462;363;263;130;
MQ_03140_FV3_L (MQ125);0;1;0;0;1;1;5;12;10;18;12;26;24;26;14;34;19;20;33;18;18;15;8;1;
MQ_03140_FV3_R (MQ126);1;1;1;1;2;5;10;14;15;15;14;15;16;15;16;20;21;21;17;13;10;8;6;3;
MQ_08040_FV1_R (MQ127);17;7;4;0;7;18;36;87;107;113;125;146;153;144;157;219;239;217;164;127;81;82;58;21;
MQ_08040_FV2_R (MQ128);4;1;1;1;3;25;99;81;60;68;93;67;47;58;81;75;66;64;71;66;35;24;17;6;
MQ_08040_FV2_L (MQ129);8;10;4;10;26;81;167;245;197;183;164;179;151;190;198;180;179;149;125;80;59;36;22;12;
MQ_08050_FV3_G (MQ13);43;25;17;17;71;203;738;1096;1009;824;728;693;649;671;774;915;1077;1015;779;495;354;238;161;98;
MQ_03140_FV4_G (MQ130);2;0;0;0;0;0;12;31;37;11;17;14;26;21;27;30;24;30;47;33;9;8;17;3;
MQ_03140_FV4_L (MQ131);2;0;0;1;0;5;23;39;38;44;45;31;29;38;48;37;43;34;37;27;26;10;10;1;
MQ_03160_FV1_G (MQ132);49;31;16;13;35;171;562;761;770;744;744;628;637;627;749;827;900;887;812;620;423;324;227;101;
MQ_03160_FV1_L (MQ133);16;9;7;6;6;46;256;292;287;225;201;196;200;191;253;238;281;254;223;170;114;90;56;41;
MQ_03160_FV1_R (MQ134);4;3;1;1;4;14;47;58;57;59;54;48;49;46;54;56;61;61;56;43;32;25;17;9;
MQ_03160_FV2_G (MQ135);19;16;7;11;26;82;199;306;307;306;308;323;360;335;354;469;413;390;293;211;139;110;93;48;
MQ_03160_FV2_L (MQ136);0;3;1;1;0;2;10;33;34;24;32;44;53;61;69;118;123;89;60;32;14;7;6;3;
MQ_08040_FV3_L (MQ137);41;22;12;14;47;165;392;669;593;479;425;400;475;483;475;638;742;714;561;297;225;138;72;46;
MQ_03160_FV3_G (MQ138);29;13;16;19;40;151;432;641;631;580;512;495;538;529;578;605;641;728;595;480;304;246;177;95;
MQ_08040_FV3_R (MQ139);9;6;11;7;11;28;66;101;105;148;139;138;171;161;209;230;246;249;173;110;87;46;28;13;
MQ_03070_FV1_L (MQ14);1;2;0;1;1;4;37;37;31;25;32;28;27;28;29;36;35;27;41;11;11;7;3;1;
MQ_08040_FV3_G (MQ140);29;17;17;10;40;124;433;610;580;573;574;549;493;489;531;520;616;555;481;375;281;148;122;71;
MQ_03160_FV3_L (MQ141);0;2;1;0;0;2;0;9;15;9;17;19;21;17;9;24;30;32;28;19;10;13;1;1;
MQ_03160_FV3_R (MQ142);0;0;0;0;0;0;2;4;4;3;3;3;3;3;3;3;4;4;3;3;1;1;1;0;
MQ_03160_FV4_G (MQ143);10;11;3;3;6;51;187;201;178;119;123;130;135;157;124;142;174;136;134;124;91;60;40;37;
MQ_03160_FV4_L (MQ144);26;28;13;10;20;80;256;267;280;284;268;295;299;343;337;367;392;428;358;310;214;182;129;76;
MQ_03171_FV1_G (MQ145);45;25;20;17;37;162;428;628;662;577;617;547;542;533;666;797;828;801;703;522;338;258;197;96;
MQ_08040_FV4_R (MQ146);29;29;25;12;37;158;524;949;721;471;409;426;429;473;493;474;567;539;490;330;217;169;96;65;
