Name  /  Date: 2015_06_15;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);44;31;14;12;29;110;305;337;345;374;344;365;339;347;353;383;341;374;360;289;230;184;153;72;
MQ_03020_FV4_L (MQ1);12;9;10;8;3;49;135;296;326;250;188;174;189;202;199;259;327;284;241;185;126;83;51;35;
MQ_03290_FV3_GR (MQ10);41;21;14;8;9;100;187;256;244;213;205;220;204;216;230;221;222;228;233;186;136;124;115;46;
MQ_03020_FV2_L (MQ100);2;4;0;0;1;5;14;36;21;23;29;38;27;34;37;35;43;39;40;23;20;28;9;7;
Alle Motion Det Albersloherweg (MQ1000);3154;1939;1290;1135;3222;11191;30107;51956;48579;37858;39076;38659;38701;40242;41367;46776;52926;51908;42665;30917;22053;15824;11262;6032;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;1;2;2;2;2;2;2;2;3;2;2;1;1;1;0;
MQ_06170_FV4_L (MQ1002);0;0;1;0;0;1;3;10;7;13;17;17;14;8;17;18;11;17;14;10;2;3;3;0;
MQ_08050_FV3_L (MQ1003);3;4;1;1;8;19;44;48;81;105;114;134;132;88;119;112;126;113;115;76;47;18;3;3;
MQ_06161_FV3_L (MQ1004);15;9;5;1;11;36;161;282;310;219;166;179;184;173;211;208;246;262;285;193;181;68;49;23;
MQ_06170_FV6_L (MQ1005);1;0;1;0;2;9;28;67;46;33;32;24;29;29;36;43;58;52;42;30;17;10;11;4;
MQ_08110_FV1_LO (MQ1006);0;1;0;0;0;0;4;10;16;14;14;14;16;19;17;22;21;25;21;12;12;7;4;2;
MQ_08110_FV3_RO (MQ1007);0;0;0;0;1;3;7;20;28;25;25;22;26;17;23;27;33;30;20;17;11;7;2;2;
MQ_06160_FV2_R (MQ1009);13;8;5;4;14;66;142;274;251;200;184;173;165;162;209;174;208;225;196;105;107;61;49;29;
MQ_02020_FV4_L (MQ101);16;8;11;9;15;32;141;283;323;272;246;251;279;303;311;386;437;457;319;274;160;133;92;34;
MQ_03030_FV1_G (MQ1010);23;16;9;20;20;125;422;908;849;605;520;553;672;629;699;872;983;797;637;493;325;247;172;81;
LSA 3290 Schleifen (MQ1012);743;492;276;212;399;1785;4196;6358;6473;6307;6084;6246;5855;6059;6409;6506;6482;6595;6307;5276;3917;3232;2599;1320;
LSA 8020 Schleifen (MQ1013);644;419;259;163;418;1677;4091;6492;6392;6009;5682;5844;5620;5896;6191;6438;6925;6868;6100;4795;3535;2816;2226;1254;
LSA 8030 Schleifen (MQ1014);295;220;96;62;134;633;1570;2714;2628;2361;2340;2287;2271;2301;2493;2627;2916;2880;2530;1994;1507;1198;992;524;
LSA 8031 Schleifen (MQ1015);151;109;69;47;111;459;1371;2336;2465;2161;2113;1908;1919;1952;1978;2371;2465;2265;1866;1342;977;674;746;314;
LSA 8040 Schleifen (MQ1016);450;298;225;186;639;2254;6021;10354;9527;6853;6719;6802;7044;7158;7285;8283;9145;9167;6970;4828;3285;2144;1586;785;
LSA 8032 Schleifen (MQ1017);253;154;95;66;171;675;1696;2831;2848;2411;2516;2439;2429;2628;2585;2890;3061;2863;2496;1806;1406;1044;855;453;
LSA 8041 Schleifen (MQ1018);161;94;50;41;163;454;1121;1561;1615;1535;1576;1604;1681;1692;1656;1839;1890;1850;1604;1271;917;657;504;281;
LSA 8054 Schleifen (MQ1019);120;75;63;56;131;486;1410;2658;2525;1789;1834;1823;1877;1962;1967;2309;2663;2587;2023;1371;1012;677;452;257;
MQ_02020_FV3_L (MQ102);1;2;1;0;2;9;26;67;58;58;56;63;45;63;59;51;50;75;39;36;32;21;15;9;
LSA 8140 Schleifen (MQ1020);76;45;26;30;97;314;896;1418;1241;984;1042;1035;1060;1075;1118;1237;1428;1454;1182;852;592;459;291;173;
MQ_01210_FV32_L (MQ1021);3;2;1;1;8;13;144;187;176;58;45;38;44;61;46;47;59;62;36;35;39;16;16;5;
MQ_01081_FV3_G (MQ1022);39;21;6;11;16;49;123;280;323;246;237;265;281;303;285;308;344;365;346;273;212;164;134;81;
MQ_03030_FV1_L (MQ1023);0;0;0;0;1;5;9;23;16;15;15;9;19;12;15;24;11;21;12;6;4;2;5;2;
MQ_01200_FV1_G (MQ1024);48;41;14;22;37;172;518;941;840;723;758;838;1028;945;1045;1384;1513;1217;1034;709;517;418;388;154;
MQ_01121_FV1_G (MQ1025);4;3;2;4;8;24;81;165;244;209;192;174;152;170;167;166;163;178;153;121;54;38;28;17;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;1;1;1;2;2;2;3;3;3;4;3;4;3;2;2;1;1;1;
