Name  /  Date: 2016_10_31;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03030_FV1_L (MQ1023);0;1;0;0;0;3;6;11;16;16;12;13;13;18;16;20;14;9;12;12;7;6;8;2;
MQ_01200_FV1_G (MQ1024);70;57;50;19;23;116;380;783;711;713;881;944;1145;1181;1313;1553;1661;1455;1191;788;541;434;287;232;
MQ_01121_FV1_G (MQ1025);5;5;4;2;6;16;66;123;178;251;307;293;257;242;231;243;239;204;198;131;73;40;46;21;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;1;1;1;2;2;4;5;4;5;5;6;5;5;3;2;1;1;1;
MQ_01121_FV3_G (MQ1027);9;4;1;2;0;4;22;49;69;78;121;180;230;220;218;262;293;238;219;149;116;62;34;20;
MQ_01121_FV1_R (MQ1028);1;1;1;0;1;2;9;17;24;34;42;40;35;33;32;33;33;28;27;18;10;5;6;3;
MQ_01200_FV1_L (MQ1029);1;1;0;0;0;1;9;72;74;38;35;65;57;62;58;77;73;57;58;35;38;23;14;12;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);2;0;0;0;0;4;2;15;17;22;19;19;15;17;24;20;22;11;15;10;10;10;10;5;
MQ_09040_FV1_G (MQ1033);24;20;2;2;11;30;72;141;133;179;200;243;321;299;318;323;395;386;341;242;208;172;114;106;
MQ_09040_FV3_G (MQ1034);19;14;3;4;16;48;132;258;257;337;384;315;301;270;299;295;312;328;261;221;184;131;86;94;
MQ_09050_FV1_G (MQ1035);31;20;7;3;16;65;170;238;251;271;292;346;404;474;504;495;536;520;462;332;280;240;195;138;
MQ_09050_FV3_G (MQ1036);25;11;6;9;22;77;260;438;350;476;435;348;353;329;381;356;403;417;367;329;253;165;135;111;
MQ_09060_FV11_G (MQ1037);22;18;5;4;15;61;194;243;253;270;281;351;377;447;514;495;525;506;422;315;253;222;181;141;
MQ_09060_FV11L (MQ1038);2;2;5;1;3;7;17;75;27;41;27;30;35;37;43;34;27;29;30;27;17;20;20;17;
MQ_09060_FV2_L (MQ1039);5;2;3;0;2;15;40;129;79;86;89;112;121;137;176;157;156;138;119;91;62;41;34;26;
MQ_03023_FV1_G (MQ104);13;11;5;11;10;45;230;527;483;381;447;440;506;518;598;694;812;649;515;317;246;163;116;74;
MQ_09060_FV2_R (MQ1040);1;0;1;0;1;3;8;26;16;18;18;23;25;28;36;32;32;28;24;19;13;9;7;6;
MQ_09060_FV3_G (MQ1041);28;20;11;12;20;82;264;400;336;435;410;350;320;276;328;370;395;293;338;259;173;168;149;140;
MQ_09060_FV3_R (MQ1042);7;2;3;2;4;43;110;174;100;74;68;94;80;86;95;99;90;72;93;74;63;25;26;27;
MQ_03250_FV1_R (MQ1043);2;2;0;0;1;3;10;19;16;19;21;29;35;33;42;39;45;44;36;26;22;18;13;11;
MQ_03250_FV1_G (MQ1044);9;9;2;2;4;17;59;105;91;107;122;163;196;190;235;219;255;248;206;149;125;104;75;65;
MQ_03250_FV1_L (MQ1045);15;9;1;1;6;10;31;53;53;72;79;91;86;98;85;68;107;95;103;84;55;47;32;28;
MQ_03250_FV2_R (MQ1046);2;3;1;1;3;12;30;59;56;59;61;61;63;62;64;56;62;69;55;50;31;26;20;18;
MQ_03250_FV2_G (MQ1047);17;20;9;6;21;89;222;433;413;429;450;447;465;453;471;408;450;506;400;363;225;191;143;131;
MQ_03250_FV2_L (MQ1048);15;5;2;3;10;34;84;90;93;132;134;128;144;157;150;174;192;178;163;121;98;92;72;48;
MQ_03250_FV3_R (MQ1049);6;3;1;1;5;15;52;93;71;94;92;81;71;68;83;73;78;79;65;62;52;33;25;23;
MQ_03250_FV3_G (MQ105);18;10;2;4;14;46;155;279;212;282;277;243;214;203;248;218;233;238;195;186;155;99;74;70;
MQ_03250_FV3_L (MQ1050);6;2;3;5;5;10;52;103;75;95;71;73;72;74;79;73;93;102;95;83;57;50;38;24;
MQ_03250_FV4_R (MQ1051);5;6;3;1;3;13;33;82;65;72;82;86;87;95;105;112;96;105;90;80;60;43;46;26;
MQ_03250_FV4_G (MQ1052);20;22;12;3;14;52;130;328;260;288;326;342;348;382;421;449;383;419;362;318;241;173;184;105;
MQ_03250_FV4_L (MQ1053);0;5;3;1;1;2;9;20;14;18;28;24;40;36;20;26;28;28;28;24;23;16;14;16;
MQ_03030_FV1_R (MQ1054);0;0;1;0;0;3;10;58;36;49;62;54;58;62;60;76;71;56;50;41;16;10;10;4;
MQ_03030_FV2_G (MQ1055);0;0;0;0;0;0;0;0;1;1;2;2;1;2;2;2;2;1;1;1;1;1;1;0;
MQ_03030_FV2_L (MQ1056);2;0;0;0;1;2;1;4;7;17;25;24;18;23;28;25;29;19;11;11;7;18;11;6;
MQ_03030_FV2_R (MQ1057);1;0;0;0;1;1;1;3;5;12;17;16;13;16;19;17;20;13;8;7;5;12;7;4;
MQ_03030_FV3_G (MQ1058);26;12;11;8;26;93;330;674;647;576;552;572;568;598;582;610;678;701;507;416;285;188;135;91;
MQ_03030_FV3_L (MQ1059);4;3;1;0;1;7;28;94;72;50;82;69;77;65;80;71;94;91;79;63;45;20;19;5;
MQ_03080_FV4_R (MQ106);1;1;0;0;1;5;41;110;91;84;61;67;60;74;56;68;60;68;55;40;25;25;16;9;
MQ_03030_FV3_R (MQ1060);0;0;0;0;0;1;4;8;9;8;8;8;8;8;8;8;9;10;8;6;4;3;2;1;
MQ_03030_FV4_G (MQ1061);1;0;0;0;0;1;4;10;11;8;9;9;11;9;11;10;10;10;9;6;6;3;3;1;
MQ_03030_FV4_L (MQ1062);3;1;0;0;2;7;29;65;71;53;57;58;74;63;74;69;66;69;56;41;43;22;19;8;
MQ_03030_FV4_R (MQ1063);3;1;0;0;2;7;29;65;71;53;57;58;74;63;74;69;66;69;56;41;43;22;19;8;
MQ_03120_FV1_G (MQ107);61;51;24;26;48;158;511;961;911;956;1044;1021;1128;1091;1164;1266;1313;1176;1009;722;526;390;330;202;
MQ_03020_FV2_R (MQ108);2;1;0;1;1;4;18;43;57;47;60;58;66;65;61;70;71;82;70;54;37;26;20;22;
MQ_03120_FV1_R (MQ109);1;1;0;0;1;2;5;9;8;9;9;10;11;11;12;12;13;12;10;8;6;5;4;3;
MQ_08050_FV2_L (MQ11);6;6;16;11;17;78;147;204;290;447;471;581;553;596;629;613;610;601;492;335;189;97;42;30;
MQ_03120_FV2_L (MQ110);0;1;1;1;2;8;23;38;30;32;45;37;35;29;37;45;44;28;21;17;12;8;8;2;
MQ_03120_FV2_R (MQ111);1;0;1;0;5;1;3;20;9;19;23;21;27;25;17;35;20;45;10;6;10;10;2;2;
MQ_06160_FV3_L (MQ112);0;0;0;0;2;7;12;69;62;60;64;76;84;76;65;94;115;104;88;77;49;20;14;6;
MQ_03120_FV3_G (MQ113);51;33;28;22;48;186;645;1307;924;904;910;905;941;1001;980;1095;1197;1166;1020;831;577;397;280;200;
MQ_03020_FV2_G (MQ114);5;2;2;4;3;9;23;92;79;79;96;94;139;130;111;143;156;145;125;94;67;43;46;28;
MQ_03120_FV3_L (MQ115);1;2;1;0;2;13;59;87;43;43;47;38;49;49;53;70;39;41;58;48;32;13;7;6;
MQ_03140_FV1_G (MQ116);48;25;19;16;38;160;560;1086;845;837;877;876;894;957;930;1040;1163;1109;933;759;521;373;258;191;
MQ_03140_FV1_L (MQ117);1;1;0;0;2;1;5;26;36;39;39;31;32;33;27;43;44;46;42;45;21;11;14;3;
MQ_03140_FV1_R (MQ118);1;1;1;0;1;4;12;24;20;19;20;21;21;22;21;23;26;26;22;19;14;9;8;5;
MQ_03140_FV2_G (MQ119);0;0;0;0;0;0;1;2;1;1;1;1;1;2;1;2;1;1;1;1;1;0;1;0;
MQ_03290_FV3_G (MQ12);38;12;17;7;16;69;118;191;197;213;197;228;217;226;227;237;237;234;212;200;172;130;155;
MQ_03140_FV2_L (MQ120);0;0;0;0;0;2;8;28;17;20;21;21;14;27;19;31;24;21;18;15;11;7;16;3;
MQ_08040_FV1_L (MQ121);11;6;0;0;0;2;12;25;34;54;54;73;67;104;100;97;102;72;64;52;50;32;78;26;
MQ_03140_FV2_R (MQ122);0;0;0;0;1;2;13;44;27;32;33;33;23;43;30;49;38;34;29;23;17;11;26;4;
MQ_08040_FV1_G (MQ123);44;30;13;15;25;94;202;383;398;450;503;548;569;630;544;546;551;566;483;381;309;234;240;168;
MQ_03140_FV3_G (MQ124);48;39;19;18;42;149;460;922;871;877;973;1009;1101;1082;1160;1222;1312;1219;1026;748;492;348;287;207;
MQ_03140_FV3_L (MQ125);1;0;0;0;0;1;8;4;22;21;25;20;27;22;27;27;21;25;32;18;22;12;8;11;
MQ_03140_FV3_R (MQ126);1;1;0;0;1;3;9;14;14;15;15;17;18;18;20;21;23;22;18;13;9;7;6;4;
MQ_08040_FV1_R (MQ127);15;7;6;7;8;7;46;81;109;112;174;161;212;194;216;252;236;219;183;105;77;49;73;55;
MQ_08040_FV2_R (MQ128);1;1;1;2;4;20;59;77;73;107;82;70;59;66;63;69;82;75;81;78;26;18;23;26;
MQ_08040_FV2_L (MQ129);9;4;8;2;15;63;133;215;188;177;212;193;192;202;212;210;180;177;108;68;47;20;12;15;
MQ_08050_FV3_G (MQ13);27;17;21;33;60;197;587;1163;940;904;852;783;796;790;897;972;1105;997;729;523;378;291;203;143;
MQ_03140_FV4_G (MQ130);0;0;0;0;1;0;9;53;29;24;27;27;28;50;30;43;27;40;25;27;23;18;7;5;
MQ_03140_FV4_L (MQ131);0;1;0;0;2;2;35;63;37;45;38;39;47;54;48;58;63;43;43;25;29;25;7;5;
MQ_03160_FV1_G (MQ132);36;24;16;18;36;188;526;951;746;759;835;850;788;868;862;918;1000;1010;864;662;484;336;261;197;
MQ_03160_FV1_L (MQ133);16;8;4;2;10;36;217;299;225;220;205;221;232;258;275;290;317;278;228;205;110;95;58;53;
MQ_03160_FV1_R (MQ134);3;3;2;1;3;17;38;69;57;56;62;62;53;62;58;62;68;68;57;49;37;27;23;16;
MQ_03160_FV2_G (MQ135);21;20;12;8;26;74;190;324;342;348;363;368;360;401;449;451;448;431;300;248;196;101;116;92;
MQ_03160_FV2_L (MQ136);1;0;1;1;2;3;12;40;41;47;45;40;69;58;71;127;104;85;46;19;12;4;9;2;
MQ_08040_FV3_L (MQ137);23;11;16;24;35;151;342;701;552;497;493;529;522;553;620;692;778;706;486;294;220;153;86;48;
MQ_03160_FV3_G (MQ138);25;26;6;9;31;128;410;654;607;660;644;646;689;663;728;757;785;750;639;506;363;245;216;134;
MQ_08040_FV3_R (MQ139);1;2;5;7;7;29;71;94;95;157;157;208;201;215;219;231;231;225;194;143;73;48;26;10;
MQ_03070_FV1_L (MQ14);1;1;1;1;1;4;23;49;39;37;34;35;35;31;43;39;35;35;40;17;13;14;7;4;
MQ_08040_FV3_G (MQ140);11;15;14;16;35;123;361;585;610;672;666;601;607;575;602;596;616;615;480;434;296;197;143;122;
MQ_03160_FV3_L (MQ141);0;0;1;0;1;2;2;22;21;30;16;23;26;24;28;41;35;45;41;22;20;10;7;9;
MQ_03160_FV3_R (MQ142);0;0;0;0;0;0;2;4;4;4;4;4;4;4;4;4;4;4;3;3;2;1;1;1;
MQ_03160_FV4_G (MQ143);17;9;8;10;8;31;164;188;167;142;155;140;185;161;160;180;185;174;148;111;112;71;50;34;
MQ_03160_FV4_L (MQ144);41;24;14;14;14;65;202;273;277;304;336;391;405;438;417;440;455;488;443;316;295;205;150;94;
MQ_03171_FV1_G (MQ145);31;19;17;27;36;163;403;785;633;629;717;718;682;709;771;862;865;841;728;531;378;261;211;162;
MQ_08040_FV4_R (MQ146);25;12;20;16;34;153;414;827;653;431;499;511;544;565;548;561;614;635;502;315;212;151;81;72;
MQ_08040_FV4_L (MQ147);7;6;9;0;26;60;167;255;220;186;182;203;179;190;200;195;163;214;194;132;72;67;55;52;
MQ_08040_FV6_R (MQ148);3;0;2;2;0;8;19;35;37;27;29;23;36;33;34;39;54;39;36;31;30;14;13;14;
MQ_03171_FV1_L (MQ149);0;0;0;0;1;2;4;8;9;10;11;14;10;13;15;14;13;14;8;6;4;5;3;0;
MQ_03290_FV4_G (MQ15);20;9;6;9;5;21;88;149;162;208;220;209;220;195;174;205;213;233;229;181;139;116;94;
MQ_03171_FV3_G (MQ151);30;26;6;9;28;123;391;675;609;639;653;623;682;663;712;733;797;771;667;547;371;252;205;145;
MQ_03171_FV3_R (MQ152);0;0;0;0;0;1;2;3;3;3;3;3;3;3;3;4;4;4;3;3;2;1;1;1;
MQ_03180_FV1_G (MQ153);28;19;6;3;17;70;247;378;337;387;403;440;453;454;509;522;529;520;431;374;302;198;168;115;
MQ_03180_FV1_L (MQ154);2;1;0;1;1;3;11;33;40;55;57;59;58;48;64;64;50;59;43;41;20;23;12;8;
MQ_03180_FV1_R (MQ155);2;2;1;0;2;6;19;23;24;25;27;29;32;31;34;35;36;35;30;26;22;15;13;9;
MQ_03180_FV2_G (MQ156);9;4;2;1;3;5;39;74;113;136;159;177;192;280;191;235;289;259;208;132;89;52;49;31;
MQ_03180_FV2_L (MQ157);1;0;0;1;1;4;3;15;17;21;29;22;24;25;38;37;38;34;36;18;5;7;8;5;
MQ_03180_FV2_R (MQ158);1;1;0;0;0;1;5;8;19;17;23;20;25;27;23;27;29;35;23;18;11;5;5;5;
MQ_03180_FV3_G (MQ159);19;8;9;15;22;106;267;483;388;405;440;409;380;416;436;493;456;482;421;321;214;167;116;97;
MQ_03290_FV4_L (MQ16);8;9;10;3;12;56;155;237;215;243;244;257;246;261;252;259;248;255;239;215;137;113;109;
MQ_03180_FV3_L (MQ160);12;7;7;7;8;44;137;303;249;213;288;303;316;294;337;383;426;366;313;216;162;84;81;56;
MQ_03180_FV3_R (MQ161);0;0;0;0;1;3;6;12;10;11;11;12;11;12;11;13;13;13;12;9;6;5;3;3;
MQ_03180_FV4_G (MQ162);5;3;1;0;3;13;48;147;141;135;122;122;136;106;113;141;150;164;107;66;44;33;22;27;
MQ_08041_FV1_G (MQ163);63;44;15;16;26;97;241;409;393;441;457;476;539;639;540;518;559;527;484;374;367;288;342;224;
MQ_03180_FV4_L (MQ164);2;4;1;1;4;10;32;34;58;52;78;67;72;52;65;47;57;68;53;59;26;27;31;25;
MQ_08041_FV1_L (MQ165);0;1;2;1;3;10;15;25;39;39;51;63;56;67;54;50;59;47;49;41;14;13;18;6;
MQ_08041_FV1_R (MQ166);3;2;1;1;1;4;18;19;19;15;18;24;20;23;18;19;21;28;15;15;9;7;12;8;
MQ_03180_FV4_R (MQ167);7;4;2;8;7;50;159;329;274;265;271;254;277;254;235;276;299;296;262;202;105;81;46;43;
MQ_03021_FV1_G (MQ168);34;17;15;8;35;111;385;803;733;646;667;669;666;691;697;712;800;823;616;500;338;224;153;101;
MQ_08041_FV2_L (MQ169);2;0;2;1;4;6;15;46;86;124;147;192;202;169;182;189;168;167;153;97;46;12;18;3;
MQ_03070_FV1_R (MQ17);7;6;3;8;13;44;64;134;150;150;124;134;156;135;153;139;172;140;137;107;63;55;35;21;
MQ_05010_FV1_L (MQ170);27;20;8;7;28;86;253;503;463;383;377;372;353;357;401;377;429;414;332;260;209;118;133;98;
MQ_05010_FV1_R (MQ171);0;2;1;0;2;10;76;117;118;53;50;48;57;43;37;45;63;40;23;7;8;5;1;1;
MQ_08041_FV3_G (MQ172);18;19;23;18;49;158;495;764;665;726;592;524;515;543;541;561;562;580;526;517;361;270;214;191;
MQ_05010_FV2_G (MQ173);33;17;10;13;17;73;407;393;356;329;266;239;267;272;285;311;344;266;236;188;154;113;80;60;
MQ_08041_FV3_L (MQ174);1;0;1;0;1;10;17;22;20;9;9;26;17;15;20;22;30;21;9;11;6;6;5;3;
MQ_08041_FV3_R (MQ175);0;1;4;0;12;32;67;93;141;140;195;198;171;170;174;171;156;156;130;79;11;13;12;8;
MQ_05010_FV2_R (MQ176);29;17;10;12;12;41;110;200;174;233;259;270;334;316;328;380;430;401;334;297;202;155;109;82;
MQ_03021_FV3_G (MQ177);29;20;14;16;24;104;378;768;755;610;686;673;786;801;859;1028;1174;951;766;494;373;271;176;114;
MQ_08041_FV4_L (MQ178);0;0;0;1;0;1;1;4;3;7;12;7;13;8;6;15;10;11;8;3;5;3;4;3;
MQ_05010_FV3_G (MQ179);4;2;9;4;6;14;46;103;129;166;191;219;272;305;322;526;419;342;192;77;54;9;11;11;
MQ_03070_FV2_G (MQ18);18;8;6;4;7;22;56;152;140;143;140;173;207;193;187;239;219;206;210;162;120;85;77;41;
MQ_03020_FV3_L (MQ180);2;0;0;1;0;2;6;21;22;13;32;32;47;38;38;63;50;38;35;27;12;15;7;6;
MQ_05010_FV3_L (MQ181);1;1;1;1;2;6;4;10;17;34;50;49;51;63;47;96;92;78;45;16;15;5;4;6;
MQ_16130_FV1_G (MQ182);3;2;1;2;1;17;34;52;37;37;32;28;59;36;45;69;42;48;38;20;18;9;4;1;
MQ_03020_FV3_G (MQ183);21;10;6;5;22;79;286;542;474;473;479;444;441;466;448;495;523;518;397;366;245;153;128;58;
MQ_16130_FV1_L (MQ184);4;3;0;4;1;13;31;47;50;68;59;55;70;74;72;86;66;89;59;43;23;28;9;13;
MQ_16130_FV1_R (MQ185);0;0;0;0;0;0;3;14;16;10;26;12;24;21;20;24;19;26;18;14;7;2;4;1;
MQ_16130_FV2_G (MQ186);25;12;4;6;11;32;93;209;239;233;249;282;325;306;336;378;378;392;365;302;212;178;136;82;
MQ_16130_FV2_L (MQ187);13;6;11;11;35;82;125;271;266;280;264;262;320;245;269;262;275;223;209;155;111;60;58;30;
MQ_16130_FV2_R (MQ188);6;1;3;1;4;7;27;61;72;64;52;41;53;48;37;48;41;30;38;26;22;19;9;8;
MQ_16130_FV3_G (MQ189);2;1;1;1;0;8;50;100;82;43;47;45;41;54;73;80;65;48;34;27;15;14;4;2;
MQ_03290_FV5_R (MQ19);10;6;2;1;3;9;21;73;80;74;64;78;83;77;97;120;103;103;81;60;49;48;80;
MQ_16130_FV3_L (MQ190);0;0;0;0;0;1;7;13;9;20;17;17;17;18;26;19;15;13;13;5;6;4;0;1;
MQ_16130_FV3_R (MQ191);11;13;6;14;10;31;124;223;198;272;282;288;315;307;328;350;318;279;236;175;148;111;71;48;
MQ_16130_FV4_G (MQ192);17;4;4;1;15;66;166;340;330;334;360;330;310;322;329;356;348;347;281;263;191;155;116;70;
MQ_16130_FV4_L (MQ193);0;0;0;1;0;4;4;11;23;23;10;21;14;22;17;16;20;17;10;10;7;4;4;4;
MQ_16130_FV4_R (MQ194);0;2;1;0;0;10;8;19;19;32;26;19;20;18;22;15;8;11;6;7;11;6;2;2;
MQ_03040_FV1_G (MQ195);20;13;10;10;19;90;333;711;683;542;584;583;677;705;723;865;973;784;644;431;294;226;145;86;
MQ_03040_FV1_L (MQ196);0;0;0;0;2;1;15;50;56;30;32;25;17;32;27;29;31;13;8;9;6;3;0;0;
MQ_03040_FV1_R (MQ197);0;0;0;0;0;2;12;9;20;10;7;8;4;2;5;9;8;5;2;4;1;7;1;0;
MQ_03040_FV2_G (MQ198);0;0;0;0;1;1;8;10;19;22;21;30;40;27;32;38;51;39;27;14;7;5;5;1;
MQ_03040_FV2_L (MQ199);0;0;0;0;1;1;8;10;19;22;21;30;40;27;32;38;51;39;27;14;7;5;5;1;
MQ_03070_FV1_G (MQ2);6;10;4;7;14;84;285;613;539;388;388;400;421;432;454;457;499;436;353;223;164;117;66;48;
MQ_03070_FV2_L (MQ20);2;1;2;0;0;9;25;64;65;60;58;65;45;53;59;78;79;50;49;40;29;16;11;4;
MQ_08054_FV1_R (MQ200);1;0;1;4;2;31;112;192;142;77;65;72;85;93;70;55;49;82;27;18;10;6;10;8;
MQ_08054_FV1_G (MQ201);57;25;23;13;26;103;303;675;593;630;775;937;1036;1054;1064;1123;1258;1212;1069;704;486;348;287;206;
MQ_03040_FV2_R (MQ202);0;0;0;0;1;1;8;10;19;22;21;30;40;27;32;38;51;39;27;14;7;5;5;1;
MQ_08054_FV2_R (MQ203);0;0;0;0;0;1;4;9;15;17;13;18;17;25;21;30;40;15;9;4;8;8;0;2;
MQ_08054_FV2_L (MQ204);1;0;0;1;1;4;4;30;35;52;52;56;99;74;87;100;136;98;47;8;35;24;2;5;
MQ_03040_FV3_G (MQ205);28;11;10;7;28;100;332;753;691;607;583;616;616;629;654;696;755;778;526;445;331;206;144;90;
MQ_03040_FV3_L (MQ206);0;0;0;0;1;1;5;23;15;4;8;9;5;10;6;8;9;10;10;8;3;3;2;1;
MQ_03040_FV3_R (MQ207);2;1;0;1;2;4;13;31;30;28;26;29;29;27;29;32;35;36;25;20;16;10;8;5;
MQ_08054_FV3_G (MQ208);31;21;26;37;68;226;654;1232;1073;1076;1025;965;882;869;945;961;1019;987;739;594;388;258;192;146;
MQ_08054_FV3_L (MQ209);0;0;0;0;0;6;23;37;37;6;15;14;15;20;15;6;5;14;3;0;1;1;1;0;
MQ_03020_FV4_G (MQ21);5;7;3;1;4;11;50;173;157;126;118;106;116;125;113;131;147;133;107;72;68;32;29;23;
MQ_08060_FV1_R (MQ210);3;1;0;0;0;3;15;49;57;46;63;102;71;64;66;73;50;50;44;30;13;17;11;12;
MQ_03040_FV4_G (MQ211);0;0;0;0;1;0;2;12;8;10;12;14;13;6;14;22;13;9;8;8;1;3;1;0;
MQ_08060_FV1_G (MQ212);52;22;16;9;18;76;229;441;424;495;581;722;850;875;913;987;1100;1093;1034;643;438;312;267;185;
MQ_03040_FV4_L (MQ213);0;0;0;0;1;0;2;12;8;10;12;14;13;6;14;22;13;9;8;8;1;3;1;0;
MQ_08060_FV1_L (MQ214);1;1;0;1;1;13;27;130;82;82;104;107;132;159;133;148;140;118;105;55;31;21;11;6;
MQ_03040_FV4_R (MQ215);0;0;0;0;1;0;2;12;8;10;12;14;13;6;14;22;13;9;8;8;1;3;1;0;
MQ_03050_FV1_G (MQ216);16;15;10;10;21;120;407;847;797;626;615;605;666;712;742;816;865;702;615;435;323;217;137;84;
MQ_03050_FV1_L (MQ217);3;3;0;1;6;24;110;244;227;182;207;199;190;179;210;178;174;172;133;106;77;51;31;27;
MQ_02010_FV3_L (MQ218);1;0;0;0;1;1;5;10;8;8;9;12;12;13;13;13;15;16;13;11;8;4;4;3;
MQ_08060_FV2_G (MQ219);2;1;1;2;5;24;58;111;111;112;124;112;106;112;108;122;133;132;76;44;32;19;20;12;
MQ_03020_FV4_R (MQ22);2;2;1;0;1;4;17;58;52;42;39;35;39;42;38;44;49;44;36;24;23;11;10;8;
MQ_08060_FV2_L (MQ220);14;14;9;5;9;18;28;85;96;96;97;101;81;96;102;97;108;113;97;77;68;66;72;47;
MQ_03050_FV1_R (MQ221);0;1;2;0;2;17;51;117;103;86;78;78;79;74;79;67;56;42;47;29;29;13;15;5;
MQ_03050_FV2_G (MQ222);20;9;4;4;8;30;75;145;156;148;221;233;313;302;309;364;394;339;244;187;147;99;79;46;
MQ_03050_FV2_L (MQ223);20;8;5;4;9;25;74;148;159;158;202;236;287;302;302;349;233;330;251;193;132;104;74;51;
MQ_08060_FV3_R (MQ224);2;2;1;0;1;17;34;117;101;76;71;78;107;86;83;84;85;71;63;44;30;25;15;16;
MQ_08060_FV3_G (MQ225);27;17;20;32;60;200;602;1116;932;914;858;784;712;696;761;772;792;781;624;511;337;221;156;124;
MQ_03050_FV2_R (MQ226);11;8;2;3;8;17;47;72;102;105;131;137;208;177;190;215;229;200;153;106;92;52;49;29;
MQ_08060_FV3_L (MQ227);11;7;3;3;13;45;121;289;249;231;223;211;197;223;170;207;240;185;133;73;74;44;34;26;
MQ_03050_FV3_G (MQ228);25;9;10;7;26;80;251;566;559;486;476;505;508;525;595;645;694;746;513;393;282;187;133;87;
