Name  /  Date: 2015_02_03;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);23;15;11;7;33;88;206;335;360;292;323;283;303;285;326;349;360;345;325;324;221;165;235;63;
MQ_03020_FV4_L (MQ1);8;11;13;4;16;47;138;384;357;246;192;188;213;234;211;245;340;305;335;216;127;55;54;24;
MQ_03290_FV3_GR (MQ10);27;24;14;5;17;62;127;209;196;164;176;181;187;220;208;223;234;228;228;220;145;97;115;34;
MQ_03020_FV2_L (MQ100);3;4;1;1;0;5;17;51;28;32;28;25;35;36;30;62;64;53;50;35;20;18;6;1;
Alle Motion Det Albersloherweg (MQ1000);39636;42964;47797;54085;54913;44050;31910;21144;15376;17204;5068;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;1;2;2;2;2;2;2;3;2;2;2;1;0;1;0;
MQ_06170_FV4_L (MQ1002);1;0;0;1;0;2;3;5;10;9;2;14;17;14;11;16;15;11;12;6;2;4;0;1;
MQ_08050_FV3_L (MQ1003);2;4;2;3;10;28;40;38;67;83;109;116;123;97;92;99;101;111;67;53;31;6;2;2;
MQ_06161_FV3_L (MQ1004);6;2;3;7;11;40;158;260;285;204;207;169;167;189;181;178;206;224;193;175;77;58;52;24;
MQ_06170_FV6_L (MQ1005);1;1;0;0;2;6;29;67;46;27;28;21;28;34;31;37;43;48;38;30;14;14;8;4;
MQ_08110_FV1_LO (MQ1006);1;1;0;0;0;2;4;10;14;14;16;18;15;13;19;22;26;26;19;11;7;5;4;3;
MQ_08110_FV3_RO (MQ1007);0;0;0;0;1;2;8;21;19;26;26;24;23;19;23;26;29;32;21;13;8;5;2;1;
MQ_06160_FV2_R (MQ1009);5;6;5;8;16;46;151;266;269;198;198;176;199;186;189;206;252;233;193;132;66;44;60;8;
MQ_02020_FV4_L (MQ101);14;11;8;8;12;48;141;295;330;285;240;275;304;303;347;397;503;416;317;287;154;111;74;33;
MQ_03030_FV1_G (MQ1010);32;12;9;16;26;108;438;986;873;633;547;586;628;729;770;922;1034;854;701;522;338;243;168;55;
Alle Motion Det Weselerstr. (MQ1011);11424;10009;9440;9223;11191;19660;48678;80245;80018;67466;61277;62945;67143;72269;74577;80850;87517;85604;73078;59903;41480;31990;29831;16625;
LSA 3290 Schleifen (MQ1012);527;353;216;187;422;1283;3442;6006;6513;5628;5947;5788;5393;5888;6023;6373;6541;6551;6194;5761;3985;2829;3636;1105;
LSA 8020 Schleifen (MQ1013);5940;5837;6038;6573;6328;5871;5515;3595;2461;3402;869;
LSA 8030 Schleifen (MQ1014);190;145;79;45;142;446;1328;2420;2337;2195;2306;2448;2685;2936;3135;3189;3390;3640;2940;2773;1777;1356;2181;408;
LSA 8031 Schleifen (MQ1015);138;87;66;60;137;324;1283;2248;2398;2310;2287;2467;2623;2756;2666;3048;3403;3481;2812;2314;1829;1794;2631;409;
LSA 8040 Schleifen (MQ1016);350;234;208;212;611;1963;6140;9790;9015;6784;6304;6578;7204;7617;7852;8618;9657;9500;7119;5219;3132;2417;2629;725;
LSA 8032 Schleifen (MQ1017);165;124;73;49;150;436;1368;2420;2411;2064;2183;2265;2400;2478;2465;2618;3133;3178;2628;2125;1651;1369;2231;391;
LSA 8041 Schleifen (MQ1018);97;72;48;43;146;415;1343;2213;2250;1993;2083;2163;2514;2353;2460;2564;2792;2722;2246;1756;1105;813;1201;262;
LSA 8054 Schleifen (MQ1019);92;66;47;38;122;421;1352;2530;2393;1713;1618;1695;1840;1952;1840;2231;2542;2738;2057;1323;880;663;582;209;
MQ_02020_FV3_L (MQ102);4;0;0;0;2;4;29;59;61;40;43;40;46;54;59;65;62;49;42;37;15;11;13;7;
LSA 8140 Schleifen (MQ1020);71;47;24;37;80;241;824;1363;1265;967;875;953;1057;1104;1194;1261;1523;1476;1218;797;557;408;423;136;
MQ_01210_FV32_L (MQ1021);1;3;0;2;9;23;134;171;207;71;39;63;59;42;58;51;45;43;43;40;25;15;12;5;
MQ_01081_FV3_G (MQ1022);44;16;9;6;13;58;136;342;326;293;259;245;282;316;290;312;366;400;367;309;215;173;159;74;
MQ_03030_FV1_L (MQ1023);0;0;0;1;1;4;8;16;44;26;19;11;16;16;16;23;18;18;14;10;8;8;5;7;
MQ_01200_FV1_G (MQ1024);62;30;23;18;40;140;488;991;902;689;715;789;998;1071;1169;1473;1703;1412;1067;735;478;399;308;124;
MQ_01121_FV1_G (MQ1025);4;3;0;2;6;18;72;165;225;202;193;164;191;172;163;172;187;194;143;123;52;30;32;20;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;1;1;1;1;2;2;3;3;3;3;3;4;4;3;2;1;1;0;
MQ_01121_FV3_G (MQ1027);3;2;0;0;1;5;23;52;61;64;98;93;143;156;156;144;171;179;166;135;82;54;41;10;
MQ_01121_FV1_R (MQ1028);1;0;0;0;1;3;10;23;31;28;26;22;26;24;22;23;25;27;19;17;7;4;4;3;
MQ_01200_FV1_L (MQ1029);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);1;1;0;2;2;5;4;13;20;20;13;8;9;18;23;10;19;21;18;20;11;9;3;11;
---Test (MQ1032);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_09040_FV1_G (MQ1033);23;13;7;7;14;33;92;233;188;144;174;253;254;269;254;315;381;365;333;296;173;133;130;62;
MQ_09040_FV3_G (MQ1034);11;8;6;6;12;53;207;306;398;358;316;261;264;288;297;346;329;360;331;212;138;103;89;39;
MQ_09050_FV1_G (MQ1035);26;13;9;11;21;66;252;425;341;311;335;373;456;465;462;489;581;564;485;450;283;216;191;83;
MQ_09050_FV3_G (MQ1036);14;8;8;15;19;91;387;552;596;478;414;350;356;394;431;450;454;478;429;314;193;131;102;49;
MQ_09060_FV11_G (MQ1037);26;15;12;12;23;69;268;401;325;270;332;347;423;449;466;468;551;549;465;404;266;205;195;82;
MQ_09060_FV11L (MQ1038);5;1;3;4;8;18;22;80;59;45;43;67;47;57;57;62;56;65;55;47;35;12;18;10;
MQ_09060_FV2_L (MQ1039);3;2;0;1;3;18;71;160;169;105;112;139;183;212;194;238;243;198;169;118;84;80;32;6;
MQ_03023_FV1_G (MQ104);19;14;3;12;19;72;288;702;623;434;384;400;442;564;618;683;817;679;493;365;207;169;112;46;
MQ_09060_FV2_R (MQ1040);1;0;0;0;1;4;14;33;35;21;23;29;37;44;40;49;50;41;35;24;17;16;7;1;
MQ_09060_FV3_G (MQ1041);21;7;18;15;25;105;389;541;585;459;384;288;335;353;432;417;427;474;386;303;182;132;104;61;
MQ_09060_FV3_R (MQ1042);3;3;9;5;11;81;234;381;308;203;134;127;124;154;172;179;188;213;203;148;63;43;38;22;
MQ_03250_FV1_R (MQ1043);2;2;1;1;2;4;15;33;32;21;26;30;33;34;33;40;48;47;38;34;17;14;14;6;
MQ_03250_FV1_G (MQ1044);10;9;3;4;9;20;85;190;179;120;145;167;190;190;185;226;270;268;215;194;98;79;77;35;
MQ_03250_FV1_L (MQ1045);9;4;2;1;5;12;23;59;58;60;67;80;68;50;74;67;73;82;98;74;48;36;35;17;
