Name  /  Date: 2015_02_26;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);28;27;23;18;25;90;219;339;362;353;334;344;354;352;347;376;368;366;337;296;211;134;218;142;
MQ_03020_FV4_L (MQ1);8;6;8;12;11;51;142;334;319;211;181;176;201;228;238;271;289;296;260;152;120;100;65;41;
MQ_03290_FV3_GR (MQ10);52;25;11;12;23;58;143;221;234;192;201;232;225;218;214;245;249;239;227;199;150;136;127;68;
MQ_03020_FV2_L (MQ100);4;2;2;3;0;2;15;63;45;34;22;34;26;32;32;40;39;51;24;29;19;18;14;6;
Alle Motion Det Albersloherweg (MQ1000);2341;1905;1157;1357;3115;9510;28774;49981;47384;36866;36829;37797;40122;41922;42519;47731;53385;52119;45603;31827;20276;14986;14083;9199;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;2;2;2;2;2;2;2;3;2;2;2;1;1;1;0;
MQ_06170_FV4_L (MQ1002);0;0;0;0;0;1;1;8;10;2;13;16;18;9;2;16;11;8;10;8;1;2;1;1;
MQ_08050_FV3_L (MQ1003);2;4;2;1;6;27;42;41;70;101;117;111;140;126;110;92;104;107;97;48;36;9;3;2;
MQ_06161_FV3_L (MQ1004);11;6;4;3;5;40;151;302;311;283;196;193;178;186;231;225;233;270;214;165;78;77;55;35;
MQ_06170_FV6_L (MQ1005);2;2;0;0;2;6;27;69;50;34;30;26;36;26;41;42;50;43;41;26;16;14;6;5;
MQ_08110_FV1_LO (MQ1006);0;0;0;0;0;1;5;9;17;13;14;18;18;13;17;21;27;28;23;13;9;5;3;2;
MQ_08110_FV3_RO (MQ1007);1;0;0;0;1;2;5;23;20;24;26;24;23;20;26;25;26;30;24;14;8;6;3;0;
MQ_06160_FV2_R (MQ1009);13;7;8;6;21;43;115;281;288;231;222;204;174;183;221;223;250;273;203;149;81;66;48;33;
MQ_02020_FV4_L (MQ101);24;10;9;13;10;45;141;303;340;278;247;270;312;331;337;372;461;383;349;267;182;138;81;34;
MQ_03030_FV1_G (MQ1010);43;22;20;34;70;218;878;1830;1727;1148;1205;1191;1324;1561;1461;1826;1937;1771;1394;978;637;511;376;191;
LSA 3290 Schleifen (MQ1012);715;443;329;354;489;1381;3436;6064;6510;6103;5956;6186;6150;6367;6413;6602;6767;6601;6199;5270;3778;2846;3254;2113;
LSA 8020 Schleifen (MQ1013);552;445;303;313;596;1362;3445;6013;5945;5309;5417;5700;5561;5816;5778;5928;6038;6183;5621;5078;3208;2462;3131;1851;
LSA 8030 Schleifen (MQ1014);235;198;102;103;187;487;1326;2513;2560;2223;2213;2357;2318;2590;2650;2784;2850;3102;2766;2452;1323;998;1772;1094;
LSA 8031 Schleifen (MQ1015);153;71;114;95;150;405;1237;2144;2372;2035;2152;2233;2136;2414;2453;2842;2788;2875;2652;2059;989;705;1688;1250;
LSA 8040 Schleifen (MQ1016);342;328;214;242;587;1963;6174;9981;8937;6523;6245;6466;7045;7238;7217;8213;9230;8951;7534;4963;3050;2206;2057;1355;
LSA 8032 Schleifen (MQ1017);168;124;73;96;168;483;1381;2425;2473;2030;2229;2411;2429;2683;2684;2720;2881;2814;2513;1898;1216;910;1390;1098;
LSA 8041 Schleifen (MQ1018);103;91;62;66;149;431;1254;1806;1917;1710;1825;1876;1929;1911;1976;2067;2061;2034;1899;1508;946;631;815;599;
LSA 8054 Schleifen (MQ1019);93;61;37;45;128;422;1377;2599;2447;1723;1787;1794;1999;1988;1974;2345;2687;2623;2125;1339;907;710;484;304;
MQ_02020_FV3_L (MQ102);2;1;1;1;0;5;17;58;46;38;34;44;55;45;56;50;68;47;56;46;33;23;19;12;
LSA 8140 Schleifen (MQ1020);59;48;20;33;84;264;856;1329;1177;961;941;902;1028;1101;1121;1321;1504;1405;1303;845;566;410;321;212;
MQ_01210_FV32_L (MQ1021);3;4;0;0;7;20;125;204;184;52;28;46;37;33;28;59;49;45;55;33;19;27;14;7;
MQ_01081_FV3_G (MQ1022);51;42;26;21;25;49;148;346;358;293;246;278;268;302;298;341;424;378;352;286;207;182;161;85;
MQ_03030_FV1_L (MQ1023);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01200_FV1_G (MQ1024);69;38;38;29;41;153;473;971;798;677;747;878;986;1127;1143;1548;1557;1351;1134;747;513;440;368;179;
MQ_01121_FV1_G (MQ1025);11;9;2;5;4;25;77;154;205;224;230;184;152;188;165;195;194;185;162;148;63;32;28;16;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;1;1;1;1;2;3;3;3;3;3;3;4;4;3;2;1;1;0;
MQ_01121_FV3_G (MQ1027);6;4;2;2;0;2;31;46;54;65;90;123;158;124;161;158;164;192;170;144;89;48;60;19;
MQ_01121_FV1_R (MQ1028);2;1;0;1;1;4;11;21;28;30;31;25;21;26;23;26;26;25;22;20;9;4;4;2;
MQ_01200_FV1_L (MQ1029);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);8;1;0;0;2;3;1;13;26;36;13;15;12;6;12;16;22;19;23;11;5;9;6;7;
---Test (MQ1032);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_09040_FV1_G (MQ1033);39;22;11;8;15;32;93;171;186;204;199;228;244;288;272;333;355;362;399;297;183;146;136;53;
MQ_09040_FV3_G (MQ1034);18;12;10;8;14;52;173;331;336;363;388;302;273;320;342;288;349;366;300;250;152;110;91;51;
MQ_09050_FV1_G (MQ1035);50;27;14;12;22;62;235;401;399;297;328;438;477;486;423;523;577;590;578;464;250;231;224;103;
MQ_09050_FV3_G (MQ1036);31;13;12;11;20;81;371;555;568;555;553;518;373;390;427;418;463;501;430;357;198;132;115;67;
MQ_09060_FV11_G (MQ1037);50;23;13;13;23;70;253;386;388;274;297;399;462;458;409;491;533;556;550;430;233;220;216;97;
MQ_09060_FV11L (MQ1038);7;2;3;3;2;8;26;79;58;46;60;71;50;54;53;63;71;74;62;34;31;16;18;9;
MQ_09060_FV2_L (MQ1039);2;2;3;1;2;15;80;170;134;121;120;148;179;169;199;222;271;205;160;130;73;50;36;13;
MQ_03023_FV1_G (MQ104);20;9;10;9;23;65;276;686;579;414;402;438;478;551;519;710;770;627;498;343;215;184;133;56;
MQ_09060_FV2_R (MQ1040);0;0;1;0;1;3;16;35;28;25;24;30;37;35;41;46;55;42;33;26;15;10;7;3;
MQ_09060_FV3_G (MQ1041);30;18;17;16;25;85;364;552;584;547;527;487;356;376;407;387;433;451;398;349;190;125;107;68;
