Name  /  Date: 2015_11_16;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03020_FV4_L (MQ1);10;5;2;8;5;65;152;352;370;242;206;207;222;224;229;261;360;367;272;182;103;71;52;34;
MQ_03020_FV2_L (MQ100);3;2;0;0;0;3;22;47;30;36;32;33;41;50;27;33;47;53;34;33;23;17;15;6;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;2;1;2;2;2;2;2;3;2;2;1;1;1;1;0;
MQ_06170_FV4_L (MQ1002);1;0;0;0;0;0;2;6;6;5;9;12;16;17;10;6;12;16;9;4;7;2;0;1;
MQ_08050_FV3_L (MQ1003);3;7;2;1;11;27;38;36;94;113;120;130;154;131;131;128;110;92;104;44;32;5;1;2;
MQ_06161_FV3_L (MQ1004);6;7;0;4;9;51;166;333;409;285;184;195;172;190;217;210;251;268;264;152;111;71;45;25;
MQ_06170_FV6_L (MQ1005);3;2;0;0;1;6;34;66;50;31;34;32;23;36;43;43;50;42;42;29;19;12;6;4;
MQ_08110_FV1_LO (MQ1006);1;1;0;0;0;2;3;10;14;14;16;18;20;16;18;21;27;26;17;13;6;5;2;2;
MQ_08110_FV3_RO (MQ1007);0;1;0;0;0;2;7;41;44;28;33;32;25;21;23;27;32;34;24;14;9;5;3;0;
LSA 29120 Schleifen (MQ1008);65;45;30;35;106;322;927;1559;1456;1101;1079;1141;1123;1209;1262;1524;1656;1624;1267;764;585;335;261;137;
MQ_06160_FV2_R (MQ1009);14;8;7;4;13;51;148;266;272;220;179;202;171;160;203;194;210;233;184;137;79;61;48;32;
MQ_02020_FV4_L (MQ101);21;9;3;6;7;28;128;228;306;274;266;261;248;279;307;350;445;390;327;276;164;112;71;46;
MQ_03030_FV1_G (MQ1010);26;10;10;7;24;124;420;974;880;554;589;586;635;676;726;953;1086;977;699;467;279;219;161;72;
LSA 8020 Schleifen (MQ1013);579;357;151;196;441;1424;4200;5242;5364;5148;5202;5274;5346;5407;5631;5715;5566;5381;5417;4149;3535;2027;2040;1145;
LSA 8030 Schleifen (MQ1014);261;149;64;67;160;521;1653;2361;2396;2220;2132;2137;2115;2247;2355;2595;2660;2644;2425;1836;1588;818;947;508;
LSA 8031 Schleifen (MQ1015);125;75;47;41;118;414;1401;2062;2183;2206;1947;1897;1924;1906;1944;2382;2354;2028;1761;1216;903;517;564;216;
LSA 8040 Schleifen (MQ1016);322;229;175;233;594;2218;6199;10658;9913;7591;6798;6907;7428;7615;7968;9222;9901;9036;7299;4444;2951;1732;1323;665;
LSA 8032 Schleifen (MQ1017);161;119;60;72;163;590;1769;2680;2688;2408;2343;2339;2359;2358;2467;2672;2805;2755;2221;1560;1126;690;654;298;
LSA 8041 Schleifen (MQ1018);122;84;50;51;162;402;1117;1587;1607;1569;1588;1632;1669;1616;1711;1760;1828;1746;1565;1126;783;480;436;190;
LSA 8054 Schleifen (MQ1019);115;74;42;36;134;500;1461;2797;2707;1963;1735;1884;1928;2035;2109;2455;2657;2517;2056;1236;823;531;420;198;
MQ_02020_FV3_L (MQ102);2;1;0;0;2;4;32;64;59;56;57;66;57;57;65;61;68;55;47;47;24;18;10;5;
LSA 8140 Schleifen (MQ1020);75;41;23;32;87;284;863;1433;1322;1047;993;1003;1020;1082;1131;1373;1330;1454;1198;751;514;321;282;134;
MQ_01210_FV32_L (MQ1021);1;0;1;2;3;17;134;189;196;84;50;45;66;62;50;68;50;52;55;35;20;11;17;8;
MQ_03030_FV1_L (MQ1023);0;0;0;0;1;3;9;13;25;14;14;13;22;13;18;15;13;16;21;10;11;2;4;4;
MQ_01200_FV1_G (MQ1024);51;26;31;12;43;171;560;929;852;675;731;910;1015;1070;1183;1522;1666;1431;1122;691;482;364;303;143;
MQ_01121_FV1_G (MQ1025);7;3;0;4;4;19;82;190;273;242;223;187;164;184;186;180;194;175;170;132;67;33;22;18;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;1;1;1;2;2;3;3;3;3;4;4;4;3;3;2;1;1;0;
MQ_01121_FV3_G (MQ1027);3;1;0;0;2;3;24;43;59;73;98;122;149;167;168;190;185;204;162;134;103;55;32;14;
MQ_01121_FV1_R (MQ1028);1;0;0;1;1;3;11;26;37;33;31;25;22;25;25;25;26;24;23;18;9;5;3;3;
MQ_01200_FV1_L (MQ1029);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);7;0;0;1;2;3;1;18;22;18;21;17;16;14;14;15;13;19;17;18;6;10;8;4;
---Test (MQ1032);20;5;14;6;20;83;218;447;365;225;216;297;323;306;384;459;512;438;401;237;137;107;110;36;
MQ_09040_FV1_G (MQ1033);28;15;0;9;10;35;100;245;216;180;192;232;235;237;253;300;339;398;313;238;162;122;108;54;
MQ_09040_FV3_G (MQ1034);21;9;2;3;17;55;194;273;323;361;326;291;261;306;298;345;321;312;300;200;142;94;62;44;
MQ_09050_FV1_G (MQ1035);30;18;9;13;21;84;304;523;434;368;323;462;508;545;531;616;649;615;558;403;283;225;186;94;
MQ_09050_FV3_G (MQ1036);32;9;4;6;26;128;419;439;519;559;429;368;368;418;408;470;469;492;426;343;238;134;101;49;
MQ_09060_FV11_G (MQ1037);28;19;9;14;20;95;332;527;433;344;332;436;492;564;544;646;641;591;536;393;274;210;181;87;
MQ_09060_FV11L (MQ1038);5;1;0;1;1;4;21;64;47;40;36;37;48;37;47;32;44;50;41;29;25;21;13;5;
MQ_09060_FV2_L (MQ1039);5;2;2;0;5;26;74;158;138;131;103;117;159;177;231;236;267;210;161;100;95;58;23;5;
MQ_03023_FV1_G (MQ104);24;8;8;4;14;75;309;735;658;404;397;462;449;505;571;723;819;723;501;341;201;171;119;45;
MQ_09060_FV2_R (MQ1040);1;1;0;0;1;5;15;33;28;27;21;24;33;36;47;49;55;43;33;20;19;12;5;1;
MQ_09060_FV3_G (MQ1041);38;12;6;17;33;116;422;418;526;538;435;350;358;393;408;452;476;495;422;356;225;124;93;49;
MQ_09060_FV3_R (MQ1042);6;2;0;3;8;62;193;223;257;199;148;121;127;142;154;172;160;159;155;146;82;53;25;28;
MQ_03250_FV1_R (MQ1043);3;1;0;1;1;4;17;34;27;20;22;30;31;31;32;36;43;45;36;27;17;14;11;6;
MQ_03250_FV1_G (MQ1044);15;6;3;5;7;23;94;195;154;116;126;173;177;175;183;207;241;255;203;155;98;81;62;35;
MQ_03250_FV1_L (MQ1045);11;6;1;5;7;18;39;63;63;61;64;75;51;68;65;75;62;105;82;71;48;31;31;12;
MQ_03250_FV2_R (MQ1046);2;2;1;2;4;13;35;52;59;50;56;54;49;52;54;52;59;53;53;41;29;18;14;7;
MQ_03250_FV2_G (MQ1047);15;13;7;11;29;94;254;383;434;363;408;397;356;385;399;384;433;386;385;299;211;135;104;49;
MQ_03250_FV2_L (MQ1048);9;7;4;6;13;51;162;192;169;171;152;171;182;208;207;247;252;227;212;152;99;64;75;36;
