Name  /  Date: 2015_01_02;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);21;36;8;10;13;45;104;137;178;261;264;316;336;348;362;336;381;342;324;247;186;140;175;125;
MQ_03020_FV4_L (MQ1);9;14;9;7;4;39;82;163;135;118;159;160;222;190;216;222;230;172;141;110;74;43;39;27;
MQ_03290_FV3_GR (MQ10);19;10;7;5;17;29;46;78;89;122;152;147;206;232;250;220;221;183;211;192;146;80;89;84;
MQ_03020_FV2_L (MQ100);4;2;0;0;1;4;7;17;11;16;27;20;21;27;33;31;19;24;13;18;16;9;9;6;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;0;0;1;1;1;1;2;2;2;2;2;2;2;1;1;0;0;0;
MQ_06170_FV4_L (MQ1002);0;2;0;0;0;0;0;4;6;11;6;12;13;9;14;11;16;10;9;3;3;2;3;1;
MQ_08050_FV3_L (MQ1003);2;3;0;0;15;16;25;18;48;73;141;163;178;158;157;144;146;111;68;56;29;10;2;3;
MQ_06161_FV3_L (MQ1004);13;5;1;5;6;32;72;91;103;136;156;167;164;180;185;195;190;166;151;115;63;58;41;44;
MQ_06170_FV6_L (MQ1005);1;0;1;1;2;2;8;19;20;22;28;26;28;31;30;35;29;32;23;18;15;8;7;8;
MQ_08110_FV1_LO (MQ1006);0;1;0;0;0;2;2;7;9;10;12;17;17;16;21;19;16;14;15;11;6;4;3;4;
MQ_08110_FV3_RO (MQ1007);0;0;0;0;2;2;4;11;15;28;28;36;29;26;24;24;27;24;18;12;8;4;1;1;
MQ_06160_FV2_R (MQ1009);9;11;4;6;13;38;61;78;96;142;189;176;183;193;214;236;187;196;164;136;88;57;58;37;
MQ_02020_FV4_L (MQ101);18;14;11;6;9;16;69;115;139;151;193;216;288;360;285;348;323;355;246;151;121;91;50;31;
MQ_03030_FV1_G (MQ1010);17;14;9;9;17;79;218;378;279;301;371;425;566;621;612;660;507;496;373;330;188;149;96;79;
LSA 3290 Schleifen (MQ1012);516;502;202;189;373;879;1657;2664;2978;4019;5181;5815;6253;6534;6785;6316;6532;5938;5412;5171;3737;2581;2793;2006;
LSA 8020 Schleifen (MQ1013);454;453;203;159;334;921;1688;2710;2858;3634;4335;4682;5403;5869;6080;5627;5679;5380;4947;4684;3276;2375;2757;2043;
LSA 8030 Schleifen (MQ1014);177;264;81;67;118;313;633;1027;1097;1395;1650;1926;2213;2473;2697;2403;2772;2643;2283;2288;1508;1142;1623;1066;
LSA 8031 Schleifen (MQ1015);107;110;52;48;91;268;630;1024;1037;1292;1332;1534;1685;1834;2156;1900;1791;2267;1709;1306;900;1101;671;577;
LSA 8040 Schleifen (MQ1016);292;239;196;159;357;1142;2461;4017;3866;4263;5419;6372;7036;7523;8102;7610;7249;6589;5963;4248;2731;1891;1461;1170;
LSA 8054 Schleifen (MQ1019);95;61;42;36;73;224;532;985;970;1127;1410;1701;1842;1974;1969;1909;1881;1710;1466;1052;694;484;357;326;
MQ_02020_FV3_L (MQ102);1;0;2;0;0;6;6;14;17;19;42;57;63;47;64;64;69;69;59;41;26;12;13;13;
LSA 8140 Schleifen (MQ1020);61;40;24;17;60;146;294;517;514;668;834;945;1060;1057;1070;1075;1076;990;887;647;486;329;258;206;
MQ_01210_FV32_L (MQ1021);1;1;0;1;2;5;44;68;61;27;21;24;44;50;34;37;29;38;27;26;20;7;9;5;
MQ_01081_FV3_G (MQ1022);30;14;15;6;8;45;79;131;109;136;146;190;239;232;247;268;268;287;240;230;166;103;101;106;
MQ_03030_FV1_L (MQ1023);0;0;0;0;0;2;7;3;11;4;1;9;9;10;11;14;9;5;11;4;2;1;3;5;
MQ_01200_FV1_G (MQ1024);70;51;25;17;17;67;195;326;330;400;581;609;867;982;1122;1239;1201;1187;1007;732;489;308;262;256;
MQ_01121_FV1_G (MQ1025);6;2;3;1;3;7;39;63;89;144;209;280;248;266;272;258;200;136;121;81;48;25;32;20;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;1;1;1;1;2;3;3;4;5;5;5;5;5;4;2;1;1;1;
MQ_01121_FV3_G (MQ1027);3;4;0;0;1;5;21;21;36;50;79;124;149;203;240;251;264;259;221;181;92;58;21;29;
