Name  /  Date: 2016_10_23;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);168;135;97;96;79;95;94;78;82;116;184;203;243;283;372;349;337;374;345;283;204;136;112;64;
MQ_03020_FV4_L (MQ1);33;40;13;14;11;18;13;12;28;49;69;124;136;142;198;192;183;187;163;107;57;43;24;19;
MQ_03290_FV3_GR (MQ10);140;130;96;83;61;73;67;66;67;87;115;156;199;205;230;222;228;250;234;227;187;135;117;58;
MQ_03020_FV2_L (MQ100);11;4;7;2;1;1;4;6;10;10;13;15;18;27;30;38;34;36;31;33;26;18;9;5;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;2;1;2;2;1;1;0;0;0;
MQ_06170_FV4_L (MQ1002);1;0;2;0;0;0;0;1;2;2;5;2;8;6;15;8;11;9;10;8;6;3;0;2;
MQ_08050_FV3_L (MQ1003);4;1;0;1;4;1;2;3;3;6;16;16;18;28;27;24;16;17;13;6;7;4;0;2;
MQ_06161_FV3_L (MQ1004);41;24;14;11;12;12;36;13;20;76;89;111;181;151;223;205;189;219;191;122;111;67;37;21;
MQ_06170_FV6_L (MQ1005);10;8;6;3;2;2;2;4;9;11;19;28;31;34;38;30;29;30;32;25;18;12;7;2;
MQ_08110_FV1_LO (MQ1006);2;2;1;0;0;1;1;2;4;6;6;7;7;7;7;10;6;10;12;9;6;3;2;1;
MQ_08110_FV3_RO (MQ1007);1;2;0;0;0;0;0;2;6;14;12;9;11;9;12;11;11;8;12;8;5;2;2;1;
LSA 29120 Schleifen (MQ1008);340;156;137;89;111;95;99;117;191;364;596;700;790;840;977;898;919;892;917;645;512;320;212;168;
MQ_06160_FV2_R (MQ1009);47;47;33;30;11;33;19;23;40;78;105;100;131;127;159;186;151;191;184;135;97;66;37;19;
MQ_02020_FV4_L (MQ101);37;21;14;18;14;13;25;23;22;94;107;116;124;153;206;210;230;230;232;143;129;104;63;27;
MQ_03030_FV1_G (MQ1010);102;58;38;33;26;26;65;42;73;160;240;327;389;504;589;534;517;543;561;365;258;185;107;51;
LSA 3290 Schleifen (MQ1012);2876;2513;1726;1635;1227;1294;1165;879;1303;2299;3007;3924;4616;5077;5882;5794;5719;5926;5355;4741;3792;2559;1893;1102;
LSA 8030 Schleifen (MQ1014);1090;1132;694;697;525;504;416;308;529;841;1242;1455;1711;1954;2422;2082;2296;2216;1874;1634;1302;855;828;429;
LSA 8031 Schleifen (MQ1015);1343;1244;1200;984;845;670;635;514;899;1022;1169;1325;1492;1756;2017;1781;2008;2530;1592;1260;797;504;487;421;
LSA 8032 Schleifen (MQ1017);787;748;485;401;379;243;293;282;448;762;1045;1335;1565;1907;2100;1902;1840;2080;1739;1342;995;678;599;313;
LSA 8041 Schleifen (MQ1018);517;483;335;258;261;181;208;215;328;539;703;871;994;1192;1425;1236;1255;1380;1210;946;643;482;367;192;
LSA 8054 Schleifen (MQ1019);395;287;197;163;135;125;152;185;243;486;704;956;1046;1193;1343;1250;1179;1209;1286;930;634;434;335;168;
MQ_02020_FV3_L (MQ102);9;2;3;3;1;1;6;5;9;12;31;27;29;30;40;30;29;33;28;34;23;19;15;5;
LSA 8140 Schleifen (MQ1020);244;179;128;103;85;87;84;96;190;368;518;641;758;827;946;828;872;876;865;613;440;290;217;109;
