Name  /  Date: 2015_06_20;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);161;111;91;78;66;75;94;107;202;252;331;354;353;371;356;386;317;350;323;329;207;178;192;202;
MQ_03020_FV4_L (MQ1);27;32;20;12;13;44;50;71;149;145;173;232;227;225;216;190;144;178;172;120;87;47;62;43;
MQ_03290_FV3_GR (MQ10);131;105;68;70;68;74;59;83;126;160;215;198;206;233;233;235;245;244;228;218;147;109;134;114;
MQ_03020_FV2_L (MQ100);11;7;8;2;1;2;5;17;19;23;27;28;51;28;35;26;42;26;36;21;19;8;13;15;
Alle Motion Det Albersloherweg (MQ1000);9898;7305;4786;4205;4704;5899;7184;11901;19644;27473;34452;36677;39475;39976;41235;39239;37624;35994;35393;28498;21468;14659;14461;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;0;0;1;1;2;1;2;2;2;2;2;2;2;1;1;1;0;0;
MQ_06170_FV4_L (MQ1002);1;0;0;0;0;0;0;6;4;4;11;13;16;6;13;14;7;7;13;5;7;6;1;4;
MQ_08050_FV3_L (MQ1003);3;0;0;2;3;10;10;17;65;105;158;159;171;161;148;172;145;138;112;88;40;8;1;4;
MQ_06161_FV3_L (MQ1004);25;15;12;12;15;26;37;69;155;188;178;198;197;186;187;176;159;172;186;156;118;64;65;54;
MQ_06170_FV6_L (MQ1005);9;4;3;1;1;3;5;10;26;38;35;37;32;33;37;30;35;33;26;29;23;9;10;7;
MQ_08110_FV1_LO (MQ1006);2;2;1;1;1;1;1;3;5;9;11;14;13;13;13;15;13;12;13;11;5;4;3;2;
MQ_08110_FV3_RO (MQ1007);2;1;1;0;0;3;4;6;16;17;28;22;29;21;16;19;16;17;14;13;11;7;2;3;
MQ_06160_FV2_R (MQ1009);55;26;30;23;28;37;37;71;109;123;205;202;190;167;171;176;141;155;152;132;122;91;61;53;
MQ_02020_FV4_L (MQ101);37;36;17;14;20;25;56;87;114;157;183;210;284;307;300;275;249;283;247;176;142;90;70;78;
MQ_03030_FV1_G (MQ1010);142;76;37;24;32;54;98;224;331;405;434;470;602;571;647;619;616;575;503;348;260;173;160;175;
LSA 3290 Schleifen (MQ1012);2683;2293;1409;1287;1373;1508;1486;2137;3422;4617;5772;6036;6314;6621;6497;6357;5921;5981;5674;5352;4213;3100;3433;3081;
LSA 8020 Schleifen (MQ1013);2516;2223;1472;1280;1502;1437;1365;1829;2869;3594;4836;4973;5344;5888;5792;5492;5240;5266;5265;4963;3668;2828;3025;3155;
LSA 8030 Schleifen (MQ1014);1042;906;572;494;484;521;495;666;1115;1425;1928;2042;2096;2450;2352;2162;2182;2178;2284;2175;1578;1217;1532;1417;
LSA 8031 Schleifen (MQ1015);794;696;602;561;645;563;560;632;966;1175;1426;1495;1683;1797;1820;1677;1645;1617;1727;1491;1070;903;939;1253;
LSA 8040 Schleifen (MQ1016);1273;874;617;490;702;875;1175;2082;3420;4573;5846;6307;6571;6915;7339;6550;6423;5946;5899;4374;3149;2020;1791;1860;
LSA 8032 Schleifen (MQ1017);798;593;434;389;454;375;405;679;1129;1431;1879;2109;2380;2540;2561;2430;2361;2233;2233;1863;1464;995;1061;1103;
LSA 8041 Schleifen (MQ1018);537;341;264;225;267;223;258;512;914;1162;1494;1589;1720;1677;1747;1659;1692;1547;1574;1232;888;644;656;734;
LSA 8054 Schleifen (MQ1019);365;259;169;149;148;215;279;547;879;1223;1581;1642;1788;1779;1937;1753;1657;1593;1592;1196;883;532;493;527;
MQ_02020_FV3_L (MQ102);4;7;3;6;1;5;9;9;24;37;56;60;56;66;68;69;61;58;54;35;30;12;12;10;
LSA 8140 Schleifen (MQ1020);211;158;90;73;77;148;182;314;513;769;924;997;1045;1024;1092;1053;1015;957;931;728;581;426;366;325;
MQ_01210_FV32_L (MQ1021);13;7;3;2;2;5;4;13;28;48;25;20;31;28;25;36;36;31;32;38;13;9;13;6;
MQ_01081_FV3_G (MQ1022);130;74;42;47;45;44;62;98;163;213;266;291;322;323;303;308;295;271;290;210;198;126;139;133;
MQ_03030_FV1_L (MQ1023);8;7;2;1;1;6;6;8;10;8;20;16;12;16;19;23;18;13;64;15;11;7;5;13;
MQ_01200_FV1_G (MQ1024);392;221;136;96;89;85;137;232;397;558;715;948;1055;1128;1214;1243;1306;1263;1094;756;525;390;356;394;
MQ_01121_FV1_G (MQ1025);18;19;11;14;23;50;82;140;223;354;353;340;305;309;268;226;212;179;145;114;70;47;39;32;
MQ_01121_FV3_L (MQ1026);1;0;0;0;0;0;0;1;1;2;4;5;5;6;5;5;5;5;5;3;2;1;1;1;
MQ_01121_FV3_G (MQ1027);21;7;7;3;3;4;16;46;60;98;169;252;251;295;249;254;256;227;234;154;78;61;55;53;
MQ_01121_FV1_R (MQ1028);3;3;2;2;3;7;11;19;30;48;48;46;42;42;37;31;29;24;20;15;10;6;6;4;
MQ_01200_FV1_L (MQ1029);11;8;3;3;0;2;4;10;25;25;38;38;38;45;41;52;46;46;41;16;15;11;14;14;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);7;7;2;0;3;7;7;12;7;9;15;23;21;24;22;17;15;8;7;13;4;13;7;8;
