Name  /  Date: 2016_08_02;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);50;13;12;20;22;90;269;318;328;327;325;338;347;337;368;360;352;354;370;332;227;168;174;75;
MQ_03020_FV4_L (MQ1);15;12;8;10;13;51;131;270;246;209;174;145;173;178;221;237;278;301;252;151;89;63;52;32;
MQ_03290_FV3_GR (MQ10);47;21;17;9;20;69;148;206;233;179;173;183;208;203;208;229;242;242;244;209;142;123;115;53;
MQ_03020_FV2_L (MQ100);4;0;0;0;3;3;16;17;15;26;38;24;27;22;40;35;47;40;24;27;19;8;5;9;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;1;2;1;1;1;2;2;2;2;3;2;2;1;1;1;1;0;
MQ_06170_FV4_L (MQ1002);1;0;0;0;0;0;3;5;7;15;6;8;7;12;10;12;8;7;10;9;5;1;0;3;
MQ_08050_FV3_L (MQ1003);2;2;2;2;6;22;45;31;64;81;126;139;144;110;118;125;128;125;114;81;24;6;4;2;
MQ_06161_FV3_L (MQ1004);13;5;5;2;6;51;186;265;295;198;197;203;194;188;195;221;245;260;227;176;112;71;44;25;
MQ_06170_FV6_L (MQ1005);2;2;0;1;2;6;19;52;43;37;30;27;28;33;30;37;45;38;35;30;17;14;8;6;
MQ_08110_FV1_LO (MQ1006);0;1;0;0;0;1;5;9;13;15;14;17;19;15;17;21;30;36;29;12;7;6;4;3;
MQ_08110_FV3_RO (MQ1007);0;0;0;0;0;1;6;16;20;19;26;20;25;18;19;27;21;30;23;14;12;6;2;0;
MQ_06160_FV2_R (MQ1009);13;6;7;6;18;53;155;209;229;214;189;172;196;187;202;220;216;225;189;154;91;71;41;28;
MQ_02020_FV4_L (MQ101);13;8;7;6;11;40;121;237;243;193;227;204;231;256;265;305;377;342;292;193;136;104;54;35;
