Name  /  Date: 2016_08_24;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);35;22;10;7;21;101;263;347;348;383;346;347;339;355;345;352;380;349;370;321;234;209;177;80;
MQ_03020_FV4_L (MQ1);18;8;5;4;10;34;124;298;282;225;177;201;191;250;245;262;292;274;229;160;122;75;45;29;
MQ_03290_FV3_GR (MQ10);34;23;13;21;20;71;136;230;209;179;176;206;244;227;197;233;234;196;222;161;156;144;118;62;
MQ_03020_FV2_L (MQ100);2;0;0;1;1;2;13;33;34;27;19;23;45;30;24;29;39;43;27;29;17;24;12;6;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;0;
MQ_06170_FV4_L (MQ1002);0;1;0;0;0;0;3;7;7;24;9;21;27;15;23;29;29;35;32;19;17;2;6;1;
MQ_08050_FV3_L (MQ1003);4;2;2;1;12;35;40;56;85;120;103;107;141;127;100;114;111;135;135;99;48;15;1;1;
MQ_06161_FV3_L (MQ1004);12;5;3;2;6;50;181;352;349;240;223;182;150;195;195;232;231;264;261;140;127;80;79;24;
MQ_06170_FV6_L (MQ1005);4;0;0;2;1;7;31;60;44;32;31;29;33;28;35;52;39;37;48;32;17;18;13;8;
MQ_08110_FV1_LO (MQ1006);1;0;0;0;0;1;6;8;14;13;14;16;15;12;15;20;20;17;14;12;8;5;2;3;
MQ_08110_FV3_RO (MQ1007);0;0;0;0;0;1;8;13;21;20;25;24;23;19;18;23;21;22;22;13;14;8;2;1;
LSA 29120 Schleifen (MQ1008);60;47;33;35;77;333;927;1345;1218;1045;1039;1101;1231;1138;1262;1354;1456;1568;1187;881;775;424;355;173;
MQ_06160_FV2_R (MQ1009);14;8;6;4;10;63;147;304;251;224;235;191;176;170;202;192;184;223;205;150;101;83;74;28;
MQ_02020_FV4_L (MQ101);19;4;12;2;21;31;136;229;299;276;216;233;255;301;315;344;386;374;296;189;158;116;79;37;
MQ_03030_FV1_G (MQ1010);29;12;11;5;31;106;408;867;764;545;526;543;643;682;781;832;843;736;646;543;304;253;141;55;
LSA 3290 Schleifen (MQ1012);645;419;236;237;372;1442;3727;6138;6188;6097;6125;6136;6036;6123;6127;6319;6324;6087;5920;5024;4221;3338;2907;1500;
