Name  /  Date: 2016_05_30;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03030_FV1_L (MQ1023);;30;9;12;16;20;15;11;12;21;9;9;8;11;5;
MQ_01200_FV1_G (MQ1024);;722;853;1024;995;1204;1410;1691;1380;1108;698;529;430;313;154;
MQ_01121_FV1_G (MQ1025);;219;168;146;168;173;163;190;180;151;157;51;44;26;9;
MQ_01121_FV3_L (MQ1026);;2;3;3;3;3;3;4;4;4;3;2;1;2;0;
MQ_01121_FV3_G (MQ1027);;107;132;138;138;135;162;176;188;178;143;73;46;72;18;
MQ_01121_FV1_R (MQ1028);;30;23;20;23;24;22;26;25;21;21;7;6;4;1;
MQ_01200_FV1_L (MQ1029);;38;36;33;48;46;50;63;92;49;50;38;17;22;5;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);;22;9;12;17;20;22;23;16;22;24;8;10;8;5;
Test (MQ1032);;229;457;456;479;468;502;524;525;522;427;330;187;161;96;
MQ_09040_FV1_G (MQ1033);;235;245;252;256;254;304;357;353;306;248;209;139;120;51;
MQ_09040_FV3_G (MQ1034);;325;239;264;259;292;300;312;320;275;237;166;93;74;27;
MQ_09050_FV1_G (MQ1035);;417;448;484;497;503;574;649;601;589;423;331;247;191;67;
MQ_09050_FV3_G (MQ1036);;560;352;398;378;453;446;487;505;459;402;243;158;111;33;
MQ_09060_FV11_G (MQ1037);;360;443;469;499;515;567;637;572;551;396;305;232;183;66;
MQ_09060_FV11L (MQ1038);;40;32;39;30;51;39;37;45;48;57;42;18;21;4;
MQ_09060_FV2_L (MQ1039);;140;115;147;149;181;197;223;187;149;113;89;60;42;13;
MQ_03023_FV1_G (MQ104);;352;402;464;525;626;673;788;710;478;389;237;194;116;51;
MQ_09060_FV2_R (MQ1040);;29;24;30;30;37;40;46;38;31;23;18;12;9;3;
MQ_09060_FV3_G (MQ1041);;404;351;375;358;449;448;503;530;474;395;236;164;103;43;
MQ_09060_FV3_R (MQ1042);;95;99;137;120;144;135;169;159;164;134;86;42;22;11;
MQ_03250_FV1_R (MQ1043);;27;29;31;31;31;36;44;41;36;30;25;16;13;5;
MQ_03250_FV1_G (MQ1044);;151;166;177;173;176;201;251;235;204;173;144;89;73;29;
MQ_03250_FV1_L (MQ1045);;100;77;68;60;72;91;85;93;71;60;50;29;39;17;
MQ_03250_FV2_R (MQ1046);;56;53;52;54;57;58;63;61;52;45;29;19;17;8;
MQ_03250_FV2_G (MQ1047);;408;389;382;392;421;423;459;447;378;327;214;142;122;61;
MQ_03250_FV2_L (MQ1048);;179;199;195;201;195;242;259;233;231;158;117;78;56;25;
MQ_03250_FV3_R (MQ1049);;90;68;80;72;90;83;85;89;87;74;49;32;20;8;
MQ_03250_FV3_G (MQ105);;269;205;239;217;269;249;254;266;262;221;146;95;59;23;
MQ_03250_FV3_L (MQ1050);;93;79;78;80;87;83;114;115;87;102;74;37;31;8;
MQ_03250_FV4_R (MQ1051);;88;79;91;85;100;100;107;105;102;77;61;47;44;16;
MQ_03250_FV4_G (MQ1052);;353;318;365;340;399;401;427;418;406;308;243;189;178;63;
MQ_03250_FV4_L (MQ1053);;49;13;22;27;20;32;22;34;26;21;21;7;7;4;
MQ_03030_FV1_R (MQ1054);;55;44;50;47;53;82;139;105;99;36;26;6;5;5;
MQ_03030_FV2_G (MQ1055);;1;1;2;3;2;1;1;2;2;1;1;1;1;0;
MQ_03030_FV2_L (MQ1056);;12;15;34;44;19;17;16;23;20;15;12;10;13;5;
MQ_03030_FV2_R (MQ1057);;8;10;23;30;13;12;11;16;14;11;8;7;9;4;
MQ_03030_FV3_G (MQ1058);;524;507;522;579;541;631;786;770;594;461;305;194;157;71;
MQ_03030_FV3_L (MQ1059);;63;57;63;69;52;79;104;137;97;52;42;26;20;12;
MQ_03080_FV4_R (MQ106);;70;66;56;60;57;87;76;74;50;60;30;24;12;8;
MQ_03030_FV3_R (MQ1060);;7;7;6;8;7;9;11;11;9;6;4;3;2;1;
MQ_03030_FV4_G (MQ1061);;7;9;8;13;13;14;11;12;9;12;8;6;3;2;
MQ_03030_FV4_L (MQ1062);;47;60;55;88;88;97;73;78;63;84;53;37;17;12;
MQ_03030_FV4_R (MQ1063);;47;60;55;88;88;97;73;78;63;84;53;37;17;12;
MQ_06070_10_D_TLS_S1S (MQ1064);;471;456;456;479;468;502;524;525;522;427;330;187;161;96;
MQ_06070_11_D_TLS_S3S4 (MQ1065);;536;545;486;531;503;570;635;557;516;480;347;222;191;109;
MQ_03120_FV1_G (MQ107);;927;984;1001;1105;1092;1401;1320;1274;1072;811;571;343;290;140;
MQ_03020_FV2_R (MQ108);;;
MQ_03120_FV1_R (MQ109);;10;10;10;11;11;14;13;12;11;8;6;4;3;2;
MQ_08050_FV2_L (MQ11);;522;495;488;526;499;626;636;580;440;293;201;110;37;22;
MQ_03120_FV2_L (MQ110);;36;38;41;40;40;54;60;39;32;24;24;14;9;1;
MQ_03120_FV2_R (MQ111);;20;23;13;25;35;19;29;33;17;14;14;3;6;0;
MQ_06160_FV3_L (MQ112);;60;89;63;51;68;79;85;94;91;46;44;27;10;4;
MQ_03120_FV3_G (MQ113);;847;789;847;970;998;1097;1126;1248;968;806;551;381;280;143;
MQ_03020_FV2_G (MQ114);;;
MQ_03120_FV3_L (MQ115);;55;37;58;52;56;56;46;53;34;27;37;18;7;2;
MQ_03140_FV1_G (MQ116);;796;727;796;878;925;1068;1115;1154;921;765;509;372;264;124;
MQ_03140_FV1_L (MQ117);;20;23;21;20;29;40;46;35;43;37;20;15;4;6;
MQ_03140_FV1_R (MQ118);;18;17;18;20;21;25;27;26;20;19;13;9;8;4;
MQ_03140_FV2_G (MQ119);;1;1;1;1;1;2;1;1;1;1;1;0;0;0;
MQ_03290_FV3_G (MQ12);;;214;208;204;217;230;232;215;210;191;165;85;125;57;
MQ_03140_FV2_L (MQ120);;13;17;16;22;12;30;19;17;20;14;15;5;3;3;
MQ_08040_FV1_L (MQ121);;;;56;56;80;113;104;84;78;79;33;31;45;8;
MQ_03140_FV2_R (MQ122);;20;28;25;35;20;47;30;27;31;22;24;7;5;4;
MQ_08040_FV1_G (MQ123);;;;531;539;559;578;629;550;482;392;309;213;186;92;
MQ_03140_FV3_G (MQ124);;866;956;955;1090;1080;1352;1323;1334;1087;838;548;329;278;122;
MQ_03140_FV3_L (MQ125);;13;12;38;24;22;24;23;39;35;19;13;14;10;1;
MQ_03140_FV3_R (MQ126);;15;17;16;18;19;24;24;23;19;15;11;7;5;3;
MQ_08040_FV1_R (MQ127);;;;149;188;194;244;234;207;176;106;64;47;43;23;
MQ_08040_FV2_R (MQ128);;;;51;69;67;62;51;61;58;54;20;15;14;5;
MQ_08040_FV2_L (MQ129);;;;200;169;204;197;186;172;138;92;48;35;22;12;
MQ_08050_FV3_G (MQ13);;752;727;738;679;848;998;1085;1021;742;487;334;212;158;80;
MQ_03140_FV4_G (MQ130);;14;14;15;39;29;30;33;31;32;11;21;6;7;4;
MQ_03140_FV4_L (MQ131);;43;40;37;39;44;37;46;37;51;37;18;8;11;3;
MQ_03160_FV1_G (MQ132);;744;698;758;796;884;968;1014;1010;868;728;471;333;246;98;
MQ_03160_FV1_L (MQ133);;223;219;225;250;262;275;297;296;266;196;146;102;68;37;
MQ_03160_FV1_R (MQ134);;53;51;53;56;62;67;71;66;59;52;36;25;18;8;
MQ_03160_FV2_G (MQ135);;349;358;377;410;395;500;505;453;359;288;179;114;96;45;
MQ_03160_FV2_L (MQ136);;54;43;77;70;87;132;126;125;78;41;18;10;6;3;
MQ_08040_FV3_L (MQ137);;;;514;483;573;760;803;812;539;335;218;139;103;45;
MQ_03160_FV3_G (MQ138);;617;641;607;675;676;746;755;811;670;521;374;235;196;85;
MQ_08040_FV3_R (MQ139);;;;209;178;206;281;283;278;202;113;75;51;21;11;
MQ_03070_FV1_L (MQ14);;34;53;30;42;36;40;48;45;20;19;14;7;4;2;
MQ_08040_FV3_G (MQ140);;;;546;553;600;628;632;550;449;358;262;150;90;53;
MQ_03160_FV3_L (MQ141);;15;21;22;22;20;28;47;43;25;30;17;14;9;5;
MQ_03160_FV3_R (MQ142);;3;3;3;4;4;4;4;4;4;3;2;1;1;0;
MQ_03160_FV4_G (MQ143);;102;138;152;174;145;152;160;142;129;135;96;81;38;30;
MQ_03160_FV4_L (MQ144);;258;356;362;361;365;405;425;406;356;349;249;187;108;55;
MQ_03171_FV1_G (MQ145);;648;599;720;719;799;881;931;924;747;616;389;282;201;83;
MQ_08040_FV4_R (MQ146);;;;519;551;517;600;680;645;535;327;205;167;92;51;
MQ_08040_FV4_L (MQ147);;;;160;161;171;160;164;144;162;113;57;34;24;15;
MQ_08040_FV6_R (MQ148);;;;41;28;32;37;33;49;25;35;29;12;17;2;
MQ_03171_FV1_L (MQ149);;10;8;11;10;10;13;13;14;10;12;2;0;3;0;
MQ_03290_FV4_G (MQ15);;;190;197;191;204;212;225;250;218;221;148;94;79;50;
MQ_03171_FV3_G (MQ151);;632;612;598;659;674;719;753;814;663;541;396;270;200;81;
MQ_03171_FV3_R (MQ152);;3;3;3;3;3;3;3;4;3;3;2;1;1;0;
MQ_03180_FV1_G (MQ153);;411;397;423;480;482;522;554;576;456;392;293;221;179;62;
MQ_03180_FV1_L (MQ154);;62;61;55;52;63;61;74;73;60;35;27;16;21;4;
MQ_03180_FV1_R (MQ155);;29;28;30;32;33;36;36;41;33;28;22;15;14;5;
MQ_03180_FV2_G (MQ156);;163;173;136;148;143;155;142;163;121;96;59;52;37;12;
MQ_03180_FV2_L (MQ157);;;;;;;;;;;;;;;;
MQ_03180_FV2_R (MQ158);;23;25;19;21;20;22;20;23;17;14;8;8;5;2;
MQ_03180_FV3_G (MQ159);;434;362;394;446;474;513;528;523;436;388;226;165;114;47;
MQ_03290_FV4_L (MQ16);;;239;245;248;255;249;262;241;214;183;138;89;70;31;
MQ_03180_FV3_L (MQ160);;241;233;303;271;332;374;437;405;326;226;151;113;67;31;
MQ_03180_FV3_R (MQ161);;11;9;9;11;12;14;15;15;12;10;6;5;3;1;
MQ_03180_FV4_G (MQ162);;105;87;92;84;93;128;111;110;108;89;51;33;18;7;
MQ_08041_FV1_G (MQ163);;;476;453;479;506;527;575;531;428;361;327;256;249;106;
MQ_03180_FV4_L (MQ164);;42;52;50;49;52;58;52;58;60;46;26;30;21;9;
MQ_08041_FV1_L (MQ165);;;56;66;45;47;40;37;40;38;24;17;11;6;1;
MQ_08041_FV1_R (MQ166);;;33;9;19;24;21;13;13;12;7;11;6;7;3;
MQ_03180_FV4_R (MQ167);;213;259;217;210;232;246;279;287;260;192;117;66;60;30;
MQ_03021_FV1_G (MQ168);;593;580;596;660;616;730;901;939;699;536;356;222;179;90;
MQ_08041_FV2_L (MQ169);;;116;111;130;133;143;143;112;135;97;38;25;14;13;
MQ_03070_FV1_R (MQ17);;132;147;142;133;163;147;145;148;124;120;81;36;33;15;
MQ_05010_FV1_L (MQ170);;348;316;342;345;370;407;441;401;347;289;184;97;104;49;
MQ_05010_FV1_R (MQ171);;48;50;50;54;40;55;66;39;25;18;8;7;3;4;
MQ_08041_FV3_G (MQ172);;;504;437;463;488;498;494;486;401;351;293;178;119;65;
MQ_05010_FV2_G (MQ173);;259;301;270;281;289;285;324;297;287;199;144;146;81;67;
MQ_08041_FV3_L (MQ174);;;40;27;17;23;19;24;13;15;11;4;5;3;2;
MQ_08041_FV3_R (MQ175);;;132;134;126;138;127;106;116;142;72;18;19;4;7;
MQ_05010_FV2_R (MQ176);;240;240;285;302;306;324;378;378;336;308;210;169;103;63;
MQ_03021_FV3_G (MQ177);;537;627;741;842;900;1037;1222;1010;772;592;398;317;191;96;
MQ_08041_FV4_L (MQ178);;;10;6;3;11;4;11;8;6;1;5;3;0;3;
MQ_05010_FV3_G (MQ179);;202;259;328;347;334;710;648;526;300;175;75;43;16;13;
MQ_03070_FV2_G (MQ18);;182;183;181;191;176;198;252;214;226;142;112;90;105;35;
MQ_03020_FV3_L (MQ180);;;
MQ_05010_FV3_L (MQ181);;28;49;59;60;59;144;134;110;67;36;11;9;5;4;
MQ_16130_FV1_G (MQ182);;;
MQ_03020_FV3_G (MQ183);;;
MQ_16130_FV1_L (MQ184);;;
MQ_16130_FV1_R (MQ185);;;
MQ_16130_FV2_G (MQ186);;;
MQ_16130_FV2_L (MQ187);;;
MQ_16130_FV2_R (MQ188);;;
MQ_16130_FV3_G (MQ189);;;
MQ_03290_FV5_R (MQ19);;;67;58;53;71;92;104;84;60;35;45;36;41;15;
MQ_16130_FV3_L (MQ190);;;
MQ_16130_FV3_R (MQ191);;;
MQ_16130_FV4_G (MQ192);;;
MQ_16130_FV4_L (MQ193);;;
MQ_16130_FV4_R (MQ194);;;
MQ_03040_FV1_G (MQ195);;500;549;627;688;786;915;1128;903;713;515;308;269;164;78;
MQ_03040_FV1_L (MQ196);;56;19;21;28;28;30;22;11;14;10;12;7;7;3;
MQ_03040_FV1_R (MQ197);;11;6;11;10;7;15;11;9;8;0;3;1;1;1;
MQ_03040_FV2_G (MQ198);;20;24;28;26;27;40;54;43;27;14;13;5;5;2;
MQ_03040_FV2_L (MQ199);;20;24;28;26;27;40;54;43;27;14;13;5;5;2;
MQ_03070_FV1_G (MQ2);;367;340;372;414;420;503;563;484;390;305;182;130;86;51;
MQ_03070_FV2_L (MQ20);;48;44;56;46;54;70;122;69;56;42;20;21;14;6;
MQ_08054_FV1_R (MQ200);;100;74;104;104;94;74;49;51;40;19;22;7;2;3;
MQ_08054_FV1_G (MQ201);;810;783;791;925;910;1106;1263;1239;1049;757;513;351;266;128;
MQ_03040_FV2_R (MQ202);;20;24;28;26;27;40;54;43;27;14;13;5;5;2;
MQ_08054_FV2_R (MQ203);;40;15;24;24;33;48;56;36;28;10;9;5;0;1;
MQ_08054_FV2_L (MQ204);;65;86;113;86;94;171;192;157;99;28;14;21;1;2;
MQ_03040_FV3_G (MQ205);;569;534;559;617;584;699;843;856;645;505;335;199;161;71;
MQ_03040_FV3_L (MQ206);;11;11;6;5;6;11;8;11;8;8;5;4;7;0;
MQ_03040_FV3_R (MQ207);;28;26;23;30;26;32;38;40;31;23;15;9;8;5;
MQ_08054_FV3_G (MQ208);;670;787;745;717;801;858;854;822;717;516;344;198;144;88;
MQ_08054_FV3_L (MQ209);;;16;14;18;4;8;11;12;5;1;1;1;0;0;
MQ_03020_FV4_G (MQ21);;;
MQ_08060_FV1_R (MQ210);;69;52;58;72;74;74;49;53;35;27;12;13;9;9;
MQ_03040_FV4_G (MQ211);;10;12;13;11;13;18;18;16;11;8;5;5;1;0;
MQ_08060_FV1_G (MQ212);;608;624;619;693;690;905;1056;1094;929;665;471;316;244;112;
MQ_03040_FV4_L (MQ213);;10;12;13;11;13;18;18;16;11;8;5;5;1;0;
MQ_08060_FV1_L (MQ214);;102;98;92;137;127;137;146;137;101;52;29;16;7;2;
MQ_03040_FV4_R (MQ215);;10;12;13;11;13;18;18;16;11;8;5;5;1;0;
MQ_03050_FV1_G (MQ216);;552;572;649;698;770;865;1038;856;679;518;331;265;166;84;
MQ_03050_FV1_L (MQ217);;189;172;151;167;174;183;153;138;150;132;81;47;25;11;
MQ_02010_FV3_L (MQ218);;11;10;11;11;13;14;17;18;30;28;8;5;4;1;
MQ_08060_FV2_G (MQ219);;82;100;99;101;97;102;131;129;83;53;36;17;26;3;
MQ_03020_FV4_R (MQ22);;;
MQ_08060_FV2_L (MQ220);;98;86;85;117;112;131;139;155;133;92;68;57;65;27;
MQ_03050_FV1_R (MQ221);;59;81;84;81;78;59;52;58;43;32;33;23;9;7;
MQ_03050_FV2_G (MQ222);;135;162;198;187;171;189;228;193;207;181;111;84;80;37;
MQ_03050_FV2_L (MQ223);;42;62;73;79;86;104;124;94;83;71;32;22;27;8;
MQ_08060_FV3_R (MQ224);;76;68;74;77;96;68;72;106;57;56;36;20;12;4;
MQ_08060_FV3_G (MQ225);;685;651;599;584;662;686;668;623;588;455;279;172;107;77;
MQ_03050_FV2_R (MQ226);;166;188;214;187;186;245;292;257;224;172;106;82;71;33;
MQ_08060_FV3_L (MQ227);;177;162;189;167;159;166;214;175;149;91;56;49;29;13;
MQ_03050_FV3_G (MQ228);;478;473;511;537;555;634;848;822;601;465;319;188;143;73;
MQ_03050_FV3_L (MQ229);;55;46;56;47;40;52;31;41;21;15;25;12;8;1;
MQ_03020_FV3_R (MQ23);;;
MQ_03050_FV3_R (MQ230);;76;63;41;58;51;70;61;69;60;53;27;13;13;3;
MQ_03050_FV4_G (MQ231);;88;115;114;115;129;141;149;135;109;78;56;46;23;8;
MQ_03050_FV4_L (MQ232);;61;89;79;80;63;101;98;101;69;53;34;33;9;5;
MQ_03060_FV1_G (MQ233);;820;807;850;912;998;1108;1258;1029;882;669;426;323;201;105;
MQ_08060_FV4_R (MQ234);;197;195;203;178;236;261;347;354;232;173;113;60;55;27;
MQ_08060_FV4_G (MQ235);;243;172;230;215;135;162;198;194;130;80;65;18;21;11;
MQ_03060_FV2_G (MQ236);;744;805;864;852;852;1032;1284;1241;944;731;490;322;255;126;
MQ_08060_FV4_L (MQ237);;82;53;54;60;62;78;83;64;38;26;27;12;10;2;
MQ_03130_FV1_G (MQ238);;738;680;752;819;861;998;1036;1098;888;707;468;348;249;127;
MQ_03130_FV1_L (MQ239);;36;44;45;49;58;56;57;57;42;36;33;18;9;2;
MQ_08020_FV1_L (MQ24);;;143;110;148;191;135;127;134;128;167;141;82;118;37;
MQ_03130_FV1_R (MQ240);;55;52;53;60;66;72;81;82;64;57;36;27;22;12;
MQ_03130_FV2_G (MQ241);;10;21;21;19;24;29;34;27;18;24;17;13;10;3;
MQ_03130_FV2_L (MQ242);;16;32;32;29;37;45;53;42;28;38;26;21;15;5;
MQ_03130_FV2_R (MQ243);;4;8;8;7;9;11;13;10;7;9;6;5;4;1;
MQ_06160_FV1_R (MQ244);;9;12;13;12;12;16;15;13;13;13;7;6;5;2;
MQ_03130_FV3_G (MQ245);;854;904;937;1042;1029;1288;1272;1232;1050;772;545;315;270;140;
MQ_03130_FV3_L (MQ246);;183;190;188;208;212;226;223;199;177;147;104;60;49;17;
MQ_03130_FV3_R (MQ247);;21;21;21;23;24;30;30;29;26;19;14;8;7;4;
MQ_03130_FV4_G (MQ248);;25;22;24;26;23;28;27;25;22;19;15;11;7;3;
MQ_03130_FV4_L (MQ249);;405;154;424;263;357;424;345;372;336;282;516;467;441;689;
MQ_08020_FV1_G (MQ25);;;681;688;726;745;767;779;708;684;573;470;281;273;121;
MQ_03130_FV4_R (MQ250);;74;67;73;77;70;84;80;74;66;57;44;31;20;10;
MQ_03150_FV1_G (MQ251);;785;774;844;901;956;1106;1115;1156;941;776;542;378;271;128;
MQ_06161_FV1_R (MQ252);;;
MQ_08070_FV1_G (MQ253);;864;865;876;928;987;1247;1471;1553;1224;887;616;389;322;143;
MQ_03150_FV1_L (MQ254);;124;112;100;109;128;128;131;141;96;80;52;34;32;14;
MQ_03150_FV1_R (MQ255);;20;20;23;24;27;32;33;33;26;23;15;11;8;4;
MQ_08070_FV2_R (MQ256);;18;14;22;17;15;25;23;20;14;29;10;5;10;4;
MQ_08070_FV2_L (MQ257);;33;18;34;39;33;54;67;57;40;15;15;5;6;4;
MQ_03150_FV2_G (MQ258);;134;205;159;129;160;229;304;347;184;99;65;384;32;13;
MQ_03150_FV2_L (MQ259);;309;300;227;211;521;356;346;395;195;257;206;166;58;150;
MQ_08052_FV1_G (MQ26);;842;752;765;841;853;1011;1093;1024;847;599;421;315;250;123;
MQ_08070_FV3_G (MQ260);;913;856;847;806;899;899;923;884;779;576;357;235;137;90;
MQ_03150_FV2_R (MQ261);;58;88;68;55;69;98;130;149;79;43;28;165;14;6;
MQ_08070_FV3_L (MQ262);;49;26;42;28;27;49;29;31;33;27;6;6;8;3;
MQ_03150_FV3_G (MQ263);;578;674;669;780;722;931;941;906;755;540;369;228;170;68;
MQ_03150_FV3_L (MQ264);;407;509;514;523;561;647;654;651;547;466;324;198;173;80;
MQ_03150_FV3_R (MQ265);;27;37;33;39;33;43;50;44;36;25;19;13;7;4;
MQ_08080_FV1_G (MQ266);;809;797;837;888;912;1166;1347;1378;1101;820;565;350;295;138;
MQ_08080_FV1_R (MQ267);;3;3;3;3;3;5;6;6;5;3;2;1;1;0;
MQ_08080_FV1_L (MQ268);;70;63;62;71;77;110;176;207;148;88;59;34;27;7;
MQ_06161_FV2_R (MQ269);;;
MQ_08020_FV2_R (MQ27);;;44;64;66;37;51;53;49;50;36;24;22;17;7;
MQ_06161_FV2_L (MQ270);;;
MQ_03150_FV4_G (MQ271);;59;66;74;89;80;108;96;104;89;67;49;38;28;11;
MQ_08080_FV2_R (MQ272);;45;66;71;50;65;65;77;72;64;54;32;19;8;3;
MQ_08080_FV2_L (MQ273);;12;18;19;13;17;17;20;19;17;14;8;5;2;1;
MQ_08080_FV2_G (MQ274);;3;4;5;3;4;4;5;5;4;4;2;1;1;0;
MQ_08080_FV3_R (MQ275);;33;39;35;27;34;42;38;53;49;35;26;22;9;3;
MQ_08080_FV3_G (MQ276);;897;820;814;792;849;879;870;823;759;537;330;230;137;89;
MQ_03150_FV4_L (MQ277);;77;90;100;104;83;117;105;134;103;86;61;42;29;17;
MQ_08080_FV3_L (MQ278);;20;19;22;20;18;17;27;16;28;16;7;11;2;2;
MQ_03150_FV4_R (MQ279);;54;61;69;82;73;99;89;97;83;61;45;35;26;10;
MQ_08020_FV2_L (MQ28);;;117;112;136;121;145;143;157;111;84;63;56;43;20;
MQ_03170_FV1_G (MQ280);;;
MQ_06161_FV3_G (MQ281);;;
MQ_08080_FV4_G (MQ282);;11;15;16;17;15;19;25;25;19;12;9;5;4;1;
MQ_08080_FV4_R (MQ283);;5;8;5;6;6;9;12;10;7;5;4;2;2;0;
MQ_08080_FV4_L (MQ284);;25;36;36;39;36;44;58;57;45;26;20;12;8;3;
MQ_03170_FV1_L (MQ285);;;
MQ_03170_FV1_R (MQ286);;;
MQ_06161_FV1_L (MQ287);;;
MQ_03170_FV2_G (MQ288);;;
MQ_03170_FV2_L (MQ289);;;
MQ_08052_FV1_R (MQ29);;24;17;16;19;19;18;18;10;8;8;1;1;0;0;
MQ_03170_FV2_R (MQ290);;;
MQ_03170_FV3_G (MQ291);;;
MQ_03170_FV3_L (MQ292);;;
MQ_08090_FV1_G (MQ293);;591;589;645;668;691;895;1029;1022;775;602;409;292;220;97;
MQ_03170_FV3_R (MQ294);;;
MQ_03170_FV4_G (MQ295);;;
MQ_03170_FV4_L (MQ296);;;
MQ_08090_FV1_L (MQ297);;215;244;230;249;243;297;344;386;348;243;167;76;76;41;
MQ_03170_FV4_R (MQ298);;;
MQ_08090_FV2_R (MQ299);;239;234;219;206;232;227;232;231;214;194;91;62;30;24;
MQ_03290_FV12_G (MQ3);;;209;210;202;215;224;216;223;206;193;136;87;85;39;
MQ_06160_FV2_G (MQ30);;14;16;18;18;20;29;28;26;22;17;10;7;5;2;
MQ_08090_FV2_L (MQ300);;51;49;47;37;49;59;63;46;45;37;29;11;4;2;
MQ_08063_FV1_G (MQ301);;236;185;169;178;160;183;172;164;126;96;45;33;20;20;
MQ_08063_FV1_L (MQ302);;18;24;28;34;33;44;34;45;31;19;22;12;6;6;
MQ_08090_FV3_G (MQ303);;537;475;489;457;544;528;488;486;473;300;191;151;93;66;
MQ_08063_FV2_L (MQ304);;228;237;205;256;240;262;273;263;189;103;75;26;20;16;
MQ_08063_FV2_R (MQ305);;23;23;20;25;24;26;27;26;19;10;7;3;2;2;
MQ_08063_FV3_G (MQ306);;371;264;290;300;283;384;570;465;302;241;115;79;81;23;
MQ_08090_FV3_R (MQ307);;97;90;108;89;82;119;138;120;101;79;61;26;16;3;
MQ_08063_FV3_R (MQ308);;117;83;91;95;89;121;180;147;96;76;36;25;26;7;
MQ_08062_FV1_G (MQ309);;428;401;368;406;397;456;416;401;301;197;137;64;35;35;
MQ_08020_FV3_G (MQ31);;;512;560;552;635;658;634;625;521;482;367;231;237;107;
MQ_08062_FV1_L (MQ310);;67;62;41;79;66;71;78;72;55;37;17;10;10;8;
MQ_08062_FV2_L (MQ311);;94;122;121;120;152;141;148;159;130;91;51;34;31;9;
MQ_08062_FV2_R (MQ312);;74;96;95;94;119;110;117;125;103;71;41;27;25;8;
MQ_08062_FV3_G (MQ313);;264;247;195;261;288;329;380;409;261;166;88;52;26;4;
MQ_08062_FV3_R (MQ314);;264;247;195;261;288;329;380;409;261;166;88;52;26;4;
MQ_08061_FV1_G (MQ315);;;
