Name  /  Date: 2015_10_25;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);172;160;;101;76;73;60;71;84;132;210;234;292;306;391;399;335;356;348;315;229;167;156;69;
MQ_03020_FV4_L (MQ1);32;0;;9;9;23;16;12;55;72;103;139;160;162;211;156;158;182;139;87;76;47;35;10;
MQ_03290_FV3_GR (MQ10);136;120;;86;71;59;57;76;57;120;160;191;213;248;237;232;246;238;244;246;203;160;135;49;
MQ_03020_FV2_L (MQ100);6;0;;5;3;2;2;0;8;13;20;10;55;27;40;31;32;44;24;35;11;7;3;2;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;0;0;0;1;1;1;1;2;2;2;2;2;2;1;1;0;0;0;
MQ_06170_FV4_L (MQ1002);0;0;0;1;1;0;0;1;1;2;3;5;6;6;15;4;16;3;7;8;5;0;1;1;
MQ_08050_FV3_L (MQ1003);3;0;0;1;1;2;2;3;5;7;13;14;25;17;15;10;13;9;5;5;5;3;0;0;
MQ_06161_FV3_L (MQ1004);54;40;17;5;4;18;11;16;36;100;121;123;173;225;212;229;182;220;162;134;101;61;33;23;
MQ_06170_FV6_L (MQ1005);9;16;3;2;0;4;2;6;10;17;25;25;32;28;42;32;28;28;30;22;19;10;7;2;
MQ_08110_FV1_LO (MQ1006);1;0;5;0;0;0;0;1;4;7;8;5;8;7;9;10;8;10;9;8;5;1;3;2;
MQ_08110_FV3_RO (MQ1007);2;0;0;0;0;0;1;4;11;15;11;8;8;9;10;13;10;9;9;6;2;2;2;1;
LSA 29120 Schleifen (MQ1008);291;360;;117;77;96;109;149;237;480;568;732;868;1041;1020;827;915;978;832;653;504;300;238;134;
MQ_06160_FV2_R (MQ1009);45;0;27;19;20;28;16;35;58;94;108;115;144;160;171;163;168;187;172;145;94;57;48;19;
MQ_02020_FV4_L (MQ101);48;80;;8;6;12;24;27;41;98;116;155;203;207;221;222;240;298;222;188;116;82;50;30;
MQ_03030_FV1_G (MQ1010);125;80;48;;16;34;76;79;117;218;343;363;447;506;628;584;486;582;560;347;276;181;102;62;
LSA 3290 Schleifen (MQ1012);3010;2120;2120;1396;1337;1098;864;1129;1475;2757;3780;4475;5364;5684;6213;6087;6048;6147;6081;5105;3869;2559;2269;1024;
LSA 8020 Schleifen (MQ1013);3052;2400;;1566;1515;1175;821;991;1305;2352;3476;3922;4584;4811;5354;5149;4879;5082;4895;4053;2830;2205;2102;938;
LSA 8030 Schleifen (MQ1014);1337;910;;624;587;428;314;389;558;933;1580;1776;2102;2116;2518;2326;2298;2557;2196;1946;1279;1088;1086;429;
LSA 8031 Schleifen (MQ1015);1760;1358;;1067;759;587;481;480;828;1494;1945;2235;2315;2619;3038;2907;2978;3298;2619;1738;1162;865;679;270;
LSA 8040 Schleifen (MQ1016);1574;680;;568;571;530;665;705;1450;2546;3509;3912;4334;4438;4970;4604;4492;4858;4265;3199;2092;1623;1227;549;
LSA 8032 Schleifen (MQ1017);923;400;;345;364;286;270;326;497;908;1349;1582;1782;2008;2212;1942;1932;2344;1946;1512;1055;806;696;298;
