Name  /  Date: 2016_09_28;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);51;28;6;14;24;76;265;354;334;362;345;362;352;360;353;352;350;335;351;333;276;150;181;92;
MQ_03020_FV4_L (MQ1);20;10;9;2;9;50;152;345;333;216;197;157;178;220;249;274;307;284;251;177;106;68;54;30;
MQ_03290_FV3_GR (MQ10);52;30;11;8;18;61;173;240;217;202;216;215;236;237;227;237;252;232;213;211;146;145;115;70;
MQ_03020_FV2_L (MQ100);1;3;0;0;0;3;17;35;28;17;17;21;34;26;44;33;48;41;29;31;19;14;11;4;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;1;1;2;2;2;2;2;3;2;2;1;1;1;1;0;
MQ_06170_FV4_L (MQ1002);0;1;0;0;0;0;2;8;6;11;14;20;9;11;20;14;12;16;20;7;6;3;1;1;
MQ_08050_FV3_L (MQ1003);4;3;2;1;6;20;50;45;94;122;141;149;125;100;105;113;125;153;130;84;22;10;3;1;
MQ_06161_FV3_L (MQ1004);10;6;3;2;10;54;200;357;356;240;189;189;175;197;197;241;261;294;265;180;134;64;64;31;
MQ_06170_FV6_L (MQ1005);3;2;0;1;3;7;30;65;49;38;33;28;32;40;34;40;48;56;49;34;25;13;12;4;
MQ_08110_FV1_LO (MQ1006);1;0;0;0;0;0;5;8;15;16;17;18;16;20;17;18;21;25;18;11;7;6;3;2;
MQ_08110_FV3_RO (MQ1007);0;0;0;0;1;1;6;17;22;28;23;23;22;15;18;23;24;24;22;14;11;5;1;1;
LSA 29120 Schleifen (MQ1008);74;29;25;31;93;318;931;1467;1286;1189;1070;1079;1211;1145;1236;1487;1416;1668;1444;914;656;357;277;169;
MQ_06160_FV2_R (MQ1009);8;12;9;5;15;71;143;272;292;240;195;199;189;165;185;202;208;207;202;120;94;65;55;25;
MQ_02020_FV4_L (MQ101);22;5;13;4;9;38;127;239;256;212;231;239;235;271;301;327;375;337;313;212;149;101;62;32;
MQ_03030_FV1_G (MQ1010);38;15;16;15;19;126;414;832;814;490;531;545;626;669;761;908;972;796;638;444;289;214;145;82;
LSA 3290 Schleifen (MQ1012);808;427;256;192;496;1336;3939;6295;6442;6519;6216;6267;6362;6419;6568;6513;6480;6409;6354;5699;4326;2949;2758;1582;
LSA 8020 Schleifen (MQ1013);690;468;241;172;433;1337;3968;6075;5938;6157;5528;5810;5974;6043;6120;6050;6262;6121;5914;5066;3905;2810;2585;1600;
LSA 8030 Schleifen (MQ1014);287;202;80;58;156;484;1629;2754;3077;2938;2415;2410;2700;2649;2831;2739;2889;3108;2816;2295;1648;1191;1121;670;
LSA 8031 Schleifen (MQ1015);197;98;61;37;129;417;1459;2401;3108;2936;2094;2187;2760;2738;2529;2643;2936;2809;2891;1850;1233;825;1474;718;
LSA 8032 Schleifen (MQ1017);215;133;81;54;183;579;1769;2793;3009;2601;2387;2502;2859;2871;2875;2756;3060;2894;2791;1884;1437;976;1009;550;
LSA 8054 Schleifen (MQ1019);161;75;37;32;128;455;1527;2680;2553;1916;1803;1853;2002;2061;2192;2439;2728;2836;2247;1519;1179;690;449;277;
MQ_02020_FV3_L (MQ102);3;3;2;1;3;6;36;29;50;42;39;37;50;47;46;71;59;56;58;49;27;18;13;5;
LSA 8140 Schleifen (MQ1020);73;34;29;23;95;265;892;1327;1209;1058;960;961;1038;1124;1141;1300;1291;1336;1239;862;628;387;284;176;
MQ_01210_FV32_L (MQ1021);10;2;3;5;1;15;125;184;163;60;42;45;49;51;49;58;61;74;45;30;18;18;9;6;
MQ_01081_FV3_G (MQ1022);39;24;12;6;14;50;142;269;289;272;265;317;325;276;314;349;360;339;324;256;205;182;165;81;
MQ_03030_FV1_L (MQ1023);4;3;1;0;0;5;13;14;38;21;8;8;15;15;27;32;18;17;19;12;16;6;9;4;
MQ_01200_FV1_G (MQ1024);85;33;32;16;25;154;481;929;796;720;728;877;1033;1178;1255;1530;1690;1348;1125;782;505;426;324;163;
MQ_01121_FV1_G (MQ1025);4;4;0;10;18;32;103;212;269;275;272;213;209;193;178;162;168;167;134;117;64;30;18;12;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;1;1;2;2;3;3;4;5;5;4;5;4;3;3;2;1;1;0;
MQ_01121_FV3_G (MQ1027);6;2;2;3;2;5;25;58;82;100;121;148;177;236;236;217;221;182;152;130;93;50;47;19;
MQ_01121_FV1_R (MQ1028);1;1;0;1;2;5;14;29;37;37;37;29;29;26;24;22;23;23;18;16;9;4;3;2;
MQ_01200_FV1_L (MQ1029);3;3;10;1;0;2;13;73;87;39;35;43;41;54;43;57;95;73;45;27;21;18;14;10;
MQ_01070_FV2_L (MQ1030);;;;;;
MQ_01121_FV2_G (MQ1031);7;0;1;1;0;3;1;13;30;25;20;24;25;18;12;28;16;19;12;16;10;9;10;10;
MQ_09040_FV1_G (MQ1033);34;16;10;7;19;28;79;165;142;176;178;229;190;239;226;259;307;287;256;252;180;137;104;72;
MQ_09040_FV3_G (MQ1034);22;12;3;6;14;57;158;246;290;237;256;259;228;248;233;246;266;240;211;184;145;109;84;42;
MQ_09050_FV1_G (MQ1035);46;25;13;5;20;72;174;273;246;218;267;345;317;288;362;376;404;385;379;345;290;217;154;94;
MQ_09050_FV3_G (MQ1036);19;15;3;9;21;111;279;364;400;293;279;274;264;318;305;267;303;304;293;278;214;147;114;50;
MQ_09060_FV11_G (MQ1037);43;24;11;7;19;74;191;274;225;208;246;300;308;311;358;373;392;386;350;311;281;202;152;90;
MQ_09060_FV11L (MQ1038);2;1;1;2;1;9;35;70;39;24;41;43;34;31;48;42;38;43;47;41;25;17;10;15;
MQ_09060_FV2_L (MQ1039);3;2;1;2;3;17;66;134;120;90;88;96;121;131;132;154;193;146;144;91;72;45;31;16;
MQ_03023_FV1_G (MQ104);27;12;8;5;13;75;287;650;573;417;394;400;458;495;559;720;814;641;501;360;206;168;119;54;
MQ_09060_FV2_R (MQ1040);1;1;0;0;1;4;14;27;25;19;18;20;25;27;27;32;40;30;30;19;15;9;7;3;
MQ_09060_FV3_G (MQ1041);71;40;15;14;35;154;486;582;555;443;449;523;590;617;618;664;798;724;657;565;482;354;246;152;
MQ_09060_FV3_R (MQ1042);57;36;12;15;44;179;435;556;579;463;436;611;659;731;746;772;879;854;796;599;563;403;285;160;
MQ_03250_FV1_R (MQ1043);3;2;1;1;1;4;12;19;17;18;20;27;23;25;23;30;33;29;26;26;19;16;10;8;
MQ_03250_FV1_G (MQ1044);18;11;5;3;6;21;69;110;98;102;111;150;128;144;133;169;187;164;145;149;110;88;59;45;
MQ_03250_FV1_L (MQ1045);8;9;3;2;8;6;18;71;55;63;69;63;57;82;78;98;98;91;88;73;47;37;33;21;
MQ_03250_FV2_R (MQ1046);3;3;2;1;3;13;36;57;73;64;61;63;54;59;61;60;71;59;57;44;31;23;14;9;
MQ_03250_FV2_G (MQ1047);22;23;14;7;22;97;264;416;535;468;444;460;395;431;443;441;518;435;419;325;232;166;101;68;
MQ_03250_FV2_L (MQ1048);13;9;5;4;12;40;85;106;96;99;117;130;144;133;149;147;188;155;139;129;90;83;52;21;
MQ_03250_FV3_R (MQ1049);4;3;1;2;5;21;55;65;79;65;60;57;57;54;59;62;58;58;54;51;41;31;24;10;
MQ_03250_FV3_G (MQ105);12;8;2;5;16;62;164;194;236;194;181;170;170;162;178;185;173;174;161;154;122;92;71;31;
MQ_03250_FV3_L (MQ1050);7;3;3;3;4;21;59;111;95;59;54;70;63;65;72;60;89;74;74;69;52;39;28;12;
MQ_03250_FV4_R (MQ1051);10;4;2;2;2;12;37;99;75;74;78;89;89;100;92;99;99;104;98;73;63;43;41;20;
MQ_03250_FV4_G (MQ1052);41;18;10;8;10;46;146;394;298;294;313;357;356;398;367;396;395;414;390;290;254;171;163;79;
MQ_03250_FV4_L (MQ1053);7;1;2;0;2;2;10;33;23;16;24;28;25;33;35;28;35;26;21;27;15;12;12;2;
MQ_03030_FV1_R (MQ1054);1;1;1;1;0;6;10;46;55;42;42;53;51;58;70;106;88;78;69;51;26;14;5;5;
MQ_03030_FV2_G (MQ1055);0;0;0;0;0;0;0;1;2;3;1;1;1;2;2;2;2;2;2;1;1;1;1;0;
MQ_03030_FV2_L (MQ1056);3;5;1;0;2;3;3;11;26;36;13;15;16;19;21;22;28;23;28;15;14;7;11;4;
