Name  /  Date: 2015_09_02;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);46;29;8;14;21;84;303;343;365;344;359;366;374;333;355;362;360;369;378;326;252;170;147;62;
MQ_03020_FV4_L (MQ1);7;7;8;3;8;60;151;303;338;224;177;171;189;210;258;254;337;288;243;133;104;91;67;29;
MQ_03290_FV3_GR (MQ10);44;27;7;12;14;70;150;254;235;195;190;214;242;236;217;240;249;245;222;191;180;146;104;66;
MQ_03020_FV2_L (MQ100);1;1;0;0;1;2;10;34;40;21;23;23;23;28;23;30;48;43;24;26;20;14;11;9;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;1;2;2;2;2;2;3;3;2;2;2;1;1;1;0;
MQ_06170_FV4_L (MQ1002);1;0;1;0;1;3;1;10;9;8;20;14;18;10;13;11;9;15;18;14;5;12;3;5;
MQ_08050_FV3_L (MQ1003);3;4;3;1;11;27;31;42;69;86;105;128;136;103;105;136;118;141;118;74;50;7;2;2;
MQ_06161_FV3_L (MQ1004);12;8;4;6;4;8;70;166;172;130;132;94;80;82;114;180;106;142;144;94;34;22;32;16;
MQ_06170_FV6_L (MQ1005);2;1;0;1;2;6;36;59;43;30;21;22;26;29;33;42;51;46;43;29;19;39;18;9;
MQ_08110_FV1_LO (MQ1006);0;0;0;0;0;1;6;8;15;11;15;15;14;14;17;17;24;27;16;13;7;5;5;2;
MQ_08110_FV3_RO (MQ1007);0;0;0;0;1;2;8;17;20;23;26;29;29;19;17;23;26;29;22;14;10;8;2;1;
MQ_06160_FV2_R (MQ1009);8;6;7;9;11;56;125;283;257;183;188;171;185;159;179;201;217;223;174;127;100;113;58;18;
MQ_02020_FV4_L (MQ101);22;6;7;8;8;51;129;266;299;246;229;230;266;309;342;369;416;443;327;217;187;120;67;37;
MQ_03030_FV1_G (MQ1010);24;18;9;8;25;102;417;938;765;533;495;517;592;676;777;875;1003;795;646;482;327;279;168;71;
LSA 3290 Schleifen (MQ1012);702;547;258;200;403;1375;3819;6199;6564;5771;6131;6177;6111;6104;6289;6396;6643;6929;6495;5320;4034;3227;2544;1276;
LSA 8031 Schleifen (MQ1015);124;114;46;63;122;411;1318;2277;2322;2128;1851;2027;1982;1918;1980;2240;2614;2292;1832;1361;1003;821;633;278;
LSA 8040 Schleifen (MQ1016);458;266;220;264;592;1969;5931;10049;9389;6844;6365;6578;6932;7040;7675;8382;10104;9720;7177;4798;3253;2292;1626;632;
LSA 8041 Schleifen (MQ1018);120;100;49;60;154;430;993;1498;1584;1527;1529;1584;1655;1588;1691;1685;1906;1821;1604;1248;900;666;490;209;
LSA 8054 Schleifen (MQ1019);131;108;33;62;121;427;1344;2672;2436;1701;1613;1691;1866;1875;1891;2137;2631;2617;1960;1327;927;669;493;192;
