Name  /  Date: 2015_02_28;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);129;113;76;73;55;62;74;85;145;232;268;342;332;346;348;310;299;324;293;287;225;173;217;211;
MQ_03020_FV4_L (MQ1);16;17;11;9;10;25;30;37;102;112;160;188;230;233;197;186;184;167;161;144;103;58;36;36;
MQ_03290_FV3_GR (MQ10);98;73;61;64;47;63;69;75;110;147;185;179;202;225;224;226;219;234;239;221;143;138;165;154;
MQ_03020_FV2_L (MQ100);10;4;5;4;3;1;2;3;8;11;31;25;29;25;33;35;28;47;31;23;24;10;13;11;
Alle Motion Det Albersloherweg (MQ1000);8632;6701;4183;3985;3726;4650;5883;10708;18538;28280;35041;41225;42255;42306;43467;39990;35872;36751;36124;30418;21316;14719;15511;13413;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;2;1;2;2;2;1;1;1;1;
MQ_06170_FV4_L (MQ1002);2;0;0;0;0;1;1;0;10;7;8;8;16;16;13;13;10;5;7;11;11;10;5;4;
MQ_08050_FV3_L (MQ1003);2;0;1;0;2;11;10;18;61;115;191;168;192;160;182;150;137;130;143;82;51;7;0;3;
MQ_06161_FV3_L (MQ1004);25;22;9;9;10;20;31;67;109;169;213;204;205;209;207;214;181;199;190;152;105;56;52;52;
MQ_06170_FV6_L (MQ1005);5;4;2;0;0;2;3;9;22;30;36;37;34;34;37;33;30;32;32;26;15;10;12;6;
MQ_08110_FV1_LO (MQ1006);2;1;1;1;1;1;2;4;7;10;11;14;17;15;14;14;11;13;14;13;9;6;4;4;
MQ_08110_FV3_RO (MQ1007);1;2;0;0;0;2;6;8;20;24;33;39;32;19;22;22;16;18;23;14;14;5;3;2;
MQ_06160_FV2_R (MQ1009);34;33;19;20;26;30;32;38;100;143;195;228;222;208;237;184;143;131;160;157;101;75;75;40;
MQ_02020_FV4_L (MQ101);33;28;13;7;11;19;40;54;108;146;195;270;229;278;295;261;244;263;287;208;146;97;63;51;
MQ_03030_FV1_G (MQ1010);68;28;21;14;25;56;94;190;282;366;498;539;630;692;670;612;546;482;464;362;275;200;154;128;
