Name  /  Date: 2016_01_11;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);21;32;13;10;28;100;274;354;355;349;344;355;317;418;358;365;373;373;366;293;190;139;150;55;
MQ_03020_FV4_L (MQ1);9;10;2;12;9;64;152;359;378;242;179;181;209;225;241;270;337;373;258;194;113;87;23;33;
MQ_03290_FV3_GR (MQ10);35;24;13;9;17;84;177;265;245;200;216;211;197;229;213;231;218;227;219;207;148;94;77;34;
MQ_03020_FV2_L (MQ100);2;2;0;0;1;6;16;46;44;27;32;31;32;29;28;39;42;43;37;34;18;19;9;9;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;1;2;2;2;2;2;2;3;2;2;1;1;1;1;0;
MQ_06170_FV4_L (MQ1002);2;0;0;0;0;3;1;6;10;9;7;18;14;9;9;7;11;11;8;4;7;6;2;1;
MQ_08050_FV3_L (MQ1003);2;3;2;2;10;19;49;36;82;95;124;91;127;101;80;93;105;112;88;67;23;7;1;2;
MQ_06161_FV3_L (MQ1004);10;4;6;6;10;52;164;341;396;258;210;172;199;214;224;221;240;295;225;145;79;45;39;18;
MQ_06170_FV6_L (MQ1005);3;2;1;0;1;6;29;66;46;41;27;31;30;34;36;50;49;42;40;32;15;13;8;3;
MQ_08110_FV1_LO (MQ1006);1;0;0;0;0;1;5;13;22;18;19;19;26;25;30;31;37;42;21;13;11;10;4;2;
MQ_08110_FV3_RO (MQ1007);1;0;1;0;2;4;5;32;41;37;40;41;38;32;37;48;51;53;35;23;18;5;3;1;
LSA 29120 Schleifen (MQ1008);44;28;50;59;127;346;883;1604;1391;1133;1173;1047;1192;1190;1307;1579;1579;1619;1263;746;489;379;300;120;
MQ_06160_FV2_R (MQ1009);14;4;6;7;15;55;150;263;265;236;188;196;203;168;185;231;223;226;185;139;79;48;46;22;
MQ_02020_FV4_L (MQ101);4;6;2;13;9;46;144;245;326;263;225;258;274;279;320;392;480;457;341;256;156;115;61;44;
MQ_03030_FV1_G (MQ1010);16;8;18;11;20;120;438;924;876;586;536;556;616;719;730;941;1086;946;688;458;269;243;127;60;
LSA 3290 Schleifen (MQ1012);473;421;228;204;414;1519;4118;6355;6405;6161;5989;6085;5715;6261;6294;6489;6650;6473;6044;5288;3262;2687;2310;1007;
LSA 8020 Schleifen (MQ1013);379;359;192;148;464;1415;3830;5541;5301;5110;5354;5475;5121;5551;5806;6083;6083;6015;5203;4304;3013;2349;1996;902;
LSA 8030 Schleifen (MQ1014);148;177;83;54;160;515;1523;2379;2362;2196;2162;2228;2156;2212;2429;2627;2689;2806;2348;1882;1276;1039;934;398;
LSA 8040 Schleifen (MQ1016);296;248;180;196;549;1980;5874;10241;9516;7021;6408;6348;6779;7438;7821;8435;9225;8632;6712;4377;2506;1761;1284;644;
LSA 8032 Schleifen (MQ1017);129;119;54;71;187;603;1573;2753;2774;2209;2243;2225;2226;2301;2486;2590;2653;2470;2037;1454;1036;702;620;292;
LSA 8041 Schleifen (MQ1018);87;78;47;60;168;414;1222;1839;1902;1826;1805;1893;1828;1866;2005;2172;2078;1833;1709;1241;711;463;405;178;
LSA 8054 Schleifen (MQ1019);78;85;37;58;132;451;1431;2676;2502;1771;1727;1738;1812;2017;2028;2215;2542;2463;1922;1195;783;554;406;161;
MQ_02020_FV3_L (MQ102);1;1;0;0;1;6;31;51;60;55;48;51;50;59;68;58;59;68;41;46;27;13;20;10;
LSA 8140 Schleifen (MQ1020);56;39;23;31;97;267;825;1388;1242;1012;938;966;1007;1063;1155;1287;1355;1451;1127;743;469;339;287;103;
MQ_01210_FV32_L (MQ1021);4;1;0;0;6;14;134;171;229;66;44;42;56;56;51;45;61;33;41;36;24;14;22;10;
MQ_01081_FV3_G (MQ1022);29;18;14;3;5;51;157;278;343;255;258;254;320;311;309;332;382;383;369;255;185;182;139;73;
MQ_03030_FV1_L (MQ1023);0;1;1;0;0;4;3;19;35;8;8;8;14;11;12;13;10;12;21;9;5;3;2;4;
MQ_01200_FV1_G (MQ1024);42;28;25;13;30;176;533;971;820;678;701;796;939;1006;1073;1369;1675;1359;1034;674;441;357;228;139;
MQ_01121_FV1_G (MQ1025);4;3;3;5;2;21;78;180;233;223;201;159;142;188;180;160;187;177;152;96;53;37;20;12;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;1;1;1;2;2;2;3;3;3;4;4;3;3;2;1;1;1;0;
MQ_01121_FV3_G (MQ1027);5;2;0;2;2;1;22;59;63;81;87;122;137;137;160;194;172;168;155;112;64;42;32;15;
MQ_01121_FV1_R (MQ1028);1;0;0;1;0;3;11;25;32;30;27;22;19;26;24;22;26;24;21;13;7;5;3;2;
MQ_01200_FV1_L (MQ1029);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);0;2;0;1;3;3;4;13;30;21;20;15;9;16;17;11;14;17;14;9;8;11;6;4;
---Test (MQ1032);15;11;5;8;11;77;239;404;350;272;305;281;336;302;348;425;486;468;420;255;149;173;113;47;
MQ_09040_FV1_G (MQ1033);24;16;6;8;11;34;101;230;200;154;172;236;235;275;249;330;344;324;318;219;139;143;100;36;
MQ_09040_FV3_G (MQ1034);13;18;1;6;13;62;181;296;309;298;284;256;268;294;315;298;290;303;286;203;131;88;64;31;
MQ_09050_FV1_G (MQ1035);39;11;8;11;26;83;313;503;419;303;326;426;494;477;507;560;612;533;541;441;266;256;175;73;
MQ_09050_FV3_G (MQ1036);21;14;2;11;28;125;397;526;481;519;545;381;397;416;444;406;448;507;467;352;230;141;93;44;
MQ_09060_FV11_G (MQ1037);33;13;9;10;23;83;333;512;419;292;307;406;488;501;522;537;604;530;520;405;229;238;177;68;
