Name  /  Date: 2015_10_01;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);36;25;10;15;21;95;244;390;371;350;375;330;357;348;379;378;364;382;381;352;267;164;183;77;
MQ_03020_FV4_L (MQ1);24;6;4;16;12;51;156;310;333;223;207;182;227;239;237;281;295;295;247;173;94;89;60;34;
MQ_03290_FV3_GR (MQ10);55;31;24;22;31;82;160;237;235;211;216;224;234;194;234;240;246;243;240;213;185;162;108;63;
MQ_03020_FV2_L (MQ100);2;4;1;2;1;5;13;41;26;24;22;34;32;35;34;47;45;44;36;31;19;14;16;5;
Alle Motion Det Albersloherweg (MQ1000);3380;2159;1328;1519;3036;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;0;
MQ_06170_FV4_L (MQ1002);0;0;0;2;0;1;2;9;8;8;11;8;12;13;12;15;16;17;17;12;7;10;6;1;
MQ_08050_FV3_L (MQ1003);3;4;3;2;9;28;41;39;78;101;140;117;155;133;131;116;131;131;122;84;34;6;1;1;
MQ_06161_FV3_L (MQ1004);14;4;4;4;2;28;64;174;216;120;100;68;110;100;114;88;108;148;130;94;44;26;24;16;
MQ_06170_FV6_L (MQ1005);1;0;1;0;2;6;26;65;52;35;30;29;30;32;32;47;48;42;39;32;21;12;9;4;
MQ_08110_FV1_LO (MQ1006);1;0;0;0;1;1;4;10;15;13;15;13;21;16;21;20;25;27;23;12;8;4;3;3;
MQ_08110_FV3_RO (MQ1007);1;0;0;0;0;3;5;23;25;27;27;35;26;19;16;26;33;30;25;16;14;5;2;1;
MQ_06160_FV2_R (MQ1009);12;11;11;4;19;66;122;256;312;214;218;176;199;167;196;206;228;221;232;170;85;66;49;32;
MQ_02020_FV4_L (MQ101);19;11;5;12;14;41;138;292;309;275;270;279;260;322;358;393;468;418;346;269;187;113;83;23;
MQ_03030_FV1_G (MQ1010);23;19;15;14;32;112;401;922;821;572;515;542;682;707;697;881;970;858;731;484;307;233;152;95;
LSA 3290 Schleifen (MQ1012);885;616;416;362;583;1574;3847;6342;6436;6008;6109;6184;6252;6230;6371;6640;6582;6922;6852;5821;4154;3337;2664;1581;
LSA 8020 Schleifen (MQ1013);782;547;303;350;584;1457;3882;6211;6157;5464;5243;5387;5748;5630;6039;6267;6197;6449;
LSA 8030 Schleifen (MQ1014);299;206;104;114;186;550;1506;2731;2714;2272;2113;2213;2375;2303;2599;2995;3039;3227;2686;2172;1583;1186;1195;610;
LSA 8031 Schleifen (MQ1015);175;127;73;95;135;415;1382;2400;2687;2130;1910;2024;2141;2151;2333;2912;2725;2690;2052;1505;1062;733;634;417;
LSA 8040 Schleifen (MQ1016);460;334;243;239;598;2032;5753;10301;9644;6974;6682;6795;7101;7241;7919;9159;9759;9571;7625;5277;3287;2364;1586;880;
LSA 8032 Schleifen (MQ1017);238;164;89;105;219;614;1600;2668;2616;2239;2245;2455;2538;2674;2698;2974;3143;3229;2591;2018;1451;1046;945;521;
LSA 8041 Schleifen (MQ1018);152;105;53;64;161;405;1009;1520;1602;1468;1518;1612;1609;1714;1762;1837;1781;1859;1657;1371;827;639;517;305;
LSA 8054 Schleifen (MQ1019);122;73;46;52;;
MQ_02020_FV3_L (MQ102);2;5;2;0;2;5;29;60;66;48;51;51;59;63;70;69;99;69;70;46;25;9;21;4;
LSA 8140 Schleifen (MQ1020);74;49;32;37;89;289;840;1348;1182;952;900;912;1031;1132;1125;1242;1503;1421;1314;952;590;441;285;165;
