Name  /  Date: 2016_01_03;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);104;83;76;42;52;64;71;62;64;100;128;160;233;263;304;276;313;328;249;256;203;114;153;87;
MQ_03020_FV4_L (MQ1);26;26;7;10;6;17;19;21;17;48;69;79;83;127;163;124;119;121;105;105;69;40;28;19;
MQ_03290_FV3_GR (MQ10);84;94;55;60;56;52;48;63;69;82;129;131;206;202;217;214;206;236;202;210;144;102;121;80;
MQ_03020_FV2_L (MQ100);4;6;2;1;1;2;4;1;7;10;11;18;11;25;20;28;24;25;22;14;13;3;7;4;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;
MQ_06170_FV4_L (MQ1002);1;1;0;1;3;0;0;0;1;0;7;0;2;5;3;5;2;8;8;4;1;1;2;0;
MQ_08050_FV3_L (MQ1003);4;2;1;1;2;1;3;8;7;12;34;44;61;58;48;43;23;8;3;5;5;3;1;1;
MQ_06161_FV3_L (MQ1004);28;27;13;2;5;14;16;15;22;60;60;83;101;135;173;163;137;163;152;123;89;46;35;21;
MQ_06170_FV6_L (MQ1005);8;5;4;2;1;1;2;3;7;12;21;18;14;30;26;30;21;27;22;17;15;10;4;3;
MQ_08110_FV1_LO (MQ1006);2;2;2;0;2;1;1;1;1;7;10;9;12;13;16;9;14;13;14;10;5;5;3;3;
MQ_08110_FV3_RO (MQ1007);2;1;1;0;0;0;0;2;7;19;18;14;14;14;13;16;12;14;12;10;10;6;2;1;
LSA 29120 Schleifen (MQ1008);187;120;76;68;56;80;92;102;172;316;437;540;644;765;862;724;804;808;736;578;425;311;224;178;
MQ_06160_FV2_R (MQ1009);31;24;23;16;16;29;19;19;32;52;94;92;96;107;136;140;144;139;151;126;90;56;54;22;
MQ_02020_FV4_L (MQ101);23;16;22;8;9;6;39;15;14;57;97;119;110;152;147;185;167;185;149;103;89;72;32;28;
MQ_03030_FV1_G (MQ1010);61;36;21;20;11;31;61;32;60;129;180;206;318;351;415;381;363;342;390;292;192;147;97;58;
LSA 3290 Schleifen (MQ1012);1960;1700;1292;1057;1036;930;921;872;1125;1702;2533;3136;3665;4460;4832;4551;5134;4868;4286;4200;3236;2087;2107;1274;
LSA 8020 Schleifen (MQ1013);2079;1824;1345;1188;1150;967;874;773;887;1377;2125;2590;3140;3900;4069;3650;4292;4197;3318;3690;2784;1762;2024;1196;
LSA 8030 Schleifen (MQ1014);870;847;533;473;441;398;326;277;339;545;874;1031;1300;1869;1867;1520;2193;1881;1459;1824;1375;730;1213;574;
LSA 8031 Schleifen (MQ1015);579;613;548;543;543;430;417;308;354;478;607;689;905;1079;1139;1030;1305;1100;791;866;668;379;494;261;
LSA 8040 Schleifen (MQ1016);902;670;458;447;379;536;629;660;726;1287;2259;3075;3494;4113;4476;3887;3939;3583;2918;2574;1919;1118;1104;676;
LSA 8032 Schleifen (MQ1017);495;420;289;304;318;259;223;219;318;463;776;983;1240;1466;1651;1352;1590;1459;1108;1155;929;549;632;366;
LSA 8054 Schleifen (MQ1019);291;176;122;132;90;117;133;133;177;355;545;719;893;1101;1185;1042;977;1069;875;755;543;346;318;219;
MQ_02020_FV3_L (MQ102);8;1;3;4;2;2;2;4;8;9;16;21;28;27;37;30;27;30;34;19;13;9;7;7;
LSA 8140 Schleifen (MQ1020);184;124;64;77;49;66;75;81;142;291;399;515;576;691;797;672;715;720;638;561;403;261;209;135;
MQ_01210_FV32_L (MQ1021);3;2;2;1;2;1;2;3;5;6;15;14;13;17;25;25;27;25;18;13;13;10;4;2;
MQ_01081_FV3_G (MQ1022);77;43;52;27;29;32;30;28;33;73;108;129;183;151;186;200;216;220;200;196;161;145;105;77;
MQ_03030_FV1_L (MQ1023);1;0;0;0;0;4;1;1;6;17;4;4;10;9;24;15;9;4;7;4;6;0;4;1;
MQ_01200_FV1_G (MQ1024);156;97;65;62;46;49;57;50;87;198;304;441;527;580;695;672;671;755;695;499;370;278;206;142;
MQ_01121_FV1_G (MQ1025);18;9;9;5;4;5;9;8;27;82;71;152;107;107;148;132;111;104;97;55;37;17;17;12;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;2;3;2;2;1;1;0;0;
MQ_01121_FV3_G (MQ1027);13;7;2;2;4;0;3;4;10;17;25;59;72;102;82;105;110;137;85;81;31;24;14;16;
MQ_01121_FV1_R (MQ1028);3;1;1;1;1;1;1;1;4;11;10;21;15;15;20;18;15;14;13;8;5;2;2;2;
MQ_01200_FV1_L (MQ1029);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);13;3;1;2;2;1;1;0;2;7;7;18;8;9;8;9;11;15;9;11;7;6;4;7;
---Test (MQ1032);69;32;9;18;9;36;27;32;47;87;150;170;219;246;272;249;210;227;216;174;110;66;53;50;
MQ_09040_FV1_G (MQ1033);70;49;26;31;19;28;28;35;33;72;100;108;158;171;207;198;189;209;232;193;147;109;95;48;
MQ_09040_FV3_G (MQ1034);55;36;21;17;18;39;27;40;50;108;157;161;194;206;219;249;219;263;267;176;147;74;69;42;
MQ_09050_FV1_G (MQ1035);111;62;45;32;26;38;39;43;48;121;191;230;253;309;354;389;322;356;363;318;246;162;129;94;
MQ_09050_FV3_G (MQ1036);82;51;44;19;24;56;33;44;65;153;247;217;258;277;318;362;320;376;329;261;194;122;91;57;
MQ_09060_FV11_G (MQ1037);111;61;43;29;23;37;36;34;52;135;175;219;244;289;338;387;301;355;328;284;219;149;127;89;
MQ_09060_FV11L (MQ1038);12;8;10;5;5;7;5;3;12;16;21;22;20;27;19;27;25;25;25;22;19;11;13;8;
MQ_09060_FV2_L (MQ1039);12;14;4;6;2;5;15;8;12;31;46;56;96;91;111;98;75;86;93;61;49;17;14;8;
MQ_03023_FV1_G (MQ104);36;26;12;15;13;15;38;25;43;97;151;200;262;286;320;338;349;350;361;201;145;107;76;39;
MQ_09060_FV2_R (MQ1040);3;3;1;1;1;1;3;2;2;7;9;11;20;19;23;20;16;18;19;13;10;4;3;2;
MQ_09060_FV3_G (MQ1041);72;53;50;22;25;49;37;45;62;139;243;200;243;269;304;347;311;378;315;258;197;116;90;54;
MQ_09060_FV3_R (MQ1042);12;14;8;2;2;22;17;6;37;36;75;83;79;91;104;99;75;108;106;72;52;32;20;12;
MQ_03250_FV1_R (MQ1043);8;5;3;3;2;3;3;3;4;9;12;15;16;22;26;24;21;24;23;22;17;12;9;6;
MQ_03250_FV1_G (MQ1044);47;30;15;17;13;16;19;18;21;51;70;86;92;123;145;136;120;138;133;125;98;71;51;34;
MQ_03250_FV1_L (MQ1045);22;15;9;9;3;10;9;13;20;27;28;33;51;63;63;68;54;61;79;57;44;25;31;12;
MQ_03250_FV2_R (MQ1046);11;7;6;4;4;5;5;5;5;13;23;27;30;38;38;39;37;41;40;33;26;15;12;6;
MQ_03250_FV2_G (MQ1047);77;49;46;25;30;34;37;36;36;98;166;198;223;277;277;283;268;299;292;243;187;106;88;45;
MQ_03250_FV2_L (MQ1048);35;24;18;12;6;16;13;12;16;43;72;87;96;110;132;156;118;134;144;104;88;54;38;37;
MQ_03250_FV3_R (MQ1049);17;10;8;3;4;9;7;9;13;29;42;44;56;55;65;71;61;72;67;53;40;25;20;11;
MQ_03250_FV3_G (MQ105);52;29;23;9;13;27;20;26;39;86;126;131;167;166;195;212;182;216;202;160;119;75;59;32;
MQ_03250_FV3_L (MQ1050);22;20;18;10;9;13;7;5;8;35;56;46;50;61;64;76;72;77;66;56;49;30;22;13;
MQ_03250_FV4_R (MQ1051);25;16;11;8;11;11;8;6;10;18;32;38;52;51;62;70;68;63;55;55;47;25;29;15;
MQ_03250_FV4_G (MQ1052);99;65;46;34;45;45;32;26;40;74;127;152;207;204;249;278;270;250;220;222;187;100;115;61;
MQ_03250_FV4_L (MQ1053);6;6;1;2;9;7;6;4;4;4;7;10;10;19;17;11;15;15;13;13;13;7;5;1;
MQ_03030_FV1_R (MQ1054);2;3;2;0;0;1;1;8;9;31;57;63;94;89;91;114;34;28;17;22;9;12;2;3;
MQ_03030_FV2_G (MQ1055);0;0;0;0;0;0;0;0;0;0;1;2;2;1;1;2;2;1;1;0;1;0;0;0;
MQ_03030_FV2_L (MQ1056);1;1;1;1;0;2;0;2;2;6;9;24;21;8;16;22;23;18;12;4;7;2;5;1;
MQ_03030_FV2_R (MQ1057);0;0;1;1;0;1;0;1;1;4;6;16;15;5;11;15;16;13;8;3;5;2;3;1;
MQ_03030_FV3_G (MQ1058);56;42;18;18;14;39;37;36;53;112;155;203;241;289;387;315;288;270;269;218;184;122;94;43;
MQ_03030_FV3_L (MQ1059);10;3;2;1;3;1;5;4;17;45;58;90;97;91;107;65;44;49;41;32;28;24;17;7;
MQ_03080_FV4_R (MQ106);4;5;3;1;0;1;4;4;2;10;8;24;23;21;29;21;31;32;27;24;18;12;11;8;
MQ_03030_FV3_R (MQ1060);1;1;0;0;0;0;0;1;1;2;2;3;3;4;6;5;5;4;4;3;3;2;2;1;
MQ_03030_FV4_G (MQ1061);0;1;1;0;1;0;1;1;1;3;4;7;9;9;9;12;11;11;7;3;2;2;1;1;
MQ_03030_FV4_L (MQ1062);3;7;3;1;3;1;6;9;8;22;23;46;59;59;61;84;75;71;46;23;14;12;8;4;
MQ_03030_FV4_R (MQ1063);3;7;3;1;3;1;6;9;8;22;23;46;59;59;61;84;75;71;46;23;14;12;8;4;
MQ_03120_FV1_G (MQ107);155;86;64;52;53;82;97;75;113;232;365;425;555;606;630;611;588;601;581;477;353;234;188;136;
MQ_03020_FV2_R (MQ108);6;2;2;2;0;2;2;4;7;18;22;25;32;37;45;31;48;37;24;35;17;17;13;4;
MQ_03120_FV1_R (MQ109);2;1;1;1;1;1;2;1;2;3;4;5;7;7;7;7;7;7;6;6;5;3;3;2;
MQ_08050_FV2_L (MQ11);9;12;5;4;19;8;7;19;22;23;58;183;211;215;228;195;177;104;45;27;23;25;14;9;
MQ_03120_FV2_L (MQ110);2;4;0;1;2;2;3;5;3;2;16;12;9;21;18;11;18;19;13;14;12;8;3;0;
MQ_03120_FV2_R (MQ111);0;3;0;0;3;0;2;4;5;1;6;6;8;8;16;11;15;24;5;17;10;6;65;0;
MQ_06160_FV3_L (MQ112);3;3;3;0;2;3;2;3;2;7;13;26;29;30;39;36;34;24;34;25;16;13;10;6;
MQ_03120_FV3_G (MQ113);142;78;47;36;39;86;97;77;69;197;297;409;536;568;696;674;635;675;664;522;379;262;170;91;
MQ_03020_FV2_G (MQ114);15;10;4;5;3;8;6;8;17;47;46;49;51;73;78;85;85;78;69;47;42;36;30;15;
MQ_03120_FV3_L (MQ115);5;2;3;0;2;10;3;3;6;10;12;15;22;20;21;30;28;28;18;27;16;12;6;2;
MQ_03140_FV1_G (MQ116);124;77;38;25;30;66;75;73;53;165;282;371;523;536;657;605;602;601;630;487;369;246;149;84;
MQ_03140_FV1_L (MQ117);2;3;0;2;1;2;0;1;4;13;8;9;16;18;26;35;16;14;17;14;10;4;5;1;
MQ_03140_FV1_R (MQ118);4;2;1;1;1;2;2;2;1;5;7;10;14;13;17;15;16;14;16;13;9;7;5;3;
MQ_03140_FV2_G (MQ119);0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;
MQ_03290_FV3_G (MQ12);79;88;52;56;53;49;45;59;65;77;121;123;194;190;204;201;194;222;190;197;135;96;114;75;
MQ_03140_FV2_L (MQ120);0;0;0;0;0;0;0;1;1;6;5;5;11;8;8;15;9;11;15;7;2;5;1;1;
MQ_08040_FV1_L (MQ121);22;39;18;15;17;15;8;11;4;9;10;14;23;45;54;24;70;40;43;60;60;14;64;18;
MQ_03140_FV2_R (MQ122);0;1;0;0;1;0;0;1;2;10;8;8;17;13;13;24;14;17;23;11;4;8;2;2;
MQ_08040_FV1_G (MQ123);133;88;74;74;62;56;44;58;54;98;165;205;291;304;343;264;297;292;252;231;199;138;143;97;
MQ_03140_FV3_G (MQ124);152;78;55;42;44;79;80;68;106;220;338;396;490;601;621;628;578;597;545;457;339;215;170;122;
MQ_03140_FV3_L (MQ125);5;1;2;1;2;1;1;5;4;5;5;8;13;12;13;27;19;19;27;12;10;6;6;1;
MQ_03140_FV3_R (MQ126);4;2;2;1;1;2;2;2;2;5;7;8;10;12;12;12;11;11;10;9;7;5;4;3;
MQ_08040_FV1_R (MQ127);31;29;29;22;20;22;9;22;25;27;36;38;65;68;73;64;85;93;58;62;53;28;38;16;
MQ_08040_FV2_R (MQ128);11;9;10;6;7;5;5;6;6;8;51;46;34;60;62;40;80;40;33;47;24;4;6;2;
