Name  /  Date: 2016_08_11;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);348;345;357;329;351;345;354;347;350;368;315;276;181;195;92;
MQ_03020_FV4_L (MQ1);13;7;7;6;13;51;117;223;244;252;164;171;173;199;161;234;303;308;217;170;82;80;64;41;
MQ_03290_FV3_GR (MQ10);196;179;194;218;207;205;232;241;232;226;209;194;135;131;65;
MQ_03020_FV2_L (MQ100);2;1;0;0;2;0;8;33;23;22;20;23;28;21;25;28;49;38;25;21;18;16;11;9;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;1;0;
MQ_06170_FV4_L (MQ1002);0;0;0;1;0;0;3;4;7;14;11;10;14;9;7;12;6;8;12;7;2;7;1;3;
MQ_08050_FV3_L (MQ1003);2;3;3;3;9;25;38;41;69;83;112;129;167;142;99;133;112;107;121;66;51;8;4;3;
MQ_06161_FV3_L (MQ1004);12;4;1;2;7;43;183;289;277;224;225;186;194;190;214;204;224;253;245;165;105;77;60;31;
MQ_06170_FV6_L (MQ1005);2;0;0;1;2;7;21;49;44;31;28;31;28;30;30;37;36;43;41;25;17;10;8;5;
MQ_08110_FV1_LO (MQ1006);1;1;1;1;1;1;5;7;12;13;11;17;14;18;17;19;25;25;24;10;7;5;3;2;
MQ_08110_FV3_RO (MQ1007);0;1;1;0;0;2;8;13;19;20;26;32;27;14;21;26;29;27;22;15;9;9;2;1;
LSA 29120 Schleifen (MQ1008);108;43;35;54;70;190;437;743;696;659;774;998;982;1062;1140;1329;1529;1534;1237;865;551;450;295;192;
MQ_06160_FV2_R (MQ1009);20;8;10;2;18;48;141;214;188;199;196;198;170;186;222;197;224;246;186;143;83;80;49;32;
MQ_02020_FV4_L (MQ101);19;11;3;5;19;41;114;229;238;222;201;233;228;262;252;301;359;370;296;234;149;108;61;37;
MQ_03030_FV1_G (MQ1010);32;26;8;11;32;116;368;656;679;453;477;550;579;619;658;849;858;730;592;419;274;197;140;74;
LSA 3290 Schleifen (MQ1012);5787;5613;6014;5922;5845;6270;6510;6512;6507;6250;5337;4395;3086;2852;1420;
LSA 8020 Schleifen (MQ1013);995;616;503;386;712;1575;3692;5278;5533;5115;5205;5409;5495;5390;5690;6195;6302;6257;5747;4899;3756;2936;2660;1326;
LSA 8030 Schleifen (MQ1014);376;213;165;140;252;531;1460;2153;2321;2037;2108;2136;2187;2248;2469;2635;2974;2985;2513;2092;1576;1259;1362;508;
LSA 8031 Schleifen (MQ1015);298;209;233;218;273;605;1221;1966;2079;1884;1771;1916;1860;1975;2031;2518;2535;2273;1841;1333;986;774;601;295;
LSA 8032 Schleifen (MQ1017);253;149;109;100;183;634;1560;2481;2447;2107;2170;2372;2368;2423;2495;2813;2949;2731;2320;1724;1227;980;882;390;
LSA 8041 Schleifen (MQ1018);171;85;82;71;148;409;986;1337;1410;1354;1495;1571;1578;1593;1676;1799;1830;1712;1497;1200;828;648;556;305;
LSA 8054 Schleifen (MQ1019);146;94;74;75;143;464;1431;2180;2081;1599;1575;1748;1887;1960;2020;2327;2657;2528;2022;1310;854;623;459;267;
MQ_02020_FV3_L (MQ102);5;6;1;0;2;4;27;35;30;36;49;48;41;45;44;48;57;58;60;54;13;21;12;8;
LSA 8140 Schleifen (MQ1020);88;49;42;37;76;251;799;1060;991;864;887;945;1007;976;1047;1229;1419;1367;1140;742;536;418;292;160;
MQ_01210_FV32_L (MQ1021);8;6;7;2;7;19;100;138;131;53;35;36;37;59;31;49;40;42;38;33;32;20;16;6;
MQ_01081_FV3_G (MQ1022);37;29;24;22;19;50;133;215;237;215;212;247;235;247;261;264;359;349;352;277;205;141;168;79;
MQ_03030_FV1_L (MQ1023);1;2;1;0;1;1;6;18;21;14;9;11;12;18;16;12;14;12;13;10;5;6;2;3;
MQ_01200_FV1_G (MQ1024);106;57;45;44;51;150;362;645;701;651;744;809;947;1011;1149;1548;1665;1419;1119;815;519;406;325;150;
MQ_01121_FV1_G (MQ1025);10;5;4;3;4;21;82;147;134;207;211;221;190;182;181;175;198;142;143;86;48;29;23;12;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;1;1;1;1;2;2;3;3;3;4;5;4;4;3;2;1;1;0;
MQ_01121_FV3_G (MQ1027);10;2;3;0;0;6;20;41;55;68;100;114;149;153;169;213;226;204;176;150;75;37;37;16;
MQ_01121_FV1_R (MQ1028);1;1;1;0;1;3;11;20;18;28;29;30;26;25;25;24;27;19;20;12;7;4;3;2;
MQ_01200_FV1_L (MQ1029);5;2;1;3;0;1;9;56;77;42;35;38;44;42;42;60;73;66;59;34;29;22;18;10;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);6;1;3;1;0;2;4;11;12;15;14;18;12;16;14;11;17;21;19;9;9;5;7;7;
MQ_09040_FV1_G (MQ1033);36;23;12;12;8;29;65;114;117;125;169;198;235;206;236;212;314;329;321;262;174;138;126;64;
MQ_09040_FV3_G (MQ1034);26;13;11;9;15;52;153;223;212;242;236;255;232;214;232;258;262;256;255;189;156;92;98;53;
MQ_09050_FV1_G (MQ1035);41;24;14;19;21;54;169;214;226;205;250;299;350;334;335;382;427;394;411;366;267;199;184;112;
MQ_09050_FV3_G (MQ1036);29;23;21;15;29;103;266;339;324;269;263;281;271;284;264;308;304;298;305;276;211;152;135;59;
MQ_09060_FV11_G (MQ1037);35;26;12;16;21;55;186;243;238;206;234;275;308;307;325;367;395;393;371;348;239;183;167;102;
MQ_09060_FV11L (MQ1038);0;5;2;1;3;15;34;37;59;31;25;47;41;32;39;22;32;42;32;41;28;15;22;10;
MQ_09060_FV2_L (MQ1039);4;5;1;2;4;11;41;66;74;63;66;77;81;78;84;123;130;143;137;87;45;34;35;11;
MQ_03023_FV1_G (MQ104);26;14;5;10;26;72;249;491;482;329;345;401;443;438;528;659;732;605;510;319;220;156;108;62;
MQ_09060_FV2_R (MQ1040);1;1;0;1;1;2;9;14;15;13;14;16;17;16;17;25;27;29;28;18;10;7;7;2;
MQ_09060_FV3_G (MQ1041);54;41;23;33;34;131;343;429;450;375;413;411;480;464;577;664;698;718;712;572;440;274;254;139;
MQ_09060_FV3_R (MQ1042);64;45;27;40;50;160;516;662;719;513;534;512;562;601;542;764;799;782;750;621;473;370;343;173;
MQ_03250_FV1_R (MQ1043);4;3;1;2;1;3;8;13;16;15;20;22;26;25;26;26;33;33;35;28;20;14;13;7;
MQ_03250_FV1_G (MQ1044);21;14;5;9;7;16;47;72;92;88;111;125;149;139;145;147;186;188;200;159;111;79;76;41;
MQ_03250_FV1_L (MQ1045);15;7;3;1;4;10;28;52;64;58;62;64;73;59;69;83;96;100;122;81;54;36;33;17;
MQ_03250_FV2_R (MQ1046);6;3;2;1;5;12;32;46;52;53;54;53;53;53;54;57;67;68;60;43;33;24;17;8;
MQ_03250_FV2_G (MQ1047);41;19;13;9;38;88;237;338;383;385;395;389;386;390;396;421;488;496;436;318;239;173;123;55;
MQ_03250_FV2_L (MQ1048);19;6;7;6;13;31;94;101;91;108;108;108;132;132;124;165;172;163;161;126;90;71;62;43;
MQ_03250_FV3_R (MQ1049);7;5;3;3;7;19;53;66;68;61;56;59;55;59;58;60;60;57;59;51;42;27;26;13;
MQ_03250_FV3_G (MQ105);20;14;10;9;20;57;160;198;205;184;167;178;165;176;173;179;179;171;176;152;125;82;78;39;
MQ_03250_FV3_L (MQ1050);6;7;9;4;2;15;48;79;78;52;71;62;66;62;58;64;71;91;80;68;50;38;31;16;
MQ_03250_FV4_R (MQ1051);11;7;3;2;3;15;37;63;64;70;65;78;83;80;87;93;102;109;97;79;57;46;42;23;
MQ_03250_FV4_G (MQ1052);42;26;10;10;14;61;146;251;257;278;260;312;334;318;349;373;406;437;389;315;228;183;170;91;
MQ_03250_FV4_L (MQ1053);2;2;1;1;2;1;9;11;17;19;24;26;26;20;31;33;19;34;33;21;19;12;20;9;
MQ_03030_FV1_R (MQ1054);1;4;0;1;2;2;11;50;42;68;91;73;63;63;82;87;73;52;62;37;33;9;7;6;
MQ_03030_FV2_G (MQ1055);0;0;0;0;0;0;0;1;2;1;1;1;1;1;2;1;1;2;1;1;1;0;1;0;
MQ_03030_FV2_L (MQ1056);1;0;1;0;0;1;1;9;29;18;14;17;13;17;20;17;16;25;14;9;10;6;7;3;
MQ_03030_FV2_R (MQ1057);0;0;0;0;0;0;1;6;20;12;10;11;9;12;14;12;11;17;9;6;7;4;5;2;
MQ_03030_FV3_G (MQ1058);35;15;17;13;34;112;374;602;559;554;485;444;470;512;472;575;665;682;498;346;218;159;129;67;
MQ_03030_FV3_L (MQ1059);1;2;1;1;3;7;27;84;78;82;82;107;91;64;77;93;85;91;69;54;35;22;18;11;
MQ_03080_FV4_R (MQ106);5;2;2;2;2;3;40;93;87;51;51;41;47;52;54;66;51;63;50;27;22;11;14;3;
MQ_03030_FV3_R (MQ1060);1;0;0;0;0;1;5;8;8;7;6;6;7;7;6;8;9;9;7;5;3;2;2;1;
MQ_03030_FV4_G (MQ1061);0;0;0;0;0;1;5;10;9;8;7;8;7;8;9;9;9;14;11;8;7;3;4;2;
MQ_03030_FV4_L (MQ1062);2;3;2;1;3;7;31;69;58;51;48;54;49;53;62;62;62;92;73;52;48;21;28;12;
MQ_03030_FV4_R (MQ1063);2;3;2;1;3;7;31;69;58;51;48;54;49;53;62;62;62;92;73;52;48;21;28;12;
MQ_03120_FV1_G (MQ107);59;53;24;29;61;206;541;874;901;757;805;858;930;956;1002;1222;1248;1141;1056;719;542;390;326;206;
MQ_03020_FV2_R (MQ108);4;2;1;2;1;7;21;53;42;44;42;46;47;49;71;60;70;63;56;35;32;18;10;7;
MQ_03120_FV1_R (MQ109);1;1;0;0;1;2;5;8;9;8;8;9;10;10;10;13;12;12;11;8;6;5;4;3;
MQ_08050_FV2_L (MQ11);42;21;19;17;24;89;157;232;256;332;389;407;461;479;512;546;592;546;406;267;212;76;50;30;
MQ_03120_FV2_L (MQ110);1;0;2;3;0;3;8;29;30;78;22;28;29;33;28;48;40;34;24;26;8;11;9;2;
MQ_03120_FV2_R (MQ111);0;0;0;4;0;1;5;17;16;18;15;17;20;20;26;31;35;18;16;14;11;13;1;0;
MQ_06160_FV3_L (MQ112);0;1;0;0;1;6;19;34;45;56;49;66;62;70;55;66;78;89;86;53;39;28;12;8;
MQ_03120_FV3_G (MQ113);64;28;20;16;44;218;759;1003;964;744;755;733;826;912;916;1003;1099;1076;1018;763;521;396;302;165;
MQ_03020_FV2_G (MQ114);7;5;0;5;2;11;25;78;85;71;78;87;95;82;102;113;155;148;103;77;62;61;31;15;
MQ_03120_FV3_L (MQ115);4;1;2;0;2;14;57;54;66;40;36;36;60;47;48;49;51;37;48;29;35;22;11;7;
MQ_03140_FV1_G (MQ116);52;25;24;18;29;171;639;884;857;699;680;654;742;796;839;931;1043;1035;932;681;457;342;277;138;
MQ_03140_FV1_L (MQ117);0;2;2;0;0;5;8;14;22;35;29;27;18;30;24;21;26;44;39;31;20;12;7;6;
MQ_03140_FV1_R (MQ118);1;1;0;0;1;4;13;20;19;16;15;15;17;18;19;21;23;23;21;15;11;8;7;4;
MQ_03140_FV2_G (MQ119);0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;
MQ_03290_FV3_G (MQ12);184;168;182;205;195;193;218;227;218;212;196;182;127;123;61;
MQ_03140_FV2_L (MQ120);0;0;1;0;0;1;6;13;20;14;19;17;15;14;13;16;17;15;13;11;8;6;4;1;
MQ_08040_FV1_L (MQ121);12;3;2;1;7;5;13;35;42;37;65;58;62;61;82;85;94;90;93;71;38;34;70;11;
MQ_03140_FV2_R (MQ122);0;1;1;1;1;1;10;20;32;22;30;28;24;22;20;25;27;23;21;17;13;10;6;2;
MQ_08040_FV1_G (MQ123);75;44;30;27;41;126;218;394;419;366;431;483;485;541;472;567;594;533;471;394;285;226;216;107;
MQ_03140_FV3_G (MQ124);57;40;22;24;56;204;529;838;835;721;764;828;890;904;985;1172;1208;1159;1075;726;504;356;281;175;
MQ_03140_FV3_L (MQ125);2;2;1;1;1;2;7;11;19;12;19;16;16;20;27;29;15;21;38;12;16;14;13;3;
MQ_03140_FV3_R (MQ126);2;1;1;0;1;4;10;14;14;13;13;15;15;16;18;21;21;20;19;13;9;7;6;4;
MQ_08040_FV1_R (MQ127);17;6;9;6;7;16;32;87;107;123;131;157;169;162;150;225;237;197;156;132;90;64;49;27;
MQ_08040_FV2_R (MQ128);0;1;1;0;3;26;77;74;73;80;85;85;73;59;85;68;51;65;60;77;23;31;14;6;
MQ_08040_FV2_L (MQ129);10;10;8;6;26;87;168;259;220;169;158;144;174;172;171;164;170;136;124;96;43;23;20;13;
MQ_08050_FV3_G (MQ13);51;25;26;29;88;210;756;1049;979;804;721;709;711;681;839;953;1086;1096;727;438;306;251;167;96;
MQ_03140_FV4_G (MQ130);1;0;0;0;2;1;12;19;23;22;12;16;16;7;12;19;23;11;23;21;11;5;4;3;
MQ_03140_FV4_L (MQ131);1;1;1;0;2;11;22;35;45;40;35;32;34;28;38;40;47;35;34;19;22;15;11;4;
MQ_03160_FV1_G (MQ132);57;26;17;15;37;191;551;758;725;671;675;655;717;729;774;859;928;955;889;654;405;302;271;135;
MQ_03160_FV1_L (MQ133);20;5;9;3;7;56;255;283;261;166;176;190;217;207;213;222;284;297;237;188;100;101;63;38;
MQ_03160_FV1_R (MQ134);5;3;2;2;4;17;44;57;60;50;52;49;51;53;54;57;65;64;60;47;31;22;20;13;
MQ_03160_FV2_G (MQ135);26;16;9;11;33;86;208;308;334;272;289;328;306;341;392;530;516;422;348;238;149;116;74;42;
MQ_03160_FV2_L (MQ136);6;3;0;0;1;2;12;26;26;23;27;40;51;58;63;135;115;93;64;21;15;4;4;3;
MQ_08040_FV3_L (MQ137);37;28;23;16;59;146;418;657;558;469;395;431;474;436;523;655;766;771;470;271;200;129;76;40;
MQ_03160_FV3_G (MQ138);50;25;13;17;30;149;461;612;634;515;525;547;538;563;580;604;723;701;674;455;335;238;206;126;
MQ_08040_FV3_R (MQ139);18;5;8;4;10;35;78;112;129;133;143;156;170;161;198;217;264;240;178;116;74;41;16;16;
MQ_03070_FV1_L (MQ14);2;1;2;0;0;4;32;45;41;23;24;25;26;41;42;36;28;39;21;13;6;8;8;2;
MQ_08040_FV3_G (MQ140);48;18;18;22;47;145;433;566;573;573;576;511;524;547;595;571;594;605;462;341;256;180;135;79;
MQ_03160_FV3_L (MQ141);1;0;0;2;0;1;5;10;12;19;14;22;18;19;22;25;35;30;37;18;15;10;5;1;
