Name  /  Date: 2015_03_27;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);30;29;10;18;14;99;278;359;350;363;396;336;349;354;364;376;366;379;372;347;320;222;297;226;
MQ_03020_FV4_L (MQ1);15;12;11;13;8;60;160;336;300;240;215;216;267;301;271;281;285;279;240;197;130;104;54;37;
MQ_03290_FV3_GR (MQ10);27;22;6;9;18;71;143;254;249;197;217;241;241;225;244;252;232;247;243;235;197;145;211;119;
MQ_03020_FV2_L (MQ100);4;4;0;1;2;3;16;44;31;25;23;27;40;42;36;37;40;25;24;32;15;11;8;8;
Alle Motion Det Albersloherweg (MQ1000);3362;1823;1190;1339;3242;9728;29441;51642;46453;39601;40419;40789;46211;50779;51969;52666;50786;48140;42858;33411;24454;16623;16037;11283;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;2;2;2;2;3;2;3;3;2;2;2;1;1;0;0;
MQ_06170_FV4_L (MQ1002);0;1;0;0;1;1;5;9;3;17;13;12;17;8;9;16;22;19;11;7;3;1;13;0;
MQ_08050_FV3_L (MQ1003);3;2;3;0;8;21;39;45;80;105;138;144;134;124;124;121;144;132;124;91;43;9;4;5;
MQ_06161_FV3_L (MQ1004);9;7;1;1;12;33;145;309;292;211;178;240;225;260;239;273;249;272;220;158;119;98;54;36;
MQ_06170_FV6_L (MQ1005);2;0;0;1;2;4;42;58;44;36;28;28;42;46;43;44;37;41;41;26;12;12;8;7;
MQ_08110_FV1_LO (MQ1006);0;0;0;0;1;1;3;11;13;11;17;19;18;19;26;22;19;21;17;11;10;8;1;5;
MQ_08110_FV3_RO (MQ1007);0;1;0;0;1;2;11;18;22;29;33;32;26;21;28;34;35;34;29;17;15;6;2;4;
MQ_06160_FV2_R (MQ1009);13;3;7;10;16;44;130;270;241;225;221;185;198;210;203;206;240;204;185;163;116;78;53;36;
MQ_02020_FV4_L (MQ101);19;6;9;12;15;39;128;273;300;268;256;284;331;413;396;410;406;363;300;233;152;94;66;45;
MQ_03030_FV1_G (MQ1010);31;13;7;20;23;110;432;940;746;533;557;644;822;868;848;891;818;738;627;428;284;220;141;93;
LSA 3290 Schleifen (MQ1012);723;501;257;285;482;1496;3972;6535;6520;6343;6645;6390;6696;6703;6750;6617;6682;6926;6596;6067;5000;3507;4328;3550;
