Name  /  Date: 2016_02_18;0:00;1:00;2:00;3:00;4:00;5:00;6:00;7:00;8:00;9:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00
MQ_03290_FV12_GR (MQ0);39;22;14;19;26;75;260;337;355;359;349;358;333;344;354;361;371;365;372;342;219;147;160;82;
MQ_03020_FV4_L (MQ1);17;7;10;6;9;60;157;403;351;231;189;192;210;254;211;262;323;282;248;182;98;68;59;27;
MQ_03290_FV3_GR (MQ10);35;25;24;26;28;77;150;252;233;195;197;214;224;233;224;237;237;240;247;197;157;140;148;74;
MQ_03020_FV2_L (MQ100);2;2;0;0;1;4;18;50;28;21;22;21;36;29;41;39;44;30;43;23;18;18;8;4;
MQ_03181_FV3_R (MQ1001);0;0;0;0;0;0;1;2;2;1;1;2;2;2;2;2;2;2;2;1;1;1;1;0;
MQ_06170_FV4_L (MQ1002);0;0;1;0;1;0;1;7;5;8;4;16;14;7;12;16;7;11;16;13;6;1;5;0;
MQ_08050_FV3_L (MQ1003);4;2;2;0;7;26;34;36;83;95;111;116;121;93;89;104;108;78;76;69;24;10;2;1;
MQ_06161_FV3_L (MQ1004);11;2;3;3;9;50;169;365;374;241;194;210;180;194;233;245;258;267;281;164;87;65;54;21;
MQ_06170_FV6_L (MQ1005);4;0;1;0;2;6;30;66;55;29;30;29;27;34;35;49;44;40;42;31;20;14;14;5;
MQ_08110_FV1_LO (MQ1006);2;1;0;1;0;3;6;14;23;19;18;22;25;24;25;21;26;28;31;19;11;8;8;3;
MQ_08110_FV3_RO (MQ1007);0;1;0;0;2;3;11;41;44;36;38;45;44;32;30;40;43;43;32;20;13;8;3;2;
LSA 29120 Schleifen (MQ1008);69;50;26;46;104;297;911;1465;1333;1134;1020;1076;1146;1201;1263;1427;1534;1471;1336;929;566;425;324;160;
MQ_06160_FV2_R (MQ1009);14;4;7;8;13;56;132;265;281;204;184;198;181;205;202;208;241;214;195;129;97;65;49;28;
MQ_02020_FV4_L (MQ101);22;12;7;9;18;43;143;278;296;251;219;264;254;288;338;393;444;423;354;246;164;103;72;35;
MQ_03030_FV1_G (MQ1010);31;16;6;11;22;111;447;937;859;568;530;575;647;709;802;920;1040;854;739;499;298;246;171;92;
Alle Motion Det Weselerstr. (MQ1011);71135;74691;81063;87160;83935;76705;59952;39541;34214;30743;18979;
LSA 3290 Schleifen (MQ1012);676;405;280;347;433;1365;3503;5981;6394;5952;5778;5769;5719;5850;5795;6380;6360;6357;6386;5402;3610;2577;2546;1516;
LSA 8020 Schleifen (MQ1013);654;468;223;264;499;1390;3844;6033;6621;5954;5401;5444;5660;6104;5962;6680;6721;6599;6337;5077;3339;2469;2556;1497;
LSA 8030 Schleifen (MQ1014);252;184;82;82;179;486;1556;2635;2844;2432;2173;2241;2261;2415;2413;2758;2989;2973;2694;2069;1391;985;1094;631;
LSA 8031 Schleifen (MQ1015);172;92;62;81;156;407;1327;2370;2763;2415;2081;1994;2113;2174;2149;2551;2795;2533;2511;1531;827;578;590;367;
LSA 8040 Schleifen (MQ1016);426;247;190;235;547;2104;6040;10430;9482;7366;6306;6667;6980;6493;7309;8133;9450;8192;6988;4586;2956;1973;1600;825;
LSA 8032 Schleifen (MQ1017);196;103;56;100;178;580;1672;2786;2725;2360;2169;2340;2409;2516;2476;2713;2881;2563;2347;1627;1077;811;812;431;
LSA 8041 Schleifen (MQ1018);120;74;44;67;147;383;1088;1564;1603;1541;1443;1604;1608;1571;1679;1715;1823;1696;1512;1169;721;489;508;271;
LSA 8054 Schleifen (MQ1019);117;57;32;41;122;434;1400;2680;2417;1793;1706;1839;1857;1965;1939;2323;2432;2179;2024;1328;934;606;505;259;
MQ_02020_FV3_L (MQ102);0;2;0;0;2;5;27;56;54;48;39;35;51;55;61;70;60;45;59;53;19;16;18;13;
LSA 8140 Schleifen (MQ1020);79;36;21;34;74;270;833;1348;1156;1046;883;968;991;1060;1170;1228;1236;1210;1272;838;532;393;322;160;
MQ_01210_FV32_L (MQ1021);6;1;1;0;5;14;131;181;196;71;24;49;49;48;38;42;54;29;56;39;24;23;14;4;
MQ_01081_FV3_G (MQ1022);227;295;308;369;378;371;350;317;218;155;158;90;
MQ_03030_FV1_L (MQ1023);1;0;0;1;0;4;10;26;43;25;16;10;15;24;29;15;14;9;28;23;8;9;19;15;
MQ_01200_FV1_G (MQ1024);75;41;24;29;35;133;499;979;836;694;755;846;1025;1107;1270;1549;1684;1454;1184;764;472;513;401;189;
MQ_01121_FV1_G (MQ1025);8;4;0;4;2;22;76;188;253;247;217;185;164;173;180;154;187;193;161;133;62;22;26;18;
MQ_01121_FV3_L (MQ1026);0;0;0;0;0;0;1;1;1;1;2;3;3;3;4;3;4;4;4;3;2;2;1;1;
MQ_01121_FV3_G (MQ1027);3;3;1;1;2;4;20;51;63;72;102;128;155;152;176;164;194;181;189;144;87;70;32;24;
MQ_01121_FV1_R (MQ1028);1;1;0;1;0;3;11;26;35;34;30;25;22;24;25;21;26;26;22;18;9;3;4;3;
MQ_01200_FV1_L (MQ1029);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01070_FV2_L (MQ1030);;;;;;;;;;;;;;;;;;;;;;;;;
MQ_01121_FV2_G (MQ1031);10;2;3;2;1;6;3;21;20;26;17;22;14;15;8;12;13;21;23;21;5;10;9;8;
---Test (MQ1032);19;17;3;5;20;72;206;458;443;306;272;252;324;377;344;438;495;426;441;260;161;197;117;60;
MQ_09040_FV1_G (MQ1033);24;9;9;6;17;30;93;230;194;171;199;235;220;226;269;318;346;354;354;234;190;177;111;74;
MQ_09040_FV3_G (MQ1034);22;11;0;6;17;50;175;266;345;326;275;296;235;266;305;316;313;317;291;222;166;109;84;43;
MQ_09050_FV1_G (MQ1035);49;16;11;12;21;72;268;479;411;331;348;422;461;441;500;587;644;626;604;468;312;273;230;102;
MQ_09050_FV3_G (MQ1036);25;8;5;12;25;123;380;464;555;493;429;381;369;426;484;462;459;523;487;351;234;169;117;77;
MQ_09060_FV11_G (MQ1037);48;15;10;11;20;77;295;494;390;322;337;420;445;439;528;573;613;626;580;449;291;264;230;107;
MQ_09060_FV11L (MQ1038);4;3;3;1;0;6;35;54;42;43;44;37;40;30;38;42;35;53;53;38;24;17;11;4;
MQ_09060_FV2_L (MQ1039);7;2;0;0;7;16;62;131;139;102;117;129;169;179;226;22;234;209;136;73;59;47;27;16;
MQ_03023_FV1_G (MQ104);13;11;2;7;13;76;299;708;614;416;391;405;484;508;630;679;789;674;551;341;227;191;112;55;
MQ_09060_FV2_R (MQ1040);1;0;0;0;1;3;13;27;28;21;24;26;35;37;46;5;48;43;28;15;12;10;6;3;
MQ_09060_FV3_G (MQ1041);31;7;5;19;30;125;388;474;551;512;405;367;314;383;451;468;449;546;507;355;232;170;116;86;
MQ_09060_FV3_R (MQ1042);3;1;1;4;6;69;186;268;246;176;129;101;142;133;168;133;185;201;185;128;58;43;32;15;
MQ_03250_FV1_R (MQ1043);3;1;1;1;2;3;14;33;26;21;24;28;27;28;33;36;44;41;42;28;21;19;14;8;
MQ_03250_FV1_G (MQ1044);18;7;4;3;11;16;81;188;146;116;133;159;153;156;185;203;247;235;239;161;122;105;80;48;
MQ_03250_FV1_L (MQ1045);6;3;2;1;5;10;28;55;74;46;58;65;59;64;64;91;75;77;76;62;54;44;30;17;
MQ_03250_FV2_R (MQ1046);3;2;2;1;4;12;34;55;66;57;53;60;54;56;59;59;66;63;53;41;30;20;15;9;
MQ_03250_FV2_G (MQ1047);23;16;13;10;27;87;250;405;486;422;389;444;397;410;432;430;483;466;387;299;223;150;110;65;
MQ_03250_FV2_L (MQ1048);20;4;4;6;8;41;132;183;167;138;145;180;180;194;205;246;258;225;217;169;122;100;98;35;
MQ_03250_FV3_R (MQ1049);4;2;1;3;6;25;80;89;105;102;85;77;74;77;87;90;86;90;87;66;45;30;25;16;
MQ_03250_FV3_G (MQ105);13;7;2;8;18;74;239;266;315;305;256;230;221;230;262;271;257;270;261;198;134;91;74;47;
MQ_03250_FV3_L (MQ1050);10;1;1;6;4;19;54;97;138;105;85;81;76;77;85;92;95;112;104;90;44;44;21;13;
MQ_03250_FV4_R (MQ1051);12;5;2;3;3;13;38;78;85;80;83;81;84;82;98;102;98;110;109;84;52;42;42;16;
MQ_03250_FV4_G (MQ1052);48;22;6;14;10;50;154;310;338;318;330;325;337;329;394;407;393;442;434;334;210;169;170;66;
MQ_03250_FV4_L (MQ1053);8;3;0;0;1;2;8;23;15;16;16;25;21;24;18;31;29;27;21;21;21;7;13;6;
MQ_03030_FV1_R (MQ1054);1;0;0;0;0;4;23;73;51;58;48;52;52;53;56;79;90;84;59;42;27;14;11;9;
MQ_03030_FV2_G (MQ1055);0;0;0;0;0;0;0;1;2;2;1;1;1;2;2;3;1;2;1;2;1;2;2;1;
MQ_03030_FV2_L (MQ1056);3;0;1;1;1;4;2;16;27;23;14;15;16;33;29;37;19;22;18;28;15;25;23;15;
MQ_03030_FV2_R (MQ1057);2;0;0;1;0;3;2;11;19;15;10;11;11;23;20;26;13;15;13;20;10;17;16;10;
MQ_03030_FV3_G (MQ1058);30;14;7;13;32;141;429;869;836;597;493;469;537;569;576;635;738;677;597;418;232;183;151;69;
MQ_03030_FV3_L (MQ1059);6;0;0;0;2;6;41;129;107;61;54;58;77;66;74;63;94;96;101;66;37;23;18;16;
MQ_03080_FV4_R (MQ106);6;0;0;2;2;2;47;171;155;54;42;60;78;49;70;79;77;86;72;37;25;14;12;6;
MQ_03030_FV3_R (MQ1060);0;0;0;0;1;2;6;12;12;8;7;7;7;8;8;9;11;10;7;6;4;3;2;1;
MQ_03030_FV4_G (MQ1061);0;0;0;0;1;2;6;13;12;9;7;9;10;8;10;9;11;12;10;7;5;6;3;1;
MQ_03030_FV4_L (MQ1062);2;1;0;0;4;14;39;90;80;58;45;58;65;54;69;63;72;80;69;47;36;39;17;6;
MQ_03030_FV4_R (MQ1063);2;1;0;0;4;14;39;90;80;58;45;58;65;54;69;63;72;80;69;47;36;39;17;6;
MQ_03120_FV1_G (MQ107);64;39;18;30;69;240;591;1071;1113;919;846;948;986;1081;1071;1321;1292;1250;1093;753;477;425;301;177;
MQ_03020_FV2_R (MQ108);4;1;0;2;1;7;19;86;74;48;44;50;71;60;67;59;88;74;62;52;36;35;22;7;
MQ_03120_FV1_R (MQ109);1;1;0;0;1;3;6;10;10;9;9;10;10;11;10;13;13;12;11;8;6;5;4;2;
MQ_08050_FV2_L (MQ11);22;11;23;12;17;85;164;243;304;353;339;410;470;457;498;556;634;507;394;282;176;85;43;26;
MQ_03120_FV2_L (MQ110);3;0;2;0;5;4;8;31;41;33;30;38;49;30;42;54;50;40;25;15;20;13;4;2;
MQ_03120_FV2_R (MQ111);3;0;0;0;1;7;5;19;20;23;14;24;29;16;26;38;32;30;12;57;31;73;5;3;
MQ_06160_FV3_L (MQ112);3;0;0;0;1;4;21;70;65;53;63;83;63;61;64;83;66;80;103;58;40;21;9;5;
MQ_03120_FV3_G (MQ113);59;39;25;24;41;228;804;1339;1350;967;930;824;905;963;1003;1072;1191;1150;1094;795;558;433;331;169;
MQ_03020_FV2_G (MQ114);10;3;3;2;5;15;41;127;91;75;79;79;116;104;156;120;148;156;139;89;70;56;51;26;
MQ_03120_FV3_L (MQ115);1;2;1;0;1;16;65;102;70;66;55;40;69;59;63;69;46;45;43;37;39;8;7;9;
MQ_03140_FV1_G (MQ116);46;30;18;22;29;192;668;1200;1229;851;840;766;811;852;935;1029;1159;1085;1043;726;479;423;332;151;
MQ_03140_FV1_L (MQ117);1;1;0;0;1;4;3;26;37;21;20;20;31;38;32;32;25;35;33;23;20;16;9;4;
MQ_03140_FV1_R (MQ118);2;1;0;0;1;5;14;27;30;21;20;17;18;18;22;23;27;25;24;17;12;10;8;4;
MQ_03140_FV2_G (MQ119);0;0;0;0;0;0;0;2;1;1;1;1;1;2;1;1;1;1;1;1;0;0;0;0;
MQ_03290_FV3_G (MQ12);33;24;23;25;26;73;141;237;219;183;185;201;211;219;211;223;223;226;232;185;148;132;139;70;
MQ_03140_FV2_L (MQ120);1;1;0;0;1;1;8;27;19;10;14;12;14;27;14;23;23;14;15;12;7;6;1;1;
MQ_08040_FV1_L (MQ121);6;4;0;2;5;8;13;40;38;47;58;59;68;62;80;108;104;102;87;48;37;17;41;12;
MQ_03140_FV2_R (MQ122);1;1;1;0;1;2;13;43;31;16;23;20;23;42;23;36;37;23;23;19;11;9;2;2;
MQ_08040_FV1_G (MQ123);54;26;16;20;28;107;229;410;445;416;434;489;503;489;502;471;579;516;499;391;255;210;238;120;
MQ_03140_FV3_G (MQ124);53;31;13;25;60;204;589;1043;1057;891;785;866;944;1004;988;1296;1301;1265;1135;753;486;414;287;151;
MQ_03140_FV3_L (MQ125);4;0;2;1;0;1;8;10;24;20;15;18;19;19;26;38;28;28;36;20;19;13;8;4;
MQ_03140_FV3_R (MQ126);2;1;0;1;1;5;11;17;18;15;13;16;16;17;17;22;22;21;19;13;9;8;6;3;
MQ_08040_FV1_R (MQ127);8;9;2;9;6;15;31;110;93;123;146;154;162;166;198;240;262;202;182;100;58;40;43;31;
MQ_08040_FV2_R (MQ128);3;1;0;2;4;25;95;85;95;90;58;78;54;50;66;58;68;53;62;37;20;7;12;3;
MQ_08040_FV2_L (MQ129);10;4;3;8;18;74;171;266;238;192;164;190;165;186;185;177;211;155;127;77;59;32;25;10;
MQ_08050_FV3_G (MQ13);40;23;12;23;72;228;789;1496;1212;924;714;719;717;709;746;984;1119;991;840;519;329;230;157;93;
MQ_03140_FV4_G (MQ130);2;1;0;2;1;4;6;50;30;16;12;15;19;36;24;28;24;27;24;22;13;11;10;8;
MQ_03140_FV4_L (MQ131);0;0;1;1;3;7;22;59;69;33;48;28;47;44;40;48;42;51;32;39;19;21;8;4;
MQ_03160_FV1_G (MQ132);46;29;19;26;33;216;623;967;1041;805;773;735;783;825;932;945;1028;1006;948;695;453;386;289;129;
MQ_03160_FV1_L (MQ133);5;7;4;5;13;56;278;344;368;223;208;189;216;243;224;272;309;269;283;175;104;107;102;41;
MQ_03160_FV1_R (MQ134);4;3;2;2;3;18;46;69;76;61;57;53;57;57;62;65;71;65;64;47;33;27;21;10;
